0775a134a567740d50586c63fc8c75d4c6727b050e943f201a40e182d667a6e9,646d4fdfdc7011d19ef4fcb26830ab73283e02933a0b7c3d40843d517c1830f4,668dc6eec7832b23266100a251e20c0e84e31acf9dde04465659372e700f0949,aea948e647060d2f881138b87d5caa5a029b03412001eb148859143d0b4d8a70,179be2b806da150a0b5aaf75848e182cfc0711dd7270c0850314c3d0e8991179,699818d27d24fcc17c852cdbc7f4c06c8a96c778fa4be419c47eb832aabdaa22,f746aed4a93c06beacf49387419f68bd803ab651b2278d9f7f1755f551768a45,854cb32fda372b22a6d46084a7d73ca64cd6058a2146f65a550adb5abb873d89,b2e0c0408e9b83e963d25f2255016e8015aa3147097dd011b49dc6c4ab425087,f54555a8308fbeb92ee14e5240bb0a1a34ff75caf63134653aa52bbf812d0c3f,f08edcbbd6c5c6d226fdb7e99d78144365faf621cbc6df5a164b728c9cb9b81a,b39adfa515584dd0e4c9d8f6763d8c9707e3deac825f9cf5338cc18cf91764e8,226814adc4b7054ee3139790535fc4a31f230c90fee3530179566233e5fa762e,7a1c93b532b2af09d6b604951fb5a48962db2c4affc9f3d1916aec9d4e2c6385
"402001","51001001","1","11001010","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001002","1","11002012","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001003","1","11003012","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001004","1","11004013","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001005","1","11005013","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001006","1","11006014","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001007","1","11007014","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001008","1","11008015","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001009","1","11009015","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001010","1","11010017","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001011","1","11011017","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001012","1","11012017","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001013","1","11013017","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001014","1","11014014","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001015","1","11015014","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001016","1","11016014","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001017","1","11017014","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001018","1","11018014","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001019","1","11019014","101","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001020","1","11020014","101","0","","0","201","0","2020/02/18 16:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001021","1","11021014","101","0","","0","201","0","2020/02/18 16:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001022","1","11022014","101","0","","0","201","0","2020/02/18 16:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001023","1","11023014","101","0","","0","201","0","2020/02/18 16:00:00","2030/04/01 14:59:59","1001","0"
"402001","51001024","1","11024014","101","0","","0","201","0","2020/02/18 16:00:00","2030/04/01 14:59:59","1001","0"
"403001","51003001","1","12001003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003002","1","12002003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003003","1","12003003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003004","1","12004003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003005","1","12005003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003006","1","12006003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003007","1","12007003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003008","1","12008003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003009","1","12009003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003010","1","12010003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003011","1","12011003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003012","1","12012003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003013","1","12013003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003014","1","12014003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003015","1","12015003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003016","1","12016003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003017","1","12017003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003018","1","12018003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003019","1","12019003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003020","1","12020003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003021","1","12021003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003022","1","12022003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003023","1","12023003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"403001","51003024","1","12024003","102","0","","0","201","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1003","0"
"701001","51010001","1","31001","104","0","","0","204","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1010","0"
"701001","51010002","1","31002","104","0","","0","204","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1010","0"
"701001","51010003","1","31003","104","0","","0","204","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1010","0"
"701001","51010004","1","31004","104","0","","0","204","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1010","0"
"701001","51010005","1","31005","104","0","","0","204","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1010","0"
"801001","51102001","1","71010070","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1102","0"
"801001","51102002","1","71020110","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1102","0"
"801001","51102003","1","71030130","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1102","0"
"801001","51102004","1","71040150","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1102","0"
"801001","51102005","1","71050170","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1102","0"
"801001","51102006","1","71060190","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1102","0"
"801001","51102007","1","71070210","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1102","0"
"801001","51102008","1","71080230","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1102","0"
"801001","51102009","1","71090250","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1102","0"
"801001","51102010","1","71100270","108","0","","0","208","0","2019/06/14 12:00:00","2030/04/01 14:59:59","1102","0"
"801001","51102011","1","71110290","108","0","","0","208","0","2019/07/15 12:00:00","2030/04/01 14:59:59","1102","0"
"802001","51103001","1","72010070","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1103","0"
"802001","51103002","1","72020110","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1103","0"
"802001","51103003","1","72030130","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1103","0"
"802001","51103004","1","72040150","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1103","0"
"802001","51103005","1","72050170","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1103","0"
"802001","51103006","1","72060190","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1103","0"
"802001","51103007","1","72070210","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1103","0"
"802001","51103008","1","72080230","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1103","0"
"802001","51103009","1","72090250","108","0","","0","208","0","2015/04/01 15:00:00","2030/04/01 14:59:59","1103","0"
"802001","51103010","1","72100270","108","0","","0","208","0","2019/06/14 12:00:00","2030/04/01 14:59:59","1103","0"
"802001","51103011","1","72110290","108","0","","0","208","0","2019/07/15 12:00:00","2030/04/01 14:59:59","1103","0"
"802001","51103012","1","72120310","108","0","","0","208","0","2019/08/14 10:00:00","2030/04/01 14:59:59","1103","0"
"802001","51103013","1","72130330","108","0","","0","208","0","2019/09/14 12:00:00","2030/04/01 14:59:59","1103","0"
"904001","51402001","10","0","1001","0","完成10次遠征","0","1000","51402001","2023/03/01 16:00:00","2030/04/01 14:59:59","1402","1"
"904001","51402002","50","0","1001","0","完成50次遠征","0","1000","51402002","2023/03/01 16:00:00","2030/04/01 14:59:59","1402","1"
"904001","51402003","100","0","1001","0","完成100次遠征","0","1000","51402003","2023/03/01 16:00:00","2030/04/01 14:59:59","1402","1"
"605001","51501001","5","0","125","0","完成次元斷層的PHASE 5","0","211","51501001","2023/07/07 16:00:00","2030/04/01 14:59:59","1501","1"
"605002","51502001","1","0","125","0","完成次元斷層的EXTRA PHASE","0","211","51502001","2023/07/07 16:00:00","2030/04/01 14:59:59","1502","1"
