a2d5f97855ddbf3b19da659c1365a38c8bd3bf25e8ed45d8878ffba0f3c331c9,771985d38a1be110281f140ffefbd942ec9b7ca0c4228b9fa073ca52a33157df,4d60da0ccf2c58848327129b52a9f06a7b529c5c03ca14a16263ff9ccb43a081,37e387e96eb02313df99a2fdf1f2fc5b88633a9de47c81065ce030c3320235bd,08dab136eed2bcadf54325773876d065d45fc180002242ac26a1f34baac5a153,2732c513b77e7483a3004592644b46de4a23e7520b2f13ba19bec928097d1830,8bf04ede529c702d5c7947c5b7489b4c21c9120c6f4ad5c84fed691874ff3ee1,b3c05cf4c343b7d77df1438fa0f26458f96aeaa4aa89343e4c635967154a0b6f,d7e71ec1d077f42ca0aace069f76e7158f6982dec731eff2f822897e8edbb9bd,f8ffd4eec6f6ebe0b157decb9b3cef8193cfbece2f92dbc482c1722250e304ea,99718d2ced1dfa568ecf9eac2561453e0bccc1fa3f69ad095d7197d45bf5370c,8c75fe553ff379a1577cd5a24264f936c45fb72dbfcdd5baad5f4a689288e835,681250881467ce09f124df18c5dc993d5fff0fed9385100b6642c5de1534d87e,9d589e5d3b587048eb8bdd06bb31c535a8c74cb06c199183cf1a610b132d55cf,1da24fac326d92c2bf8744dcce61898707400e4c4111ff7be40dea3f040b4818,5b47ea8de7ee76f8a4738296142e5c16458ee09bbc8389eefa530fad5865ddea,829cf59fb954002799f74ebcb35a34fa32696535f029221c5db61323161bf04c,ada255e5b6410335c33bc1bff8003c76a85fd38b9d89a27a2d50d3bae5077f0b,9fe50082dbcbf23d4e0e3e88f8976d6544c1d66c7d3aa42f85870e6d61aa46d1,aee7b980981842a5b9035ff963ccafb779dbfd9c6f1a98365af0408822f182e0,d23ef713b67f0ee349ff665d0ed6e241aa94251023952501a972c3846aa643ef,538e2fdca3193b7bd4765434fbbd94407b3db9b6475913b8b3beb67ef6f046fa,a74d06d14cce52270881f823b201fc11dffc21136e0b676ceb8addd325999d3b,ade9a1b8fdeba9254325d72c74ad1fe93d82940dc37e4aaaa926788c014f5148,d9bd3068a93263cc76f98c82f60ab1ce82dc5fcdd6857fe3c7c892c814895d21,0b9f345b1e035afb455bebe2499ad002bde45a59473f539e7f1d87fb5a247367,6f8c5f982d1a7e09455b1c0b4a79e209368495e71b29c53039f0cf7a101fa484,64ca52ace105a1597b61a01d6c1cde99299664acc3eb5289b382e3ac0ac6f260,08fd809d15b5ef3c7ad38b5219b06034daaa28aca1dc365988583f6def1a0ad1,ec427889a9f9813e2e9315be151f70a9a16dff960ba126a0ad36db6f46876aa9,131a1d734afd663c35ba1254d189697646be64774546e9b08ea679b9a1fe2f0f,915c4dc94a82edd964136af2f3f6921fc0c9d983eb479210b02ec33d09da9fc4,c9b692de9f7360b1caf1f82d5e0fad5cae0c6b83f178c80600af58057528c75b,471dd3e615e15dfb6473af307012d7b52aa19c384dc734c981f4efc66bc7b2a7,a1894c04152d24ce43955413f4319f592a4deec024a93f1a281bfe0a28b65188,55b30cd9249ea9798d79ddfcf7f1650a942ee1852727c84cc05fea1aa4083c0e,78ed14943236cd53649b5524b512e40026bee3691afff75d925e3df4ad0d5f0c,112dde690d7cb5816bd5d7ad6bf1de6c63aa65ea3aff159cf3d7f9a4d976e02f,033ef6909b4171fe8e5c22f003fe85d2d2829472040c73e4deb660c33d443418,9d895ca6b58bc392c8704544d06c82999da3d7453b818f1a8545446d152b30d4,c556a875e85e820720b52c548744e84127397ef2657329498de7dacadbd7359a
"30","0","0","0","1","0","1","0","258","36","1","0","0","0","1","1001","600000001","0","600110011","1001","0","61001005","0","1","620060001","0","0","0","61001004","0","0","0","18","620090001","0","0","0","0","620130001","61001007","0"
"30","0","0","0","1","0","1","0","258","36","1","0","0","0","1","2001","600000002","0","600110021","2001","0","61001005","0","1","620060001","0","0","0","61001004","0","0","0","18","620090001","0","0","0","0","620130001","61001007","0"
"30","0","0","0","1","0","1","0","258","36","1","0","0","0","1","3001","600000003","0","600110031","3001","0","61001005","0","1","620060001","0","0","0","61001004","0","0","0","18","620090001","0","0","0","0","620130001","61001007","0"
"30","0","0","0","1","0","1","0","258","36","1","0","0","0","1","4001","600000004","0","600110041","4001","0","61001005","0","1","620060001","0","0","0","61001004","0","0","0","18","620090001","0","0","0","0","620130001","61001007","0"
"30","0","0","0","1","0","1","0","268","36","1","0","0","0","1","5001","600000005","0","600110051","5001","0","61001005","0","1","620060002","0","0","0","61001004","0","0","0","18","620090002","0","0","0","0","620130002","61001007","0"
"30","0","0","0","1","0","1","0","273","36","1","0","0","0","1","6001","600000006","0","600110061","6001","0","61001005","0","1","620060003","0","0","0","61001004","0","0","0","18","620090003","0","0","0","0","620130003","61001007","0"
"30","0","0","0","1","0","1","0","281","36","1","0","0","0","1","7001","600000007","0","600110071","7001","0","61001005","0","1","620060004","0","0","0","61001004","0","0","0","18","620090004","0","0","0","0","620130004","61001007","0"
"30","0","0","0","1","0","1","0","288","36","1","0","0","0","1","8001","600000008","0","600110081","8001","0","61001005","0","1","620060005","0","0","0","61001004","0","0","0","18","620090005","0","0","0","0","620130005","61001007","0"
"30","0","0","0","1","0","1","0","298","36","1","0","0","0","1","9001","600000009","0","600110091","9001","0","61001005","0","1","620060006","0","0","0","61001004","0","0","0","18","620090006","0","0","0","0","620130006","61001007","0"
"30","0","0","0","1","0","1","0","309","36","1","0","0","0","1","10001","600000010","0","600110101","10001","0","61001005","0","1","620060007","0","0","0","61001004","0","0","0","18","620090007","0","0","0","0","620130007","61001007","0"
"30","0","0","0","1","0","1","0","313","36","1","0","0","0","1","11001","600000011","0","600110111","11001","0","61001005","0","1","620060008","0","0","0","61001004","0","0","0","18","620090008","0","0","0","0","620130008","61001007","0"
"30","0","0","0","1","0","1","0","321","36","1","0","0","0","1","12001","600000012","0","600110121","12001","0","61001005","0","1","620060009","0","0","0","61001004","0","0","0","18","620090009","0","0","0","0","620130009","61001007","0"
"30","0","0","0","1","0","1","0","326","36","1","0","0","0","1","13001","600000013","0","600110131","13001","0","61001005","0","1","620060010","0","0","0","61001004","0","0","0","18","620090010","0","0","0","0","620130010","61001007","0"
"30","0","0","0","1","0","1","0","336","36","1","0","0","0","1","14001","600000014","0","600110141","14001","0","61001005","0","1","620060011","0","0","0","61001004","0","0","0","18","620090011","0","0","0","0","620130011","61001007","0"
"30","0","0","0","1","0","1","0","341","36","1","0","0","0","1","15001","600000015","0","600110151","15001","0","61001005","0","1","620060012","0","0","0","61001004","0","0","0","18","620090012","0","0","0","0","620130012","61001007","0"
"30","0","0","0","1","0","1","0","351","36","1","0","0","0","1","16001","600000016","0","600110161","16001","0","61001005","0","1","620060013","0","0","0","61001004","0","0","0","18","620090013","0","0","0","0","620130013","61001007","0"
"30","0","0","0","1","0","1","0","356","36","1","0","0","0","1","17001","600000017","0","600110171","17001","0","61001005","0","1","620060014","0","0","0","61001004","0","0","0","18","620090014","0","0","0","0","620130014","61001007","0"
"30","0","0","0","1","0","1","0","366","36","1","0","0","0","1","18001","600000018","0","600110181","18001","0","61001005","0","1","620060015","0","0","0","61001004","0","0","0","18","620090015","0","0","0","0","620130015","61001007","0"
"30","0","0","0","1","0","1","0","371","36","1","0","0","0","1","19001","600000019","0","600110191","19001","0","61001005","0","1","620060016","0","0","0","61001004","0","0","0","18","620090016","0","0","0","0","620130016","61001007","0"
"30","0","0","0","1","0","1","0","375","36","1","0","0","0","1","20001","600000020","0","600110201","20001","0","61001005","0","1","620060017","0","0","0","61001004","0","0","0","18","620090017","0","0","0","0","620130017","61001007","0"
"30","0","0","0","1","0","1","0","381","36","1","0","0","0","1","21001","600000021","0","600110211","21001","0","61001005","0","1","620060018","0","0","0","61001004","0","0","0","18","620090018","0","0","0","0","620130018","61001007","0"
"30","0","0","0","1","0","1","0","386","36","1","0","0","0","1","22001","600000022","0","600110221","22001","0","61001005","0","1","620060019","0","0","0","61001004","0","0","0","18","620090019","0","0","0","0","620130019","61001007","0"
"30","0","0","0","1","0","1","0","390","36","1","0","0","0","1","23001","600000023","0","600110231","23001","0","61001005","0","1","620060020","0","0","0","61001004","0","0","0","18","620090020","0","0","0","0","620130020","61001007","0"
"30","0","0","0","1","0","1","0","396","36","1","0","0","0","1","24001","600000024","0","600110241","24001","0","61001005","0","1","620060021","0","0","0","61001004","0","0","0","18","620090021","0","0","0","0","620130021","61001007","0"
"30","0","0","0","1","0","1","0","401","36","1","0","0","0","1","25001","600000025","0","600110251","25001","0","61001005","0","1","620060022","0","0","0","61001004","0","0","0","18","620090022","0","0","0","0","620130022","61001007","0"
"30","0","0","0","1","0","1","0","405","36","1","0","0","0","1","26001","600000026","0","600110261","26001","0","61001005","0","1","620060023","0","0","0","61001004","0","0","0","18","620090023","0","0","0","0","620130023","61001007","0"
"30","0","0","0","1","0","1","0","411","36","1","0","0","0","1","27001","600000027","0","600110271","27001","0","61001005","0","1","620060024","0","0","0","61001004","0","0","0","18","620090024","0","0","0","0","620130024","61001007","0"
"30","0","0","0","1","0","1","0","417","36","1","0","0","0","1","28001","600000028","0","600110281","28001","0","61001005","0","1","620060025","0","0","0","61001004","0","0","0","18","620090025","0","0","0","0","620130025","61001007","0"
"30","0","0","0","1","0","1","0","422","36","1","0","0","0","1","29001","600000029","0","600110291","29001","0","61001005","0","1","620060026","0","0","0","61001004","0","0","0","18","620090026","0","0","0","0","620130026","61001007","0"
"30","0","0","0","1","0","1","0","427","36","1","0","0","0","1","30001","600000030","0","600110301","30001","0","61001005","0","1","620060027","0","0","0","61001004","0","0","0","18","620090027","0","0","0","0","620130027","61001007","0"
"30","0","0","0","1","0","1","0","433","36","1","0","0","0","1","31001","600000031","0","600110311","31001","0","61001005","0","1","620060028","0","0","0","61001004","0","0","0","18","620090028","0","0","0","0","620130028","61001007","0"
"30","0","0","0","1","0","1","0","442","36","1","0","0","0","1","32001","600000032","0","600110321","32001","0","61001005","0","1","620060029","0","0","0","61001004","0","0","0","18","620090029","0","0","0","0","620130029","61001007","0"
"30","0","0","0","1","0","1","0","455","36","1","0","0","0","1","33001","600000033","0","600110331","33001","0","61001005","0","1","620060030","0","0","0","61001004","0","0","0","18","620090030","0","0","0","0","620130030","61001007","0"
"30","0","0","0","1","0","1","0","460","36","1","0","0","0","1","34001","600000034","0","600110341","34001","0","61001005","0","1","620060031","0","0","0","61001004","0","0","0","18","620090031","0","0","0","0","620130031","61001007","0"
"30","0","0","0","1","0","1","0","464","36","1","0","0","0","1","35001","600000035","0","600110351","35001","0","61001005","0","1","620060032","0","0","0","61001004","0","0","0","18","620090032","0","0","0","0","620130032","61001007","0"
"30","0","0","0","1","0","1","0","476","36","1","0","0","0","1","36001","600000036","0","600110361","36001","0","61001005","0","1","620060033","0","0","0","61001004","0","0","0","18","620090033","0","0","0","0","620130033","61001007","0"
"30","0","0","0","1","0","1","0","482","36","1","0","0","0","1","37001","600000037","0","600110371","37001","0","61001005","0","1","620060034","0","0","0","61001004","0","0","0","18","620090034","0","0","0","0","620130034","61001007","0"
"30","0","0","0","1","0","1","0","492","36","1","0","0","0","1","38001","600000038","0","600110381","38001","0","61001005","0","1","620060035","0","0","0","61001004","0","0","0","18","620090035","0","0","0","0","620130035","61001007","0"
"30","0","0","0","1","0","1","0","500","36","1","0","0","0","1","39001","600000039","0","600110391","39001","0","61001005","0","1","620060036","0","0","0","61001004","0","0","0","18","620090036","0","0","0","0","620130036","61001007","0"
"30","0","0","0","1","0","1","0","514","36","1","0","0","0","1","40001","600000040","0","600110401","40001","0","61001005","0","1","620060037","0","0","0","61001004","0","0","0","18","620090037","0","0","0","0","620130037","61001007","0"
"30","0","0","0","1","0","1","0","518","36","1","0","0","0","1","41001","600000041","0","600110411","41001","0","61001005","0","1","620060038","0","0","0","61001004","0","0","0","18","620090038","0","0","0","0","620130038","61001007","0"
"30","0","0","0","1","0","1","0","523","36","1","0","0","0","1","42001","600000042","0","600110421","42001","0","61001005","0","1","620060039","0","0","0","61001004","0","0","0","18","620090039","0","0","0","0","620130039","61001007","0"
"30","0","0","0","1","0","1","0","538","36","1","0","0","0","1","43001","600000043","0","600110431","43001","0","61001005","0","1","620060040","0","0","0","61001004","0","0","0","18","620090040","0","0","0","0","620130040","61001007","0"
"30","0","0","0","1","0","1","0","551","36","1","0","0","0","1","44001","600000044","0","600110441","44001","0","61001005","0","1","620060041","0","0","0","61001004","0","0","0","18","620090041","0","0","0","0","620130041","61001007","0"
"30","0","0","0","1","0","1","0","565","36","1","0","0","0","1","45001","600000045","0","600110451","45001","0","61001005","0","1","620060042","0","0","0","61001004","0","0","0","18","620090042","0","0","0","0","620130042","61001007","0"
"30","0","0","0","1","0","1","0","574","36","1","0","0","0","1","46001","600000046","0","600110461","46001","0","61001005","0","1","620060043","0","0","0","61001004","0","0","0","18","620090043","0","0","0","0","620130043","61001007","0"
"30","0","0","0","1","0","1","0","577","36","1","0","0","0","1","47001","600000047","0","600110471","47001","0","61001005","0","1","620060044","0","0","0","61001004","0","0","0","18","620090044","0","0","0","0","620130044","61001007","0"
"30","0","0","0","1","0","1","0","587","36","1","0","0","0","1","48001","600000048","0","600110481","48001","0","61001005","0","1","620060045","0","0","0","61001004","0","0","0","18","620090045","0","0","0","0","620130045","61001007","0"
"30","0","0","0","1","0","1","0","598","36","1","0","0","0","1","49001","600000049","0","600110491","49001","0","61001005","0","1","620060046","0","0","0","61001004","0","0","0","18","620090046","0","0","0","0","620130046","61001007","0"
"30","0","0","0","1","0","1","0","614","36","1","0","0","0","1","50001","600000050","0","600110501","50001","0","61001005","0","1","620060047","0","0","0","61001004","0","0","0","18","620090047","0","0","0","0","620130047","61001007","0"
"30","0","0","0","1","0","1","0","621","36","1","0","0","0","1","51001","600000051","0","600110511","51001","0","61001005","0","1","620060048","0","0","0","61001004","0","0","0","18","620090048","0","0","0","0","620130048","61001007","0"
"30","0","0","0","1","0","1","0","629","36","1","0","0","0","1","52001","600000052","0","600110521","52001","0","61001005","0","1","620060049","0","0","0","61001004","0","0","0","18","620090049","0","0","0","0","620130049","61001007","0"
"30","0","0","0","1","0","1","0","640","36","1","0","0","0","1","53001","600000053","0","600110531","53001","0","61001005","0","1","620060050","0","0","0","61001004","0","0","0","18","620090050","0","0","0","0","620130050","61001007","0"
"30","0","0","0","1","0","1","0","647","36","1","0","0","0","1","54001","600000054","0","600110541","54001","0","61001005","0","1","620060051","0","0","0","61001004","0","0","0","18","620090051","0","0","0","0","620130051","61001007","0"
"30","0","0","0","1","0","1","0","652","36","1","0","0","0","1","55001","600000055","0","600110551","55001","0","61001005","0","1","620060052","0","0","0","61001004","0","0","0","18","620090052","0","0","0","0","620130052","61001007","0"
"30","0","0","0","1","0","1","0","659","36","1","0","0","0","1","56001","600000056","0","600110561","56001","0","61001005","0","1","620060053","0","0","0","61001004","0","0","0","18","620090053","0","0","0","0","620130053","61001007","0"
"30","0","0","0","1","0","1","0","662","36","1","0","0","0","1","57001","600000057","0","600110571","57001","0","61001005","0","1","620060054","0","0","0","61001004","0","0","0","18","620090054","0","0","0","0","620130054","61001007","0"
"30","0","0","0","1","0","1","0","667","36","1","0","0","0","1","58001","600000058","0","600110581","58001","0","61001005","0","1","620060055","0","0","0","61001004","0","0","0","18","620090055","0","0","0","0","620130055","61001007","0"
"30","0","0","0","1","0","1","0","679","36","1","0","0","0","1","59001","600000059","0","600110591","59001","0","61001005","0","1","620060056","0","0","0","61001004","0","0","0","18","620090056","0","0","0","0","620130056","61001007","0"
"30","0","0","0","1","0","1","0","683","36","1","0","0","0","1","60001","600000060","0","600110601","60001","0","61001005","0","1","620060057","0","0","0","61001004","0","0","0","18","620090057","0","0","0","0","620130057","61001007","0"
"30","0","0","0","1","0","1","0","692","36","1","0","0","0","1","61001","600000061","0","600110611","61001","0","61001005","0","1","620060058","0","0","0","61001004","0","0","0","18","620090058","0","0","0","0","620130058","61001007","0"
"30","0","0","0","1","0","1","0","698","36","1","0","0","0","1","62001","600000062","0","600110621","62001","0","61001005","0","1","620060059","0","0","0","61001004","0","0","0","18","620090059","0","0","0","0","620130059","61001007","0"
"30","0","0","0","1","0","1","0","703","36","1","0","0","0","1","63001","600000063","0","600110631","63001","0","61001005","0","1","620060060","0","0","0","61001004","0","0","0","18","620090060","0","0","0","0","620130060","61001007","0"
"30","0","0","0","1","0","1","0","713","36","1","0","0","0","1","64001","600000064","0","600110641","64001","0","61001005","0","1","620060061","0","0","0","61001004","0","0","0","18","620090061","0","0","0","0","620130061","61001007","0"
"30","0","0","0","1","0","1","0","722","36","1","0","0","0","1","65001","600000065","0","600110651","65001","0","61001005","0","1","620060062","0","0","0","61001004","0","0","0","18","620090062","0","0","0","0","620130062","61001007","0"
"30","0","0","0","1","0","1","0","733","36","1","0","0","0","1","66001","600000066","0","600110661","66001","0","61001005","0","1","620060063","0","0","0","61001004","0","0","0","18","620090063","0","0","0","0","620130063","61001007","0"
"30","0","0","0","1","0","1","0","741","36","1","0","0","0","1","67001","600000067","0","600110671","67001","0","61001005","0","1","620060064","0","0","0","61001004","0","0","0","18","620090064","0","0","0","0","620130064","61001007","0"
"30","0","0","0","1","0","1","0","750","36","1","0","0","0","1","68001","600000068","0","600110681","68001","0","61001005","0","1","620060065","0","0","0","61001004","0","0","0","18","620090065","0","0","0","0","620130065","61001007","0"
"30","0","0","0","1","0","1","0","762","36","1","0","0","0","1","69001","600000069","0","600110691","69001","0","61001005","0","1","620060066","0","0","0","61001004","0","0","0","18","620090066","0","0","0","0","620130066","61001007","0"
