ba08ace3a7b60b4cc862a0b27e95f15a7b9f3488436402f2eb4cd0ee5e456eb6,dec6955a2f5d3bc3ecc70e464ec439380be6717e08116b1696a6aa77bfac8d58,f8d81aedd9ef7bef71d9c5e95a85be1e2847246f0cfd98debcb52d527a1ef412,2e25acd5b399696facfabb4ce9e0a549a9ccda5885ea788c3e3dad938ade995f,1877b6c39e742117c178a8f203fac3203856efccf2c3a8e876cea97683dbbde6,e5b02a283e21abcedf5b603edc63fb166cea4da1c918398c965a2fe349c7e986,a24ffd5e27f2d89f10c3150ec5e67ee1c54b80c4ae1f3d627bd5d6ad6969be25,6d3a2652fc5e5f99117e2ca1d6c438224dda0f3fde1c6f0e26802c4541f37675,01cb1baa71be14979034da23cbe99f2719c396839ee32169dac47c42aff7c2c5,40942fd33876fcc02c36d4a7cc83627221d31d022d0926da5451273cbfdaccc9,d50675b48c179d99be58a7b63399b5c37ecbd52bf0a27c323b3b377febeca5b8,5a6bb83d63510b23204d99883e7e9ec45f64f88c97432dca9e568235e70b2fc4,9912cf07efea6a00fb9bd0ddc082b2040385454d2230c713b61297fcc04b10c3,e76197511ef6392486c4628a52f35f12e7a99a88edcf5f004af9650da81d7b52,60e4184b0190f33e2e21d7d950c1476a9a26a847a2ed7a56680219e2c8a2eae4
"0","0","0","110690103","1","0","0","0","0","101691011","0","0","0","0","101691001"
"0","0","0","110700103","1","0","0","0","0","101701011","0","0","0","0","101701001"
"0","0","0","110710103","1","0","0","0","0","101711011","0","0","0","0","101711001"
"0","0","0","110720103","1","0","0","0","0","101721011","0","0","0","0","101721001"
"0","0","0","110730103","1","0","0","0","0","101731011","0","0","0","0","101731001"
"0","0","0","110740103","1","0","0","0","0","101741011","0","0","0","0","101741001"
"0","0","0","110750103","1","0","0","0","0","101751011","0","0","0","0","101751001"
"0","16","0","610132007","1","0","61013201","0","0","610132504","0","0","0","0","102311001"
"0","16","0","610132008","1","0","61013201","0","0","610132504","0","0","0","0","102311002"
"0","16","0","610132009","1","0","61013201","0","0","610132504","0","0","0","0","102311003"
"0","16","0","610134007","1","0","61013401","0","0","610134504","0","0","0","0","102312001"
"0","16","0","610134008","1","0","61013401","0","0","610134504","0","0","0","0","102312002"
"0","16","0","610134009","1","0","61013401","0","0","610134504","0","0","0","0","102312003"
"0","16","0","610136004","1","0","61013601","0","0","610136404","0","0","0","0","102401001"
"0","16","0","610136005","1","0","61013601","0","0","610136405","0","0","0","0","102401002"
"0","16","0","610136006","1","0","61013601","0","0","610136406","0","0","0","0","102401003"
"0","16","0","610136007","1","0","61013601","0","0","610136504","0","0","0","0","102401004"
"0","16","0","610136008","1","0","61013601","0","0","610136505","0","0","0","0","102401005"
"0","16","0","610136009","1","0","61013601","0","0","610136506","0","0","0","0","102401006"
"0","16","0","610137007","1","0","61013601","0","0","610137504","0","0","0","0","102401007"
"0","16","0","610137008","1","0","61013601","0","0","610137504","0","0","0","0","102401008"
"0","16","0","610137009","1","0","61013601","0","0","610137504","0","0","0","0","102401009"
"0","16","0","610140007","1","0","61014001","0","0","610140504","0","0","0","0","102402001"
"0","16","0","610140008","1","0","61014001","0","0","610140504","0","0","0","0","102402002"
"0","16","0","610140009","1","0","61014001","0","0","610140504","0","0","0","0","102402003"
"0","16","0","610142004","1","0","61014201","0","0","610142404","0","0","0","0","102403001"
"0","16","0","610142005","1","0","61014201","0","0","610142405","0","0","0","0","102403002"
"0","16","0","610142006","1","0","61014201","0","0","610142406","0","0","0","0","102403003"
"0","16","0","610142007","1","0","61014201","0","0","610142504","0","0","0","0","102403004"
"0","16","0","610142008","1","0","61014201","0","0","610142505","0","0","0","0","102403005"
"0","16","0","610142009","1","0","61014201","0","0","610142506","0","0","0","0","102403006"
"0","16","0","610144004","1","0","61014401","0","0","610144404","0","0","0","0","102404001"
"0","16","0","610144005","1","0","61014401","0","0","610144405","0","0","0","0","102404002"
"0","16","0","610144006","1","0","61014401","0","0","610144406","0","0","0","0","102404003"
"0","16","0","610144007","1","0","61014401","0","0","610144504","0","0","0","0","102404004"
"0","16","0","610144008","1","0","61014401","0","0","610144505","0","0","0","0","102404005"
"0","16","0","610144009","1","0","61014401","0","0","610144506","0","0","0","0","102404006"
"0","16","0","610146004","1","0","61014601","0","0","610146404","0","0","0","0","102405001"
"0","16","0","610146005","1","0","61014601","0","0","610146405","0","0","0","0","102405002"
"0","16","0","610146006","1","0","61014601","0","0","610146406","0","0","0","0","102405003"
"0","16","0","610146007","1","0","61014601","0","0","610146504","0","0","0","0","102405004"
"0","16","0","610146008","1","0","61014601","0","0","610146505","0","0","0","0","102405005"
"0","16","0","610146009","1","0","61014601","0","0","610146506","0","0","0","0","102405006"
"0","16","0","610148004","1","0","61014801","0","0","610148404","0","0","0","0","102406001"
