951fa0d34787aa284dc79092c4d2126b7e0db8ecd1143d7d8621d6bd3dec214c,c68fac7769d688ba17ee3d7eda5abe7f1aec51958b35f1677f6342b002e29c2a,b11d5aef847b040465704a71d929a8d6572402ac8027dc205c9702f1f0c7952d,3b58548a6c7fa66e4ae3cc72696b9213288206e312f1948e9dd84a6395adc22e,9b256fd4e474028771c5a9abb2f88fbe6b3ba644ba967aec983ff0cddf3cf13b,29f227ea143515005b75307d1079e683a19987ba6310812251e0cd77087e24c0,c5eaa74ab878acae34e924901e56c1a3dbd2c2a6e34ff3f9994db38acbc9c713,346abcd8c654f46463fe8339d62cf91461fdb36d12f5885003c9d53da30f73a8,efb68bf48012fe26c8b5e019b1e558a32dcf080ae296d9fa2da2669fd45de522,18a901e347f3e38a7b8ebea0026751cff7d65f4f7ec3ae1b5a01ca855785c2b6,5ec140ec690c13d03d13fd1a379daf7f0202ade70634b6b2e5d5a1cd8296cc46,6be4f52fa0483c1b2fa293d9e2277889634f278040461910f003107c76a8d7f3,f965882dc4b1fac766d38dad6fb3d7f6a3810b90344ce8bd7c3196ab3a082a88
"0","0","0","0","0","0","0","60001","10001","31012","0","31038","60002"
"0","0","0","0","0","0","0","60011","10002","31020","0","31004","60012"
"0","0","0","0","0","0","0","60021","10003","31010","0","31017","60022"
"0","0","0","0","0","0","0","60031","10004","31076","0","31028","60032"
"0","0","0","0","0","0","0","60041","10005","31080","0","31032","60042"
"0","0","0","0","0","0","0","60051","10006","31047","0","31034","60052"
"0","0","0","0","0","0","0","60061","10007","31082","0","31022","60062"
"0","0","0","0","0","0","0","60071","10008","31009","0","31051","60072"
"0","0","0","0","0","0","0","60081","10009","31085","0","31029","60082"
"0","0","0","0","0","0","0","60091","10010","31089","0","31002","60092"
"0","0","0","0","0","0","0","60101","10011","31090","0","31011","60102"
"0","0","0","0","0","0","0","60111","10012","31043","0","31008","60112"
"0","0","0","0","0","0","0","60121","10013","31093","0","31018","60122"
"0","0","0","0","0","0","0","60131","10014","31012","0","31038","60132"
"0","0","0","0","0","0","0","60141","10015","31053","0","31045","60142"
"0","0","0","0","0","0","0","60151","10016","31020","0","31004","60152"
"0","0","0","0","0","0","0","60161","10017","31098","0","31025","60162"
"0","0","0","0","0","0","0","60171","10018","31010","0","31017","60172"
"0","0","0","0","0","0","0","60181","10019","31101","0","31050","60182"
"0","0","0","0","0","0","0","60191","10020","31076","0","31028","60192"
"0","0","0","0","0","0","0","60201","10021","31105","0","31014","60202"
"0","0","0","0","0","0","0","60211","10022","31080","0","31032","60212"
"0","0","0","0","0","0","0","60221","10023","31056","0","31040","60222"
"0","0","0","0","0","0","0","60231","10024","31047","0","31034","60232"
"0","0","0","0","0","0","0","60241","10025","31112","0","31036","60242"
"0","0","0","0","0","0","0","60251","10026","31082","0","31022","60252"
"0","0","0","0","0","0","0","60261","10027","31037","0","31005","60262"
"0","0","0","0","0","0","0","60271","10028","31009","0","31051","60272"
"0","0","0","0","0","0","0","60281","10029","31116","0","31044","60282"
"0","0","0","0","0","0","0","60291","10030","31085","0","31029","60292"
"0","0","0","0","0","0","0","60301","10031","31121","0","31021","60302"
"0","0","0","0","0","0","0","60311","10032","31089","0","31002","60312"
"0","0","0","0","0","0","0","60321","10033","31123","0","31049","60322"
"0","0","0","0","0","0","0","60331","10034","31090","0","31011","60332"
"0","0","0","0","0","0","0","60341","10035","31126","0","31042","60342"
"0","0","0","0","0","0","0","60341","10036","31126","0","31042","60342"
"0","0","0","0","0","0","0","60361","10037","31043","0","31008","60362"
"0","0","0","0","0","0","0","60371","10038","31107","0","31046","60372"
"0","0","0","0","0","0","0","60381","10039","31093","0","31018","60382"
"0","0","0","0","0","0","0","60391","10040","31028","0","31033","60392"
"0","0","0","0","0","0","0","60401","10041","31053","0","31045","60402"
"0","0","0","0","0","0","0","60411","10042","31130","0","31065","60412"
"0","0","0","0","0","0","0","60421","10043","31101","0","31050","60422"
"0","0","0","0","0","0","0","60431","10044","31132","0","31027","60432"
"0","0","0","0","0","0","0","60441","10045","31105","0","31014","60442"
"0","0","0","0","0","0","0","60451","10046","31135","0","31023","60452"
"0","0","0","0","0","0","0","60461","10047","31056","0","31040","60462"
"0","0","0","0","0","0","0","60471","10048","31016","0","31013","60472"
"0","0","0","0","0","0","0","60481","10049","31112","0","31036","60482"
"0","0","0","0","0","0","0","60491","10050","31141","0","31054","60492"
"0","0","0","0","0","0","0","60501","10051","31037","0","31005","60502"
"0","0","0","0","0","0","0","60511","10052","31014","0","31037","60512"
"0","0","0","0","0","0","0","60521","10053","31098","0","31025","60522"
"0","0","0","0","0","0","0","60531","10054","31146","0","31048","60532"
"0","0","0","0","0","0","0","60541","10055","31116","0","31044","60542"
"0","0","0","0","0","0","0","60551","10056","31147","0","31060","60552"
"0","0","0","0","0","0","0","60561","10057","31121","0","31021","60562"
"0","0","0","0","0","0","0","60571","10058","31156","0","31003","60572"
"0","0","0","0","0","0","0","60571","10059","31156","0","31003","60572"
"0","0","0","0","0","0","0","60591","10060","31123","0","31049","60592"
"0","0","0","0","0","0","0","60601","10061","31158","0","31010","60602"
"0","0","0","0","0","0","0","60611","10062","31126","0","31042","60612"
"0","0","0","0","0","0","0","60611","10063","31126","0","31042","60612"
"0","0","0","0","0","0","0","60631","10064","31032","0","31031","60632"
"0","0","0","0","0","0","0","60641","10065","31107","0","31046","60642"
"0","0","0","0","0","0","0","60651","10066","31065","0","31015","60652"
"0","0","0","0","0","0","0","60661","10067","31028","0","31033","60662"
"0","0","0","0","0","0","0","60671","10068","31168","0","31040","60672"
"0","0","0","0","0","0","0","60681","10069","31130","0","31065","60682"
"0","0","0","0","0","0","0","60691","10070","31018","0","31050","60692"
"0","0","0","0","0","0","0","60701","10071","31132","0","31027","60702"
"0","0","0","0","0","0","0","60711","10072","31174","0","31109","60712"
"0","0","0","0","0","0","0","60721","10073","31135","0","31023","60722"
"0","0","0","0","0","0","0","60731","10074","31096","0","31051","60732"
"0","0","0","0","0","0","0","60741","10075","31016","0","31013","60742"
"0","0","0","0","0","0","0","60751","10076","31178","0","31047","60752"
"0","0","0","0","0","0","0","60761","10077","31141","0","31054","60762"
"0","0","0","0","0","0","0","60771","10078","31053","0","31055","60772"
"0","0","0","0","0","0","0","60781","10079","31014","0","31037","60782"
"0","0","0","0","0","0","0","60791","10080","31192","0","31006","60792"
"0","0","0","0","0","0","0","60801","10081","31146","0","31048","60802"
"0","0","0","0","0","0","0","60811","10082","31208","0","31044","60812"
"0","0","0","0","0","0","0","60821","10083","31147","0","31060","60822"
"0","0","0","0","0","0","0","60831","10084","31059","0","31060","60832"
"0","0","0","0","0","0","0","60841","10085","31212","0","31058","60842"
"0","0","0","0","0","0","0","60851","10086","31156","0","31003","60852"
"0","0","0","0","0","0","0","60851","10087","31156","0","31003","60852"
"0","0","0","0","0","0","0","60871","10088","31128","0","31026","60872"
"0","0","0","0","0","0","0","60881","10089","31158","0","31010","60882"
"0","0","0","0","0","0","0","60891","10090","31065","0","31046","60892"
"0","0","0","0","0","0","0","60901","10091","31032","0","31031","60902"
"0","0","0","0","0","0","0","60911","10092","31014","0","31031","60912"
"0","0","0","0","0","0","0","60921","10093","31065","0","31015","60922"
"0","0","0","0","0","0","0","60931","10094","31221","0","31034","60932"
"0","0","0","0","0","0","0","60941","10095","31168","0","31040","60942"
"0","0","0","0","0","0","0","60951","10096","31224","0","31002","60952"
"0","0","0","0","0","0","0","60961","10097","31018","0","31050","60962"
"0","0","0","0","0","0","0","60971","10098","31228","0","31036","60972"
"0","0","0","0","0","0","0","60981","10099","31174","0","31109","60982"
"0","0","0","0","0","0","0","60991","10100","31010","0","31023","60992"
"0","0","0","0","0","0","0","61001","10101","31096","0","31051","61002"
"0","0","0","0","0","0","0","61011","10102","31235","0","31013","61012"
"0","0","0","0","0","0","0","61021","10103","31178","0","31047","61022"
"0","0","0","0","0","0","0","61031","10104","31037","0","31005","61032"
"0","0","0","0","0","0","0","61041","10105","31053","0","31055","61042"
"0","0","0","0","0","0","0","61051","10106","31241","0","31047","61052"
"0","0","0","0","0","0","0","61061","10107","31192","0","31006","61062"
"0","0","0","0","0","0","0","61071","10108","31247","0","31066","61072"
"0","0","0","0","0","0","0","61081","10109","31208","0","31044","61082"
"0","0","0","0","0","0","0","61091","10110","31249","0","31029","61092"
"0","0","0","0","0","0","0","61101","10111","31249","0","31042","61102"
"0","0","0","0","0","0","0","61111","10112","31059","0","31060","61112"
"0","0","0","0","0","0","0","61121","10113","31212","0","31058","61122"
"0","0","0","0","0","0","0","61131","10114","31053","0","31046","61132"
"0","0","0","0","0","0","0","61141","10115","31128","0","31026","61142"
"0","0","0","0","0","0","0","61151","10116","31012","0","31038","61152"
"0","0","0","0","0","0","0","61161","10117","31065","0","31046","61162"
"0","0","0","0","0","0","0","61171","10118","31257","0","31057","61172"
"0","0","0","0","0","0","0","61181","10119","31014","0","31031","61182"
"0","0","0","0","0","0","0","61191","10120","31044","0","31008","61192"
"0","0","0","0","0","0","0","61201","10121","31221","0","31034","61202"
"0","0","0","0","0","0","0","61211","10122","31267","0","31048","61212"
"0","0","0","0","0","0","0","61221","10123","31224","0","31002","61222"
"0","0","0","0","0","0","0","61231","10124","31270","0","31031","61232"
"0","0","0","0","0","0","0","61241","10125","31228","0","31036","61242"
"0","0","0","0","0","0","0","61251","10126","31011","0","31060","61252"
"0","0","0","0","0","0","0","61261","10127","31010","0","31023","61262"
"0","0","0","0","0","0","0","61271","10128","31056","0","31042","61272"
"0","0","0","0","0","0","0","61281","10129","31235","0","31013","61282"
"0","0","0","0","0","0","0","61291","10130","31018","0","31054","61292"
"0","0","0","0","0","0","0","61301","10131","31037","0","31005","61302"
"0","0","0","0","0","0","0","61311","10132","31028","0","31058","61312"
"0","0","0","0","0","0","0","61321","10133","31241","0","31047","61322"
"0","0","0","0","0","0","0","61331","10134","31283","0","31014","61332"
"0","0","0","0","0","0","0","61341","10135","31247","0","31066","61342"
"0","0","0","0","0","0","0","61351","10136","31288","0","31002","61352"
"0","0","0","0","0","0","0","61361","10137","31288","0","31001","61362"
"0","0","0","0","0","0","0","61371","10138","31249","0","31029","61372"
"0","0","0","0","0","0","0","61381","10139","31249","0","31042","61382"
"0","0","0","0","0","0","0","61391","10140","31110","0","31034","61392"
"0","0","0","0","0","0","0","61401","10141","31053","0","31046","61402"
"0","0","0","0","0","0","0","61411","10142","31043","0","31027","61412"
"0","0","0","0","0","0","0","61421","10143","31012","0","31038","61422"
"0","0","0","0","0","0","0","61431","10144","31036","0","31025","61432"
"0","0","0","0","0","0","0","61441","10145","31257","0","31057","61442"
"0","0","0","0","0","0","0","61451","10146","31010","0","31021","61452"
"0","0","0","0","0","0","0","61461","10147","31044","0","31008","61462"
"0","0","0","0","0","0","0","61471","10148","31029","0","31042","61472"
"0","0","0","0","0","0","0","61481","10149","31267","0","31048","61482"
"0","0","0","0","0","0","0","61491","10150","31047","0","31058","61492"
"0","0","0","0","0","0","0","61501","10151","31270","0","31031","61502"
"0","0","0","0","0","0","0","61511","10152","31319","0","31059","61512"
"0","0","0","0","0","0","0","61521","10153","31098","0","31025","61522"
"0","0","0","0","0","0","0","61531","10154","31012","0","31007","61532"
"0","0","0","0","0","0","0","61541","10155","31011","0","31060","61542"
"0","0","0","0","0","0","0","61551","10156","31049","0","31038","61552"
"0","0","0","0","0","0","0","61561","10157","31056","0","31042","61562"
"0","0","0","0","0","0","0","61571","10158","31016","0","31050","61572"
"0","0","0","0","0","0","0","61581","10159","31018","0","31054","61582"
"0","0","0","0","0","0","0","61591","10160","31332","0","31028","61592"
"0","0","0","0","0","0","0","61601","10161","31028","0","31058","61602"
