8e42b8a4a30c2fe2e7e95d96d8d93526c177ccd84be293c213af34d9086afc60,ebc25e3da8d3049a0622042949cb3196f2e370827d117a41369e18b4e89db197,76847ae3debc13523e3e798ab3fa1d7252d05abcc3ffba0c9f7ede710cdd0518,0cc73397ba816b5a404627f6c0329460809257494bf79cf5729e16363fcbfb78,18ee7af08223662b0babe8982bc07a7ef2897279ea17b6e6bc34fc9e6e273908,6932ab700973607a917f12238004f69353844b039678c552dfed9c05da631f04,596c2aeef03a0b56271fc29ec0291c99a8b622e39a119a93a13721fca3c05524,961ab5af8735b5bd3f01efa202e0590861f16ac572853e2691ed6d8bf6de01fa,159c5d01b5004956e3047085d6b7fbb79e0b5fcbafb26cadc2feb844244adf7c,0e0ae1989442d3d200ba79083a0767dec78de85059316790315d8a6db00de83b,ca1a383e0dad1470e10be3d0ede7497065174bd14739533897a551f08fca72c8,19c22002c45a28fa4ea4fb3de5e8e0b65d0bc4d4bdb0d4848a0317dde18c75f9,06ce05d2303bdf752d9f1506ba1b12f3a8e3a00df891a05a56981e3c0a4f5c0c,1968298e823d47b05c78e1b00bf344270924d4ad6bc7c130a2cde99bf674fcb1,c5ca1ff4a9813d2a3682f515b33a48dcafd98e55fec1054421bc8ab7789bc35c,ae8e2688ad02d4c025cbf1439a4ffa17ea74b72f25433a029341c159d7935ccd,2a2a0b4dca387f8caa5a931294d1554b6e651233ff0356dfdb99fb07abc2d9de,9369e75118f54fee20107200edd175714c54232e8d23e0cc9c61d6196c2ceb1a,5f4c8ca2dcdac665f2000a969278fb3ff0ef728ed00ea338878edc4cb38b4d67,8ccf955ac9d8bcb1c72f98b3c3387ebc627ef73c8974c061b62c56dfe15513fe,2ed6bcd4cc8595b3336ccc349ff1cf5543cf7d03276af7863985606e9848c417,80de7ce6f269c050d4d20687f9c9a75afa5858de8793ac38f5416e307401a760,af67144f50188beb99f01850c13a164f557e3cecce9ae0fdbd286574285628cc,50840e01eb50463f1fabdb5a44f8f46a4910d4a2e6de788233ef59d4e01835e9,6b215f032f45a4fbffc65a04756bb7e2e793963c1df9141e43bc4b52980a6107,34acaa312a76dff71be39a74b588751e552e95714e3dc93088e71a76af448b10,2537e7825379edc42d2d21f35284b2ae40cd22c122c53c97d55e2b41c1d55720,d7839e412205b65d4cb8dacfd87f9ab5c2c05542ff7be7616d943d17813d7fc7,cf79e054d446f5d60234b240107bf70978629738a7d816d0d542bfdcbda2fddc,0c39fd42dddcb5ca5caf9cb24009a007ca0bbb18ebb5b398601514b1aaf28a11,52ef2fca4b750cfe75b88320de70623e7bace1e2139b433488f3a5a05df972a2,e7da584b4262fbb9a66103a291d94573d40d97e648c8889ad49bbd908f128841,2bdfa27e2a2b7928fc316835ae30d210f47d4ad8f4e202449c8b9eee04a23ad0,f3e9c1bf63b116bd7c36a4590a40ba89537f7dc14b3d828e474d1e27133037e5,37a5b33a0ec0e80372846a21ada49310ccd3d3ff781a17482e79d5bc66f63710,fc9bfd65b1aaa9edfb3716e9c6b71ef0dcf9c3d77ce4b7706a9009ca3b0d4a79,b8a6ccf4baa903f07aaadc90e3efe9a0f1ee9d9172f8891e5cd04355f341dab3,33027c9590de7f5549a6ae4ccdba5a5b82d189667914b661a7f9686b35b7d050
"0","670110010","0","18","1","61001004","0","0","1","0","1","0","670090110","0","36","0","0","1","1","670300010","650002011","61001007","0","61001005","273","0","0","0","0","0","0","0","0","0","30","0","0","0"
"0","670390010","0","66","1","10011002","0","0","1","4","2","0","670120008","0","66","0","0","1","1","670300010","650002012","10011001","0","10011003","273","101011","0","0","0","0","0","0","0","0","66","0","0","0"
"0","670420010","0","66","1","10011005","0","0","1","0","3","0","670380009","0","66","0","0","1","1","670050009","650002013","10011004","4","10011006","273","0","0","0","0","0","0","0","0","0","66","670230010","101011","0"
"0","670440011","0","18","1","61001004","0","0","1","0","1","0","670370011","0","36","0","0","1","1","670060011","650002021","61001007","0","61001005","281","0","0","0","0","0","0","0","0","0","30","0","0","0"
"0","670080011","0","66","1","10011002","0","0","1","4","2","0","670330009","0","66","0","0","1","1","670210111","650002022","10011001","0","10011003","281","101011","0","0","0","0","0","0","0","0","66","0","0","0"
"0","670160011","0","66","1","10011005","0","0","1","0","3","0","670290111","0","66","0","0","1","1","670380110","650002023","10011004","4","10011006","281","0","0","0","0","0","0","0","0","0","66","670340011","101011","0"
"0","670130012","0","18","1","61001004","0","0","1","0","1","0","670060012","0","36","0","0","1","1","670090012","650002031","61001007","0","61001005","288","0","0","0","0","0","0","0","0","0","30","0","0","0"
"0","670070012","0","66","1","10011002","0","0","1","4","2","0","670090012","0","66","0","0","1","1","670300112","650002032","10011001","0","10011003","288","101011","0","0","0","0","0","0","0","0","66","0","0","0"
"0","670100012","0","66","1","10011005","0","0","1","0","3","0","670040011","0","66","0","0","1","1","670030012","650002033","10011004","4","10011006","288","0","0","0","0","0","0","0","0","0","66","670210112","101011","0"
"0","670020013","0","18","1","61001004","0","0","1","0","1","0","670030013","0","36","0","0","1","1","670280013","650002041","61001007","0","61001005","298","0","0","0","0","0","0","0","0","0","30","0","0","0"
"0","670390013","0","66","1","10011002","0","0","1","4","2","0","670120011","0","66","0","0","1","1","670300013","650002042","10011001","0","10011003","298","101011","0","0","0","0","0","0","0","0","66","0","0","0"
"0","670420013","0","66","1","10011005","0","0","1","0","3","0","670270013","0","66","0","0","1","1","670380112","650002043","10011004","4","10011006","298","0","0","0","0","0","0","0","0","0","66","670160013","101011","0"
"0","670110014","0","18","1","61001004","0","0","1","0","1","0","670090114","0","36","0","0","1","1","670300014","650002051","61001007","0","61001005","309","0","0","0","0","0","0","0","0","0","30","0","0","0"
"0","670070014","0","66","1","10011002","0","0","1","4","2","0","670090014","0","66","0","0","1","1","670300114","650002052","10011001","0","10011003","309","101011","0","0","0","0","0","0","0","0","66","0","0","0"
"0","670250014","0","66","1","10011005","0","0","1","0","3","0","670330012","0","66","0","0","1","1","670290214","650002053","10011004","4","10011006","309","0","0","0","0","0","0","0","0","0","66","670130114","101011","0"
"0","670440015","0","18","1","61001004","0","0","1","0","1","0","670370015","0","36","0","0","1","1","670060015","650002061","61001007","0","61001005","313","0","0","0","0","0","0","0","0","0","30","0","0","0"
"0","670140015","0","66","1","10011002","0","0","1","4","2","0","670050014","0","66","0","0","1","1","670300015","650002062","10011001","0","10011003","313","101011","0","0","0","0","0","0","0","0","66","0","0","0"
