6f3c613e13328dd9382ec638f2c62992d1fb17a16e8ac2b3c74c61126afb895b,80be1cf3f59e5248419e1099c187cc71939c873a39d713e7c13837090d623f70,75d29460b925c8736fe3fcb5c9bde3bd81c4484b7a01bf2f2d614c547542ebb1,92a9345f3f35d8e41408fe89c87f1166cea552242ef56fa1f020d83d1108ae11,4ccb38ee0ff8206820a728e43dec3e79b6966cdf338c3f85a81e0ebe70b57fea,40a1c484dc7c4f1bfb95532515ea107fa4efa279c8f527dc7d292d3783f71106,bafde6a6ec3259d147b71d327e8f97bdf9e7f01de62f2633276095447519eb89,524396aafc2d3742a49c8554ed0b2ec8893e6e8e1236b41d142e02c15bf331b8,f4e739257620f01c6c0cf7184a9cddae40315f32772f09e31c1662727a558372,f04d55bc90b2f659db512e7ef4cbffcb709b4a828e3e2d97d4151b9e5e7fd942,f1979a7177d0e4adfd4042355904bd7dcff0aa63542ce34786dbfdd397280910,c10414fc1e03b6e7f8a27b988206b58de88cadc7dc880a63c1077e6a4ecbc15b,135c2d05cc09a3fa7fb9e0ecc88e25cebb46199fa469fbf0a1c3b9a56edaa675,9ad291905bb1dd1edef205b781b8c80a1e90775495c73970af23cbb19bdf472e,abbe35de6fdd3ba5409c235fb190498ef2f0b473b431853f6f1d2b4586119f97,f967e69f16ed41ef3a617a65e7c50d73e19ba55d98a1ef56244300fe236eafc4,509331cb18e9bd05fd6f28275c39fc199f3e6a177b676de591ded61437fd3f2c,f91304db18a5f1f5ff87c19344afa5167690db9e676ff3401da860eb66396ca8
"0","50","0","0","91002","1","0","0","0","10","1","8","0","0","0","0","0","0"
"0","10","0","0","91002","11","0","0","0","100","2","8","0","0","0","0","0","0"
"0","5","0","0","91002","101","0","0","0","200","3","8","0","0","0","0","0","0"
"0","3","0","0","91002","201","0","0","0","500","4","8","0","0","0","0","0","0"
"0","2","0","0","91002","501","0","0","0","1000","5","8","0","0","0","0","0","0"
"0","2","0","0","91002","1001","0","0","0","2000","6","8","0","0","0","0","0","0"
"0","1","0","0","91002","2001","0","0","0","3999","7","8","0","0","0","0","0","0"
"0","50","0","0","91002","4000","0","0","0","4000","8","8","0","0","0","0","0","0"
"0","50","0","0","91002","4100","0","0","0","4100","9","8","0","0","0","0","0","0"
"0","50","0","0","91002","4200","0","0","0","4200","10","8","0","0","0","0","0","0"
"0","50","0","0","91002","4300","0","0","0","4300","11","8","0","0","0","0","0","0"
"0","50","0","0","91002","4400","0","0","0","4400","12","8","0","0","0","0","0","0"
"0","50","0","0","91002","4500","0","0","0","4500","13","8","0","0","0","0","0","0"
"0","50","0","0","91002","4600","0","0","0","4600","14","8","0","0","0","0","0","0"
"0","50","0","0","91002","4700","0","0","0","4700","15","8","0","0","0","0","0","0"
"0","50","0","0","91002","4800","0","0","0","4800","16","8","0","0","0","0","0","0"
"0","50","0","0","91002","4900","0","0","0","4900","17","8","0","0","0","0","0","0"
"0","50","0","0","91002","5000","0","0","0","5000","18","8","0","0","0","0","0","0"
"0","50","0","0","91002","5100","0","0","0","5100","19","8","0","0","0","0","0","0"
"0","50","0","0","91002","5200","0","0","0","5200","20","8","0","0","0","0","0","0"
"0","50","0","0","91002","5300","0","0","0","5300","21","8","0","0","0","0","0","0"
"0","50","0","0","91002","5400","0","0","0","5400","22","8","0","0","0","0","0","0"
"0","50","0","0","91002","5500","0","0","0","5500","23","8","0","0","0","0","0","0"
"0","50","0","0","91002","5600","0","0","0","5600","24","8","0","0","0","0","0","0"
"0","50","0","0","91002","5700","0","0","0","5700","25","8","0","0","0","0","0","0"
"0","50","0","0","91002","5800","0","0","0","5800","26","8","0","0","0","0","0","0"
"0","50","0","0","91002","5900","0","0","0","5900","27","8","0","0","0","0","0","0"
"0","50","0","0","91002","6000","0","0","0","6000","28","8","0","0","0","0","0","0"
"0","50","0","0","91002","6100","0","0","0","6100","29","8","0","0","0","0","0","0"
"0","50","0","0","91002","6200","0","0","0","6200","30","8","0","0","0","0","0","0"
"0","50","0","0","91002","6300","0","0","0","6300","31","8","0","0","0","0","0","0"
"0","50","0","0","91002","6400","0","0","0","6400","32","8","0","0","0","0","0","0"
"0","50","0","0","91002","6500","0","0","0","6500","33","8","0","0","0","0","0","0"
"0","50","0","0","91002","6600","0","0","0","6600","34","8","0","0","0","0","0","0"
"0","50","0","0","91002","6700","0","0","0","6700","35","8","0","0","0","0","0","0"
"0","50","0","0","91002","6800","0","0","0","6800","36","8","0","0","0","0","0","0"
"0","50","0","0","91002","6900","0","0","0","6900","37","8","0","0","0","0","0","0"
"0","50","0","0","91002","7000","0","0","0","7000","38","8","0","0","0","0","0","0"
"0","50","0","0","91002","7100","0","0","0","7100","39","8","0","0","0","0","0","0"
"0","50","0","0","91002","7200","0","0","0","7200","40","8","0","0","0","0","0","0"
"0","50","0","0","91002","7300","0","0","0","7300","41","8","0","0","0","0","0","0"
"0","50","0","0","91002","7400","0","0","0","7400","42","8","0","0","0","0","0","0"
"0","50","0","0","91002","7500","0","0","0","7500","43","8","0","0","0","0","0","0"
"0","50","0","0","91002","7600","0","0","0","7600","44","8","0","0","0","0","0","0"
"0","50","0","0","91002","7700","0","0","0","7700","45","8","0","0","0","0","0","0"
"0","50","0","0","91002","7800","0","0","0","7800","46","8","0","0","0","0","0","0"
"0","50","0","0","91002","7900","0","0","0","7900","47","8","0","0","0","0","0","0"
"0","50","0","0","91002","8000","0","0","0","8000","48","8","0","0","0","0","0","0"
"0","15","0","0","91002","8100","0","0","0","8100","49","8","0","0","0","0","0","0"
"0","15","0","0","91002","8200","0","0","0","8200","50","8","0","0","0","0","0","0"
"0","15","0","0","91002","8300","0","0","0","8300","51","8","0","0","0","0","0","0"
"0","15","0","0","91002","8400","0","0","0","8400","52","8","0","0","0","0","0","0"
"0","15","0","0","91002","8500","0","0","0","8500","53","8","0","0","0","0","0","0"
"0","15","0","0","91002","8600","0","0","0","8600","54","8","0","0","0","0","0","0"
"0","15","0","0","91002","8700","0","0","0","8700","55","8","0","0","0","0","0","0"
"0","15","0","0","91002","8800","0","0","0","8800","56","8","0","0","0","0","0","0"
"0","15","0","0","91002","8900","0","0","0","8900","57","8","0","0","0","0","0","0"
"0","15","0","0","91002","9000","0","0","0","9000","58","8","0","0","0","0","0","0"
"0","15","0","0","91002","9100","0","0","0","9100","59","8","0","0","0","0","0","0"
"0","15","0","0","91002","9200","0","0","0","9200","60","8","0","0","0","0","0","0"
"0","15","0","0","91002","9300","0","0","0","9300","61","8","0","0","0","0","0","0"
"0","15","0","0","91002","9400","0","0","0","9400","62","8","0","0","0","0","0","0"
"0","15","0","0","91002","9500","0","0","0","9500","63","8","0","0","0","0","0","0"
"0","15","0","0","91002","9600","0","0","0","9600","64","8","0","0","0","0","0","0"
"0","15","0","0","91002","9700","0","0","0","9700","65","8","0","0","0","0","0","0"
"0","15","0","0","91002","9800","0","0","0","9800","66","8","0","0","0","0","0","0"
"0","15","0","0","91002","9900","0","0","0","9900","67","8","0","0","0","0","0","0"
"0","15","0","0","91002","10000","0","0","0","10000","68","8","0","0","0","0","0","0"
"0","15","0","0","91002","10100","0","0","0","10100","69","8","0","0","0","0","0","0"
"0","15","0","0","91002","10200","0","0","0","10200","70","8","0","0","0","0","0","0"
"0","15","0","0","91002","10300","0","0","0","10300","71","8","0","0","0","0","0","0"
"0","15","0","0","91002","10400","0","0","0","10400","72","8","0","0","0","0","0","0"
"0","15","0","0","91002","10500","0","0","0","10500","73","8","0","0","0","0","0","0"
