45b7bd8c11236a2628585797b1030bed195cdde548482cc3a0760031d94aad5a,b93f6293e8b3b1c8a6e5ac785e10b8005fbd4bc83056bc3f5c6dcb5077e7e4ce,691d700982a28dfdd07ee2d0bbd3fe8d37e928f0816cf1dc728033743c567206,1f7a31ed2629d329c079aec5538973e93032cedaccc15578ef8f383cadf89fb2,3f9926d94c0a4bbf7851183568d43665ca74fcc6d91dc4f439fb74429082efd1,b6508fdf0c609367594f6302f488050ca2dbf52b2f4aacd5050553aec5bcaa95,50cffd78dcd09ca272232b083f5a5f9355b2738a7d8767c082500275cf0cd72b,dd34dc6ae1a9dea68ea36324bd1ed0b005bc8cd1931d55d97cfe75125d9eca50,a52536c6d14e568ffe45874580f2635f4dab3ce553c0dc7c6344bd811e8fc29b,220a21d0d678ac9818ff3a25f2315b5207216ee8c8d88cf165593ebd2151913d,e4099d9bc45f38a29b23f8d4c504d15fee920994f466e41d76b349870460c8bf,3e8e291a4c7c190c91e0428284ba35ef1fb2b73c3da6cf3e18045b1f8509f0b8,9dbdbacd90fac25e37a98180e493d9970979b82adcf65df35dc26bfd2c0aeac9,02f06b6cc98a6a770ba03dff16156778cadba174d9aa5e83d290751cff77e750,5c79f664c9b3076ca9da9bc4e852b9a79344a4409bdc3482753c042d0faadf24,852817cf426b87b7405d3e804a9766cb13e9bf301dc4a09ac4b5bf940c622c89,2e70ff2e5d1b9ed32e66225b6b60d0a8feccee64a02b6cc6379e2e21b785bbdb,be787c4014af10c891c22de991ac6b157a7fd9ca8594a3a548275f70ed5d7dbc,bede714a1606e79a6fabb74bf1ff927e15c9bfbf618e08cbfbf74218063a2fe6,0bec42f2563d1c3bdcff1becb8339559ce5ddc25a12aae6c0c2dfd5ba128ae63,093119c2565f34ffa5d6d4522d1b7631bba5bbc349c30a724b17db3174561410,9645e8e4dc5b66d26a723b95409a8a8e3b8fd0598ecc6101449c91c4290cdc2e,2a1cda889da779caaf0870658a61f26ca733b110deff32d0af134b022f7591f8,266a1739f616c1a3cdd6217c090defa479f420a6fd840737bf3f8006c8f0e52f,26dd34ff39a60db0cadb066b7decb2ab5696199d37e7fbd193234ae9ebaf3a7c,477c266c2db3b90901b403eff317f0bb733dc72bd4e4751e9c315087d4a996bd,4ffe97aa2c604a4d4af3011f65efd4960bb792ef290566afb5a606d75de90950,c3a1a812d4e6147a30cf72c0442158988df27f1a1b3ce6bcf8b0678e7266ae56,94436492829434af489f8d1d444ed6802c06448cf477156bef8474da5c70d0e1,ccc02548b5ff036c7d1eb722f5272107663a0a11eacea0c3438d5260370e8d75,57a127cc9ea2e810033b545f12f9109b3cd44bc5208665c69d10cdb50e3a173a,1a2d35f92e2a07528a08d2aa33d2ffed1801fcb72b732f4c3d5cef73087c1159,aa1a1ddcfbe018c6225a10f1f73c07a02ae9b074fd1ec62dbd77e939d0cf34fa,a09b00fa2a0e0fe21b48983637f91b2e95d3288d02a17981b5c4a2f5bc95916c,b8aecc6cbd8e38a15294b4e4d35217e4419ba1deb635aabc6fda115395b21b5e,f9bfe1f36be82bcb54edfd4eab7d99806bc92fe62626c14e720d1c9af9aef0a6,7dc40500d39d7affdd6c614e8230e3dbb991eb281c2de36d480cd0f780d2c6f9,11b306d2e014ecad15720e92ccce1847b3decb0a26a4e18931051ddf6950a0cd,d1910e7d01051aa0b2593cbc57e8bed3f40c68e305a53d9aca327d314db0823e,84e24eee191171be7f5ab95aaba9b5ade8583dc8d235e02bd94572a237800abe,fa89d55663966ad99b7e6a7b992472a942adfaf27b668eb2668ca690cf037a3b,d49be80aa45592476fd3ab3431cc1a0b8d396f255890692b37fd7e1c2a5142e7,5f6c7f728daff15f396b0cde1443b2c5f7a72968ca9b651ca678b818fd61b0a7,6fdd633d9c7b2e8eff5c48f99fbe12d5cf13bd727469e6fc009146f1acc26282
"0","0","2600","2600","0","770110101","0","0","0","1","0","0","39","783","0","0","0","2901","0","2600","0","0","200000001","253200","0","2600","0","0","0","沙塵野豬","2600","0","0","0","0","0","2600","0","522","0","0","0","315783","360"
"0","0","2600","2600","0","770110102","0","0","0","1","0","0","39","783","0","0","0","3043","0","2600","0","0","200000001","251800","0","2600","0","0","0","樹精","2600","0","0","0","0","0","2600","0","522","0","0","0","314854","360"
"0","0","2600","2600","0","770110103","0","0","1487","1","0","0","39","392","0","0","0","0","0","2600","0","0","200000001","250600","0","2600","0","0","0","小狸貓","2600","0","0","0","0","0","2600","0","261","0","0","0","378036","360"
"0","0","2600","2600","0","770110201","0","0","0","1","0","0","39","783","0","0","0","2996","0","2600","0","0","200000001","252000","0","2600","0","0","0","多倫多獸","2600","0","0","0","0","0","2600","0","522","0","0","0","315160","360"
"0","0","2600","2600","0","770110202","0","0","0","1","0","0","39","588","0","0","0","3090","0","2600","0","0","200000001","251200","0","2600","0","0","0","哥布林護衛","2600","0","0","0","0","0","2600","0","653","0","0","0","316267","360"
"0","0","2600","2600","0","770110203","0","0","0","1","0","0","39","783","0","0","0","3810","0","2600","0","0","200000001","250100","0","2600","0","0","0","棘刺蟹","2600","0","0","0","0","0","2600","0","522","0","0","0","312677","360"
"0","0","2600","2600","0","770110301","0","0","0","1","0","0","39","979","0","0","0","2384","0","2600","0","0","200000001","251100","0","2600","0","0","0","岩龜暴君","2600","0","0","0","0","0","2600","0","653","0","0","0","296797","360"
"0","0","2600","2600","0","770110302","0","0","0","1","0","0","39","783","0","0","0","2667","0","2600","0","0","200000001","251600","0","2600","0","0","0","狂野角鹿","2600","0","0","0","0","0","2600","0","522","0","0","0","317295","360"
"0","0","2600","2600","0","770110303","0","0","0","1","0","0","39","979","0","0","0","3137","0","2600","0","0","200000001","251300","0","2600","0","0","0","叢林護衛","2600","0","0","0","0","0","2600","0","392","0","0","0","323106","360"
"0","0","2600","2600","0","770110401","0","0","0","1","0","0","39","783","0","0","0","2667","0","2600","0","0","200000001","251600","0","2600","0","0","0","狂野角鹿","2600","0","0","0","0","0","2600","0","522","0","0","0","317295","360"
"0","0","2600","2600","0","770110402","0","0","0","1","0","0","39","588","0","0","0","11497","0","2600","0","0","200000001","252300","0","2600","0","0","0","岩石蜥蜴","2600","0","0","0","0","0","2600","0","392","0","0","0","267867","360"
"0","0","2600","2600","0","770110403","0","0","0","1","0","0","39","294","0","0","0","11604","0","2600","0","0","200000001","257200","0","2600","0","0","0","毒莢花","2600","0","0","0","0","0","2600","0","196","0","0","0","259199","360"
"0","0","2600","2600","0","770110404","0","0","57","1","0","0","39","588","0","0","0","0","0","2600","26","0","200000001","257400","0","2600","0","0","0","潛陸水母","2600","0","0","0","0","0","2600","0","392","0","0","0","278280","360"
"0","0","2600","2600","0","770110501","0","0","0","1","0","0","39","783","0","0","0","2950","0","2600","0","0","200000001","251900","0","2600","0","0","0","擰扭相思樹","2600","0","0","0","0","0","2600","0","522","0","0","0","315466","360"
"0","0","2600","2600","0","770110502","0","0","0","1","0","0","39","588","0","0","0","3090","0","2600","0","0","200000001","251200","0","2600","0","0","0","哥布林護衛","2600","0","0","0","0","0","2600","0","653","0","0","0","316267","360"
"0","0","2600","2600","0","770110503","0","0","7243","1","0","0","39","588","0","0","0","0","0","2600","0","0","200000001","254600","0","2600","0","0","0","石靈","2600","0","0","0","0","0","2600","0","392","0","0","0","261410","360"
"0","0","2600","2600","0","770110504","0","0","0","1","0","0","39","490","0","0","0","12345","0","2600","0","0","200000001","254800","0","2600","0","0","0","毒蟾蜍","2600","0","0","0","0","0","2600","0","327","0","0","0","273270","360"
"0","0","2600","2600","0","770110601","0","0","0","1","0","0","39","783","0","0","0","2996","0","2600","0","0","200000001","252000","0","2600","0","0","0","多倫多獸","2600","0","0","0","0","0","2600","0","522","0","0","0","315160","360"
"0","0","2600","2600","0","770110602","0","0","0","1","0","0","39","1175","0","0","0","3279","0","2600","0","0","200000001","251000","0","2600","0","0","0","生者劍士像","2600","0","0","0","0","0","2600","0","522","0","0","0","297783","360"
"0","0","2600","2600","0","770110603","0","0","0","1","0","0","39","588","0","0","0","11639","0","2600","0","0","200000001","252200","0","2600","0","0","0","毒牙蜥蜴","2600","0","0","0","0","0","2600","0","392","0","0","0","266127","360"
"0","0","2600","2600","0","770110604","0","0","0","1","0","0","39","490","0","0","0","11497","0","2600","0","0","200000001","253900","0","2600","0","0","0","盜人蛤蟆","2600","0","0","0","0","0","2600","0","327","0","0","0","273898","360"
"0","0","2600","2600","0","770110701","0","0","0","1","0","0","39","588","0","0","0","2571","0","2600","0","0","200000001","252800","0","2600","0","0","0","獸人","2600","0","0","0","0","0","2600","0","653","0","0","0","319632","360"
"0","0","2600","2600","0","770110702","0","0","0","1","0","0","39","783","0","0","0","3043","0","2600","0","0","200000001","251800","0","2600","0","0","0","樹精","2600","0","0","0","0","0","2600","0","522","0","0","0","314854","360"
"0","0","2600","2600","0","770110703","0","0","0","1","0","0","39","588","0","0","0","11310","0","2600","0","0","200000001","253000","0","2600","0","0","0","重鎚巨蟹","2600","0","0","0","0","0","2600","0","392","0","0","0","270117","360"
"0","0","2600","2600","0","770110704","0","0","0","1","0","0","39","588","0","0","0","0","0","2600","26","0","200000001","254700","0","2600","0","0","0","女中音之鳥","2600","0","0","0","0","0","2600","0","392","0","0","0","312943","360"
"0","0","2600","2600","0","770110801","0","0","0","1","0","0","39","979","0","0","0","2384","0","2600","0","0","200000001","251100","0","2600","0","0","0","岩龜暴君","2600","0","0","0","0","0","2600","0","653","0","0","0","296797","360"
"0","0","2600","2600","0","770110802","0","0","0","1","0","0","39","588","0","0","0","3326","0","2600","0","0","200000001","254100","0","2600","0","0","0","寄居蟹騎士","2600","0","0","0","0","0","2600","0","914","0","0","0","299716","360"
"0","0","2600","2600","0","770110803","0","0","0","1","0","0","39","588","0","0","0","11593","0","2600","0","0","200000001","252500","0","2600","0","0","0","火蜥蜴","2600","0","0","0","0","0","2600","0","392","0","0","0","266701","360"
"0","0","2600","2600","0","770110804","0","0","0","1","0","0","39","294","0","0","0","7562","0","2600","0","0","200000001","255900","0","2600","0","0","0","狗頭刺客","2600","0","0","0","0","0","2600","0","196","0","0","0","270111","360"
"0","0","2600","2600","0","770110901","0","0","0","1","0","0","39","783","0","0","0","2714","0","2600","0","0","200000001","251700","0","2600","0","0","0","冰雪角鹿","2600","0","0","0","0","0","2600","0","522","0","0","0","316994","360"
"0","0","2600","2600","0","770110902","0","0","9809","1","0","0","39","588","0","0","0","0","0","2600","0","0","200000001","252600","0","2600","0","0","0","軟泥怪","2600","0","0","0","0","0","2600","0","392","0","0","0","271251","360"
"0","0","2600","2600","0","770110903","0","0","0","1","0","0","39","588","0","0","0","12062","0","2600","0","0","200000001","254400","0","2600","0","0","0","歡呼半獸人","2600","0","0","0","0","0","2600","0","392","0","0","0","260810","360"
"0","0","2600","2600","0","770110904","0","0","0","1","0","0","39","588","0","0","0","228","0","2600","26","0","200000001","257600","0","2600","0","0","0","氣球鳥","2600","0","0","0","0","0","2600","0","392","0","0","0","263803","360"
"0","0","2600","2600","0","770111001","0","0","0","1","0","0","39","1175","0","0","0","3279","0","2600","0","0","200000001","251000","0","2600","0","0","0","生者劍士像","2600","0","0","0","0","0","2600","0","522","0","0","0","297783","360"
"0","0","2600","2600","0","770111002","0","0","0","1","0","0","39","783","0","0","0","3810","0","2600","0","0","200000001","250100","0","2600","0","0","0","棘刺蟹","2600","0","0","0","0","0","2600","0","522","0","0","0","312677","360"
"0","0","2600","2600","0","770111003","0","0","0","1","0","0","39","588","0","0","0","11090","0","2600","0","0","200000001","253600","0","2600","0","0","0","天使鏢魚","2600","0","0","0","0","0","2600","0","392","0","0","0","263803","360"
