02afd105d4a54322baa26cb07880c17d3a627586fb575d4ed027d56afa017fed,c5aeabac99fa0585faed3c2ad1ec37a3a3662ea6f965affe060b2bf10c9d0939,e46761eaab350e2885466bdd180d721c9329064091b43fa64bfc161c6b40fe2f,06452b405cde039450af35944ff4cd9803ff3ef902d06bd9d40599911f5ecf5f,59c9980fb5f7f0f533325033c7619bb313f5cac1f859ba32bdcaa1dea99fe0c6,8877247812725ebdb262ae61f77614b21571fae8a489114ea4588eb37f44324e,0a61e77b5bb84d71dd1d45df416eb1425b6f278ecfef4a0e9533683f520c23e4,32402381635bd41d334ddc6b2a56ceee84122c05ef6032f9c52e6386f73ff9cd,f2263aeaf5a2df3d024f9f30d8876714f8f7caf58d909a068eaf5afcacb05c5e,f7c88252e21182658af834db573c8e92f73ee07662c9682788f08e257eb7ec61,55c38357b46d98758fcd8f9521fe74f8fa6fa92a7df0896ea5f37bb5eb5d1b0c,105469d456ee2c1182daa8d04151b4a462c9d152c083303df167253d4c8f6a74,4999ffd59f3d664f7028ec65c81ea6054d0cd125e3b5b10b90c581d0372182a0,a4f3b8daec070ab492e080032487e5ddbff03720c07a33713ca87bbe7e0837fe,73bebdb8a07e96d61f5b73fd3868bca7a0a189a531cc5c32120f2e777840f8b0,d72b280976fdb9a4e9213231d724223f89aa26c1ba9e826ef4d6c23c4afd1eef,35f47967441ccf4c876f27c9b962ff1ece146b9f9553e9715c116fcbfa21a011,4a2ef9160cd15b4845b650232a45a24bb37b1d33a208e5c1d1cdbf2bb50a7aea
"0","1","0","0","50","0","91002","0","0","0","1","0","8","10","0","0","0","0"
"0","2","0","0","10","0","91002","0","0","0","11","0","8","100","0","0","0","0"
"0","3","0","0","5","0","91002","0","0","0","101","0","8","200","0","0","0","0"
"0","4","0","0","3","0","91002","0","0","0","201","0","8","500","0","0","0","0"
"0","5","0","0","2","0","91002","0","0","0","501","0","8","1000","0","0","0","0"
"0","6","0","0","2","0","91002","0","0","0","1001","0","8","2000","0","0","0","0"
"0","7","0","0","1","0","91002","0","0","0","2001","0","8","3999","0","0","0","0"
"0","8","0","0","50","0","91002","0","0","0","4000","0","8","4000","0","0","0","0"
"0","9","0","0","50","0","91002","0","0","0","4100","0","8","4100","0","0","0","0"
"0","10","0","0","50","0","91002","0","0","0","4200","0","8","4200","0","0","0","0"
"0","11","0","0","50","0","91002","0","0","0","4300","0","8","4300","0","0","0","0"
"0","12","0","0","50","0","91002","0","0","0","4400","0","8","4400","0","0","0","0"
"0","13","0","0","50","0","91002","0","0","0","4500","0","8","4500","0","0","0","0"
"0","14","0","0","50","0","91002","0","0","0","4600","0","8","4600","0","0","0","0"
"0","15","0","0","50","0","91002","0","0","0","4700","0","8","4700","0","0","0","0"
"0","16","0","0","50","0","91002","0","0","0","4800","0","8","4800","0","0","0","0"
"0","17","0","0","50","0","91002","0","0","0","4900","0","8","4900","0","0","0","0"
"0","18","0","0","50","0","91002","0","0","0","5000","0","8","5000","0","0","0","0"
"0","19","0","0","50","0","91002","0","0","0","5100","0","8","5100","0","0","0","0"
