772f66a74ea15ab9b432f4ac2c4e9faa3d07faf02db7da2b662cb87acc955758,f8b2ff90cb7d4ab4913e1e967b620559b0a6d8b0f69587a7de544f3b51abcf6f,e06e684b6cffc05fde343fe545cf18e8030c71314d8b6c344a5771aa34e6787f,e0a2ca5c4f443474b74f141869dab55dcaccaa1ba10b013d4ff7c910d23339bc,41e9445f08730ec2123b744db287b47ddd193b1816e658ad3efcad7021f0bd66,d74ba445e0d065d16435cc19a11810217128d16afe506989857932e2ad9a26bc,5a919c29fc0b072bdd7b7b12ba8625145400e07d98c25fe81761809462f6367e,c2aa33d9f2e41f1df75b747187a9126051f3aab3c99359cf8dbbf1db3b316e60,fd6b6ec56c0999c989415553f637097adfdc621ffacf28fe0876bf8411f36c84,2010fad5abaf64353273a35c88cd9a5feea14c389ccf44b65c5bcf3d84bb6d7c,5232677ff340137cfda13fb0ef3b865c36b07df9220cabeadb7ac583ed1f74d2,39004823bd12fb485a7847fe527a434b7337d4facebf1ab289fc9df7a950a907,c3200ed18d01357eb56c46bf2195e23e611aa5da339927679977a3a987f6b001,78ff860e31ef05e4ac00fd69fa010fdd05d6fd95b5a89a12cf32cad8f4b832ae,e04aa2521d252bcd0ab1c02b1ee486493db76cd95e22966c198c7dc334fb5670,70a1ab59641728a06bc88fb4f81b23814d1ac6e987d52584f1d6d940eb610b64,40184f8a56fc62f3dcc2e551cdf743ec172bc6f3629ed66ab2b1ea91548b3b16,22bf618794113b6d6c9d3539c365627b1e294c4ae836ee8f5b11ce3b0bb87163,bcabc8f905d3dd52b360ed3a1525ed255a0c6bfcc32fae14d7c9919c91c3c7cd,8220ac9966c6cbabaf94e3cf74ebdb84c6f36604ed33540f71917b6a6f00b116,a4f3f1e74e56ffde4c8976013da4345fb173ee83f7a9bc88432e7cba1470a2bf,34d8443e5545285b3b48b6cfd31bf56391aeee4aa6dc7b52cf407dea272a9ace,bf4ce71b8ed8daf85b6b615ce2909967e213603f368057a0e32878299ea26baa,c757de4c8bf4abcfaa4282cf632cb8a882dde17cb43025339f6347992fe66c70,303e5031f9f7d4e29fd3b54dc7e22be813cdcebb414baba31da8fc5c8fc9bc87,048f5b9d29ef33790ca7c106d4a6788d5c1cdb41ceea2aec9ab355a5192d3307,2b66822ba6809487dd234e52967502877b27f365bb6a75587352981e8e1d76aa,84710eaa848c080ccdb214f5bea3c40806d402af3be933687ac2d527230a9b04,050381ec2ffa0e7f7fd89361d3caa7c3006fb03b9bd98299cf5f10d08a396fb7
"0","0","1","94002","bgm_M06","0","90","0","0","3100101","1.2","0","100091","0","40001","0","31001","0","bgm_M06","0","1","0","0","0","31001001","0","0.4","100091","99002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100101","1.2","0","100092","0","40001","0","31001","0","bgm_M06","0","2","0","0","0","31001002","0","0.4","100092","99002"
"0","0","1","94002","bgm_M06","0","90","99002","100","3100102","1.2","0","100101","0","40004","0","31001","0","bgm_M06","0","3","0","0","0","31001003","0","0.6","100101","90002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100103","1.2","0","100102","0","40001","0","31001","0","bgm_M06","0","4","0","0","0","31001004","0","0.65","100102","99002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100103","1.2","0","100102","0","40001","0","31001","0","bgm_M06","0","5","0","0","0","31001005","0","0.7","100102","99002"
"0","0","1","94002","bgm_M06","0","90","99002","100","3100104","1.2","0","100102","0","40004","0","31001","0","bgm_M06","0","6","0","0","0","31001006","90005","0.75","100102","90002"
"0","501010011","3","94002","bgm_M63","0","90","99002","100","3100105","1.2","0","100722","0","40004","0","31001","0","bgm_M63","0","7","0","0","0","31001007","0","1","100722","90002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100201","1.2","0","100251","0","40001","0","31002","0","bgm_M06","0","1","0","0","0","31002001","0","0.4","100251","99002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100201","1.2","0","100252","0","40001","0","31002","0","bgm_M06","0","2","0","0","0","31002002","0","0.4","100252","99002"
"0","0","1","94002","bgm_M06","0","90","99002","200","3100202","1.2","0","100253","0","40004","0","31002","0","bgm_M06","0","3","0","0","0","31002003","0","0.6","100253","90002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100203","1.2","0","100254","0","40001","0","31002","0","bgm_M06","0","4","0","0","0","31002004","0","0.65","100254","99002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100203","1.2","0","100255","0","40001","0","31002","0","bgm_M06","0","5","0","0","0","31002005","0","0.7","100255","99002"
"0","0","1","94002","bgm_M06","0","90","99002","200","3100204","1.2","0","100256","0","40004","0","31002","0","bgm_M06","0","6","0","0","0","31002006","0","0.75","100256","90002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100205","1.2","0","100257","0","40001","0","31002","0","bgm_M06","0","7","0","0","0","31002007","0","0.8","100257","99002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100205","1.2","0","100258","0","40001","0","31002","0","bgm_M06","0","8","0","0","0","31002008","0","0.8","100258","99002"
"0","0","1","94002","bgm_M06","0","90","99002","200","3100206","1.2","0","100259","0","40004","0","31002","0","bgm_M06","0","9","0","0","0","31002009","90005","0.8","100259","90002"
"0","501010021","3","94002","bgm_M63","0","90","99002","200","3100207","1.2","0","100261","0","40004","0","31002","0","bgm_M63","0","10","0","0","0","31002010","0","1","100261","90002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100301","1.2","0","100291","0","40001","0","31003","-50","bgm_M06","0","1","0","0","0","31003001","0","0.4","100291","99002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100302","1.2","0","100292","0","40001","0","31003","-50","bgm_M06","0","2","0","0","0","31003002","0","0.4","100292","99002"
"0","0","1","94002","bgm_M06","0","90","99002","300","3100302","1.2","0","100293","0","40004","0","31003","-50","bgm_M06","0","3","0","0","0","31003003","0","0.6","100293","90002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100303","1.2","0","100291","0","40001","0","31003","-50","bgm_M06","0","4","0","0","0","31003004","0","0.65","100291","99002"
"0","0","1","94002","bgm_M06","0","90","99002","300","3100303","1.2","0","100292","0","40004","0","31003","-50","bgm_M06","0","5","0","0","0","31003005","0","0.75","100292","90002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100304","1.2","0","100294","0","40001","0","31003","-50","bgm_M06","0","6","0","0","0","31003006","0","0.75","100294","99002"
"0","0","1","94002","bgm_M06","0","90","99002","300","3100304","1.2","0","100295","0","40004","0","31003","-50","bgm_M06","0","7","0","0","0","31003007","0","0.8","100295","90002"
"0","0","1","94002","bgm_M06","0","90","0","0","3100305","1.2","0","100296","0","40001","0","31003","-50","bgm_M06","0","8","0","0","0","31003008","0","0.85","100296","99002"
"0","0","1","94002","bgm_M06","0","90","99002","300","3100307","1.2","0","100297","0","40004","0","31003","-50","bgm_M06","0","9","0","0","0","31003009","90005","0.85","100297","90002"
"0","501010031","3","94002","bgm_M63","0","90","99002","300","3100306","1.2","0","100313","0","40004","0","31003","-50","bgm_M63","0","10","0","0","0","31003010","0","1","100313","90002"
"0","0","1","94002","bgm_M06","0","90","99002","400","3100401","1.2","0","100271","0","40004","0","31004","-50","bgm_M06","0","1","0","0","0","31004001","0","0.7","100271","90002"
"0","0","1","94002","bgm_M06","0","90","99002","400","3100401","1.2","0","100273","0","40004","0","31004","-50","bgm_M06","0","2","0","0","0","31004002","0","0.85","100273","90002"
"0","0","1","94002","bgm_M06","0","90","99002","400","3100401","1.2","0","100274","0","40004","0","31004","-50","bgm_M06","0","3","0","0","0","31004003","0","0.9","100274","90002"
"0","0","1","94002","bgm_M06","0","90","99002","400","3100403","1.2","0","100277","0","40004","0","31004","-50","bgm_M06","0","4","0","0","0","31004004","90005","1","100277","90002"
"0","501010041","3","94002","bgm_M63","0","90","99002","400","3100402","1.2","0","100283","0","40004","0","31004","-50","bgm_M63","0","5","0","0","0","31004005","0","1","100283","90002"
"0","0","1","94002","bgm_M06","0","90","99002","500","3100501","1.2","0","101601","0","40004","0","31005","-50","bgm_M06","0","1","0","0","0","31005001","140001","0.7","101601","90002"
"0","0","1","94002","bgm_M06","0","90","99002","500","3100501","1.2","0","101601","0","40004","0","31005","-50","bgm_M06","0","2","0","0","0","31005002","140001","0.85","101601","90002"
"0","0","1","94002","bgm_M06","0","90","99002","600","3100501","1.2","0","101602","0","40004","0","31005","-50","bgm_M06","0","3","0","0","0","31005003","140001","0.9","101602","90002"
"0","0","1","94002","bgm_M06","0","90","99002","600","3100502","1.2","0","101602","0","40004","0","31005","-50","bgm_M06","0","4","0","0","90005","31005004","140001","1","101602","90002"
"0","501010051","3","94002","bgm_M63","0","90","99002","300","3100503","1.6","0","101611","0","40004","0","31005","-50","bgm_M63","0","5","0","0","0","31005005","140001","1","101611","90002"
"0","0","1","90002","bgm_M06","0","90","20000","600","3100601","1.2","94002","102171","0","40004","0","31006","-50","bgm_M06","0","1","0","0","25001","31006001","140001","0.7","102171","99002"
"0","0","1","90002","bgm_M06","0","90","20000","600","3100601","1.2","94002","102172","0","40004","0","31006","-50","bgm_M06","0","2","0","0","25001","31006002","140001","0.85","102172","99002"
"0","0","1","90002","bgm_M06","0","90","20000","800","3100601","1.2","94002","102173","0","40004","0","31006","-50","bgm_M06","0","3","0","0","25001","31006003","140001","0.9","102173","99002"
"0","0","1","90002","bgm_M06","0","90","20000","800","3100602","1.2","90005","102172","0","40004","0","31006","-50","bgm_M06","0","4","0","0","25001","31006004","140001","1","102172","99002"
"0","501010061","3","90002","bgm_M63","0","90","20000","400","3100603","1.3","94002","102174","0","40004","0","31006","-50","bgm_M63","0","5","0","0","25001","31006005","140001","1","102174","99002"
"0","0","1","90002","bgm_M06","0","90","20000","700","3100701","1.2","94002","102741","0","40004","0","31007","-50","bgm_M06","0","1","0","0","25001","31007001","140001","0.7","102741","99002"
"0","0","1","90002","bgm_M06","0","90","20000","700","3100701","1.2","94002","102742","0","40004","0","31007","-50","bgm_M06","0","2","0","0","25001","31007002","140001","0.85","102742","99002"
"0","0","1","90002","bgm_M06","0","90","20000","1000","3100701","1.2","94002","102743","0","40004","0","31007","-50","bgm_M06","0","3","0","0","25001","31007003","140001","0.9","102743","99002"
"0","0","1","90002","bgm_M06","0","90","20000","1000","3100702","1.2","90005","102742","0","40004","0","31007","-50","bgm_M06","0","4","0","0","25001","31007004","140001","1","102742","99002"
"0","501010071","3","90002","bgm_M63","0","90","20000","500","3100703","0.5","94002","102751","1","40004","1","31007","-50","bgm_M63","5.1","5","0","0","25001","31007005","140001","1","102751","99002"
"0","0","1","90002","bgm_M06","0","90","20000","800","3100801","1.2","94002","103002","0","40004","0","31008","-50","bgm_M06","0","1","0","0","25001","31008001","140001","0.7","103002","99002"
"0","0","1","90002","bgm_M06","0","90","20000","800","3100801","1.2","94002","103002","0","40004","0","31008","-50","bgm_M06","0","2","0","0","25001","31008002","140001","0.85","103002","99002"
"0","0","1","90002","bgm_M06","0","90","20000","1200","3100801","1.2","94002","103002","0","40004","0","31008","-50","bgm_M06","0","3","0","0","25001","31008003","140001","0.9","103002","99002"
"0","0","1","90002","bgm_M06","0","90","20000","1200","3100802","1.2","90005","103002","0","40004","0","31008","-50","bgm_M06","0","4","0","0","25001","31008004","140001","1","103002","99002"
"0","0","4","90002","bgm_M63","0","90","20000","600","3100803","1.3","94002","103001","1","40004","1","31008","-50","bgm_M63","2.9","5","0","0","25001","31008005","140001","1","103001","99002"
"0","0","1","90002","bgm_M06","0","90","20000","900","3100901","1.2","94002","103222","0","40004","0","31009","-50","bgm_M06","0","1","0","0","25001","31009001","140001","0.7","103222","99002"
"0","0","1","90002","bgm_M06","0","90","20000","900","3100901","1.2","94002","103221","0","40004","0","31009","-50","bgm_M06","0","2","0","0","25001","31009002","140001","0.85","103221","99002"
"0","0","1","90002","bgm_M06","0","90","20000","1400","3100901","1.2","94002","103213","0","40004","0","31009","-50","bgm_M06","0","3","0","0","25001","31009003","140001","0.9","103213","99002"
"0","0","1","90002","bgm_M06","0","90","20000","1400","3100902","1.2","90005","103211","0","40004","0","31009","-50","bgm_M06","0","4","0","0","25001","31009004","140001","1","103211","99002"
"0","0","6","90002","bgm_M63","0","90","20000","700","3100903","1.3","94002","103232","0","40004","1","31009","-50","bgm_M63","2.9","5","1","0","25001","31009005","140001","1","103232","99002"
"0","501010105","3","90002","bgm_M06","0","90","20000","1400","3101001","1.1","94002","103371","0","40004","1","31010","-50","bgm_M06","0","1","1","0","25001","31010001","140001","1","103371","99002"
"0","501010106","3","90002","bgm_M06","0","90","20000","1400","3101001","1.2","94002","103372","0","40004","1","31010","-50","bgm_M06","0","2","1","0","25001","31010002","140001","1","103372","99002"
"0","501010107","3","90002","bgm_M06","0","90","20000","1400","3101001","1.6","94002","103373","0","40004","1","31010","-50","bgm_M06","0","3","1","0","25001","31010003","140001","1","103373","99002"
"0","501010108","3","90002","bgm_M06","0","90","20000","1400","3101002","1.1","90005","103374","0","40004","1","31010","-50","bgm_M06","0","4","1","0","25001","31010004","140001","1","103374","99002"
"0","0","6","90002","bgm_M63","0","90","20000","800","3101003","1.3","94002","103371","0","40004","1","31010","-50","bgm_M63","0","5","1","0","25001","31010005","140001","1","103371","99002"
