d0618b784cc1d2337162daa7313a3343f54014cbdf74043720f2caabd9687c2d,c15a6837512dad863ce8377d03aa86e57d054bda2bf0dac73d7188fd799030c7,fc0c6d8fd7eb969f678b096aaaa96927cc7cf3982adf94ad189c7acf5992e21a,2f7422985691963f655638acf4c30d419c8fa4accfac76794e569ebd654b0ede,5c3dbf6c2eaf2b59c22aad77597cace1435a618ca74900aa10d8d3d3329456da,857d3974127e834b25e6fe7fb92e1c94f663cb14a8bea22307019695f5e5ce8d,9a71b8aeb23dc626ace1cc525f2a987cb0bcccee277878278b0e299067b51146,1616a841c1a48667199a992a30ac10aec63f86cae23a68b931e989bb12873400,e4d8aae5eacf49552637626d6fab1be109e22794745bc35d714853917ee64c0a,5a5f4df0b6b9f9805037a2c75aa6637fffd9f5f1eb6fe30840b5ef23192f4938,2a2c04b7a85e074c13b182e09acdc89ccb6d4e1a03ecff8acc7f335d82cfc2a0,2192d5fd7827f90dd40db50c864b17aa638ee6454dc06d218d26a6668d321178,4dc6b94a7301a94eecf675476f5da7a4ebca4fe17e02ae441fad9ac435a4e537,cea114a87301ebc0a53f7e178eec0c2a4efe0702bb05ebc2a512420b3b1eb2dc,b9c800194fb8fe7ac90e0670f86b42328d40113f48231de1a451319dcd5e9677,92b954c4d1a6aad73eacf73f3eeb4cc3eb14989bd56307f16bf5194f4ec7ac5c,e0d7af474aaafd19775c3e32bd8cb8ac914b830de6f9bec378f36aeaeb16c400,9fb1bef501199ed7b3df7e29a6fce10c0c78abc4e4a90ac8f7d753407714014f,aa0cdf0757dc7bf40398dcec5647c644619842147c5a62d57864776d3dbe5760,9af1b96f46ca711a133daa1200e8a0ba89a2c875241003d7a7a03e085358cf4f,455b65c9e3c71bdf0e47b3bcabc65a2f3612d5248617d1a8caf8456dfad7bd6c,9171ce4020f86b0663bc70585ca21aa9d33272b5f8c657582df4691fac22d8e8,5c44e972a89850b656459841cfaa8ca6bb25bdd09078a6bd7b74d31b74160a8d,f205c3e4ba49dd3fc814fe599b50107906d51c6f3f316681b0130fcc3c3463e7,931c113fdf76945cbc5025223903f687aaf3e5661ad0b46bb0eab4774d81cc3b,7cecad222b72a81d682f630b08ca74818b429a6f7ab207f049f06fe7f06bc1ce,b557b8cd44515866fc946a0a8d97d8750848802a4eedaa430fbf942c21b4c365,c3d43558aafed4fc34723b6a247d0e5dceea2dca605f1aea6138486cf8044e65
"100100103","1001","0","0","0","0","0","0","0","0","0","0","日和衝擊","0","0","100100102","對面前的1名敵人造成大幅度的物理傷害，並且對以自己為中心的範圍內所有敵人造成中幅度的物理傷害。","100100101","100100102","0","0","0","0","0","0","0","1001001","0"
"0","2001","0","0","0","0","0","0","0","0","0","0","貓咪攻擊","0","0","0","對面前的 1 名敵人造成中幅度的物理傷害。","100100201","0","0","0","0","0","0","0","0","1001002","1.125"
"0","2001","0","0","0","0","0","0","0","0","0","0","貓咪聯合攻擊","0","0","100100302","對面前的 1 名敵人造成小幅度的物理傷害，並中幅度的提升自己的物理攻擊力。","100100301","0","0","0","0","0","0","0","0","1001003","1.295"
"0","1001","0","0","0","0","0","0","0","0","0","0","日和燃燒衝擊","0","0","100101102","對面前的1名敵人造成特大幅度的物理傷害，並且對以自己為中心的範圍內所有敵人造成大幅度的物理傷害。","100101101","0","0","0","0","0","0","0","0","1001011","0"
"0","2001","0","0","0","0","0","0","0","0","0","0","貓咪攻擊+","0","0","100101202","對面前的1名敵人造成大幅度的物理傷害，並且對以自己為中心的範圍內所有敵人造成小幅度的物理傷害。","100101201","0","0","0","0","0","0","0","0","1001012","1.125"
"0","3001","0","0","0","0","0","0","0","0","0","0","肉球力量！","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","100150101","0","0","0","0","0","0","0","0","1001501","0"
"0","3001","0","0","0","0","0","0","0","0","0","0","肉球力量！+","0","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","100151101","0","0","0","0","0","0","0","0","1001511","0"
"0","1005","0","0","0","0","0","0","0","0","0","0","全體治癒","1","0","0","使己方全體恢復中幅度的 HP。","100200101","0","0","0","0","0","0","0","0","1002001","0"
"0","2002","0","0","0","0","0","0","0","0","0","0","花朵射擊","1","0","0","對面前的 1 名敵人造成中幅度的魔法傷害。","100200201","0","0","0","0","0","0","0","0","1002002","1.6"
"0","2003","0","0","0","0","0","0","0","0","0","0","花朵護盾","1","0","0","小幅度提升己方全體的物理防禦力。","100200301","0","0","0","0","0","0","0","0","1002003","1.46"
"100201103","1005","0","0","0","0","0","0","100201104","0","0","0","盛開治癒","1","0","100201102","中幅度恢復全體夥伴的HP，再大幅度提升其物理防禦力，並且展開物理無效的屏障，同時大幅度提升行動速度。","100201101","0","0","0","0","0","0","0","0","1002011","0"
"0","2002","0","0","0","0","0","0","0","0","0","0","花朵射擊+","1","0","100201202","對面前的 1 名敵人造成中幅度的魔法傷害，並中幅度降低其物理攻擊力。","100201201","100201201","0","0","0","0","0","0","0","1002012","1.6"
"0","3003","0","0","0","0","0","0","0","0","0","0","花朵氣場","0","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","100250101","0","0","0","0","0","0","0","0","1002501","0"
"0","3003","0","0","0","0","0","0","0","0","0","0","花朵氣場+","0","0","100251102","戰鬥開始時，中幅度提升自己的魔法攻擊力，並小幅提升自己的魔法防禦力。","100251101","0","0","0","0","0","0","0","0","1002511","0"
"0","1001","0","0","0","0","0","0","0","0","0","0","斬擊風暴","0","0","0","對面前的 1 名敵人造成特大幅度的物理傷害。","100300101","0","0","0","0","0","0","0","0","1003001","0"
"0","2001","0","0","0","0","0","0","0","0","0","0","狂風刺擊","0","0","0","對面前的 1 名敵人造成中幅度的物理傷害。","100300201","0","0","0","0","0","0","0","0","1003002","0.955"
"100300303","2001","0","0","0","100300306","0","0","100300304","0","0","0","反擊斬","0","0","100300302","對面前的 1 名敵人造成中幅度的物理傷害。根據攻擊前處於戰鬥反擊姿勢時怜所受到傷害的比例，來提升造成的傷害。","100300301","0","0","0","0","0","0","0","100300305","1003003","1.3275"
"0","1001","0","0","0","0","0","0","0","0","0","0","斬擊暴風雨","0","0","100301102","對面前的1名敵人造成特大幅度的物理傷害，同時將風之刃纏繞於身。在纏繞於身的期間，技能的效果值將會變為2倍。","100301101","0","0","0","0","0","0","0","0","1003011","0"
"100301203","2001","0","0","0","0","0","0","100301204","0","0","0","狂風刺擊+","0","0","100301202","對眼前一名敵人角色造成中幅度物理傷害，再小幅度降低其物理防禦力。","100301201","0","0","0","0","0","100301202","100301203","100301205","1003012","0.955"
"0","3001","0","0","0","0","0","0","0","0","0","0","高速刺擊","0","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","100350101","0","0","0","0","0","0","0","0","1003501","0"
"0","3001","0","0","0","0","0","0","0","0","0","0","高速刺擊+","0","0","100351102","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的最高 HP。","100351101","0","0","0","0","0","0","0","0","1003511","0"
"0","1001","0","0","0","0","0","0","0","0","0","0","搗蛋炸彈","0","0","100400102","以離自己第 2 近的敵人為中心，對範圍內所有敵人造成中幅度的物理傷害。","100400101","100400101","0","0","0","0","0","0","0","1004001","0"
"0","2010","0","0","0","0","0","0","0","0","0","0","黑墨射手","0","0","100400202","對離自己第 2 近的 1 名敵人造成小幅度的物理傷害，並且使其陷入黑暗狀態。","100400201","100400201","0","0","0","0","0","0","0","1004002","1.55"
"100400303","2004","0","0","0","0","0","0","0","0","0","0","水球","0","0","100400302","對物理攻擊力最高的 1 名敵人造成小幅度的物理傷害，且小幅度降低其物理攻擊力。並且小幅度的提升自己的物理攻擊力。","100400301","100400301","0","0","0","0","0","0","0","1004003","1.18"
"100401103","1001","0","0","0","0","0","0","100401104","0","0","0","搗蛋真心","0","0","100401102","對敵方全體造成大幅度的物理傷害，特大幅度降低物理攻擊力與物理暴擊。並且中幅度降低物理攻擊暴擊時的傷害。","100401101","100401101","100401101","0","0","0","100401101","0","0","1004011","0"
"100401203","2010","0","0","0","0","0","0","100401204","0","0","0","黑墨射手+","0","0","100401202","對離自己第 2 近的 1 名敵人造成中幅度的物理傷害，使其陷入黑暗狀態。並且小幅度降低範圍內所有敵人的物理攻擊力。","100401201","100401201","0","0","0","0","100401203","0","0","1004012","1.55"
"0","3002","0","0","0","0","0","0","0","0","0","0","陷阱專家","0","0","0","戰鬥開始時，中幅度提升自己的物理防禦力。","100450101","0","0","0","0","0","0","0","0","1004501","0"
"0","3002","0","0","0","0","0","0","0","0","0","0","陷阱專家+","0","0","100451102","戰鬥開始時，中幅度提升自己的物理防禦力，並小幅度提升自己的物理攻擊力。","100451101","0","0","0","0","0","0","0","0","1004511","0"
"100500103","1001","0","0","0","0","0","0","0","0","0","0","猛虎英雄轟炸","0","0","100500102","飛到前方第三名敵人眼前，以該名敵人為中心，對範圍內所有敵人造成大幅度的物理傷害。","100500101","0","100500102","0","0","0","0","0","0","1005001","0"
"0","2018","0","0","0","0","0","0","0","0","0","0","猛虎衝擊","0","0","100500202","對自己前後範圍內的敵人造成小幅度物理傷害，再使其暈眩。","100500201","100500201","0","0","0","0","0","0","0","1005002","0.76"
