6883b3703d7a5964be6a4a0fce5e51fb719114f6c9cc3e3fc19a34b9b7d34888,62a18095a0d8e7390f72a17ba1914b458b55934d26e1fa4589884bc2b86cf958,1d2757ad14bfffdd4d0bf03c85618e3bdc9c87f19259667778afdc82676f1a08,babf41f6a554661c5bc03ae5a8b0bc76b8a31a80b32c53db35fb2a392871ad5f,4d3bbe70eaef0a108bf40912eda5b42b536c837887ec3ea5f68249244c067fc4,a5403faabbe33f4c5aa433c6ec9773ada816326703b8f84e446569d1b2ca23cf,b69a48eb051b7ec179a4f87f5c9b307c21326d4ae5f8930321de37fa82acde77,22bb812d027f29d70a14f136ab8f32a799462a1fd23db3b0e86a1dd834ebce6d,c29b5fa4241c58adca36b056f7fb54f2393d054e632e459af708cc449d7afb8c,df1f7ce75d9aa93177adaaf6663e3c22379659269c6943d4a813cacc247fa01c,3ba5665a635bfc755ae8d24ef3721aef0058e252389667b36ae809c351f0c714,72da785c8bc9bc3ce13dfc7b4abe3eed88c8fc9015e49457af7157ef5f11088f,ece19158b016835d21a657087219057e73f3fa7d9059691880294e296f84773b,0b2d946903be6e1fbabb3500cdd6432f70bc2c301dc8afe09aff4cc265a19f48,8d8fbe9548d64ad9b1348d49fcb6bb422526593ed5ab72767b1463c4e80a5577,7cb84a7ebe050411d1c25f77deef894e01669f8623b236c738aebdcc5c0b529e,fd204d1441079d248cff154f0ca4144fa17d97b54131e56f0748ef446c4f297e,2e4a180acff492fc3e5ad2946ba6770212163049667fd1e6166c69dd9ef70a4a,4741d53d72f990bfd48051ae03010aa2a2e3730b2677bf0d2b064b2bbb37ac0b,3c50bb0f6a5af96ed2a31edb3ef9bca8470b681e9f94876f06766c53ecb0f81c,0c8b7bb89113d26b291d4cbfaebf2ee97f0271979207569e6066cd762a6b411d,82d2953d684dfb27b96b26ea0f77e7188ca10b89f0300f89f783e1f077153ff3,2ed0ea500b02df23e3bdff25be8cf6fdc803dc4c2d659b8ead32d3c6470ea4bf,a96b4b3a33b246b29c0143c8db22f3cbb4e1bd1effbb1c5b3753e96fe34df8fa,08db20fd53f4a6bf797935b5397e3cad15afc63ad3a051babdbbed2b8ce69395,3ba18fad95c905076906d736d2cefbc1b912943d2c6d706b0e71657a1ff46a05,52fd59dd1dc99a19aa970e18617a0ef6a274e99d4e94f09b26c17b5cf86bde6e,0a55b39c34cfdd2e92e94766e060a10111d0c4a83f89a8037d04209f3192d2a2,cc8f3edb97600270aa7be8b87a8a2ea4addc691434a5e6d29cb52b8491ed3615,26e5ae07dd50c48d70b8c037e7744de978a5c8c67d460e887f75edcdeb4495b8,b54e910890046412627ada63cb3e754282d99bfe321804f13c3a8ce01675033f,49951ed01b0b2ab9e455c3ed794d8b6725f837f51d7705942097711769df8d7f,8e239ef208482b84d17c14e602051a689bb885dd95bed7aceeed41fd7a9c4a9a,8fdf0a68c27358049177ea35a831e88ee4484d7f3df7cc8889dc0ff3b37c918e,0abea251c894408a57a010bfea63b236ea1f47caad6a15fd79634ba1800e69b2,2058c6f5dbb56ff594be0d5161391c0e4df14fd92258a826495ac8f28cb2331d,54f3cbf9f29afce78f2936687a9b2174c89d7350aee337c1f46612f36fe0fbe9,aa995b0f76ac9415205def2eeaa9ddc5843c25ab20370cc695cf6d4bb098d151
"0","23001","0","0","bgm_M06","瑪那冒險 Lv1","210010012","0","221001001","0","210010011","210010013","bgm_M06","21001001","bgm_M06","100051","80","201010106","0","90","201010103","bgm_M06","201010104","0","21001","100053","0","201010105","bgm_M06","2030/12/17 14:59:59","0","100052","0","bgm_M06","100052","1","2015/12/17 15:00:00","94002"
"0","23001","11004001","0","bgm_M06","瑪那冒險 Lv2","210010022","0","221001002","0","210010021","210010023","bgm_M06","21001002","bgm_M06","100051","100","201010206","0","90","201010204","bgm_M06","201010207","0","21001","100053","0","201010204","bgm_M06","2030/12/17 14:59:59","21001001","100052","0","bgm_M06","100052","1","2015/12/17 15:00:00","94002"
"0","23001","11006001","0","bgm_M06","瑪那冒險 Lv3","210010032","0","221001003","0","210010031","210010033","bgm_M06","21001003","bgm_M06","100051","140","201010305","0","90","201010307","bgm_M06","201010305","0","21001","100053","0","201010306","bgm_M06","2030/12/17 14:59:59","21001002","100052","0","bgm_M06","100052","1","2015/12/17 15:00:00","94002"
"0","23001","11007001","201010408","bgm_M06","瑪那冒險 Lv4","210010042","0","221001004","0","210010041","210010043","bgm_M06","21001004","bgm_M06","100051","180","201010407","0","90","201010401","bgm_M06","201010406","0","21001","100053","0","201010409","bgm_M06","2030/12/17 14:59:59","21001003","100052","0","bgm_M06","100052","1","2015/12/17 15:00:00","94002"
"0","23001","11008001","201010508","bgm_M06","瑪那冒險 Lv5","210010052","0","221001005","0","210010051","210010053","bgm_M06","21001005","bgm_M06","100051","200","201010505","0","90","201010501","bgm_M06","201010502","0","21001","100053","0","201010507","bgm_M06","2030/12/17 14:59:59","21001004","100052","0","bgm_M06","100052","1","2015/12/17 15:00:00","94002"
"0","23001","11010001","201010603","bgm_M06","瑪那冒險 Lv6","210010062","0","221001006","0","210010061","210010063","bgm_M06","21001006","bgm_M06","100051","250","201010608","0","90","201010607","bgm_M06","201010602","0","21001","100053","0","201010609","bgm_M06","2030/12/17 14:59:59","21001005","100052","0","bgm_M06","100052","1","2019/03/06 16:00:00","94002"
"0","23001","11011001","201010708","bgm_M06","瑪那冒險 Lv7","210010072","0","221001007","0","210010071","210010073","bgm_M06","21001007","bgm_M06","100051","300","201010707","0","90","201010702","bgm_M06","201010703","0","21001","100053","0","201010701","bgm_M06","2030/12/17 14:59:59","21001006","100052","0","bgm_M06","100052","1","2019/08/01 16:00:00","94002"
"0","23001","11013001","201010808","bgm_M06","瑪那冒險 Lv8","210010082","0","221001008","0","210010081","210010083","bgm_M06","21001008","bgm_M06","100051","350","201010802","0","90","201010803","bgm_M06","201010806","0","21001","100053","0","201010807","bgm_M06","2030/12/17 14:59:59","21001007","100052","0","bgm_M06","100052","1","2020/02/18 16:00:00","94002"
"0","23001","11015001","201010907","bgm_M06","瑪那冒險 Lv9","210010092","0","221001009","0","210010091","210010093","bgm_M06","21001009","bgm_M06","100051","400","201010903","0","90","201010901","bgm_M06","201010909","0","21001","100053","0","201010908","bgm_M06","2030/12/17 14:59:59","21001008","100052","0","bgm_M06","100052","1","2020/08/03 16:00:00","94002"
"0","23001","11020001","201011004","bgm_M06","瑪那冒險Lv10","210010102","0","221001010","0","210010101","210010103","bgm_M06","21001010","bgm_M06","100051","450","201011007","0","90","201011002","bgm_M06","201011009","0","21001","100053","0","201011001","bgm_M06","2030/12/17 14:59:59","21001009","100052","0","bgm_M06","100052","1","2021/02/09 05:00:00","94002"
"0","23001","11025001","201011107","bgm_M06","瑪那冒險Lv11","210010112","0","221001011","0","210010111","210010113","bgm_M06","21001011","bgm_M06","100051","500","201011106","0","90","201011102","bgm_M06","201011104","0","21001","100053","0","201011105","bgm_M06","2030/12/17 14:59:59","21001010","100052","0","bgm_M06","100052","1","2021/08/01 16:00:00","94002"
"0","23001","11030001","201011208","bgm_M06","瑪那冒險Lv12","210010122","0","221001012","0","210010121","210010123","bgm_M06","21001012","bgm_M06","100051","550","201011206","0","90","201011202","bgm_M06","201011207","0","21001","100053","0","201011205","bgm_M06","2030/12/17 14:59:59","21001011","100052","0","bgm_M06","100052","1","2022/02/01 16:00:00","94002"
"0","23001","11036001","201011307","bgm_M06","瑪那冒險Lv13","210010132","0","221001013","0","210010131","210010133","bgm_M06","21001013","bgm_M06","100051","600","201011304","0","90","201011302","bgm_M06","201011306","0","21001","100053","0","201011305","bgm_M06","2030/12/17 14:59:59","21001012","100052","0","bgm_M06","100052","1","2022/08/01 16:00:00","94002"
"0","23001","11041001","201011407","bgm_M06","瑪那冒險Lv14","210010142","0","221001014","0","210010141","210010143","bgm_M06","21001014","bgm_M06","100051","600","201011406","0","90","201011404","bgm_M06","201011402","0","21001","100053","0","201011405","bgm_M06","2030/12/17 14:59:59","21001013","100052","0","bgm_M06","100052","1","2023/01/20 16:00:00","94002"
"0","23001","11045001","201011508","bgm_M06","瑪那冒險Lv15","210010152","0","221001015","0","210010151","210010153","bgm_M06","21001015","bgm_M06","100051","600","201011505","0","90","201011506","bgm_M06","201011504","0","21001","100053","0","201011501","bgm_M06","2030/12/17 14:59:59","21001014","100052","0","bgm_M06","100052","1","2023/08/01 16:00:00","94002"
"0","23001","11051001","201011608","bgm_M06","瑪那冒險Lv16","210010162","0","221001016","0","210010161","210010163","bgm_M06","21001016","bgm_M06","100051","600","201011604","0","90","201011602","bgm_M06","201011605","0","21001","100053","0","201011601","bgm_M06","2030/12/17 14:59:59","21001015","100052","0","bgm_M06","100052","1","2024/02/07 16:00:00","94002"
"0","23001","11056001","201011708","bgm_M06","瑪那冒險Lv17","210010172","0","221001017","0","210010171","210010173","bgm_M06","21001017","bgm_M06","100051","600","201011705","0","90","201011704","bgm_M06","201011707","0","21001","100053","0","201011701","bgm_M06","2030/12/17 14:59:59","21001016","100052","0","bgm_M06","100052","1","2024/08/01 16:00:00","94002"
"0","23001","11061001","201011808","bgm_M06","瑪那冒險Lv18","210010182","0","221001018","0","210010181","210010183","bgm_M06","21001018","bgm_M06","100051","600","201011805","0","90","201011803","bgm_M06","201011806","0","21001","100053","0","201011801","bgm_M06","2030/12/17 14:59:59","21001017","100052","0","bgm_M06","100052","1","2025/02/01 16:00:00","94002"
"0","23001","11066001","201011908","bgm_M06","瑪那冒險Lv19","210010192","0","221001019","0","210010191","210010193","bgm_M06","21001019","bgm_M06","100051","600","201011905","0","90","201011904","bgm_M06","201011907","0","21001","100053","0","201011901","bgm_M06","2030/12/17 14:59:59","21001018","100052","0","bgm_M06","100052","1","2025/08/01 16:00:00","94002"
"0","20002","0","0","bgm_M06","經驗值冒險 Lv1","210020012","0","221002001","23001","210020011","210020013","bgm_M06","21002001","bgm_M06","100391","80","202020105","0","90","202020101","bgm_M06","202020102","0","21002","100393","0","202020104","bgm_M06","2030/12/17 14:59:59","0","100392","0","bgm_M06","100392","1","2015/12/17 15:00:00","20001"
"0","20002","11004001","202020206","bgm_M06","經驗值冒險 Lv2","210020022","0","221002002","20003","210020021","210020023","bgm_M06","21002002","bgm_M06","100391","100","202020202","0","90","202020201","bgm_M06","202020205","0","21002","100393","23001","202020204","bgm_M06","2030/12/17 14:59:59","21002001","100392","0","bgm_M06","100392","1","2015/12/17 15:00:00","20001"
"0","20002","11006001","0","bgm_M06","經驗值冒險 Lv3","210020032","0","221002003","20003","210020031","210020033","bgm_M06","21002003","bgm_M06","100391","140","202020306","0","90","202020305","bgm_M06","202020307","0","21002","100393","23001","202020304","bgm_M06","2030/12/17 14:59:59","21002002","100392","0","bgm_M06","100392","1","2015/12/17 15:00:00","20001"
"0","20002","11007001","0","bgm_M06","經驗值冒險 Lv4","210020042","0","221002004","20003","210020041","210020043","bgm_M06","21002004","bgm_M06","100391","180","202020401","0","90","202020406","bgm_M06","202020402","0","21002","100393","23001","202020404","bgm_M06","2030/12/17 14:59:59","21002003","100392","0","bgm_M06","100392","1","2015/12/17 15:00:00","20001"
"0","20002","11008001","202020506","bgm_M06","經驗值冒險 Lv5","210020052","0","221002005","20003","210020051","210020053","bgm_M06","21002005","bgm_M06","100391","200","202020502","0","90","202020507","bgm_M06","202020508","0","21002","100393","23001","202020504","bgm_M06","2030/12/17 14:59:59","21002004","100392","0","bgm_M06","100392","1","2015/12/17 15:00:00","20001"
"0","20003","11010001","0","bgm_M06","經驗值冒險 Lv6","210020062","0","221002006","20004","210020061","210020063","bgm_M06","21002006","bgm_M06","100391","250","202020605","0","90","202020608","bgm_M06","202020603","0","21002","100393","23001","202020607","bgm_M06","2030/12/17 14:59:59","21002005","100392","0","bgm_M06","100392","1","2019/03/06 16:00:00","20002"
"0","20003","11011001","202020704","bgm_M06","經驗值冒險 Lv7","210020072","0","221002007","20004","210020071","210020073","bgm_M06","21002007","bgm_M06","100391","300","202020706","0","90","202020701","bgm_M06","202020707","0","21002","100393","23001","202020705","bgm_M06","2030/12/17 14:59:59","21002006","100392","0","bgm_M06","100392","1","2019/08/01 16:00:00","20002"
"0","20003","11013001","202020804","bgm_M06","經驗值冒險 Lv8","210020082","0","221002008","20004","210020081","210020083","bgm_M06","21002008","bgm_M06","100391","350","202020806","0","90","202020809","bgm_M06","202020803","0","21002","100393","23001","202020808","bgm_M06","2030/12/17 14:59:59","21002007","100392","0","bgm_M06","100392","1","2020/02/18 16:00:00","20002"
"0","20003","11015001","202020909","bgm_M06","經驗值冒險 Lv9","210020092","0","221002009","20004","210020091","210020093","bgm_M06","21002009","bgm_M06","100391","400","202020902","0","90","202020901","bgm_M06","202020903","0","21002","100393","23001","202020908","bgm_M06","2030/12/17 14:59:59","21002008","100392","0","bgm_M06","100392","1","2020/08/03 16:00:00","20002"
"0","20003","11020001","202021009","bgm_M06","經驗值冒險Lv10","210020102","0","221002010","20004","210020101","210020103","bgm_M06","21002010","bgm_M06","100391","450","202021002","0","90","202021001","bgm_M06","202021006","0","21002","100393","23001","202021004","bgm_M06","2030/12/17 14:59:59","21002009","100392","0","bgm_M06","100392","1","2021/02/09 05:00:00","20002"
