7d87fb3deddd784d32b8cd1795051a9a6c96f20b2c50cc19c9213ffc275eb255,2aee9cc6060c6a66b779168b2142dd78b2ee11a35f706b541d8ede0c00563d45,397143b12d1350f80e71aee661aee5fef98e29b32cfe8b78790d7f50fde59dd8,99d1329659f245030b2e3fa0dad1e3764e3352df2a9b2a49c79f53e68e5bd8b4,08bf57efb35e3b06dd5f36036f50dbd02b42154ae8346525321c6d0882c37c58,4dc29976cd118a0a00263469ff3ecc50e407cfa73c91e0709ca1c15807224085,6afe8e79bc5ca5d3ad6d775b36ff3033f99201875c0129a7c0f45e2ffec2cd9f,1eb059304e4935a7641baa8c6158c7af074bbe84a82846578df68026432e1208,de6848c0a75b4bb95e717e893b080c8a091542686dabd017dd3d26c9fb9823a9,20c780c08889b52597563c886d59c79c683356c486ca372cfc72a6355e3fcec8,1f97d3b1d3b41bdf934b1d381626d598e50d5b4f2283943ce915a36cac3b50eb,4554bc201f5ac5b0476f92f75103d0aadba70c5bbf11851cf391137c3969660b,d91e7a8ef53d169629853fbacf9797c9c9aa039404c443b5540dc7f67203c123,75c1f657a84aecb290efc238dfddc5d0ad148d743f8d0127e239a689e15e447d
"2018/01/01 12:00:00","72001001","601","72001001","2030/12/31 14:59:59","20001101","20001","9003","0","0","8004","完成活動任務1-1 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001002","601","72001002","2030/12/31 14:59:59","20001102","20001","9003","0","0","8004","完成活動任務1-2 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001003","601","72001003","2030/12/31 14:59:59","20001103","20001","9003","0","0","8004","完成活動任務1-3 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001004","601","72001004","2030/12/31 14:59:59","20001104","20001","9003","0","0","8004","完成活動任務1-4 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001005","601","72001005","2030/12/31 14:59:59","20001105","20001","9003","0","0","8004","完成活動任務1-5 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001006","601","72001006","2030/12/31 14:59:59","20001106","20001","9003","0","0","8004","完成活動任務1-6 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001007","601","72001007","2030/12/31 14:59:59","20001107","20001","9003","0","0","8004","完成活動任務1-7 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001008","601","72001008","2030/12/31 14:59:59","20001108","20001","9003","0","0","8004","完成活動任務1-8 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001009","601","72001009","2030/12/31 14:59:59","20001109","20001","9003","0","0","8004","完成活動任務1-9 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001010","601","72001010","2030/12/31 14:59:59","20001110","20001","9003","0","0","8004","完成活動任務1-10 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001011","601","72001011","2030/12/31 14:59:59","20001111","20001","9003","0","0","8004","完成活動任務1-11 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001012","601","72001012","2030/12/31 14:59:59","20001112","20001","9003","0","0","8004","完成活動任務1-12 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001013","601","72001013","2030/12/31 14:59:59","20001113","20001","9003","0","0","8004","完成活動任務1-13 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001014","601","72001014","2030/12/31 14:59:59","20001114","20001","9003","0","0","8004","完成活動任務1-14 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001015","601","72001015","2030/12/31 14:59:59","20001115","20001","9003","0","0","8004","完成活動任務1-15 (NORMAL)","1","20001102"
"2018/01/01 12:00:00","72001016","601","72001016","2030/12/31 14:59:59","20001201","20001","9003","0","0","8005","完成活動任務1-1 (HARD)","1","20001103"
"2018/01/01 12:00:00","72001017","601","72001017","2030/12/31 14:59:59","20001202","20001","9003","0","0","8005","完成活動任務1-2 (HARD)","1","20001103"
"2018/01/01 12:00:00","72001018","601","72001018","2030/12/31 14:59:59","20001203","20001","9003","0","0","8005","完成活動任務1-3 (HARD)","1","20001103"
"2018/01/01 12:00:00","72001019","601","72001019","2030/12/31 14:59:59","20001204","20001","9003","0","0","8005","完成活動任務1-4 (HARD)","1","20001103"
"2018/01/01 12:00:00","72001020","601","72001020","2030/12/31 14:59:59","20001205","20001","9003","0","0","8005","完成活動任務1-5 (HARD)","1","20001103"
"2018/01/01 12:00:00","72001021","601","72001021","2030/12/31 14:59:59","660001101","20001","9001","0","0","8006","打倒 1 隻席茲（NORMAL限定）","1","20001104"
"2018/01/01 12:00:00","72001022","601","72001022","2030/12/31 14:59:59","660001201","20001","9001","0","0","8007","打倒 1 隻席茲（HARD限定）","1","20001104"
"2018/01/01 12:00:00","72001023","601","72001023","2030/12/31 14:59:59","660001301","20001","9001","0","0","8010","打倒 1 隻席茲（VERY HARD限定）","1","20001104"
"2018/01/01 12:00:00","72002001","601","72002001","2030/12/31 14:59:59","20002101","20002","9003","0","0","8004","完成活動任務1-1 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002002","601","72002002","2030/12/31 14:59:59","20002102","20002","9003","0","0","8004","完成活動任務1-2 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002003","601","72002003","2030/12/31 14:59:59","20002103","20002","9003","0","0","8004","完成活動任務1-3 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002004","601","72002004","2030/12/31 14:59:59","20002104","20002","9003","0","0","8004","完成活動任務1-4 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002005","601","72002005","2030/12/31 14:59:59","20002105","20002","9003","0","0","8004","完成活動任務1-5 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002006","601","72002006","2030/12/31 14:59:59","20002106","20002","9003","0","0","8004","完成活動任務1-6 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002007","601","72002007","2030/12/31 14:59:59","20002107","20002","9003","0","0","8004","完成活動任務1-7 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002008","601","72002008","2030/12/31 14:59:59","20002108","20002","9003","0","0","8004","完成活動任務1-8 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002009","601","72002009","2030/12/31 14:59:59","20002109","20002","9003","0","0","8004","完成活動任務1-9 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002010","601","72002010","2030/12/31 14:59:59","20002110","20002","9003","0","0","8004","完成活動任務1-10 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002011","601","72002011","2030/12/31 14:59:59","20002111","20002","9003","0","0","8004","完成活動任務1-11 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002012","601","72002012","2030/12/31 14:59:59","20002112","20002","9003","0","0","8004","完成活動任務1-12 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002013","601","72002013","2030/12/31 14:59:59","20002113","20002","9003","0","0","8004","完成活動任務1-13 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002014","601","72002014","2030/12/31 14:59:59","20002114","20002","9003","0","0","8004","完成活動任務1-14 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002015","601","72002015","2030/12/31 14:59:59","20002115","20002","9003","0","0","8004","完成活動任務1-15 (NORMAL)","1","20002102"
"2018/01/01 12:00:00","72002016","601","72002016","2030/12/31 14:59:59","20002201","20002","9003","0","0","8005","完成活動任務1-1 (HARD)","1","20002103"
"2018/01/01 12:00:00","72002017","601","72002017","2030/12/31 14:59:59","20002202","20002","9003","0","0","8005","完成活動任務1-2 (HARD)","1","20002103"
"2018/01/01 12:00:00","72002018","601","72002018","2030/12/31 14:59:59","20002203","20002","9003","0","0","8005","完成活動任務1-3 (HARD)","1","20002103"
"2018/01/01 12:00:00","72002019","601","72002019","2030/12/31 14:59:59","20002204","20002","9003","0","0","8005","完成活動任務1-4 (HARD)","1","20002103"
"2018/01/01 12:00:00","72002020","601","72002020","2030/12/31 14:59:59","20002205","20002","9003","0","0","8005","完成活動任務1-5 (HARD)","1","20002103"
"2018/01/01 12:00:00","72002021","601","72002021","2030/12/31 14:59:59","660002101","20002","9001","0","0","8006","打倒 1 隻阿爾瑪（NORMAL限定）","1","20002104"
"2018/01/01 12:00:00","72002022","601","72002022","2030/12/31 14:59:59","660002201","20002","9001","0","0","8007","打倒 1 隻阿爾瑪（HARD限定）","1","20002104"
"2018/01/01 12:00:00","72002023","601","72002023","2030/12/31 14:59:59","660002301","20002","9001","0","0","8010","打倒 1 隻阿爾瑪（VERY HARD限定）","1","20002104"
"2018/01/01 12:00:00","72003001","601","72003001","2030/12/31 14:59:59","20003101","20003","9003","0","0","8004","完成活動任務1-1 (NORMAL)","1","20003102"
"2018/01/01 12:00:00","72003002","601","72003002","2030/12/31 14:59:59","20003102","20003","9003","0","0","8004","完成活動任務1-2 (NORMAL)","1","20003102"
