a0940471fb944b5e194e5b90c2198c575325a4909cced29c0254db74d381030b,4768eea5149952a8ae99b7d4267edb998c740f5100c2eb06e99bc02d580ee78f,f0d7f4ca0d657cfb0aea0862fbb203fe94d31c8924213f0f6feb1af8251cd3da,6e8827d78f375b9f2f5ef91f58da99af48f8a43395fa32ce07f9291bca28c963,370f727c7e567dedcd15aa51901ed8bec4fa453a668a0f8066de808bd7b8de66,31095103ab43800c28772685f2f5aa63926234b2bc5b2621e79d0a21eb9351fa,98344ab96c8c785d7cd10e891c856cc6ca078552ed92c6f07ce1bc65d8f0b44b,a6363832d7b05ba7207aa91728835eca956184e429a355eae0c8a8e2287ad3c9,8127fa60c1b285a1334440591c37d8bc9e919f2f017a4a9d82f37b0cc4e743d2,4721f768f5ecf743c974c6cc08ff6ba25ece93ca4a08c3594c79a04c0568a222,8e7a8e104884c730fa66d22fdab4571837274c1f74dd39bd179e10bfc48a35e3,03cc77457c0c706b2b179d949128974dd9cbc810b798bf318eb2d73b2e38c2c7,61fd799c9d7fdf050d891796f3837b3a459f74283d649fdd113310c635eb4d77,3482dd2b0cfffbf3276b5579e0e1a1d89f44136f268537d76b628b7d37a437b5
"51001001","101","2015/04/01 15:00:00","11001010","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001002","101","2015/04/01 15:00:00","11002012","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001003","101","2015/04/01 15:00:00","11003012","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001004","101","2015/04/01 15:00:00","11004013","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001005","101","2015/04/01 15:00:00","11005013","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001006","101","2015/04/01 15:00:00","11006014","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001007","101","2015/04/01 15:00:00","11007014","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001008","101","2015/04/01 15:00:00","11008015","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001009","101","2015/04/01 15:00:00","11009015","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001010","101","2015/04/01 15:00:00","11010017","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001011","101","2015/04/01 15:00:00","11011017","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001012","101","2015/04/01 15:00:00","11012017","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001013","101","2015/04/01 15:00:00","11013017","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001014","101","2015/04/01 15:00:00","11014014","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001015","101","2015/04/01 15:00:00","11015014","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001016","101","2015/04/01 15:00:00","11016014","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001017","101","2015/04/01 15:00:00","11017014","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001018","101","2015/04/01 15:00:00","11018014","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001019","101","2015/04/01 15:00:00","11019014","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001020","101","2020/02/18 16:00:00","11020014","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001021","101","2020/02/18 16:00:00","11021014","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001022","101","2020/02/18 16:00:00","11022014","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001023","101","2020/02/18 16:00:00","11023014","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51001024","101","2020/02/18 16:00:00","11024014","1001","2030/04/01 14:59:59","0","0","0","0","201","1","","402001"
"51003001","102","2015/04/01 15:00:00","12001003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003002","102","2015/04/01 15:00:00","12002003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003003","102","2015/04/01 15:00:00","12003003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003004","102","2015/04/01 15:00:00","12004003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003005","102","2015/04/01 15:00:00","12005003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003006","102","2015/04/01 15:00:00","12006003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003007","102","2015/04/01 15:00:00","12007003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003008","102","2015/04/01 15:00:00","12008003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003009","102","2015/04/01 15:00:00","12009003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003010","102","2015/04/01 15:00:00","12010003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003011","102","2015/04/01 15:00:00","12011003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003012","102","2015/04/01 15:00:00","12012003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003013","102","2015/04/01 15:00:00","12013003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003014","102","2015/04/01 15:00:00","12014003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003015","102","2015/04/01 15:00:00","12015003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003016","102","2015/04/01 15:00:00","12016003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003017","102","2015/04/01 15:00:00","12017003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003018","102","2015/04/01 15:00:00","12018003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003019","102","2015/04/01 15:00:00","12019003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003020","102","2015/04/01 15:00:00","12020003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003021","102","2015/04/01 15:00:00","12021003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003022","102","2015/04/01 15:00:00","12022003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003023","102","2015/04/01 15:00:00","12023003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51003024","102","2015/04/01 15:00:00","12024003","1003","2030/04/01 14:59:59","0","0","0","0","201","1","","403001"
"51010001","104","2015/04/01 15:00:00","31001","1010","2030/04/01 14:59:59","0","0","0","0","204","1","","701001"
"51010002","104","2015/04/01 15:00:00","31002","1010","2030/04/01 14:59:59","0","0","0","0","204","1","","701001"
"51010003","104","2015/04/01 15:00:00","31003","1010","2030/04/01 14:59:59","0","0","0","0","204","1","","701001"
"51010004","104","2015/04/01 15:00:00","31004","1010","2030/04/01 14:59:59","0","0","0","0","204","1","","701001"
"51010005","104","2015/04/01 15:00:00","31005","1010","2030/04/01 14:59:59","0","0","0","0","204","1","","701001"
"51102001","108","2015/04/01 15:00:00","71010070","1102","2030/04/01 14:59:59","0","0","0","0","208","1","","801001"
"51102002","108","2015/04/01 15:00:00","71020110","1102","2030/04/01 14:59:59","0","0","0","0","208","1","","801001"
"51102003","108","2015/04/01 15:00:00","71030130","1102","2030/04/01 14:59:59","0","0","0","0","208","1","","801001"
"51102004","108","2015/04/01 15:00:00","71040150","1102","2030/04/01 14:59:59","0","0","0","0","208","1","","801001"
"51102005","108","2015/04/01 15:00:00","71050170","1102","2030/04/01 14:59:59","0","0","0","0","208","1","","801001"
"51102006","108","2015/04/01 15:00:00","71060190","1102","2030/04/01 14:59:59","0","0","0","0","208","1","","801001"
"51102007","108","2015/04/01 15:00:00","71070210","1102","2030/04/01 14:59:59","0","0","0","0","208","1","","801001"
"51102008","108","2015/04/01 15:00:00","71080230","1102","2030/04/01 14:59:59","0","0","0","0","208","1","","801001"
"51102009","108","2015/04/01 15:00:00","71090250","1102","2030/04/01 14:59:59","0","0","0","0","208","1","","801001"
"51102010","108","2019/06/14 12:00:00","71100270","1102","2030/04/01 14:59:59","0","0","0","0","208","1","","801001"
"51102011","108","2019/07/15 12:00:00","71110290","1102","2030/04/01 14:59:59","0","0","0","0","208","1","","801001"
"51103001","108","2015/04/01 15:00:00","72010070","1103","2030/04/01 14:59:59","0","0","0","0","208","1","","802001"
"51103002","108","2015/04/01 15:00:00","72020110","1103","2030/04/01 14:59:59","0","0","0","0","208","1","","802001"
"51103003","108","2015/04/01 15:00:00","72030130","1103","2030/04/01 14:59:59","0","0","0","0","208","1","","802001"
"51103004","108","2015/04/01 15:00:00","72040150","1103","2030/04/01 14:59:59","0","0","0","0","208","1","","802001"
"51103005","108","2015/04/01 15:00:00","72050170","1103","2030/04/01 14:59:59","0","0","0","0","208","1","","802001"
"51103006","108","2015/04/01 15:00:00","72060190","1103","2030/04/01 14:59:59","0","0","0","0","208","1","","802001"
"51103007","108","2015/04/01 15:00:00","72070210","1103","2030/04/01 14:59:59","0","0","0","0","208","1","","802001"
"51103008","108","2015/04/01 15:00:00","72080230","1103","2030/04/01 14:59:59","0","0","0","0","208","1","","802001"
"51103009","108","2015/04/01 15:00:00","72090250","1103","2030/04/01 14:59:59","0","0","0","0","208","1","","802001"
"51103010","108","2019/06/14 12:00:00","72100270","1103","2030/04/01 14:59:59","0","0","0","0","208","1","","802001"
"51103011","108","2019/07/15 12:00:00","72110290","1103","2030/04/01 14:59:59","0","0","0","0","208","1","","802001"
"51103012","108","2019/08/14 10:00:00","72120310","1103","2030/04/01 14:59:59","0","0","0","0","208","1","","802001"
"51103013","108","2019/09/14 12:00:00","72130330","1103","2030/04/01 14:59:59","0","0","0","0","208","1","","802001"
"51402001","1001","2023/03/01 16:00:00","0","1402","2030/04/01 14:59:59","0","1","0","51402001","1000","10","完成10次遠征","904001"
"51402002","1001","2023/03/01 16:00:00","0","1402","2030/04/01 14:59:59","0","1","0","51402002","1000","50","完成50次遠征","904001"
"51402003","1001","2023/03/01 16:00:00","0","1402","2030/04/01 14:59:59","0","1","0","51402003","1000","100","完成100次遠征","904001"
"51501001","125","2023/07/07 16:00:00","0","1501","2030/04/01 14:59:59","0","1","0","51501001","211","5","完成次元斷層的PHASE 5","605001"
"51502001","125","2023/07/07 16:00:00","0","1502","2030/04/01 14:59:59","0","1","0","51502001","211","1","完成次元斷層的EXTRA PHASE","605002"
"51601001","127","2024/02/06 16:00:00","0","1601","2024/11/01 15:59:59","0","1","0","51601001","1001","1","在戰鬥試煉場中進入到1000名以內","906001"
"51601002","127","2024/02/06 16:00:00","0","1601","2024/11/01 15:59:59","0","1","0","51601002","1001","1","在戰鬥試煉場中進入到300名以內","906001"
"51601003","127","2024/02/06 16:00:00","0","1601","2024/11/01 15:59:59","0","1","0","51601003","1001","1","在戰鬥試煉場中進入到100名以內","906001"
"51701001","129","2024/06/14 16:00:00","0","20021","2030/04/01 14:59:59","0","1","0","51701001","1002","200","讓公主騎士RANK提升到200","907001"
"51801001","132","2024/11/15 16:00:00","0","1702","2030/04/01 14:59:59","0","1","0","51801001","1007","1","在深淵討伐戰中通過所有Boss的VERY HARD","607001"
"51901001","137","2026/06/15 16:00:00","3","90000","2030/04/01 14:59:59","0","1","0","51901001","1018","1","在艾爾皮斯討魔戰線中通過所有Boss的VERY HARD","608001"
"54002001","401","2015/04/01 15:00:00","0","4002","2030/04/01 14:59:59","0","1","0","54002001","205","10","戰鬥競技場獲得10勝","501001"
"54002002","401","2015/04/01 15:00:00","0","4002","2030/04/01 14:59:59","0","1","0","54002002","205","50","戰鬥競技場獲得50勝","501001"
"54002003","401","2015/04/01 15:00:00","0","4002","2030/04/01 14:59:59","0","1","0","54002003","205","100","戰鬥競技場獲得100勝","501001"
"54004001","402","2015/04/01 15:00:00","0","4004","2030/04/01 14:59:59","0","1","0","54004001","207","10","公主競技場獲得10勝","502001"
"54004002","402","2015/04/01 15:00:00","0","4004","2030/04/01 14:59:59","0","1","0","54004002","207","50","公主競技場獲得50勝","502001"
"54004003","402","2015/04/01 15:00:00","0","4004","2030/04/01 14:59:59","0","1","0","54004003","207","100","公主競技場獲得100勝","502001"
"55006001","107","2015/04/01 15:00:00","0","5006","2030/04/01 14:59:59","0","1","0","55006001","501","1","參加1次團隊競賽","601001"
"55006002","107","2015/04/01 15:00:00","0","5006","2030/04/01 14:59:59","0","1","0","55006002","501","3","參加3次團隊競賽","601001"
"55006003","107","2015/04/01 15:00:00","0","5006","2030/04/01 14:59:59","0","1","0","55006003","501","6","參加6次團隊競賽","601001"
"55008001","107","2020/09/25 05:00:00","0","5008","2030/04/01 14:59:59","0","1","0","55008001","501","1","在戰隊競賽（戰隊模式）中進入到30000名以內","603001"
"55008002","107","2020/09/25 05:00:00","0","5008","2030/04/01 14:59:59","0","1","0","55008002","501","1","在戰隊競賽（戰隊模式）中進入到10000名以內","603002"
"55008003","107","2020/09/25 05:00:00","0","5008","2030/04/01 14:59:59","0","1","0","55008003","501","1","在戰隊競賽（戰隊模式）中進入到5000名以內","603003"
"55008004","107","2020/09/25 05:00:00","0","5008","2030/04/01 14:59:59","0","1","0","55008004","501","1","在戰隊競賽（戰隊模式）中進入到3000名以內","603004"
"55008005","107","2020/09/25 05:00:00","0","5008","2030/04/01 14:59:59","0","1","0","55008005","501","1","在戰隊競賽（戰隊模式）中進入到1000名以內","603005"
"55008006","107","2020/09/25 05:00:00","0","5008","2030/04/01 14:59:59","0","1","0","55008006","501","1","在戰隊競賽（戰隊模式）中進入到100名以內","603006"
"56011001","501","2015/04/01 15:00:00","100101","6011","2030/04/01 14:59:59","0","1","0","56011001","301","1","將日和成為夥伴","201001"
"56011002","501","2015/04/01 15:00:00","100101","6011","2030/04/01 14:59:59","0","1","0","56011002","301","3","將日和升到★3","201001"
"56011003","501","2015/04/01 15:00:00","100101","6011","2030/04/01 14:59:59","0","1","0","56011003","301","5","將日和升到★5","201001"
"56011004","501","2015/04/01 15:00:00","100201","6011","2030/04/01 14:59:59","0","1","0","56011004","301","1","將優衣成為夥伴","201002"
"56011005","501","2015/04/01 15:00:00","100201","6011","2030/04/01 14:59:59","0","1","0","56011005","301","3","將優衣升到★3","201002"
"56011006","501","2015/04/01 15:00:00","100201","6011","2030/04/01 14:59:59","0","1","0","56011006","301","5","將優衣升到★5","201002"
"56011007","501","2015/04/01 15:00:00","100301","6011","2030/04/01 14:59:59","0","1","0","56011007","301","1","將怜成為夥伴","201003"
"56011008","501","2015/04/01 15:00:00","100301","6011","2030/04/01 14:59:59","0","1","0","56011008","301","3","將怜升到★3","201003"
"56011009","501","2015/04/01 15:00:00","100301","6011","2030/04/01 14:59:59","0","1","0","56011009","301","5","將怜升到★5","201003"
"56011010","501","2015/04/01 15:00:00","100401","6011","2030/04/01 14:59:59","0","1","0","56011010","301","1","將禊成為夥伴","201004"
"56011011","501","2015/04/01 15:00:00","100401","6011","2030/04/01 14:59:59","0","1","0","56011011","301","3","將禊升到★3","201004"
"56011012","501","2015/04/01 15:00:00","100401","6011","2030/04/01 14:59:59","0","1","0","56011012","301","5","將禊升到★5","201004"
"56011013","501","2015/04/01 15:00:00","100501","6011","2030/04/01 14:59:59","0","1","0","56011013","301","1","將茉莉成為夥伴","201005"
"56011014","501","2015/04/01 15:00:00","100501","6011","2030/04/01 14:59:59","0","1","0","56011014","301","3","將茉莉升到★3","201005"
"56011015","501","2015/04/01 15:00:00","100501","6011","2030/04/01 14:59:59","0","1","0","56011015","301","5","將茉莉升到★5","201005"
"56011016","501","2015/04/01 15:00:00","100601","6011","2030/04/01 14:59:59","0","1","0","56011016","301","1","將茜里成為夥伴","201006"
"56011017","501","2015/04/01 15:00:00","100601","6011","2030/04/01 14:59:59","0","1","0","56011017","301","3","將茜里升到★3","201006"
"56011018","501","2015/04/01 15:00:00","100601","6011","2030/04/01 14:59:59","0","1","0","56011018","301","5","將茜里升到★5","201006"
"56011019","501","2015/04/01 15:00:00","100701","6011","2030/04/01 14:59:59","0","1","0","56011019","301","1","將宮子成為夥伴","201007"
"56011020","501","2015/04/01 15:00:00","100701","6011","2030/04/01 14:59:59","0","1","0","56011020","301","3","將宮子升到★3","201007"
"56011021","501","2015/04/01 15:00:00","100701","6011","2030/04/01 14:59:59","0","1","0","56011021","301","5","將宮子升到★5","201007"
"56011022","501","2015/04/01 15:00:00","100801","6011","2030/04/01 14:59:59","0","1","0","56011022","301","1","將雪成為夥伴","201008"
"56011023","501","2015/04/01 15:00:00","100801","6011","2030/04/01 14:59:59","0","1","0","56011023","301","3","將雪升到★3","201008"
"56011024","501","2015/04/01 15:00:00","100801","6011","2030/04/01 14:59:59","0","1","0","56011024","301","5","將雪升到★5","201008"
"56011025","501","2015/04/01 15:00:00","100901","6011","2030/04/01 14:59:59","0","1","0","56011025","301","1","將杏奈成為夥伴","201009"
"56011026","501","2015/04/01 15:00:00","100901","6011","2030/04/01 14:59:59","0","1","0","56011026","301","3","將杏奈升到★3","201009"
"56011027","501","2015/04/01 15:00:00","100901","6011","2030/04/01 14:59:59","0","1","0","56011027","301","5","將杏奈升到★5","201009"
"56011028","501","2015/04/01 15:00:00","101001","6011","2030/04/01 14:59:59","0","1","0","56011028","301","1","將真步成為夥伴","201010"
"56011029","501","2015/04/01 15:00:00","101001","6011","2030/04/01 14:59:59","0","1","0","56011029","301","3","將真步升到★3","201010"
