f2a724fc4d9906367ede6c850a65eadcceac43c2a6b5948f715ee6d3e1e04ecc,9f9a1dec3da12ed2b48afb5c939c57aaeaf5d5a31e250e84e34abdff6eecdfef,bb1733d417f34fa76c5e13b956b7edbd5116796fb2bc8fba378a6748d5c9e4b3,f83fac92f1ad22b63abffd59a585f567690c4865c4bedc04db01a58e38b41e35,3c559aa348727c5a6e9c0df8c0399c52ca3ec71c7347e2e2c367b8045e431394,ab486536cff89af879f7b4477ef2f7da66a1715e4cf1f7dce746b84a39c1cc37,e59e249d16f1f133d096da47e3cc148ca167552fce333af9721ccd529be3f4bd,8619da9e06936bd3b79d7e159f05b4f63f646660df0436253f7d1ccd8ddd5041,c22b74142dc2282f9e243226cd9c0ba22a5df2a462a531311970f14f838d779a,03b82eaf5aeb629f612c6bfbe692a439eb0e0497955fddfeb1f584068a8ad536,09b1299e995437c04f388bf0bfa60c944506ca8dcf29b6058be735f7feb6fc09,d6343cc942f5e569baf7621860c4ffdde01078d9c371967b319896ecab2c9546,809f6bbc301582262c5259e92de8f36386e35931cb083285b0114c73df50e7fd,4422e2e32f990300c2cca4a773e99e16184b0e96f415019f767e1944007fffe5,3387ce3f8bdf168faac55c45577bc5058b85bccca157ebeb13cef5e77cbc4e5c,7c93cc746c0f445c1e3a738d026d58bf536cbc10dc44fe6809c2629c688bd59a
"0","0","0","25201","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","25202","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","25301","0","0","0","0","0","0","0","0","0","0","0","0"
"0","202","0","31001","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12002002","31002","0","12015001","12006001","0","0","0","0","0","0","0","0","0"
"0","0","12002001","31003","0","0","12008001","0","0","0","0","0","0","0","0","0"
"0","202","0","31004","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31005","0","0","0","0","0","0","0","0","0","0","0","0"
"0","204","0","31006","0","0","0","0","0","0","0","0","0","0","0","0"
"0","203","0","31007","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12008002","31008","0","0","12013002","0","0","0","0","0","0","0","0","0"
"0","203","0","31009","0","0","0","0","0","0","0","0","0","0","0","0"
"0","204","0","31010","0","0","0","0","0","0","0","0","0","0","0","0"
"0","202","0","31011","0","0","0","0","0","0","0","0","0","0","0","0"
"0","203","0","31012","0","0","0","0","0","0","0","0","0","0","0","0"
"0","204","0","31015","0","0","0","0","0","0","0","0","0","0","0","0"
"0","203","0","31016","0","0","0","0","0","0","0","0","0","0","0","0"
"0","203","0","31017","0","0","0","0","0","0","0","0","0","0","0","0"
"0","205","0","31018","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12003003","31020","0","12015002","12009002","0","0","0","0","0","0","0","0","0"
"0","0","12001002","31021","0","12014001","12005001","0","0","0","0","0","0","0","0","0"
"0","205","0","31022","0","0","0","0","0","0","0","0","0","0","0","0"
"0","202","0","31023","0","0","0","0","0","0","0","0","0","0","0","0"
"0","205","0","31025","0","0","0","0","0","0","0","0","0","0","0","0"
"0","204","0","31026","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12007002","31027","0","12017002","12011002","0","0","0","0","0","0","0","0","0"
"0","0","12002003","31028","0","0","12009003","0","0","0","0","0","0","0","0","0"
"0","204","0","31029","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12004003","31030","0","0","12010003","0","0","0","0","0","0","0","0","0"
"0","0","12007003","31031","0","0","12014002","0","0","0","0","0","0","0","0","0"
"0","0","12008003","31032","0","0","12012003","0","0","0","0","0","0","0","0","0"
"0","0","12006002","31033","0","0","12012001","0","0","0","0","0","0","0","0","0"
"0","204","0","31034","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12016003","31036","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31037","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12005003","31038","0","0","12012002","0","0","0","0","0","0","0","0","0"
"0","0","12001003","31040","0","12016001","12009001","0","0","0","0","0","0","0","0","0"
"0","205","0","31042","0","0","0","0","0","0","0","0","0","0","0","0"
"0","205","0","31043","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12017003","31044","0","0","0","0","0","0","0","0","0","0","0","0"
"0","204","0","31045","0","0","0","0","0","0","0","0","0","0","0","0"
"0","202","0","31046","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12014003","31047","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12005002","31048","0","12016002","12010002","0","0","0","0","0","0","0","0","0"
"0","0","12006003","31049","0","0","12011003","0","0","0","0","0","0","0","0","0"
"0","0","12004002","31050","0","0","12010001","0","0","0","0","0","0","0","0","0"
"0","204","0","31051","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12003002","31052","0","0","12011001","0","0","0","0","0","0","0","0","0"
"0","202","0","31053","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31054","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12013003","31057","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12003001","31058","0","12017001","12007001","0","0","0","0","0","0","0","0","0"
"0","0","12001001","31059","0","12013001","12004001","0","0","0","0","0","0","0","0","0"
"0","204","0","31060","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12015003","31063","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31075","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31076","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31077","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31078","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31079","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31080","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31081","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31082","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","11001001","101011","11002001","11001010","11001005","0","0","0","0","0","0","0","0","0"
"0","0","11001006","101071","0","0","11002007","0","0","0","0","0","0","0","0","0"
"0","0","11001004","101101","0","0","11001008","0","0","0","0","0","0","0","0","0"
"0","0","11001009","101131","0","0","11002008","0","0","0","0","0","0","0","0","0"
"0","0","11001003","101161","0","12001001","11001005","0","0","0","0","0","0","0","0","0"
"0","0","11001007","101191","0","0","11002001","0","0","0","0","0","0","0","0","0"
"0","0","11001002","101251","11002006","11002002","11001007","0","0","0","0","0","0","0","0","0"
"0","0","11001001","101281","12001001","11002005","11001008","0","0","0","0","0","0","0","0","12001002"
"0","0","11001004","101371","0","0","11002002","0","0","0","0","0","0","0","0","0"
"0","0","11001006","101401","0","11002003","11001010","0","0","0","0","0","0","0","0","0"
"0","0","11001003","101431","12001001","11002007","11001006","0","0","0","0","0","0","0","0","12001003"
"0","0","11001002","101521","0","11002004","11001005","0","0","0","0","0","0","0","0","0"
"0","0","11001002","101551","11002003","11001009","11001004","0","0","0","0","0","0","0","0","12001002"
"0","0","11001001","101581","12001002","11002006","11002004","0","0","0","0","0","0","0","0","12003001"
"0","0","11001003","101611","11002008","11002005","11001007","0","0","0","0","0","0","0","0","0"
"0","0","11002001","102011","12002001","11003003","11002010","0","0","0","0","0","0","0","0","0"
"0","0","11003005","102013","0","12003001","11004003","0","0","0","0","0","0","0","0","0"
"0","0","11003006","102014","0","0","11004002","0","0","0","0","0","0","0","0","0"
"0","0","11003007","102041","0","12004003","11004003","0","0","0","0","0","0","0","0","0"
"0","0","11002006","102071","0","12002003","11003001","0","0","0","0","0","0","0","0","0"
"0","0","11003006","102101","0","0","11004001","0","0","0","0","0","0","0","0","0"
"0","0","11003005","102131","0","12001003","11004001","0","0","0","0","0","0","0","0","0"
"0","0","11002003","102162","0","12004001","11003007","0","0","0","0","0","0","0","0","0"
"0","0","11003003","102163","0","12003002","11004004","0","0","0","0","0","0","0","0","0"
"0","0","11002005","102191","0","0","11003004","0","0","0","0","0","0","0","0","0"
"0","0","11003004","102192","0","12003003","11004002","0","0","0","0","0","0","0","0","0"
"0","0","11002004","102221","0","11003005","11002012","0","0","0","0","0","0","0","0","0"
"0","0","11003004","102222","0","0","11004002","0","0","0","0","0","0","0","0","0"
"0","0","11002002","102251","0","12002002","11003002","0","0","0","0","0","0","0","0","0"
"0","0","11003003","102252","0","0","11004001","0","0","0","0","0","0","0","0","0"
"0","0","11002008","102281","0","0","11003010","0","0","0","0","0","0","0","0","0"
"0","0","0","102282","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102311","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102312","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102341","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102342","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102371","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102372","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102401","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102431","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102432","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","11002011","102461","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102491","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102493","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102521","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","11002011","102551","0","12002001","11003001","0","0","0","0","0","0","0","0","0"
"0","0","11003011","102552","12004001","12003003","11004007","0","0","0","0","0","0","0","0","0"
"0","0","11002010","102581","0","12001003","11003012","0","0","0","0","0","0","0","0","0"
"0","0","11003011","102582","12003002","12002003","11004008","0","0","0","0","0","0","0","0","0"
"0","0","11001010","102611","0","12002002","11002009","0","0","0","0","0","0","0","0","0"
"0","0","11002012","102612","0","0","11003002","0","0","0","0","0","0","0","0","0"
"0","0","0","102613","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102614","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103011","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103012","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103013","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103041","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103042","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103071","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103072","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103101","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103131","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103132","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103161","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103162","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103191","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103192","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103193","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103221","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103222","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103251","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103252","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103281","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103282","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103283","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103311","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103341","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103342","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103343","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103371","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103372","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103401","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103431","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103432","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103461","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103491","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103521","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103522","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103551","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103552","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103553","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103581","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103582","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103583","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103611","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103612","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103613","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103614","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104011","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104012","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104013","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104014","0","0","0","0","0","0","0","0","0","0","0","0"
