358c24e3d92b1a972f19d0c12631676cd9f3fe19fe4db7ba6ec91523b696307a,116ea7ecdf54f3628e2e4e62104134c84eb8a3e5b7f6d624f60a08bb1ae52713,a221ce8c12a11e9ad7ef97cdc91fc981b3f94cc48a1c1eb4eeb08f6603f34d59,c7c53c97ef0967455a228e6681017d82b66216047bb19cda50f5ae1ba1ff11f8,b8f0e165c3d86c3c2716aef8c677a5d41f70a22f7c6d517e40bc1f99ef20f7f2,2472e38e9106985e97a700f17ed4b4123af5e5587ff212711de34dd62cff08d2,cf96c419ab687190b8aee5977e059e7cc4d82913428d736de40782aa0784ac4e,d2af727923d47e19c55557deacab8d6cf84ab3b02240125bee880b39387ab9f9,c07bae1dd50fcb37dc61f2d32fa022f7b1bca7644a8a08abd940ac4f7705f907,ede478a078c88dad9f85c24f722338742cc009ac005be83f52215c5b25258f87,b10bfb966d3bc9bf006af08422dd27ddf77f0e7fed5065018b1f642961008fdf,f792e087f292484805d4b3ae2f736462e57721277795d26fa51596fc22f90a71,03e8517e2ce8eb41b30bdf65d96a4ebdb428306d605e6674253612d821471777,08212d0540c2a6b0793cd40ecf6b6f5774b71217adda40f4e771f62e29e05731,07603fed65b0bb32e719498c0a99449323807dc4676543ce21385c1e2f0d5e6b,d8c6f41131e093b564fb86d2857d801bf25369cee14f50cc40d8994b2b00aea8
"0","0","0","25201","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","25202","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","25301","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31001","0","0","0","0","0","0","202","0","0","0","0","0"
"0","0","12002002","31002","0","12006001","0","0","0","0","0","0","0","0","12015001","0"
"0","0","12002001","31003","0","12008001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31004","0","0","0","0","0","0","202","0","0","0","0","0"
"0","0","0","31005","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31006","0","0","0","0","0","0","204","0","0","0","0","0"
"0","0","0","31007","0","0","0","0","0","0","203","0","0","0","0","0"
"0","0","12008002","31008","0","12013002","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31009","0","0","0","0","0","0","203","0","0","0","0","0"
"0","0","0","31010","0","0","0","0","0","0","204","0","0","0","0","0"
"0","0","0","31011","0","0","0","0","0","0","202","0","0","0","0","0"
"0","0","0","31012","0","0","0","0","0","0","203","0","0","0","0","0"
"0","0","0","31015","0","0","0","0","0","0","204","0","0","0","0","0"
"0","0","0","31016","0","0","0","0","0","0","203","0","0","0","0","0"
"0","0","0","31017","0","0","0","0","0","0","203","0","0","0","0","0"
"0","0","0","31018","0","0","0","0","0","0","205","0","0","0","0","0"
"0","0","12003003","31020","0","12009002","0","0","0","0","0","0","0","0","12015002","0"
"0","0","12001002","31021","0","12005001","0","0","0","0","0","0","0","0","12014001","0"
"0","0","0","31022","0","0","0","0","0","0","205","0","0","0","0","0"
"0","0","0","31023","0","0","0","0","0","0","202","0","0","0","0","0"
"0","0","0","31025","0","0","0","0","0","0","205","0","0","0","0","0"
"0","0","0","31026","0","0","0","0","0","0","204","0","0","0","0","0"
"0","0","12007002","31027","0","12011002","0","0","0","0","0","0","0","0","12017002","0"
"0","0","12002003","31028","0","12009003","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31029","0","0","0","0","0","0","204","0","0","0","0","0"
"0","0","12004003","31030","0","12010003","0","0","0","0","0","0","0","0","0","0"
"0","0","12007003","31031","0","12014002","0","0","0","0","0","0","0","0","0","0"
"0","0","12008003","31032","0","12012003","0","0","0","0","0","0","0","0","0","0"
"0","0","12006002","31033","0","12012001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31034","0","0","0","0","0","0","204","0","0","0","0","0"
"0","0","12016003","31036","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31037","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12005003","31038","0","12012002","0","0","0","0","0","0","0","0","0","0"
"0","0","12001003","31040","0","12009001","0","0","0","0","0","0","0","0","12016001","0"
"0","0","0","31042","0","0","0","0","0","0","205","0","0","0","0","0"
"0","0","0","31043","0","0","0","0","0","0","205","0","0","0","0","0"
"0","0","12017003","31044","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31045","0","0","0","0","0","0","204","0","0","0","0","0"
"0","0","0","31046","0","0","0","0","0","0","202","0","0","0","0","0"
"0","0","12014003","31047","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12005002","31048","0","12010002","0","0","0","0","0","0","0","0","12016002","0"
"0","0","12006003","31049","0","12011003","0","0","0","0","0","0","0","0","0","0"
"0","0","12004002","31050","0","12010001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31051","0","0","0","0","0","0","204","0","0","0","0","0"
"0","0","12003002","31052","0","12011001","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31053","0","0","0","0","0","0","202","0","0","0","0","0"
"0","0","0","31054","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12013003","31057","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","12003001","31058","0","12007001","0","0","0","0","0","0","0","0","12017001","0"
"0","0","12001001","31059","0","12004001","0","0","0","0","0","0","0","0","12013001","0"
"0","0","0","31060","0","0","0","0","0","0","204","0","0","0","0","0"
"0","0","12015003","31063","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31075","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31076","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31077","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31078","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31079","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31080","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31081","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","31082","0","0","0","0","0","0","0","0","0","0","0","0"
"0","11002001","11001001","101011","0","11001005","0","0","0","0","0","0","0","0","11001010","0"
"0","0","11001006","101071","0","11002007","0","0","0","0","0","0","0","0","0","0"
"0","0","11001004","101101","0","11001008","0","0","0","0","0","0","0","0","0","0"
"0","0","11001009","101131","0","11002008","0","0","0","0","0","0","0","0","0","0"
"0","0","11001003","101161","0","11001005","0","0","0","0","0","0","0","0","12001001","0"
"0","0","11001007","101191","0","11002001","0","0","0","0","0","0","0","0","0","0"
"0","11002006","11001002","101251","0","11001007","0","0","0","0","0","0","0","0","11002002","0"
"0","12001001","11001001","101281","0","11001008","0","0","0","0","0","0","0","0","11002005","12001002"
"0","0","11001004","101371","0","11002002","0","0","0","0","0","0","0","0","0","0"
"0","0","11001006","101401","0","11001010","0","0","0","0","0","0","0","0","11002003","0"
"0","12001001","11001003","101431","0","11001006","0","0","0","0","0","0","0","0","11002007","12001003"
"0","0","11001002","101521","0","11001005","0","0","0","0","0","0","0","0","11002004","0"
"0","11002003","11001002","101551","0","11001004","0","0","0","0","0","0","0","0","11001009","12001002"
"0","12001002","11001001","101581","0","11002004","0","0","0","0","0","0","0","0","11002006","12003001"
"0","11002008","11001003","101611","0","11001007","0","0","0","0","0","0","0","0","11002005","0"
"0","12002001","11002001","102011","0","11002010","0","0","0","0","0","0","0","0","11003003","0"
"0","0","11003005","102013","0","11004003","0","0","0","0","0","0","0","0","12003001","0"
"0","0","11003006","102014","0","11004002","0","0","0","0","0","0","0","0","0","0"
"0","0","11003007","102041","0","11004003","0","0","0","0","0","0","0","0","12004003","0"
"0","0","11002006","102071","0","11003001","0","0","0","0","0","0","0","0","12002003","0"
"0","0","11003006","102101","0","11004001","0","0","0","0","0","0","0","0","0","0"
"0","0","11003005","102131","0","11004001","0","0","0","0","0","0","0","0","12001003","0"
"0","0","11002003","102162","0","11003007","0","0","0","0","0","0","0","0","12004001","0"
"0","0","11003003","102163","0","11004004","0","0","0","0","0","0","0","0","12003002","0"
"0","0","11002005","102191","0","11003004","0","0","0","0","0","0","0","0","0","0"
"0","0","11003004","102192","0","11004002","0","0","0","0","0","0","0","0","12003003","0"
"0","0","11002004","102221","0","11002012","0","0","0","0","0","0","0","0","11003005","0"
"0","0","11003004","102222","0","11004002","0","0","0","0","0","0","0","0","0","0"
"0","0","11002002","102251","0","11003002","0","0","0","0","0","0","0","0","12002002","0"
"0","0","11003003","102252","0","11004001","0","0","0","0","0","0","0","0","0","0"
"0","0","11002008","102281","0","11003010","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102282","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102311","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102312","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102341","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102342","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102371","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102372","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102401","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102431","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102432","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","11002011","102461","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102491","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102493","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102521","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","11002011","102551","0","11003001","0","0","0","0","0","0","0","0","12002001","0"
"0","12004001","11003011","102552","0","11004007","0","0","0","0","0","0","0","0","12003003","0"
"0","0","11002010","102581","0","11003012","0","0","0","0","0","0","0","0","12001003","0"
"0","12003002","11003011","102582","0","11004008","0","0","0","0","0","0","0","0","12002003","0"
"0","0","11001010","102611","0","11002009","0","0","0","0","0","0","0","0","12002002","0"
"0","0","11002012","102612","0","11003002","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102613","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","102614","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103011","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103012","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103013","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103041","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103042","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103071","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103072","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103101","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103131","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103132","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103161","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103162","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103191","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103192","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103193","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103221","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103222","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103251","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103252","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103281","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103282","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103283","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103311","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103341","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103342","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103343","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103371","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103372","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103401","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103431","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103432","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103461","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103491","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103521","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103522","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103551","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103552","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103553","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103581","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103582","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103583","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103611","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103612","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103613","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","103614","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104011","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104012","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104013","0","0","0","0","0","0","0","0","0","0","0","0"
"0","0","0","104014","0","0","0","0","0","0","0","0","0","0","0","0"
