f31ac652e70c9f5982f014433445e5c0894cb6cf3456f19972530bbe8eb7d5ce,e9dec211dfe558309f55a31e71f9bd83a4deb2206b99b0c8fda607d6731fa58c,9a2737334e5bef00dd6ca72c5f4ffb6391f81d907e0c533615e5d2a9252e0418,c86c10ad54bf1bea09592598bdcdaa382fa36646923a005f63c67f73ff47a5f9,bdd68a3732b0bb35acb7b3a703f9431117fa5cf1d31a9fd786a3084743599e31,74b95038a422ec64353f760523383755d585066934ec3c86f46e908ec247e819,894879fdb8f732d99caceac6b7e6d9743fa6a599e286b44b13fea4c8ac55259b,c92ece0f13b351bbc9ab9a303403b83dc3f28f105abe9a72f24b10d127e0f375,e9b211731a4c032d88de8f3a6d27cfb5ff1465a0b947fe88fbaa2498a6fe5a71,6e0a9c6cf14d1f5a56a3b7d706c8c07606dc2c2e1bcb1cf11d64ea2dedfb149a,0d9c528095cfd3b0c5d68f0ec660b863d47b3acde1f67f9b589a2b973ba615e9,a5fa7e4e0ff71d24ce027e7a72b8507d99dddcdbd3240009e54ceec28c2f61e0,75313c47f092302bb0682337fbaef5a2ae799c75a3e825f26e8c5964c5eb8979,74251083b2fd5683b2e3cf0636a1eab56d3371d20316cd899c5895030e4aa1d4,9b497a04f69fc926143943a457ba978beffece5917dbfacc2aba26e8c02b9d0d,72f9a800da20cb75fc330309a55e6def1a4387ea6b395e9147b410dbaf7eb9bf,e624c4ea8a279e9ee0635424949d2c675aaa2b1613c4400b854f7389160148db,b9f7adce0c974dc587479ab83b28cb50f636176907f0f280ed136c0421fef0bf,b5f4940413b6954cea38d0edf8d66b674a8ec86d30583fb35fbe03f604f35bd7,a1750d969e817c381b35d77d567033a8cea0aa6fe18b54ea94c3fa50eb22dafc,3f32dbe5b13b74d27c7bc045593f4d56bd0a2e3d64dd01e638d17c97e4a41e76,e63cec657c88f69841b8a541cf59b613b23b5b424ce7035afe0e4e58b3c438f6,cde2a23a93e522e7405e7551e68676eab02f8314340c080a44c08cfe0e4682e8,bc00f71ac21e2f6a9a27a51b21b05caf4695eb41c408a6c9cdb63fa185efc66c,5328b04ade24283bf6976ca1603a8f2188aac116e9269daa7bad3fd0781900b7,8966d52907564f4ef18b481edde548d028d9162f6aada21580adad64e43e3074,510a8f5d7bb4ca4243fd460944d23232dd6c72033755a24f778afa2fe60c08c2,45ac9b2f4f67384d1d025d8385aeebbfed04b2ffb5b7a2ebe5fca452c7f442f7,5a35641db426688b070b09a5ebc8c8cc88856be6910e4a0e5eaa149bc4d26253,b6e667e08c70dd667f8ea8949c94ee561886321ebaa696ab677a3fd56d1a9242,a6b6c02d3e7b098984d387e7411e8d5d026474e2c3a48d65793f117a2097e5e0,65f915f8342608ae5aa433aaf32a63c645afef28755ba4099e2f2e2e66e9a7ba,0b06cf70afe9fba6ce48291a1e900bb84fb1081ef4c32308278ee47770db85b1,a7be0c743cea75cc594c54bdf415b3aadda2000e5f1785b3c39fab9700ce6dfb,07d8bc1740f6eba9d37f7fb46b029ca03d59b910d3e1ea6e435656a3b0a07b9d,82823fd6316caceb37abe43e73ca08f1d4365687ee33cb7c74b75d2a8d05b52e,05ba76f70720d2888d13c360128d6df570f23f629d32d03db89117138ffb7e4c,060c81e2bacf453a316e5f2d3852570fdb945200391f197b50474f81236ab928,4e4965868171012c933c72f346e26cca19f1d7b23807601ef5377a0abab38f88,e751fb08744f4089e68941485d2afa15e4bd3c77a98cf30e61b70897449d30d8,f6b61e29f8f63b4abb833ed3302bbf0f431a675392e6921f55160f50ee76672a
"0","0","3001","0","0","30","1","258","0","36","0","0","61001005","620060001","0","3001","0","0","0","61001004","0","1","18","0","1","1","620090001","0","620130001","0","0","0","1","600000003","600110031","61001007","0","0","0","0","0"
"0","0","4001","0","0","30","1","258","0","36","0","0","61001005","620060001","0","4001","0","0","0","61001004","0","1","18","0","1","1","620090001","0","620130001","0","0","0","1","600000004","600110041","61001007","0","0","0","0","0"
"0","0","5001","0","0","30","1","268","0","36","0","0","61001005","620060002","0","5001","0","0","0","61001004","0","1","18","0","1","1","620090002","0","620130002","0","0","0","1","600000005","600110051","61001007","0","0","0","0","0"
"0","0","6001","0","0","30","1","273","0","36","0","0","61001005","620060003","0","6001","0","0","0","61001004","0","1","18","0","1","1","620090003","0","620130003","0","0","0","1","600000006","600110061","61001007","0","0","0","0","0"
"0","0","7001","0","0","30","1","281","0","36","0","0","61001005","620060004","0","7001","0","0","0","61001004","0","1","18","0","1","1","620090004","0","620130004","0","0","0","1","600000007","600110071","61001007","0","0","0","0","0"
"0","0","8001","0","0","30","1","288","0","36","0","0","61001005","620060005","0","8001","0","0","0","61001004","0","1","18","0","1","1","620090005","0","620130005","0","0","0","1","600000008","600110081","61001007","0","0","0","0","0"
"0","0","9001","0","0","30","1","298","0","36","0","0","61001005","620060006","0","9001","0","0","0","61001004","0","1","18","0","1","1","620090006","0","620130006","0","0","0","1","600000009","600110091","61001007","0","0","0","0","0"
"0","0","10001","0","0","30","1","309","0","36","0","0","61001005","620060007","0","10001","0","0","0","61001004","0","1","18","0","1","1","620090007","0","620130007","0","0","0","1","600000010","600110101","61001007","0","0","0","0","0"
"0","0","11001","0","0","30","1","313","0","36","0","0","61001005","620060008","0","11001","0","0","0","61001004","0","1","18","0","1","1","620090008","0","620130008","0","0","0","1","600000011","600110111","61001007","0","0","0","0","0"
"0","0","12001","0","0","30","1","321","0","36","0","0","61001005","620060009","0","12001","0","0","0","61001004","0","1","18","0","1","1","620090009","0","620130009","0","0","0","1","600000012","600110121","61001007","0","0","0","0","0"
"0","0","13001","0","0","30","1","326","0","36","0","0","61001005","620060010","0","13001","0","0","0","61001004","0","1","18","0","1","1","620090010","0","620130010","0","0","0","1","600000013","600110131","61001007","0","0","0","0","0"
"0","0","14001","0","0","30","1","336","0","36","0","0","61001005","620060011","0","14001","0","0","0","61001004","0","1","18","0","1","1","620090011","0","620130011","0","0","0","1","600000014","600110141","61001007","0","0","0","0","0"
"0","0","15001","0","0","30","1","341","0","36","0","0","61001005","620060012","0","15001","0","0","0","61001004","0","1","18","0","1","1","620090012","0","620130012","0","0","0","1","600000015","600110151","61001007","0","0","0","0","0"
"0","0","16001","0","0","30","1","351","0","36","0","0","61001005","620060013","0","16001","0","0","0","61001004","0","1","18","0","1","1","620090013","0","620130013","0","0","0","1","600000016","600110161","61001007","0","0","0","0","0"
"0","0","17001","0","0","30","1","356","0","36","0","0","61001005","620060014","0","17001","0","0","0","61001004","0","1","18","0","1","1","620090014","0","620130014","0","0","0","1","600000017","600110171","61001007","0","0","0","0","0"
"0","0","18001","0","0","30","1","366","0","36","0","0","61001005","620060015","0","18001","0","0","0","61001004","0","1","18","0","1","1","620090015","0","620130015","0","0","0","1","600000018","600110181","61001007","0","0","0","0","0"
"0","0","19001","0","0","30","1","371","0","36","0","0","61001005","620060016","0","19001","0","0","0","61001004","0","1","18","0","1","1","620090016","0","620130016","0","0","0","1","600000019","600110191","61001007","0","0","0","0","0"
"0","0","20001","0","0","30","1","375","0","36","0","0","61001005","620060017","0","20001","0","0","0","61001004","0","1","18","0","1","1","620090017","0","620130017","0","0","0","1","600000020","600110201","61001007","0","0","0","0","0"
"0","0","21001","0","0","30","1","381","0","36","0","0","61001005","620060018","0","21001","0","0","0","61001004","0","1","18","0","1","1","620090018","0","620130018","0","0","0","1","600000021","600110211","61001007","0","0","0","0","0"
"0","0","22001","0","0","30","1","386","0","36","0","0","61001005","620060019","0","22001","0","0","0","61001004","0","1","18","0","1","1","620090019","0","620130019","0","0","0","1","600000022","600110221","61001007","0","0","0","0","0"
"0","0","23001","0","0","30","1","390","0","36","0","0","61001005","620060020","0","23001","0","0","0","61001004","0","1","18","0","1","1","620090020","0","620130020","0","0","0","1","600000023","600110231","61001007","0","0","0","0","0"
"0","0","24001","0","0","30","1","396","0","36","0","0","61001005","620060021","0","24001","0","0","0","61001004","0","1","18","0","1","1","620090021","0","620130021","0","0","0","1","600000024","600110241","61001007","0","0","0","0","0"
"0","0","25001","0","0","30","1","401","0","36","0","0","61001005","620060022","0","25001","0","0","0","61001004","0","1","18","0","1","1","620090022","0","620130022","0","0","0","1","600000025","600110251","61001007","0","0","0","0","0"
"0","0","26001","0","0","30","1","405","0","36","0","0","61001005","620060023","0","26001","0","0","0","61001004","0","1","18","0","1","1","620090023","0","620130023","0","0","0","1","600000026","600110261","61001007","0","0","0","0","0"
"0","0","27001","0","0","30","1","411","0","36","0","0","61001005","620060024","0","27001","0","0","0","61001004","0","1","18","0","1","1","620090024","0","620130024","0","0","0","1","600000027","600110271","61001007","0","0","0","0","0"
"0","0","28001","0","0","30","1","417","0","36","0","0","61001005","620060025","0","28001","0","0","0","61001004","0","1","18","0","1","1","620090025","0","620130025","0","0","0","1","600000028","600110281","61001007","0","0","0","0","0"
"0","0","29001","0","0","30","1","422","0","36","0","0","61001005","620060026","0","29001","0","0","0","61001004","0","1","18","0","1","1","620090026","0","620130026","0","0","0","1","600000029","600110291","61001007","0","0","0","0","0"
"0","0","30001","0","0","30","1","427","0","36","0","0","61001005","620060027","0","30001","0","0","0","61001004","0","1","18","0","1","1","620090027","0","620130027","0","0","0","1","600000030","600110301","61001007","0","0","0","0","0"
"0","0","31001","0","0","30","1","433","0","36","0","0","61001005","620060028","0","31001","0","0","0","61001004","0","1","18","0","1","1","620090028","0","620130028","0","0","0","1","600000031","600110311","61001007","0","0","0","0","0"
"0","0","32001","0","0","30","1","442","0","36","0","0","61001005","620060029","0","32001","0","0","0","61001004","0","1","18","0","1","1","620090029","0","620130029","0","0","0","1","600000032","600110321","61001007","0","0","0","0","0"
"0","0","33001","0","0","30","1","455","0","36","0","0","61001005","620060030","0","33001","0","0","0","61001004","0","1","18","0","1","1","620090030","0","620130030","0","0","0","1","600000033","600110331","61001007","0","0","0","0","0"
"0","0","34001","0","0","30","1","460","0","36","0","0","61001005","620060031","0","34001","0","0","0","61001004","0","1","18","0","1","1","620090031","0","620130031","0","0","0","1","600000034","600110341","61001007","0","0","0","0","0"
"0","0","35001","0","0","30","1","464","0","36","0","0","61001005","620060032","0","35001","0","0","0","61001004","0","1","18","0","1","1","620090032","0","620130032","0","0","0","1","600000035","600110351","61001007","0","0","0","0","0"
"0","0","36001","0","0","30","1","476","0","36","0","0","61001005","620060033","0","36001","0","0","0","61001004","0","1","18","0","1","1","620090033","0","620130033","0","0","0","1","600000036","600110361","61001007","0","0","0","0","0"
"0","0","37001","0","0","30","1","482","0","36","0","0","61001005","620060034","0","37001","0","0","0","61001004","0","1","18","0","1","1","620090034","0","620130034","0","0","0","1","600000037","600110371","61001007","0","0","0","0","0"
"0","0","38001","0","0","30","1","492","0","36","0","0","61001005","620060035","0","38001","0","0","0","61001004","0","1","18","0","1","1","620090035","0","620130035","0","0","0","1","600000038","600110381","61001007","0","0","0","0","0"
"0","0","39001","0","0","30","1","500","0","36","0","0","61001005","620060036","0","39001","0","0","0","61001004","0","1","18","0","1","1","620090036","0","620130036","0","0","0","1","600000039","600110391","61001007","0","0","0","0","0"
"0","0","40001","0","0","30","1","514","0","36","0","0","61001005","620060037","0","40001","0","0","0","61001004","0","1","18","0","1","1","620090037","0","620130037","0","0","0","1","600000040","600110401","61001007","0","0","0","0","0"
"0","0","41001","0","0","30","1","518","0","36","0","0","61001005","620060038","0","41001","0","0","0","61001004","0","1","18","0","1","1","620090038","0","620130038","0","0","0","1","600000041","600110411","61001007","0","0","0","0","0"
"0","0","42001","0","0","30","1","523","0","36","0","0","61001005","620060039","0","42001","0","0","0","61001004","0","1","18","0","1","1","620090039","0","620130039","0","0","0","1","600000042","600110421","61001007","0","0","0","0","0"
"0","0","43001","0","0","30","1","538","0","36","0","0","61001005","620060040","0","43001","0","0","0","61001004","0","1","18","0","1","1","620090040","0","620130040","0","0","0","1","600000043","600110431","61001007","0","0","0","0","0"
"0","0","44001","0","0","30","1","551","0","36","0","0","61001005","620060041","0","44001","0","0","0","61001004","0","1","18","0","1","1","620090041","0","620130041","0","0","0","1","600000044","600110441","61001007","0","0","0","0","0"
"0","0","45001","0","0","30","1","565","0","36","0","0","61001005","620060042","0","45001","0","0","0","61001004","0","1","18","0","1","1","620090042","0","620130042","0","0","0","1","600000045","600110451","61001007","0","0","0","0","0"
"0","0","46001","0","0","30","1","574","0","36","0","0","61001005","620060043","0","46001","0","0","0","61001004","0","1","18","0","1","1","620090043","0","620130043","0","0","0","1","600000046","600110461","61001007","0","0","0","0","0"
"0","0","47001","0","0","30","1","577","0","36","0","0","61001005","620060044","0","47001","0","0","0","61001004","0","1","18","0","1","1","620090044","0","620130044","0","0","0","1","600000047","600110471","61001007","0","0","0","0","0"
"0","0","48001","0","0","30","1","587","0","36","0","0","61001005","620060045","0","48001","0","0","0","61001004","0","1","18","0","1","1","620090045","0","620130045","0","0","0","1","600000048","600110481","61001007","0","0","0","0","0"
"0","0","49001","0","0","30","1","598","0","36","0","0","61001005","620060046","0","49001","0","0","0","61001004","0","1","18","0","1","1","620090046","0","620130046","0","0","0","1","600000049","600110491","61001007","0","0","0","0","0"
"0","0","50001","0","0","30","1","614","0","36","0","0","61001005","620060047","0","50001","0","0","0","61001004","0","1","18","0","1","1","620090047","0","620130047","0","0","0","1","600000050","600110501","61001007","0","0","0","0","0"
"0","0","51001","0","0","30","1","621","0","36","0","0","61001005","620060048","0","51001","0","0","0","61001004","0","1","18","0","1","1","620090048","0","620130048","0","0","0","1","600000051","600110511","61001007","0","0","0","0","0"
"0","0","52001","0","0","30","1","629","0","36","0","0","61001005","620060049","0","52001","0","0","0","61001004","0","1","18","0","1","1","620090049","0","620130049","0","0","0","1","600000052","600110521","61001007","0","0","0","0","0"
"0","0","53001","0","0","30","1","640","0","36","0","0","61001005","620060050","0","53001","0","0","0","61001004","0","1","18","0","1","1","620090050","0","620130050","0","0","0","1","600000053","600110531","61001007","0","0","0","0","0"
"0","0","54001","0","0","30","1","647","0","36","0","0","61001005","620060051","0","54001","0","0","0","61001004","0","1","18","0","1","1","620090051","0","620130051","0","0","0","1","600000054","600110541","61001007","0","0","0","0","0"
"0","0","55001","0","0","30","1","652","0","36","0","0","61001005","620060052","0","55001","0","0","0","61001004","0","1","18","0","1","1","620090052","0","620130052","0","0","0","1","600000055","600110551","61001007","0","0","0","0","0"
"0","0","56001","0","0","30","1","659","0","36","0","0","61001005","620060053","0","56001","0","0","0","61001004","0","1","18","0","1","1","620090053","0","620130053","0","0","0","1","600000056","600110561","61001007","0","0","0","0","0"
"0","0","57001","0","0","30","1","662","0","36","0","0","61001005","620060054","0","57001","0","0","0","61001004","0","1","18","0","1","1","620090054","0","620130054","0","0","0","1","600000057","600110571","61001007","0","0","0","0","0"
"0","0","58001","0","0","30","1","667","0","36","0","0","61001005","620060055","0","58001","0","0","0","61001004","0","1","18","0","1","1","620090055","0","620130055","0","0","0","1","600000058","600110581","61001007","0","0","0","0","0"
"0","0","59001","0","0","30","1","679","0","36","0","0","61001005","620060056","0","59001","0","0","0","61001004","0","1","18","0","1","1","620090056","0","620130056","0","0","0","1","600000059","600110591","61001007","0","0","0","0","0"
"0","0","60001","0","0","30","1","683","0","36","0","0","61001005","620060057","0","60001","0","0","0","61001004","0","1","18","0","1","1","620090057","0","620130057","0","0","0","1","600000060","600110601","61001007","0","0","0","0","0"
"0","0","61001","0","0","30","1","692","0","36","0","0","61001005","620060058","0","61001","0","0","0","61001004","0","1","18","0","1","1","620090058","0","620130058","0","0","0","1","600000061","600110611","61001007","0","0","0","0","0"
"0","0","62001","0","0","30","1","698","0","36","0","0","61001005","620060059","0","62001","0","0","0","61001004","0","1","18","0","1","1","620090059","0","620130059","0","0","0","1","600000062","600110621","61001007","0","0","0","0","0"
"0","0","63001","0","0","30","1","703","0","36","0","0","61001005","620060060","0","63001","0","0","0","61001004","0","1","18","0","1","1","620090060","0","620130060","0","0","0","1","600000063","600110631","61001007","0","0","0","0","0"
"0","0","64001","0","0","30","1","713","0","36","0","0","61001005","620060061","0","64001","0","0","0","61001004","0","1","18","0","1","1","620090061","0","620130061","0","0","0","1","600000064","600110641","61001007","0","0","0","0","0"
"0","0","65001","0","0","30","1","722","0","36","0","0","61001005","620060062","0","65001","0","0","0","61001004","0","1","18","0","1","1","620090062","0","620130062","0","0","0","1","600000065","600110651","61001007","0","0","0","0","0"
"0","0","66001","0","0","30","1","733","0","36","0","0","61001005","620060063","0","66001","0","0","0","61001004","0","1","18","0","1","1","620090063","0","620130063","0","0","0","1","600000066","600110661","61001007","0","0","0","0","0"
"0","0","67001","0","0","30","1","741","0","36","0","0","61001005","620060064","0","67001","0","0","0","61001004","0","1","18","0","1","1","620090064","0","620130064","0","0","0","1","600000067","600110671","61001007","0","0","0","0","0"
"0","0","68001","0","0","30","1","750","0","36","0","0","61001005","620060065","0","68001","0","0","0","61001004","0","1","18","0","1","1","620090065","0","620130065","0","0","0","1","600000068","600110681","61001007","0","0","0","0","0"
"0","0","69001","0","0","30","1","762","0","36","0","0","61001005","620060066","0","69001","0","0","0","61001004","0","1","18","0","1","1","620090066","0","620130066","0","0","0","1","600000069","600110691","61001007","0","0","0","0","0"
"0","0","3001","0","0","30","1","258","0","36","0","0","61001005","620090101","0","3001","0","0","0","61001004","0","1","18","0","1","1","620300001","0","620110001","0","0","0","1","600000074","600110031","61001007","0","0","0","0","0"
"0","0","4001","0","0","30","1","258","0","36","0","0","61001005","620090101","0","4001","0","0","0","61001004","0","1","18","0","1","1","620300001","0","620110001","0","0","0","1","600000075","600110041","61001007","0","0","0","0","0"
"0","0","5001","0","0","30","1","268","0","36","0","0","61001005","620090102","0","5001","0","0","0","61001004","0","1","18","0","1","1","620300002","0","620110002","0","0","0","1","600000076","600110051","61001007","0","0","0","0","0"
"0","0","6001","0","0","30","1","273","0","36","0","0","61001005","620090103","0","6001","0","0","0","61001004","0","1","18","0","1","1","620300003","0","620110003","0","0","0","1","600000077","600110061","61001007","0","0","0","0","0"
"0","0","7001","0","0","30","1","281","0","36","0","0","61001005","620090104","0","7001","0","0","0","61001004","0","1","18","0","1","1","620300004","0","620110004","0","0","0","1","600000078","600110071","61001007","0","0","0","0","0"
"0","0","8001","0","0","30","1","288","0","36","0","0","61001005","620090105","0","8001","0","0","0","61001004","0","1","18","0","1","1","620300005","0","620110005","0","0","0","1","600000079","600110081","61001007","0","0","0","0","0"
"0","0","9001","0","0","30","1","298","0","36","0","0","61001005","620090106","0","9001","0","0","0","61001004","0","1","18","0","1","1","620300006","0","620110006","0","0","0","1","600000080","600110091","61001007","0","0","0","0","0"
"0","0","10001","0","0","30","1","309","0","36","0","0","61001005","620090107","0","10001","0","0","0","61001004","0","1","18","0","1","1","620300007","0","620110007","0","0","0","1","600000081","600110101","61001007","0","0","0","0","0"
"0","0","11001","0","0","30","1","313","0","36","0","0","61001005","620090108","0","11001","0","0","0","61001004","0","1","18","0","1","1","620300008","0","620110008","0","0","0","1","600000082","600110111","61001007","0","0","0","0","0"
"0","0","12001","0","0","30","1","321","0","36","0","0","61001005","620090109","0","12001","0","0","0","61001004","0","1","18","0","1","1","620300009","0","620110009","0","0","0","1","600000083","600110121","61001007","0","0","0","0","0"
"0","0","13001","0","0","30","1","326","0","36","0","0","61001005","620090110","0","13001","0","0","0","61001004","0","1","18","0","1","1","620300010","0","620110010","0","0","0","1","600000084","600110131","61001007","0","0","0","0","0"
"0","0","14001","0","0","30","1","336","0","36","0","0","61001005","620090111","0","14001","0","0","0","61001004","0","1","18","0","1","1","620300011","0","620110011","0","0","0","1","600000085","600110141","61001007","0","0","0","0","0"
"0","0","15001","0","0","30","1","341","0","36","0","0","61001005","620090112","0","15001","0","0","0","61001004","0","1","18","0","1","1","620300012","0","620110012","0","0","0","1","600000086","600110151","61001007","0","0","0","0","0"
"0","0","16001","0","0","30","1","351","0","36","0","0","61001005","620090113","0","16001","0","0","0","61001004","0","1","18","0","1","1","620300013","0","620110013","0","0","0","1","600000087","600110161","61001007","0","0","0","0","0"
"0","0","17001","0","0","30","1","356","0","36","0","0","61001005","620090114","0","17001","0","0","0","61001004","0","1","18","0","1","1","620300014","0","620110014","0","0","0","1","600000088","600110171","61001007","0","0","0","0","0"
"0","0","18001","0","0","30","1","366","0","36","0","0","61001005","620090115","0","18001","0","0","0","61001004","0","1","18","0","1","1","620300015","0","620110015","0","0","0","1","600000089","600110181","61001007","0","0","0","0","0"
"0","0","19001","0","0","30","1","371","0","36","0","0","61001005","620090116","0","19001","0","0","0","61001004","0","1","18","0","1","1","620300016","0","620110016","0","0","0","1","600000090","600110191","61001007","0","0","0","0","0"
"0","0","20001","0","0","30","1","375","0","36","0","0","61001005","620090117","0","20001","0","0","0","61001004","0","1","18","0","1","1","620300017","0","620110017","0","0","0","1","600000091","600110201","61001007","0","0","0","0","0"
"0","0","21001","0","0","30","1","381","0","36","0","0","61001005","620090118","0","21001","0","0","0","61001004","0","1","18","0","1","1","620300018","0","620110018","0","0","0","1","600000092","600110211","61001007","0","0","0","0","0"
"0","0","22001","0","0","30","1","386","0","36","0","0","61001005","620090119","0","22001","0","0","0","61001004","0","1","18","0","1","1","620300019","0","620110019","0","0","0","1","600000093","600110221","61001007","0","0","0","0","0"
"0","0","23001","0","0","30","1","390","0","36","0","0","61001005","620090120","0","23001","0","0","0","61001004","0","1","18","0","1","1","620300020","0","620110020","0","0","0","1","600000094","600110231","61001007","0","0","0","0","0"
