307540cabecedd4c39f928d4b0a93b3d1210033e1cf460804533b53b83ae947b,c066a9856e984245a1944b50a08d869b55599241e0be479069bc7dedf5ce2bb4,d929c7a3e02dc20d54af36c5348d1572863d21aaf747adb5f22ac055e6f3c09c,3e076cbfb2c8f6be6619b7ca4ff692d58c5ae6c6e0dd5d6fb838d8542bcbbf10,326d9a71d5cfc60bd54216d4c1b9b99fae1ebae3ede2e48155479315109d6fde,2ea645c8dc636b350b9ebf21736dc0087b40f9e78ef989de91b0607ce3e99152,71c3536075e0561efa9c638d5849ca387ff9f9861bbfb141ed5b7a656127c232,5019c34140c5c7ccf98b69611745f40723bd70a4991a2dcb73a4c8017ecc269e,b3b35b42afc452c990a8f28b50ba6a012aaae8f6037e895e745710676477aad5,041442cacdda850eb10400e806f9d4d4910a012508ee23093f177aece5356496,fd312af180c749f9e8b3a5a6b01f1b4dd752199853b76a8982637d88449e1157,6b4816de834090dba394b5d784daac2a72af361ae2e76ee2c9fb5fc9e9af5392,bdb417428407df76758628f13943e06bfff7914eee773e676d20ee3645b0a764,d0366e38ae542c82e4655a97e5123c9b2ebc3a83bcc97d7df882b400706b5f64,432408c5f62d06b24173d5a3b7346ba18173a5b614debd6247298de04adf81a3,cc1fba14094987fda037fa1fc97e7e39b9863ade2bbcb5997ad9e4ed30c37d5d,0b756b68196c621ff699a7209412644dc8ed960fe862dea65a18e53d2579faf6,39c9216a81ed2c18776766286a2862dcb19b400735d0a11230820cf9b369f60f,585186c1b3b645da3c938748c288da5a8abf165f23bb13bafeaec6c29eb3a209,6222b63b1014a828802d37d238bc2debc8817dfdc1cd21487e4ebef78eb343a7,c5a131bcce7a386d0baf6f86e9cdf8e2164b53cc47942ebd30ce1a0b9bff3463,35948636bf6148c99d21cb6dbe099b29a5ba99e61b876b0fdab2242b717c50e4
"0","0","54","0","0","4","0","101011","0","0","0","0","0","1","11001011","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101281","0","0","0","0","0","1","11001012","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101581","0","0","0","0","0","1","11001013","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101251","0","0","0","0","0","1","11001021","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101521","0","0","0","0","0","1","11001022","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101551","0","0","0","0","0","1","11001023","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101161","0","0","0","0","0","1","11001031","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101431","0","0","0","0","0","1","11001032","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101611","0","0","0","0","0","1","11001033","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101101","0","0","0","0","0","1","11001041","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101371","0","0","0","0","0","1","11001042","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101551","0","0","0","0","0","1","11001043","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101161","0","0","0","0","0","1","11001051","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101521","0","0","0","0","0","1","11001052","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101011","0","0","0","0","0","1","11001053","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101071","0","0","0","0","0","1","11001061","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101431","0","0","0","0","0","1","11001062","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101401","0","0","0","0","0","1","11001063","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101191","0","0","0","0","0","1","11001071","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101251","0","0","0","0","0","1","11001072","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101611","0","0","0","0","0","1","11001073","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101101","0","0","0","0","0","1","11001081","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101281","0","0","0","0","0","1","11001082","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","122311","0","0","0","0","0","1","11001083","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101131","0","0","0","0","0","1","11001091","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101551","0","0","0","0","0","1","11001092","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","122371","0","0","0","0","0","1","11001093","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101011","0","0","0","0","0","1","11001101","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101401","0","0","0","0","0","1","11001102","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102611","0","0","0","0","0","1","11001103","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102011","0","0","0","0","0","1","11002011","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101191","0","0","0","0","0","1","11002012","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","101011","0","0","0","0","0","1","11002013","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","102251","0","0","0","0","0","1","11002021","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101251","0","0","0","0","0","1","11002022","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","101371","0","0","0","0","0","1","11002023","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","102162","0","0","0","0","0","1","11002031","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101401","0","0","0","0","0","1","11002032","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","101551","0","0","0","0","0","1","11002033","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","102221","0","0","0","0","0","1","11002041","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101521","0","0","0","0","0","1","11002042","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","101581","0","0","0","0","0","1","11002043","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","102191","0","0","0","0","0","1","11002051","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101281","0","0","0","0","0","1","11002052","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","101611","0","0","0","0","0","1","11002053","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","102071","0","0","0","0","0","1","11002061","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101251","0","0","0","0","0","1","11002062","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","101581","0","0","0","0","0","1","11002063","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","122311","0","0","0","0","0","1","11002071","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101071","0","0","0","0","0","1","11002072","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","101431","0","0","0","0","0","1","11002073","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","102281","0","0","0","0","0","1","11002081","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","101131","0","0","0","0","0","1","11002082","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","101611","0","0","0","0","0","1","11002083","1","0","0","0","64","0","0"
"0","0","30","0","0","2","0","25011","0","0","0","0","0","1","11002084","2","0","0","0","70","0","0"
"0","0","54","0","0","4","0","122431","0","0","0","0","0","1","11002091","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","122371","0","0","0","0","0","1","11002092","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102611","0","0","0","0","0","1","11002093","1","0","0","0","64","0","0"
"0","0","30","0","0","2","0","25012","0","0","0","0","0","1","11002094","2","0","0","0","70","0","0"
"0","0","54","0","0","4","0","122341","0","0","0","0","0","1","11002101","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102581","0","0","0","0","0","1","11002102","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102011","0","0","0","0","0","1","11002103","1","0","0","0","64","0","0"
"0","0","30","0","0","2","0","25013","0","0","0","0","0","1","11002104","2","0","0","0","70","0","0"
"0","0","54","0","0","4","0","122493","0","0","0","0","0","1","11002111","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102551","0","0","0","0","0","1","11002112","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102461","0","0","0","0","0","1","11002113","1","0","0","0","64","0","0"
"0","0","30","0","0","2","0","25014","0","0","0","0","0","1","11002114","2","0","0","0","70","0","0"
"0","0","54","0","0","4","0","122491","0","0","0","0","0","1","11002121","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102612","0","0","0","0","0","1","11002122","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102221","0","0","0","0","0","1","11002123","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","122493","0","0","0","0","0","1","11003011","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102551","0","0","0","0","0","1","11003012","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102071","0","0","0","0","0","1","11003013","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","122491","0","0","0","0","0","1","11003021","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102612","0","0","0","0","0","1","11003022","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102251","0","0","0","0","0","1","11003023","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","102163","0","0","0","0","0","1","11003031","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102252","0","0","0","0","0","1","11003032","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102011","0","0","0","0","0","1","11003033","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","102222","0","0","0","0","0","1","11003041","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102192","0","0","0","0","0","1","11003042","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102191","0","0","0","0","0","1","11003043","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","102013","0","0","0","0","0","1","11003051","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102131","0","0","0","0","0","1","11003052","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102221","0","0","0","0","0","1","11003053","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","102014","0","0","0","0","0","1","11003061","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102101","0","0","0","0","0","1","11003062","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","122311","0","0","0","0","0","1","11003063","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","102041","0","0","0","0","0","1","11003071","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","122282","0","0","0","0","0","1","11003072","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102162","0","0","0","0","0","1","11003073","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","122312","0","0","0","0","0","1","11003081","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","122342","0","0","0","0","0","1","11003082","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","122341","0","0","0","0","0","1","11003083","1","0","0","0","64","0","0"
"0","0","30","0","0","2","0","25011","0","0","0","0","0","1","11003084","2","0","0","0","70","0","0"
"0","0","54","0","0","4","0","122372","0","0","0","0","0","1","11003091","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","122401","0","0","0","0","0","1","11003092","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","122371","0","0","0","0","0","1","11003093","1","0","0","0","64","0","0"
"0","0","30","0","0","2","0","25012","0","0","0","0","0","1","11003094","2","0","0","0","70","0","0"
"0","0","54","0","0","4","0","122432","0","0","0","0","0","1","11003101","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","122521","0","0","0","0","0","1","11003102","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102281","0","0","0","0","0","1","11003103","1","0","0","0","64","0","0"
"0","0","30","0","0","2","0","25013","0","0","0","0","0","1","11003104","2","0","0","0","70","0","0"
"0","0","54","0","0","4","0","102552","0","0","0","0","0","1","11003111","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102582","0","0","0","0","0","1","11003112","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","122431","0","0","0","0","0","1","11003113","1","0","0","0","64","0","0"
"0","0","30","0","0","2","0","25014","0","0","0","0","0","1","11003114","2","0","0","0","70","0","0"
"0","0","54","0","0","4","0","122614","0","0","0","0","0","1","11003121","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","122613","0","0","0","0","0","1","11003122","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102581","0","0","0","0","0","1","11003123","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","102101","0","0","0","0","0","1","11004011","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102252","0","0","0","0","0","1","11004012","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102131","0","0","0","0","0","1","11004013","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","102014","0","0","0","0","0","1","11004021","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102192","0","0","0","0","0","1","11004022","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102222","0","0","0","0","0","1","11004023","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","113071","0","0","0","0","0","1","11004031","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102013","0","0","0","0","0","1","11004032","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","102041","0","0","0","0","0","1","11004033","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","113011","0","0","0","0","0","1","11004041","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102163","0","0","0","0","0","1","11004042","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","122282","0","0","0","0","0","1","11004043","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","123161","0","0","0","0","0","1","11004051","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","123251","0","0","0","0","0","1","11004052","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","122521","0","0","0","0","0","1","11004053","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","113221","0","0","0","0","0","1","11004061","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","113191","0","0","0","0","0","1","11004062","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","122342","0","0","0","0","0","1","11004063","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","123281","0","0","0","0","0","1","11004071","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102552","0","0","0","0","0","1","11004072","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","122312","0","0","0","0","0","1","11004073","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","123311","0","0","0","0","0","1","11004081","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","102582","0","0","0","0","0","1","11004082","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","122372","0","0","0","0","0","1","11004083","1","0","0","0","64","0","0"
"0","0","54","0","0","4","0","123341","0","0","0","0","0","1","11004091","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","122614","0","0","0","0","0","1","11004092","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","122401","0","0","0","0","0","1","11004093","1","0","0","0","64","0","0"
"0","0","30","0","0","2","0","25011","0","0","0","0","0","1","11004094","2","0","0","0","70","0","0"
"0","0","54","0","0","4","0","113431","0","0","0","0","0","1","11004101","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","113521","0","0","0","0","0","1","11004102","1","0","0","0","46","0","0"
"0","0","36","0","0","4","0","122432","0","0","0","0","0","1","11004103","1","0","0","0","64","0","0"
"0","0","30","0","0","2","0","25012","0","0","0","0","0","1","11004104","2","0","0","0","70","0","0"
"0","0","54","0","0","4","0","113551","0","0","0","0","0","1","11004111","1","0","0","0","46","0","0"
"0","0","54","0","0","4","0","113581","0","0","0","0","0","1","11004112","1","0","0","0","46","0","0"
