d6e3d7befaf53d5731aca148c79283d9870b6e9fafb975826b440fe517bbbc9f,f453e66e01b9ce4c5ac6501fbe79af93dbd8879273920656fe0007c325d5b09b,3fabb787fa38d7f1d05261832ee5cfa352b875a1629142c3c161f045912f3a79,c1d732f56e04936b1750e352fb10c1aaf4e91ae75dc853bfa59f57932ec561ec,fb40ff2de9b3dcfbf516656f2872a33c3fccc2909c16fff4e68bbe43c7f72099,a95c59c892e1f964127c7b80c2a016439c3e3952317d06a2558dcab193513a0c,9c0695ce18c18574f1bf18b64487cc0f5522dccb419072f97e17e9647ac97833,389cb23adee318a88f7ad8407896465bd7227f81ef60169748018ea2df750818,57cd6b9c92285585dcd0afba5daa131a62999962730e40d66e7cbb724e9d1323,55af528127cefe0610722d5adc53c95f9ff3b9214fb32a48e74d026fd774742b,3258551b21d2f8dc1cb3adbbbd58b0b9608da631d02a4314ee3f88f6d2186754,6f580e9fce9efea60c216bb9026adc081f8d554604c62ce11e5c751329848999,6af986ace856588dfc6747c5cbfde691e328b1e18a478f39926546a60e95f2c3,3dc4f8368b450d56b443e08e7624beef5be836260c290988f57a7a787b96e1b2,9f81ed70cb03625b468650096c8c3d3df25a6def5a038afc8356a32dacbb22df,48952cb6b36705ef7f98a32fa235c7b301149518c9a26ed6faeefb284efa0c98,2998772afc263ea7e2a674423f4e1aac3ae076d2a5e9b4393568c2a86cef0cf1,99ea0be2c53e58308d7e17745a3b1f0c89c59fe675c52094c39b1a1469899a7a,1a32a2a6a8cb398706b4c187eef4ed769adbb891019ef11c31c2e306a32a25d1,edeb326bc4d74894a515d75524650567c03af37e0f1140aaf00be69f0daf0c6c,8295cdfe036e543bf60a9474e0c6d241e56ea098136b65056f0c47a7afc5a1da,e2ae3950ccb6e8c492cc5c2632d77843e827afae01649c0bf61c4442cfb007bf,a4c1973ee36b11666faae7c0b88f2f6af5ac3ca4698e97fc6dec4d7c37a848d3,0c4c6cbcc230f746a741a4917f6d0aa49604cf091472e1358590c63516f77f6e,ed8ebff47ed2edba8fb1f6730a32f64c519103d81aa4ed80745f2eb3dc32fdde,77d5198eec901f6a8551d1b02388e14ebdc1cc9ed905339d8c04cc78434d3788,0dd321ca5ecbc484cb5dc928c45ef8fb7649eb16b8e65dbfafc16d1550bb83eb,f77826e87905e6d76d59cbd95a3d2399968a17fa3c8df145a0f3130476839e6a,84d6b1aee473d7d771123a1e22185e0b0f61265475051df4d2ff3d9ea49fe3fa,9c47fe2ef66e28826e6b67f47b172fe17ba95dd5a64bff3012680be6f85f7a3e,cc0e5dd45eb71356e5ac3c088140486a1e5fbab8657b01eedab27f41a71ef110,79558fb54f82be192fdb1aa641b058c74ba40c82dcb1c9e204e3cdb7aa3e46e9,ccfa9b53d4f091eb8c676829c1933f59476ad16e34a50c4d1ea6de67297da679,d84c5179df1306fac4a949a2dac955d49a4ecc7049676553be69d3277b5ec927,06d66bfb7d9933a213a68bef2f9ee52a68d4dcf52e6162d28571a88029c99f07,58233b82e435c769f5e9c9a554495a667cde361bf6a7e7b0d8a9b277b8dbe55a,5f2ea5310540905244c8786a96148c089982ffb369bb0ea7767cd6787f1fde7a,2464c6ef5416dc7e2b432d33532fff1d3bedd07ca8c1ddbe70710ee871aac2bd,e2522c0b1fe077d35419fe7fe6cc361d0dbd0470c1ddca4406c8f0fde27806e9,810ce54172fb089c141bd833f7239fd26d7cae1e9c6603fb0edb269239dc261e,d8624c1bcc0843168717aeca2de051a5d9d13a7b8e9c5ba4c6e4e082d603cd1c,b78c37d9c9fc7ed50b39ca65db7b3962b46155f3216f424e56cb1d2a5853ef15,f567cb4b8df00317ffa55893d585c1e30f4277b1bb156708733d72940718c392,409bff422ab4f183a59b13bb4b71adb7805feadb4bbfee2178dce18fa9ce3459,03d049c2d8112421728a2ec096517653dba9b0ead5890ce16a514d4b6b0f0b41,aa89c36954999bd070d79c4431247c2e7ae981a8b956a58139c5c84070f8c0a8,1d9800ec376439b49f17883bde427ac83d9ad304b565adc2cc5f645eebb18f72
"0","0","0","0","0","0","0","5","0","0","0","0","31075","0","100001","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31078","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31077","0","100002","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31079","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31057","0","100003","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31063","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31081","0","100004","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31083","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","31027","0","0","5","0","0","0","0","31056","0","100005","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31013","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31084","0","100006","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31086","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31088","0","100007","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31087","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31091","0","100008","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31100","0","100009","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31103","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31104","0","100010","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31106","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31092","0","100011","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31094","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31111","0","100012","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31095","0","100013","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31096","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31100","0","100014","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31103","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31115","0","100015","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","0","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31104","0","100016","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31106","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31120","0","100017","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31119","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31075","0","100018","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31078","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31107","0","100019","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31108","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
"0","0","0","0","0","0","0","5","0","0","0","0","31077","0","100020","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","31079","100000","0","0","0","0","0","0","0","1","0","0","0","10","0","0","0"
