272805ca13fb6382574999bd2027b2271ee0baf80ab1db01d6066e9854851fa0,91e40ddd4ef086ae2d59f1a04013a599219e672541bbd8f0745d36a5b3de0c57,38a14879162790a891920ff11e609c84afdedd9e226d8cb8e08c19979eb70310,ae27f96bccf663b67219855d41fe25a2dba676d0628a06e02dbe956092c95a5b,f92606049aad8828195a10a617aafb8db6a2a591f16aa1e30a29fda107a8ff64,420d8a455f06a3112c9bc357e75241fffa0689c3ac26fb21741abe40cfd285e9,d40b7eb57168e7a21b1222b3da6efb3e8959b2b457dc23d8b1ef9ca8128b0b60,2aa517d963b7dc808c32ee09748b6ed343373e4a9aeb063adac741cd9233ba8b,d10a9ef31d4dbecd80de42f8a92faf0c0499954750660f4601b59a01c2eb6073,7aa2b0e3da5944bdede69a783db5bde54c44edd5aed2825e234696a63b535d6d,d06846e27110030019002c287f0e653166c98544ebb6586a1cc57a8be78457d4,f990e96abd9f5a1379c97ae2e2fe8cc0c9a88030f0b4d2f2578f47acec26e41e,2af8ca89e0192605190c3aa2c50503d4105ef9dcf6c4cf9f18ec2ab7d9638d10,089df23231eacd42b20be012f96ad8293b0079aa6d57fcdc9c45d6b51769bf29
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11001010","51001001","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11002012","51001002","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11003012","51001003","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11004013","51001004","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11005013","51001005","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11006014","51001006","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11007014","51001007","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11008015","51001008","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11009015","51001009","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11010017","51001010","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11011017","51001011","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11012017","51001012","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11013017","51001013","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11014014","51001014","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11015014","51001015","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11016014","51001016","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11017014","51001017","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11018014","51001018","0","","0"
"101","2015/04/01 15:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11019014","51001019","0","","0"
"101","2020/02/18 16:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11020014","51001020","0","","0"
"101","2020/02/18 16:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11021014","51001021","0","","0"
"101","2020/02/18 16:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11022014","51001022","0","","0"
"101","2020/02/18 16:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11023014","51001023","0","","0"
"101","2020/02/18 16:00:00","1","1001","402001","0","2030/04/01 14:59:59","0","201","11024014","51001024","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12001003","51003001","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12002003","51003002","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12003003","51003003","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12004003","51003004","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12005003","51003005","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12006003","51003006","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12007003","51003007","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12008003","51003008","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12009003","51003009","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12010003","51003010","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12011003","51003011","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12012003","51003012","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12013003","51003013","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12014003","51003014","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12015003","51003015","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12016003","51003016","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12017003","51003017","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12018003","51003018","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12019003","51003019","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12020003","51003020","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12021003","51003021","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12022003","51003022","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12023003","51003023","0","","0"
"102","2015/04/01 15:00:00","1","1003","403001","0","2030/04/01 14:59:59","0","201","12024003","51003024","0","","0"
"104","2015/04/01 15:00:00","1","1010","701001","0","2030/04/01 14:59:59","0","204","31001","51010001","0","","0"
"104","2015/04/01 15:00:00","1","1010","701001","0","2030/04/01 14:59:59","0","204","31002","51010002","0","","0"
"104","2015/04/01 15:00:00","1","1010","701001","0","2030/04/01 14:59:59","0","204","31003","51010003","0","","0"
"104","2015/04/01 15:00:00","1","1010","701001","0","2030/04/01 14:59:59","0","204","31004","51010004","0","","0"
"104","2015/04/01 15:00:00","1","1010","701001","0","2030/04/01 14:59:59","0","204","31005","51010005","0","","0"
"108","2015/04/01 15:00:00","1","1102","801001","0","2030/04/01 14:59:59","0","208","71010070","51102001","0","","0"
"108","2015/04/01 15:00:00","1","1102","801001","0","2030/04/01 14:59:59","0","208","71020110","51102002","0","","0"
"108","2015/04/01 15:00:00","1","1102","801001","0","2030/04/01 14:59:59","0","208","71030130","51102003","0","","0"
"108","2015/04/01 15:00:00","1","1102","801001","0","2030/04/01 14:59:59","0","208","71040150","51102004","0","","0"
"108","2015/04/01 15:00:00","1","1102","801001","0","2030/04/01 14:59:59","0","208","71050170","51102005","0","","0"
"108","2015/04/01 15:00:00","1","1102","801001","0","2030/04/01 14:59:59","0","208","71060190","51102006","0","","0"
"108","2015/04/01 15:00:00","1","1102","801001","0","2030/04/01 14:59:59","0","208","71070210","51102007","0","","0"
"108","2015/04/01 15:00:00","1","1102","801001","0","2030/04/01 14:59:59","0","208","71080230","51102008","0","","0"
"108","2015/04/01 15:00:00","1","1102","801001","0","2030/04/01 14:59:59","0","208","71090250","51102009","0","","0"
"108","2019/06/14 12:00:00","1","1102","801001","0","2030/04/01 14:59:59","0","208","71100270","51102010","0","","0"
"108","2019/07/15 12:00:00","1","1102","801001","0","2030/04/01 14:59:59","0","208","71110290","51102011","0","","0"
"108","2015/04/01 15:00:00","1","1103","802001","0","2030/04/01 14:59:59","0","208","72010070","51103001","0","","0"
"108","2015/04/01 15:00:00","1","1103","802001","0","2030/04/01 14:59:59","0","208","72020110","51103002","0","","0"
"108","2015/04/01 15:00:00","1","1103","802001","0","2030/04/01 14:59:59","0","208","72030130","51103003","0","","0"
"108","2015/04/01 15:00:00","1","1103","802001","0","2030/04/01 14:59:59","0","208","72040150","51103004","0","","0"
"108","2015/04/01 15:00:00","1","1103","802001","0","2030/04/01 14:59:59","0","208","72050170","51103005","0","","0"
"108","2015/04/01 15:00:00","1","1103","802001","0","2030/04/01 14:59:59","0","208","72060190","51103006","0","","0"
"108","2015/04/01 15:00:00","1","1103","802001","0","2030/04/01 14:59:59","0","208","72070210","51103007","0","","0"
"108","2015/04/01 15:00:00","1","1103","802001","0","2030/04/01 14:59:59","0","208","72080230","51103008","0","","0"
"108","2015/04/01 15:00:00","1","1103","802001","0","2030/04/01 14:59:59","0","208","72090250","51103009","0","","0"
"108","2019/06/14 12:00:00","1","1103","802001","0","2030/04/01 14:59:59","0","208","72100270","51103010","0","","0"
"108","2019/07/15 12:00:00","1","1103","802001","0","2030/04/01 14:59:59","0","208","72110290","51103011","0","","0"
"108","2019/08/14 10:00:00","1","1103","802001","0","2030/04/01 14:59:59","0","208","72120310","51103012","0","","0"
"108","2019/09/14 12:00:00","1","1103","802001","0","2030/04/01 14:59:59","0","208","72130330","51103013","0","","0"
"1001","2023/03/01 16:00:00","10","1402","904001","51402001","2030/04/01 14:59:59","0","1000","0","51402001","0","完成10次遠征","1"
"1001","2023/03/01 16:00:00","50","1402","904001","51402002","2030/04/01 14:59:59","0","1000","0","51402002","0","完成50次遠征","1"
"1001","2023/03/01 16:00:00","100","1402","904001","51402003","2030/04/01 14:59:59","0","1000","0","51402003","0","完成100次遠征","1"
"125","2023/07/07 16:00:00","5","1501","605001","51501001","2030/04/01 14:59:59","0","211","0","51501001","0","完成次元斷層的PHASE 5","1"
"125","2023/07/07 16:00:00","1","1502","605002","51502001","2030/04/01 14:59:59","0","211","0","51502001","0","完成次元斷層的EXTRA PHASE","1"
"127","2024/02/06 16:00:00","1","1601","906001","51601001","2024/11/01 15:59:59","0","1001","0","51601001","0","在戰鬥試煉場中進入到1000名以內","1"
"127","2024/02/06 16:00:00","1","1601","906001","51601002","2024/11/01 15:59:59","0","1001","0","51601002","0","在戰鬥試煉場中進入到300名以內","1"
"127","2024/02/06 16:00:00","1","1601","906001","51601003","2024/11/01 15:59:59","0","1001","0","51601003","0","在戰鬥試煉場中進入到100名以內","1"
"129","2024/06/14 16:00:00","200","20021","907001","51701001","2030/04/01 14:59:59","0","1002","0","51701001","0","讓公主騎士RANK提升到200","1"
"132","2024/11/15 16:00:00","1","1702","607001","51801001","2030/04/01 14:59:59","0","1007","0","51801001","0","在深淵討伐戰中通過所有Boss的VERY HARD","1"
"137","2026/06/15 16:00:00","1","90000","608001","51901001","2030/04/01 14:59:59","0","1018","3","51901001","0","在艾爾皮斯討魔戰線中通過所有Boss的VERY HARD","1"
"401","2015/04/01 15:00:00","10","4002","501001","54002001","2030/04/01 14:59:59","0","205","0","54002001","0","戰鬥競技場獲得10勝","1"
"401","2015/04/01 15:00:00","50","4002","501001","54002002","2030/04/01 14:59:59","0","205","0","54002002","0","戰鬥競技場獲得50勝","1"
"401","2015/04/01 15:00:00","100","4002","501001","54002003","2030/04/01 14:59:59","0","205","0","54002003","0","戰鬥競技場獲得100勝","1"
"402","2015/04/01 15:00:00","10","4004","502001","54004001","2030/04/01 14:59:59","0","207","0","54004001","0","公主競技場獲得10勝","1"
"402","2015/04/01 15:00:00","50","4004","502001","54004002","2030/04/01 14:59:59","0","207","0","54004002","0","公主競技場獲得50勝","1"
