e037f123cd8d0d10ac5897578eee32275d7e3b99766304a3bfb5306c80b636e0,35660edffc88e7eed64b49069990a5254025c5d2a576b559cf3da3173b7705c1,2363a1765ca226e3cba39fcc366f2320faa33ea1c5d23d5eb1eeab786b213303,17c69a93e7cc7d8082ad44e5412dc016c4745fdeafde45a48e0f0e987b2be077,a38b8fa4aad86dec09d6451606c383bd0b254b7f200fc62d5072faaa0fdfbaf2,e73905859226d17d6f9bc58dbaeadd00d36acb3cf01a54b3afa228fb070d06eb,07d37703d7de96ce0fb722d0a2d32881e166b22bbf665653745c82c8ef2bdab0,4f7d88237d09ee589e7f0e00f6b606eb7777293aeef1b191d5c6ed5443a21b54,ca3a0c44d1f71ecf6ed7caded56a2b09d7bf2f632532958d3bcad2fded626fa7,980e5177a064a606b11142edfd2eb4f6abdeaa2fa98fa940facabda6d9941030,83e9c2b8f515f244378fc1bfe3ef1b15b1a12b83b965fb59073c7c0263ac4dfc,2fee5864337ea88d1cdc04583f46f09611606f4ea06f997579c5c7acf9be102b,d3c685813a37b0a22b8d6f1ab8c7312434823ae45fbae10bf3d29790cae345cd,f0af99579d7eeca0529637c505049e9e1c1c60ae9498f1c464c40175426c9c5f,7f74d9aef05b3123774d2c157d21918951241ffc27917c498ec082b9e76486ed,6e96e97f0ba8c03f8db0214c5404e3e9f4cf6a15a95de6f0026eb1714244c17e,06906f903f74203380f9587729a06e31f2e011611767c36cf9e6465ec11e6fa3,292b14ce0fe4ce1a198a66ecea08c0635ca75ab1d72164c879d1cd23cd585932,9dac27635ab77fed092ca871c8920c5278f0701eb994c3c90737f44c82fea20f,903a5316dcf21c59c332afacea8321ae4e6749bdad6dc4d476f422dd1c219bf9,6fe0b756db00e4c15aabba6901fa40d73400cbad4036bb1f5efbe5552580c7a4,aba029ce102ff2686d1d0572862098a86b38fe79332108182f79d85c6b7d64ff
"2025/06/01 16:00:00","601","0","101","6114","0","9004","10","0","10101","0","101","0","2","完成1次活動冒險","1","0","62001","1","0","1","10110101"
"2025/06/01 16:00:00","601","1","101","6113","0","9002","50","0","20101","100000","201","0","2","閱覽活動劇情序幕","1","94002","62001","2","12","2","10120101"
"2025/06/01 16:00:00","601","2","101","6113","0","9002","50","0","20102","100000","201","0","2","閱覽活動劇情 第1話（迷宮女王）","1","94002","62001","2","12","2","10120102"
"2025/06/01 16:00:00","601","3","101","6113","0","9002","50","0","20103","100000","201","0","2","閱覽活動劇情 第1話（誓約女君）","1","94002","62001","2","12","2","10120103"
"2025/06/01 16:00:00","601","4","101","6113","0","9002","50","0","20104","100000","201","0","2","閱覽活動劇情 第1話（跳躍王）","1","94002","62001","2","12","2","10120104"
"2025/06/01 16:00:00","601","5","101","6113","0","9002","50","0","20105","100000","201","0","2","閱覽活動劇情 第2話","1","94002","62001","2","12","2","10120105"
"2025/06/07 16:00:00","601","6","101","6113","0","9002","50","0","20106","100000","201","0","2","閱覽活動劇情 第3話","1","94002","62001","2","12","2","10120106"
"2025/06/07 16:00:00","601","7","101","6113","0","9002","50","0","20107","100000","201","0","2","閱覽活動劇情 第4話（霸瞳皇帝）","1","94002","62001","2","12","2","10120107"
"2025/06/07 16:00:00","601","8","101","6113","0","9002","50","0","20108","100000","201","0","2","閱覽活動劇情 第4話（變貌大妃）","1","94002","62001","2","12","2","10120108"
"2025/06/07 16:00:00","601","9","101","6113","0","9002","50","0","20109","100000","201","0","2","閱覽活動劇情 第4話（嚮導老君）","1","94002","62001","2","12","2","10120109"
"2025/06/07 16:00:00","601","10","101","6113","0","9002","50","0","20110","100000","201","0","2","閱覽活動劇情 第5話","1","94002","62001","2","12","2","10120110"
"2025/06/07 16:00:00","601","11","101","6113","0","9002","50","0","20111","100000","201","0","2","閱覽活動劇情終幕","1","94002","62001","2","12","2","10120111"
"2025/06/07 16:00:00","601","12","101","6113","0","9002","50","0","20112","100000","201","0","2","閱覽活動劇情終幕","1","94002","62001","2","12","2","10120112"
"2025/06/01 16:00:00","601","1","101","6114","0","9003","30","0","20201","1","202","0","8","完成前篇活動冒險 N-1","1","22002","91002","1","2","2","10120201"
"2025/06/01 16:00:00","601","2","101","6114","0","9003","30","0","20202","1","202","0","8","完成前篇活動冒險 N-2","1","22002","91002","1","2","2","10120202"
"2025/06/01 16:00:00","601","3","101","6114","0","9003","30","0","20203","1","202","0","8","完成前篇活動冒險 N-3","1","22002","91002","1","2","2","10120203"
"2025/06/01 16:00:00","601","4","101","6114","0","9003","30","0","20204","1","202","0","8","完成前篇活動冒險 N-4","1","22002","91002","1","2","2","10120204"
"2025/06/01 16:00:00","601","5","101","6114","0","9003","30","0","20205","1","202","0","8","完成前篇活動冒險 N-5","1","22002","91002","1","2","2","10120205"
"2025/06/01 16:00:00","601","6","101","6114","0","9003","30","0","20206","1","202","0","8","完成前篇活動冒險 N-6","1","22002","91002","1","2","2","10120206"
"2025/06/01 16:00:00","601","7","101","6114","0","9003","30","0","20207","1","202","0","8","完成前篇活動冒險 N-7","1","22002","91002","1","2","2","10120207"
"2025/06/01 16:00:00","601","8","101","6114","0","9003","30","0","20208","1","202","0","8","完成前篇活動冒險 N-8","1","22002","91002","1","2","2","10120208"
"2025/06/01 16:00:00","601","9","101","6114","0","9003","30","0","20209","1","202","0","8","完成前篇活動冒險 N-9","1","22002","91002","1","2","2","10120209"
"2025/06/01 16:00:00","601","10","101","6114","0","9003","30","0","20210","1","202","0","8","完成前篇活動冒險 N-10","1","22002","91002","1","2","2","10120210"
"2025/06/01 16:00:00","601","11","101","6114","0","9003","60","0","20211","3","202","0","8","完成前篇活動冒險 H-1","1","22002","91002","1","2","2","10120211"
"2025/06/01 16:00:00","601","12","101","6114","0","9003","60","0","20212","3","202","0","8","完成前篇活動冒險 H-2","1","22002","91002","1","2","2","10120212"
"2025/06/01 16:00:00","601","13","101","6114","0","9003","60","0","20213","3","202","0","8","完成前篇活動冒險 H-3","1","22002","91002","1","2","2","10120213"
"2025/06/07 16:00:00","601","14","101","6114","0","9003","30","0","20214","1","202","0","8","完成後篇活動冒險 N-1","1","22002","91002","1","2","2","10120214"
"2025/06/07 16:00:00","601","15","101","6114","0","9003","30","0","20215","1","202","0","8","完成後篇活動冒險 N-2","1","22002","91002","1","2","2","10120215"
"2025/06/07 16:00:00","601","16","101","6114","0","9003","30","0","20216","1","202","0","8","完成後篇活動冒險 N-3","1","22002","91002","1","2","2","10120216"
"2025/06/07 16:00:00","601","17","101","6114","0","9003","30","0","20217","1","202","0","8","完成後篇活動冒險 N-4","1","22002","91002","1","2","2","10120217"
"2025/06/07 16:00:00","601","18","101","6114","0","9003","30","0","20218","1","202","0","8","完成後篇活動冒險 N-5","1","22002","91002","1","2","2","10120218"
"2025/06/07 16:00:00","601","19","101","6114","0","9003","30","0","20219","1","202","0","8","完成後篇活動冒險 N-6","1","22002","91002","1","2","2","10120219"
"2025/06/07 16:00:00","601","20","101","6114","0","9003","30","0","20220","1","202","0","8","完成後篇活動冒險 N-7","1","22002","91002","1","2","2","10120220"
"2025/06/07 16:00:00","601","21","101","6114","0","9003","30","0","20221","1","202","0","8","完成後篇活動冒險 N-8","1","22002","91002","1","2","2","10120221"
"2025/06/07 16:00:00","601","22","101","6114","0","9003","30","0","20222","1","202","0","8","完成後篇活動冒險 N-9","1","22002","91002","1","2","2","10120222"
"2025/06/07 16:00:00","601","23","101","6114","0","9003","30","0","20223","1","202","0","8","完成後篇活動冒險 N-10","1","22002","91002","1","2","2","10120223"
"2025/06/07 16:00:00","601","24","101","6114","0","9003","60","0","20224","3","202","0","8","完成後篇活動冒險 H-1","1","22002","91002","1","2","2","10120224"
"2025/06/07 16:00:00","601","25","101","6114","0","9003","60","0","20225","3","202","0","8","完成後篇活動冒險 H-2","1","22002","91002","1","2","2","10120225"
"2025/06/07 16:00:00","601","26","101","6114","0","9003","60","0","20226","3","202","0","8","完成後篇活動冒險 H-3","1","22002","91002","1","2","2","10120226"
"2025/06/01 16:00:00","601","1","101","6115","94002","9019","50","12","20301","10","203","750000","8","通過前篇Boss戰（SCENARIO）","1","90005","91002","1","2","2","10120301"
"2025/06/07 16:00:00","601","1","101","6115","94002","9028","50","12","20401","10","204","750000","8","通過後篇Boss戰（SCENARIO）","1","90005","91002","1","2","2","10120401"
"2025/06/01 16:00:00","601","1","101","6116","0","9016","30","0","30101","200","301","0","8","通過前篇Boss戰（SPECIAL）的MODE1","1","62001","91002","1","2","3","10130101"
"2025/06/01 16:00:00","601","2","101","6116","0","9016","30","0","30201","200","302","0","8","通過前篇Boss戰（SPECIAL）的MODE2","1","62001","91002","1","2","3","10130201"
"2025/06/01 16:00:00","601","3","101","6116","0","9016","30","0","30301","120000","303","0","8","通過前篇Boss戰（SPECIAL）","1","94002","91002","1","12","3","10130301"
"2025/06/01 16:00:00","601","5","101","6116","0","9015","100","0","30401","0","304","0","8","挑戰次數5次以內通過前篇Boss戰（SPECIAL）","1","0","91002","1","0","3","10130401"
"2025/06/01 16:00:00","601","1","101","6117","0","9026","500000","0","30501","0","305","0","12","通過前篇Boss戰（SPECIAL+）的MODE1","1","0","94002","1","0","3","10130501"
"2025/06/01 16:00:00","601","2","101","6117","0","9026","500000","0","30601","0","306","0","12","通過前篇Boss戰（SPECIAL+）的MODE2","1","0","94002","1","0","3","10130601"
"2025/06/01 16:00:00","601","5","101","6117","0","9027","20","0","30701","1000000","307","0","4","挑戰次數5次以內通過前篇Boss戰（SPECIAL+）","1","94002","140001","1","12","3","10130701"
"2025/06/07 16:00:00","601","1","101","6116","0","9029","30","0","30801","200","308","0","8","通過後篇Boss戰（SPECIAL）的MODE1","1","62001","91002","1","2","3","10130801"
"2025/06/07 16:00:00","601","2","101","6116","0","9029","30","0","30901","200","309","0","8","通過後篇Boss戰（SPECIAL）的MODE2","1","62001","91002","1","2","3","10130901"
"2025/06/07 16:00:00","601","3","101","6116","0","9029","30","0","31001","120000","310","0","8","通過後篇Boss戰（SPECIAL）","1","94002","91002","1","12","3","10131001"
"2025/06/07 16:00:00","601","5","101","6116","0","9030","100","0","31101","0","311","0","8","挑戰次數5次以內通過後篇Boss戰（SPECIAL）","1","0","91002","1","0","3","10131101"
"2025/06/07 16:00:00","601","1","101","6117","0","9031","500000","0","31201","0","312","0","12","通過後篇Boss戰（SPECIAL+）的MODE1","1","0","94002","1","0","3","10131201"
"2025/06/07 16:00:00","601","2","101","6117","0","9031","500000","0","31301","0","313","0","12","通過後篇Boss戰（SPECIAL+）的MODE2","1","0","94002","1","0","3","10131301"
"2025/06/07 16:00:00","601","5","101","6117","0","9032","20","0","31401","1000000","314","0","4","挑戰次數5次以內通過後篇Boss戰（SPECIAL+）","1","94002","140001","1","12","3","10131401"
"2025/07/01 16:00:00","601","0","102","6114","0","9004","10","0","10101","0","101","0","2","完成1次活動冒險","1","0","62001","1","0","1","10210101"
"2025/07/01 16:00:00","601","1","102","6113","0","9002","50","0","20101","100000","201","0","2","閱覽活動劇情序幕","1","94002","62001","2","12","2","10220101"
"2025/07/01 16:00:00","601","2","102","6113","0","9002","50","0","20102","100000","201","0","2","閱覽活動劇情 第1話","1","94002","62001","2","12","2","10220102"
"2025/07/01 16:00:00","601","3","102","6113","0","9002","50","0","20103","100000","201","0","2","閱覽活動劇情 第2話","1","94002","62001","2","12","2","10220103"
"2025/07/01 16:00:00","601","4","102","6113","0","9002","50","0","20104","100000","201","0","2","閱覽活動劇情 第3話","1","94002","62001","2","12","2","10220104"
"2025/07/01 16:00:00","601","5","102","6113","0","9002","50","0","20105","100000","201","0","2","閱覽活動劇情 第4話","1","94002","62001","2","12","2","10220105"
"2025/07/01 16:00:00","601","6","102","6113","0","9002","50","0","20106","100000","201","0","2","閱覽活動劇情 第5話","1","94002","62001","2","12","2","10220106"
"2025/07/01 16:00:00","601","7","102","6113","0","9002","50","0","20107","100000","201","0","2","閱覽活動劇情 第6話","1","94002","62001","2","12","2","10220107"
"2025/07/01 16:00:00","601","8","102","6113","0","9002","50","0","20108","100000","201","0","2","閱覽活動劇情終幕","1","94002","62001","2","12","2","10220108"
"2025/07/01 16:00:00","601","1","102","6114","0","9003","30","0","20201","1","202","0","8","完成活動冒險 N-1","1","22002","91002","1","2","2","10220201"
"2025/07/01 16:00:00","601","2","102","6114","0","9003","30","0","20202","1","202","0","8","完成活動冒險 N-2","1","22002","91002","1","2","2","10220202"
"2025/07/01 16:00:00","601","3","102","6114","0","9003","30","0","20203","1","202","0","8","完成活動冒險 N-3","1","22002","91002","1","2","2","10220203"
"2025/07/01 16:00:00","601","4","102","6114","0","9003","30","0","20204","1","202","0","8","完成活動冒險 N-4","1","22002","91002","1","2","2","10220204"
"2025/07/01 16:00:00","601","5","102","6114","0","9003","30","0","20205","1","202","0","8","完成活動冒險 N-5","1","22002","91002","1","2","2","10220205"
"2025/07/01 16:00:00","601","6","102","6114","0","9003","30","0","20206","1","202","0","8","完成活動冒險 N-6","1","22002","91002","1","2","2","10220206"
"2025/07/01 16:00:00","601","7","102","6114","0","9003","30","0","20207","1","202","0","8","完成活動冒險 N-7","1","22002","91002","1","2","2","10220207"
"2025/07/01 16:00:00","601","8","102","6114","0","9003","30","0","20208","1","202","0","8","完成活動冒險 N-8","1","22002","91002","1","2","2","10220208"
"2025/07/01 16:00:00","601","9","102","6114","0","9003","30","0","20209","1","202","0","8","完成活動冒險 N-9","1","22002","91002","1","2","2","10220209"
"2025/07/01 16:00:00","601","10","102","6114","0","9003","30","0","20210","1","202","0","8","完成活動冒險 N-10","1","22002","91002","1","2","2","10220210"
"2025/07/01 16:00:00","601","11","102","6114","0","9003","60","0","20211","3","202","0","8","完成活動冒險 H-1","1","22002","91002","1","2","2","10220211"
"2025/07/01 16:00:00","601","12","102","6114","0","9003","60","0","20212","3","202","0","8","完成活動冒險 H-2","1","22002","91002","1","2","2","10220212"
"2025/07/01 16:00:00","601","13","102","6114","0","9003","60","0","20213","3","202","0","8","完成活動冒險 H-3","1","22002","91002","1","2","2","10220213"
"2025/07/01 16:00:00","601","1","102","6115","94002","9019","50","12","20301","10","203","750000","8","通過Boss戰（SCENARIO）","1","90005","91002","1","2","2","10220301"
"2025/07/01 16:00:00","601","1","102","6116","0","9016","30","0","30101","200","301","0","8","通過Boss戰（SPECIAL）的MODE1","1","62001","91002","1","2","3","10230101"
"2025/07/01 16:00:00","601","2","102","6116","0","9016","30","0","30201","200","302","0","8","通過Boss戰（SPECIAL）的MODE2","1","62001","91002","1","2","3","10230201"
"2025/07/01 16:00:00","601","3","102","6116","0","9016","30","0","30301","120000","303","0","8","通過Boss戰（SPECIAL）","1","94002","91002","1","12","3","10230301"
"2025/07/01 16:00:00","601","5","102","6116","0","9015","100","0","30401","0","304","0","8","挑戰次數5次以內通過Boss戰（SPECIAL）","1","0","91002","1","0","3","10230401"
"2025/07/01 16:00:00","601","1","102","6117","0","9026","500000","0","30501","0","305","0","12","通過Boss戰（SPECIAL+）的MODE1","1","0","94002","1","0","3","10230501"
"2025/07/01 16:00:00","601","2","102","6117","0","9026","500000","0","30601","0","306","0","12","通過Boss戰（SPECIAL+）的MODE2","1","0","94002","1","0","3","10230601"
"2025/07/01 16:00:00","601","5","102","6117","0","9027","20","0","30701","1000000","307","0","4","挑戰次數5次以內通過Boss戰（SPECIAL+）","1","94002","140001","1","12","3","10230701"
