ea653b270471ef1446de5d30492ab032340fefe0ece44e6c1734240b6ca637f2,2c92c5c75574de3748f3d622a8b1d9cbf5aaf310518f0cf8f1aa9688c077b3f8,d9f3032f19d286d69256e49ba6ffb055d0cd97e2beb19d166b70502537da412c,206e73253ddb1eabb97cc5df837bac89910752bfc62efbc5554aca4fe6d0e7ba,492facb2ce9b9eb7792fed998f9af461c2de7dd5bfea998ea66c8c2c92f7d7c1,45bb830be9029582c39e74b783f2ada0eebb11282b041e71f961b43041f7a1b9,603c858290304681023922c82048cdae8fdb2f8bdea295ba050dcbf298642bb4,05992da3c1489cd43f7d243591e16d6b950d0f45f55df6c6720a5821ef3b5c41,4bd0dce5c547f1c41f6462002636329049f514f2eeec54e51ab52239f5a6c8ce,261b8c6db313ed717fb62ed03415e9da49e6432ce88778feb44b6c22bf372966,bb8bfd82b4d202e3dc4ae9d396f44d40e7c6e1062b1a4063ce49738e3ffe0d25,dba8b7b8167d7b323115b49483a5ddec8cf5ea0d902e0bdde8b732e4720dde98,bbc8c7bc408c29d33f143c53589d284b9b370bc38a6f33b25909ce316007cd30,85c2a606b88553d2948a4b4459ea548e0c7c3b12acc0e0ffe8b243384b78fab0,ec3bc7ca53201f5fb5ce121ff617f1462e59e5a8e340451f3283eb5fc5209e2b,99a0297b29101b9749c84a35b9f7dd9de877ea3dc98433631617e4323603a85a,44a1502ddd617e890ede70a6fee857ac7b739b222818e37ec1f12e13be257fd9,440d573d025b70a0f6a3d511d3b5b61694a35ed41eca50cdc9728be769220fa8,131e8e348eb6e00d6fbaa4ade2daa1ee49dd3b88889fdf5276788de05cb08b43
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","100101","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","100101","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","100201","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","100201","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","100301","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","100301","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","100401","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","100401","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","100501","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","100501","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","100601","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","100601","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","100701","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","100701","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","100801","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","100801","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","100901","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","100901","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","101001","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","101001","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","101101","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","101101","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","101201","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","101201","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","101301","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","101301","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","101401","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","101401","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","101501","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","101501","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","101601","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","101601","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","101701","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","101701","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","101801","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","101801","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","102001","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","102001","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","102101","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","102101","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","102201","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","102201","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","102301","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","102301","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","102501","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","102501","0","2600"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","102601","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","102601","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","102701","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","102701","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","102801","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","102801","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","102901","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","102901","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","103001","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","103001","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","103101","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","103101","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","103201","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","103201","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","103301","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","103301","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","103401","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","36","0","0","0","0","103401","2600","0"
"0","0","0","10","0","0","0","0","0","0","0","35","0","0","0","0","103601","0","2600"
