85c66eb25e1d770ae9818fd0b1d60c10808c698320c8cde84442adffff1b1988,0485d654d83d921d731a0c0c8a37bc2cd77160ee1daf048b8ae0c2ef7c49301a,51829a0c5158978bd12395f82fbe3b82c0a3a979d31d82679e28250b234ba89d,484c6f6b7e531cc9bfda7a162dc9a52cd6ac88fd2b46faa53f59b3885180b666,88587cf3ad49abddb73a9a2dce177cd24e952604f461ad584e8ba302f31e8567,0445ac25f7e8f1f73a21a52c32a34f459efbaf842a7d504ce56827ef74fba84c,0ee00678302d1e1664522a8ee249de53bd275ef7f8752de5ba062c0c74b2f1ba,4712956fe05413a974d248981a626863626dfd3183c9079455375d0078b36c24,be2c8363595582521332a895be75875fd17f37f98d9b6acfca167c2a81bea128,8a52a53519eaabb4a362f40b694bcccad39ac1e6620938f0fa93aa93a30f24f9,242d8d99196e52a524a34bde1dc6f5a15068b1caed391feae6b6aab5d8b56ec7,59f33fb20e84253e802475285219c9d5fe17194938bac9ee9df4d1aedc2176eb,1d7a519b350f482c12f24509d88062dd991ffd981eb4491767a12a932b896bf9
"0","10001","60001","0","60002","0","0","0","0","31038","31012","0","0"
"0","10002","60011","0","60012","0","0","0","0","31004","31020","0","0"
"0","10003","60021","0","60022","0","0","0","0","31017","31010","0","0"
"0","10004","60031","0","60032","0","0","0","0","31028","31076","0","0"
"0","10005","60041","0","60042","0","0","0","0","31032","31080","0","0"
"0","10006","60051","0","60052","0","0","0","0","31034","31047","0","0"
"0","10007","60061","0","60062","0","0","0","0","31022","31082","0","0"
"0","10008","60071","0","60072","0","0","0","0","31051","31009","0","0"
"0","10009","60081","0","60082","0","0","0","0","31029","31085","0","0"
"0","10010","60091","0","60092","0","0","0","0","31002","31089","0","0"
"0","10011","60101","0","60102","0","0","0","0","31011","31090","0","0"
"0","10012","60111","0","60112","0","0","0","0","31008","31043","0","0"
"0","10013","60121","0","60122","0","0","0","0","31018","31093","0","0"
"0","10014","60131","0","60132","0","0","0","0","31038","31012","0","0"
"0","10015","60141","0","60142","0","0","0","0","31045","31053","0","0"
"0","10016","60151","0","60152","0","0","0","0","31004","31020","0","0"
"0","10017","60161","0","60162","0","0","0","0","31025","31098","0","0"
"0","10018","60171","0","60172","0","0","0","0","31017","31010","0","0"
"0","10019","60181","0","60182","0","0","0","0","31050","31101","0","0"
"0","10020","60191","0","60192","0","0","0","0","31028","31076","0","0"
"0","10021","60201","0","60202","0","0","0","0","31014","31105","0","0"
"0","10022","60211","0","60212","0","0","0","0","31032","31080","0","0"
"0","10023","60221","0","60222","0","0","0","0","31040","31056","0","0"
"0","10024","60231","0","60232","0","0","0","0","31034","31047","0","0"
"0","10025","60241","0","60242","0","0","0","0","31036","31112","0","0"
"0","10026","60251","0","60252","0","0","0","0","31022","31082","0","0"
"0","10027","60261","0","60262","0","0","0","0","31005","31037","0","0"
"0","10028","60271","0","60272","0","0","0","0","31051","31009","0","0"
"0","10029","60281","0","60282","0","0","0","0","31044","31116","0","0"
"0","10030","60291","0","60292","0","0","0","0","31029","31085","0","0"
"0","10031","60301","0","60302","0","0","0","0","31021","31121","0","0"
"0","10032","60311","0","60312","0","0","0","0","31002","31089","0","0"
"0","10033","60321","0","60322","0","0","0","0","31049","31123","0","0"
"0","10034","60331","0","60332","0","0","0","0","31011","31090","0","0"
"0","10035","60341","0","60342","0","0","0","0","31042","31126","0","0"
"0","10036","60341","0","60342","0","0","0","0","31042","31126","0","0"
"0","10037","60361","0","60362","0","0","0","0","31008","31043","0","0"
"0","10038","60371","0","60372","0","0","0","0","31046","31107","0","0"
"0","10039","60381","0","60382","0","0","0","0","31018","31093","0","0"
"0","10040","60391","0","60392","0","0","0","0","31033","31028","0","0"
"0","10041","60401","0","60402","0","0","0","0","31045","31053","0","0"
"0","10042","60411","0","60412","0","0","0","0","31065","31130","0","0"
"0","10043","60421","0","60422","0","0","0","0","31050","31101","0","0"
"0","10044","60431","0","60432","0","0","0","0","31027","31132","0","0"
"0","10045","60441","0","60442","0","0","0","0","31014","31105","0","0"
"0","10046","60451","0","60452","0","0","0","0","31023","31135","0","0"
"0","10047","60461","0","60462","0","0","0","0","31040","31056","0","0"
"0","10048","60471","0","60472","0","0","0","0","31013","31016","0","0"
"0","10049","60481","0","60482","0","0","0","0","31036","31112","0","0"
"0","10050","60491","0","60492","0","0","0","0","31054","31141","0","0"
"0","10051","60501","0","60502","0","0","0","0","31005","31037","0","0"
"0","10052","60511","0","60512","0","0","0","0","31037","31014","0","0"
"0","10053","60521","0","60522","0","0","0","0","31025","31098","0","0"
"0","10054","60531","0","60532","0","0","0","0","31048","31146","0","0"
"0","10055","60541","0","60542","0","0","0","0","31044","31116","0","0"
"0","10056","60551","0","60552","0","0","0","0","31060","31147","0","0"
"0","10057","60561","0","60562","0","0","0","0","31021","31121","0","0"
"0","10058","60571","0","60572","0","0","0","0","31003","31156","0","0"
"0","10059","60571","0","60572","0","0","0","0","31003","31156","0","0"
"0","10060","60591","0","60592","0","0","0","0","31049","31123","0","0"
"0","10061","60601","0","60602","0","0","0","0","31010","31158","0","0"
"0","10062","60611","0","60612","0","0","0","0","31042","31126","0","0"
"0","10063","60611","0","60612","0","0","0","0","31042","31126","0","0"
"0","10064","60631","0","60632","0","0","0","0","31031","31032","0","0"
"0","10065","60641","0","60642","0","0","0","0","31046","31107","0","0"
"0","10066","60651","0","60652","0","0","0","0","31015","31065","0","0"
"0","10067","60661","0","60662","0","0","0","0","31033","31028","0","0"
"0","10068","60671","0","60672","0","0","0","0","31040","31168","0","0"
"0","10069","60681","0","60682","0","0","0","0","31065","31130","0","0"
"0","10070","60691","0","60692","0","0","0","0","31050","31018","0","0"
"0","10071","60701","0","60702","0","0","0","0","31027","31132","0","0"
"0","10072","60711","0","60712","0","0","0","0","31109","31174","0","0"
"0","10073","60721","0","60722","0","0","0","0","31023","31135","0","0"
"0","10074","60731","0","60732","0","0","0","0","31051","31096","0","0"
"0","10075","60741","0","60742","0","0","0","0","31013","31016","0","0"
"0","10076","60751","0","60752","0","0","0","0","31047","31178","0","0"
"0","10077","60761","0","60762","0","0","0","0","31054","31141","0","0"
"0","10078","60771","0","60772","0","0","0","0","31055","31053","0","0"
"0","10079","60781","0","60782","0","0","0","0","31037","31014","0","0"
"0","10080","60791","0","60792","0","0","0","0","31006","31192","0","0"
"0","10081","60801","0","60802","0","0","0","0","31048","31146","0","0"
"0","10082","60811","0","60812","0","0","0","0","31044","31208","0","0"
"0","10083","60821","0","60822","0","0","0","0","31060","31147","0","0"
"0","10084","60831","0","60832","0","0","0","0","31060","31059","0","0"
"0","10085","60841","0","60842","0","0","0","0","31058","31212","0","0"
"0","10086","60851","0","60852","0","0","0","0","31003","31156","0","0"
"0","10087","60851","0","60852","0","0","0","0","31003","31156","0","0"
"0","10088","60871","0","60872","0","0","0","0","31026","31128","0","0"
"0","10089","60881","0","60882","0","0","0","0","31010","31158","0","0"
"0","10090","60891","0","60892","0","0","0","0","31046","31065","0","0"
"0","10091","60901","0","60902","0","0","0","0","31031","31032","0","0"
"0","10092","60911","0","60912","0","0","0","0","31031","31014","0","0"
"0","10093","60921","0","60922","0","0","0","0","31015","31065","0","0"
"0","10094","60931","0","60932","0","0","0","0","31034","31221","0","0"
"0","10095","60941","0","60942","0","0","0","0","31040","31168","0","0"
"0","10096","60951","0","60952","0","0","0","0","31002","31224","0","0"
"0","10097","60961","0","60962","0","0","0","0","31050","31018","0","0"
"0","10098","60971","0","60972","0","0","0","0","31036","31228","0","0"
"0","10099","60981","0","60982","0","0","0","0","31109","31174","0","0"
"0","10100","60991","0","60992","0","0","0","0","31023","31010","0","0"
"0","10101","61001","0","61002","0","0","0","0","31051","31096","0","0"
"0","10102","61011","0","61012","0","0","0","0","31013","31235","0","0"
"0","10103","61021","0","61022","0","0","0","0","31047","31178","0","0"
"0","10104","61031","0","61032","0","0","0","0","31005","31037","0","0"
"0","10105","61041","0","61042","0","0","0","0","31055","31053","0","0"
"0","10106","61051","0","61052","0","0","0","0","31047","31241","0","0"
"0","10107","61061","0","61062","0","0","0","0","31006","31192","0","0"
"0","10108","61071","0","61072","0","0","0","0","31066","31247","0","0"
"0","10109","61081","0","61082","0","0","0","0","31044","31208","0","0"
"0","10110","61091","0","61092","0","0","0","0","31029","31249","0","0"
"0","10111","61101","0","61102","0","0","0","0","31042","31249","0","0"
"0","10112","61111","0","61112","0","0","0","0","31060","31059","0","0"
"0","10113","61121","0","61122","0","0","0","0","31058","31212","0","0"
"0","10114","61131","0","61132","0","0","0","0","31046","31053","0","0"
"0","10115","61141","0","61142","0","0","0","0","31026","31128","0","0"
"0","10116","61151","0","61152","0","0","0","0","31038","31012","0","0"
"0","10117","61161","0","61162","0","0","0","0","31046","31065","0","0"
"0","10118","61171","0","61172","0","0","0","0","31057","31257","0","0"
"0","10119","61181","0","61182","0","0","0","0","31031","31014","0","0"
"0","10120","61191","0","61192","0","0","0","0","31008","31044","0","0"
"0","10121","61201","0","61202","0","0","0","0","31034","31221","0","0"
"0","10122","61211","0","61212","0","0","0","0","31048","31267","0","0"
"0","10123","61221","0","61222","0","0","0","0","31002","31224","0","0"
"0","10124","61231","0","61232","0","0","0","0","31031","31270","0","0"
"0","10125","61241","0","61242","0","0","0","0","31036","31228","0","0"
"0","10126","61251","0","61252","0","0","0","0","31060","31011","0","0"
"0","10127","61261","0","61262","0","0","0","0","31023","31010","0","0"
"0","10128","61271","0","61272","0","0","0","0","31042","31056","0","0"
"0","10129","61281","0","61282","0","0","0","0","31013","31235","0","0"
"0","10130","61291","0","61292","0","0","0","0","31054","31018","0","0"
"0","10131","61301","0","61302","0","0","0","0","31005","31037","0","0"
"0","10132","61311","0","61312","0","0","0","0","31058","31028","0","0"
"0","10133","61321","0","61322","0","0","0","0","31047","31241","0","0"
"0","10134","61331","0","61332","0","0","0","0","31014","31283","0","0"
"0","10135","61341","0","61342","0","0","0","0","31066","31247","0","0"
"0","10136","61351","0","61352","0","0","0","0","31002","31288","0","0"
