87cc58cc2d141f6b71cda6cd2e70984fb0d9a53012d38e76971bb5700337821e,6822846f14d0c2a2e4a510a0ad81b69712d48d8b929eb14b1fb32ad2a09a43ae,664c1873ee4e7ca874e7689ed835a2c73f465009887af09cb48d766ec01146e5,bed3517d8e6828b2a377bf100e333f1ced16271b243906bd4f95cec23b9344b0,68ea1dc4eb72afebf3dddd6544c3bb87b611bfd022da959f5533f36fd66e5d40,bc6558947e49a4735f719391b4991e64a7b77d76acb5159fef821d07786d1bbb,9fa65b3468e52ccf2905e7f932c3f5c7d8858d68f93c633d890fac33f660e4e5,5ceed45a5f1203d87c12b5352d985b598f4ea5eb34a0f32dd0009f42752cceaa,f2e8924f349909999a524b02a8f2535f10dcd3749d0a17543eb502815569da14,ba545bc69281df42535969915979984358c6cebbd39a4c442bd8dd55782e72af,38f03c8802d2c80f1c5079d7200de7c8109883390bc6f5202486e437d7e144f9,26c9eca515a639586dd8ada01a0d609e6ae30442d9bca956bb8728b134e81e00,534577a8ae18d2c68e19515a1e326a632c9c6e4ee969e751b717aa7f6e98b135,4a1bf75816e3817d78333918c858a2ebc07384767a21bce0e9c24c25dd0e9025,b2e256effc5a9ec32a855f3c1fe0b9300ab22177598382fccba0642e14d99529,959c591e4efb1fea89c5630024bed8481d8ad81cd49a3f33d7df8b7f3e2a5be1,05fb7bba9bf5c84bb33f10975c530bd11b5730a1914fb0248127e91a68a2ff0e,138c7c7273801fc64e69ba1bfeabf67c621882859d006f142239f44b49de8f90,c392231fca562cd077aa3461e05125f13367691d7ea64984c0fb8bcdf850679c,f4afad643cedc3e27307d306dc7f01c29014713c7c027a7469e0eb67a373800f
"0","0","0","10153","0","10000","0","0","1","讓信賴度達到100吧","1","0","0","0","0","94002","12","0","0","100"
"0","0","0","10153","0","25000","0","0","2","讓信賴度達到200吧","1","0","0","0","0","94002","12","0","0","200"
"0","0","0","10153","0","50","0","0","3","讓信賴度達到500吧","1","0","0","0","0","91002","8","0","0","500"
"0","0","0","10153","0","50000","0","0","4","讓信賴度達到800吧","1","0","0","0","0","94002","12","0","0","800"
"0","0","0","10153","0","100","0","0","5","讓信賴度達到MAX吧","1","0","0","0","0","91002","8","0","0","1000"
"0","0","0","10153","0","10000","0","0","6","讓信賴度達到100吧","2","0","0","0","0","94002","12","0","0","100"
"0","0","0","10153","0","25000","0","0","7","讓信賴度達到200吧","2","0","0","0","0","94002","12","0","0","200"
"0","0","0","10153","0","50","0","0","8","讓信賴度達到500吧","2","0","0","0","0","91002","8","0","0","500"
"0","0","0","10153","0","50000","0","0","9","讓信賴度達到800吧","2","0","0","0","0","94002","12","0","0","800"
"0","0","0","10153","0","100","0","0","10","讓信賴度達到MAX吧","2","0","0","0","0","91002","8","0","0","1000"
"0","0","0","10153","0","10000","0","0","11","讓信賴度達到100吧","3","0","0","0","0","94002","12","0","0","100"
"0","0","0","10153","0","25000","0","0","12","讓信賴度達到200吧","3","0","0","0","0","94002","12","0","0","200"
"0","0","0","10153","0","50","0","0","13","讓信賴度達到500吧","3","0","0","0","0","91002","8","0","0","500"
"0","0","0","10153","0","50000","0","0","14","讓信賴度達到800吧","3","0","0","0","0","94002","12","0","0","800"
"0","0","0","10153","0","100","0","0","15","讓信賴度達到MAX吧","3","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20015","0","15000","0","0","1001901","讓信賴度達到100吧","1","0","0","0","0","94002","12","0","0","100"
"0","0","0","20015","0","37500","0","0","1001902","讓信賴度達到200吧","1","0","0","0","0","94002","12","0","0","200"
"0","0","0","20015","0","75","0","0","1001903","讓信賴度達到500吧","1","0","0","0","0","91002","8","0","0","500"
"0","0","0","20015","0","75000","0","0","1001904","讓信賴度達到800吧","1","0","0","0","0","94002","12","0","0","800"
"0","0","0","20015","0","150","0","0","1001905","讓信賴度達到MAX吧","1","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20015","0","15000","0","0","1001906","讓信賴度達到100吧","2","0","0","0","0","94002","12","0","0","100"
"0","0","0","20015","0","37500","0","0","1001907","讓信賴度達到200吧","2","0","0","0","0","94002","12","0","0","200"
"0","0","0","20015","0","75","0","0","1001908","讓信賴度達到500吧","2","0","0","0","0","91002","8","0","0","500"
"0","0","0","20015","0","75000","0","0","1001909","讓信賴度達到800吧","2","0","0","0","0","94002","12","0","0","800"
"0","0","0","20015","0","150","0","0","1001910","讓信賴度達到MAX吧","2","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20017","0","10000","0","0","1002301","讓信賴度達到100吧","1","0","0","0","0","94002","12","0","0","100"
"0","0","0","20017","0","25000","0","0","1002302","讓信賴度達到200吧","1","0","0","0","0","94002","12","0","0","200"
"0","0","0","20017","0","50","0","0","1002303","讓信賴度達到500吧","1","0","0","0","0","91002","8","0","0","500"
"0","0","0","20017","0","50000","0","0","1002304","讓信賴度達到800吧","1","0","0","0","0","94002","12","0","0","800"
"0","0","0","20017","0","100","0","0","1002305","讓信賴度達到MAX吧","1","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20017","0","10000","0","0","1002306","讓信賴度達到100吧","2","0","0","0","0","94002","12","0","0","100"
"0","0","0","20017","0","25000","0","0","1002307","讓信賴度達到200吧","2","0","0","0","0","94002","12","0","0","200"
"0","0","0","20017","0","50","0","0","1002308","讓信賴度達到500吧","2","0","0","0","0","91002","8","0","0","500"
"0","0","0","20017","0","50000","0","0","1002309","讓信賴度達到800吧","2","0","0","0","0","94002","12","0","0","800"
"0","0","0","20017","0","100","0","0","1002310","讓信賴度達到MAX吧","2","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20017","0","10000","0","0","1002311","讓信賴度達到100吧","3","0","0","0","0","94002","12","0","0","100"
"0","0","0","20017","0","25000","0","0","1002312","讓信賴度達到200吧","3","0","0","0","0","94002","12","0","0","200"
"0","0","0","20017","0","50","0","0","1002313","讓信賴度達到500吧","3","0","0","0","0","91002","8","0","0","500"
"0","0","0","20017","0","50000","0","0","1002314","讓信賴度達到800吧","3","0","0","0","0","94002","12","0","0","800"
"0","0","0","20017","0","100","0","0","1002315","讓信賴度達到MAX吧","3","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20018","0","10000","0","0","1002501","讓信賴度達到100吧","1","0","0","0","0","94002","12","0","0","100"
"0","0","0","20018","0","25000","0","0","1002502","讓信賴度達到200吧","1","0","0","0","0","94002","12","0","0","200"
"0","0","0","20018","0","50","0","0","1002503","讓信賴度達到500吧","1","0","0","0","0","91002","8","0","0","500"
"0","0","0","20018","0","50000","0","0","1002504","讓信賴度達到800吧","1","0","0","0","0","94002","12","0","0","800"
"0","0","0","20018","0","100","0","0","1002505","讓信賴度達到MAX吧","1","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20018","0","10000","0","0","1002506","讓信賴度達到100吧","2","0","0","0","0","94002","12","0","0","100"
"0","0","0","20018","0","25000","0","0","1002507","讓信賴度達到200吧","2","0","0","0","0","94002","12","0","0","200"
"0","0","0","20018","0","50","0","0","1002508","讓信賴度達到500吧","2","0","0","0","0","91002","8","0","0","500"
"0","0","0","20018","0","50000","0","0","1002509","讓信賴度達到800吧","2","0","0","0","0","94002","12","0","0","800"
"0","0","0","20018","0","100","0","0","1002510","讓信賴度達到MAX吧","2","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20018","0","10000","0","0","1002511","讓信賴度達到100吧","3","0","0","0","0","94002","12","0","0","100"
"0","0","0","20018","0","25000","0","0","1002512","讓信賴度達到200吧","3","0","0","0","0","94002","12","0","0","200"
"0","0","0","20018","0","50","0","0","1002513","讓信賴度達到500吧","3","0","0","0","0","91002","8","0","0","500"
"0","0","0","20018","0","50000","0","0","1002514","讓信賴度達到800吧","3","0","0","0","0","94002","12","0","0","800"
"0","0","0","20018","0","100","0","0","1002515","讓信賴度達到MAX吧","3","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20019","0","10000","0","0","1002701","讓信賴度達到100吧","1","0","0","0","0","94002","12","0","0","100"
"0","0","0","20019","0","25000","0","0","1002702","讓信賴度達到200吧","1","0","0","0","0","94002","12","0","0","200"
"0","0","0","20019","0","50","0","0","1002703","讓信賴度達到500吧","1","0","0","0","0","91002","8","0","0","500"
"0","0","0","20019","0","50000","0","0","1002704","讓信賴度達到800吧","1","0","0","0","0","94002","12","0","0","800"
"0","0","0","20019","0","100","0","0","1002705","讓信賴度達到MAX吧","1","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20019","0","10000","0","0","1002706","讓信賴度達到100吧","2","0","0","0","0","94002","12","0","0","100"
"0","0","0","20019","0","25000","0","0","1002707","讓信賴度達到200吧","2","0","0","0","0","94002","12","0","0","200"
"0","0","0","20019","0","50","0","0","1002708","讓信賴度達到500吧","2","0","0","0","0","91002","8","0","0","500"
"0","0","0","20019","0","50000","0","0","1002709","讓信賴度達到800吧","2","0","0","0","0","94002","12","0","0","800"
"0","0","0","20019","0","100","0","0","1002710","讓信賴度達到MAX吧","2","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20020","0","10000","0","0","1002901","讓信賴度達到100吧","1","0","0","0","0","94002","12","0","0","100"
"0","0","0","20020","0","25000","0","0","1002902","讓信賴度達到200吧","1","0","0","0","0","94002","12","0","0","200"
"0","0","0","20020","0","50","0","0","1002903","讓信賴度達到500吧","1","0","0","0","0","91002","8","0","0","500"
"0","0","0","20020","0","50000","0","0","1002904","讓信賴度達到800吧","1","0","0","0","0","94002","12","0","0","800"
"0","0","0","20020","0","100","0","0","1002905","讓信賴度達到MAX吧","1","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20020","0","10000","0","0","1002906","讓信賴度達到100吧","2","0","0","0","0","94002","12","0","0","100"
"0","0","0","20020","0","25000","0","0","1002907","讓信賴度達到200吧","2","0","0","0","0","94002","12","0","0","200"
"0","0","0","20020","0","50","0","0","1002908","讓信賴度達到500吧","2","0","0","0","0","91002","8","0","0","500"
"0","0","0","20020","0","50000","0","0","1002909","讓信賴度達到800吧","2","0","0","0","0","94002","12","0","0","800"
"0","0","0","20020","0","100","0","0","1002910","讓信賴度達到MAX吧","2","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20020","0","10000","0","0","1002911","讓信賴度達到100吧","3","0","0","0","0","94002","12","0","0","100"
"0","0","0","20020","0","25000","0","0","1002912","讓信賴度達到200吧","3","0","0","0","0","94002","12","0","0","200"
"0","0","0","20020","0","50","0","0","1002913","讓信賴度達到500吧","3","0","0","0","0","91002","8","0","0","500"
"0","0","0","20020","0","50000","0","0","1002914","讓信賴度達到800吧","3","0","0","0","0","94002","12","0","0","800"
"0","0","0","20020","0","100","0","0","1002915","讓信賴度達到MAX吧","3","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20022","0","10000","0","0","1003301","讓信賴度達到100吧","1","0","0","0","0","94002","12","0","0","100"
"0","0","0","20022","0","25000","0","0","1003302","讓信賴度達到200吧","1","0","0","0","0","94002","12","0","0","200"
"0","0","0","20022","0","50","0","0","1003303","讓信賴度達到500吧","1","0","0","0","0","91002","8","0","0","500"
"0","0","0","20022","0","50000","0","0","1003304","讓信賴度達到800吧","1","0","0","0","0","94002","12","0","0","800"
"0","0","0","20022","0","100","0","0","1003305","讓信賴度達到MAX吧","1","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20022","0","10000","0","0","1003306","讓信賴度達到100吧","2","0","0","0","0","94002","12","0","0","100"
"0","0","0","20022","0","25000","0","0","1003307","讓信賴度達到200吧","2","0","0","0","0","94002","12","0","0","200"
"0","0","0","20022","0","50","0","0","1003308","讓信賴度達到500吧","2","0","0","0","0","91002","8","0","0","500"
"0","0","0","20022","0","50000","0","0","1003309","讓信賴度達到800吧","2","0","0","0","0","94002","12","0","0","800"
"0","0","0","20022","0","100","0","0","1003310","讓信賴度達到MAX吧","2","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20023","0","10000","0","0","1003801","讓信賴度達到100吧","1","0","0","0","0","94002","12","0","0","100"
"0","0","0","20023","0","25000","0","0","1003802","讓信賴度達到200吧","1","0","0","0","0","94002","12","0","0","200"
"0","0","0","20023","0","50","0","0","1003803","讓信賴度達到500吧","1","0","0","0","0","91002","8","0","0","500"
"0","0","0","20023","0","50000","0","0","1003804","讓信賴度達到800吧","1","0","0","0","0","94002","12","0","0","800"
"0","0","0","20023","0","100","0","0","1003805","讓信賴度達到MAX吧","1","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20023","0","10000","0","0","1003806","讓信賴度達到100吧","2","0","0","0","0","94002","12","0","0","100"
"0","0","0","20023","0","25000","0","0","1003807","讓信賴度達到200吧","2","0","0","0","0","94002","12","0","0","200"
"0","0","0","20023","0","50","0","0","1003808","讓信賴度達到500吧","2","0","0","0","0","91002","8","0","0","500"
"0","0","0","20023","0","50000","0","0","1003809","讓信賴度達到800吧","2","0","0","0","0","94002","12","0","0","800"
"0","0","0","20023","0","100","0","0","1003810","讓信賴度達到MAX吧","2","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20023","0","10000","0","0","1003811","讓信賴度達到100吧","3","0","0","0","0","94002","12","0","0","100"
"0","0","0","20023","0","25000","0","0","1003812","讓信賴度達到200吧","3","0","0","0","0","94002","12","0","0","200"
"0","0","0","20023","0","50","0","0","1003813","讓信賴度達到500吧","3","0","0","0","0","91002","8","0","0","500"
"0","0","0","20023","0","50000","0","0","1003814","讓信賴度達到800吧","3","0","0","0","0","94002","12","0","0","800"
"0","0","0","20023","0","100","0","0","1003815","讓信賴度達到MAX吧","3","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20024","0","7500","0","0","1004001","讓信賴度達到100吧","1","0","0","0","0","94002","12","0","0","100"
"0","0","0","20024","0","17500","0","0","1004002","讓信賴度達到200吧","1","0","0","0","0","94002","12","0","0","200"
"0","0","0","20024","0","30","0","0","1004003","讓信賴度達到500吧","1","0","0","0","0","91002","8","0","0","500"
"0","0","0","20024","0","40000","0","0","1004004","讓信賴度達到800吧","1","0","0","0","0","94002","12","0","0","800"
"0","0","0","20024","0","90","0","0","1004005","讓信賴度達到MAX吧","1","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20024","0","7500","0","0","1004006","讓信賴度達到100吧","2","0","0","0","0","94002","12","0","0","100"
"0","0","0","20024","0","17500","0","0","1004007","讓信賴度達到200吧","2","0","0","0","0","94002","12","0","0","200"
"0","0","0","20024","0","30","0","0","1004008","讓信賴度達到500吧","2","0","0","0","0","91002","8","0","0","500"
"0","0","0","20024","0","40000","0","0","1004009","讓信賴度達到800吧","2","0","0","0","0","94002","12","0","0","800"
"0","0","0","20024","0","90","0","0","1004010","讓信賴度達到MAX吧","2","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20024","0","7500","0","0","1004011","讓信賴度達到100吧","3","0","0","0","0","94002","12","0","0","100"
"0","0","0","20024","0","17500","0","0","1004012","讓信賴度達到200吧","3","0","0","0","0","94002","12","0","0","200"
"0","0","0","20024","0","30","0","0","1004013","讓信賴度達到500吧","3","0","0","0","0","91002","8","0","0","500"
"0","0","0","20024","0","40000","0","0","1004014","讓信賴度達到800吧","3","0","0","0","0","94002","12","0","0","800"
"0","0","0","20024","0","90","0","0","1004015","讓信賴度達到MAX吧","3","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20024","0","7500","0","0","1004016","讓信賴度達到100吧","4","0","0","0","0","94002","12","0","0","100"
"0","0","0","20024","0","17500","0","0","1004017","讓信賴度達到200吧","4","0","0","0","0","94002","12","0","0","200"
"0","0","0","20024","0","30","0","0","1004018","讓信賴度達到500吧","4","0","0","0","0","91002","8","0","0","500"
"0","0","0","20024","0","40000","0","0","1004019","讓信賴度達到800吧","4","0","0","0","0","94002","12","0","0","800"
"0","0","0","20024","0","90","0","0","1004020","讓信賴度達到MAX吧","4","0","0","0","0","91002","8","0","0","1000"
"0","0","0","20025","0","7500","0","0","1004201","讓信賴度達到100吧","1","0","0","0","0","94002","12","0","0","100"
