7439a6e8fd1d39edf910a60c2f605b235cc94eb49c812e1af15551c1171de3e6,76f53386df2ad7d739e0baa63515a6ed2641f017286ed23f4d813aa622613786,d6e68f169b4f5b3e7b989fdd7e49c668b38047b0fa09a0851a941c483bda0a7e,40bf8fe77716a70db3676846b637b7b9e9f8c51234c9540d3fdf619501679965,3824e5a8e68d48d28215e1fcab1601b2b20737cf8c37b5ad8cf70bca128baeca,06c2597e3109f267b035acc83b90f778eed24a5006d88d7567f2874f66e5106b,dc1690784016b2d9499f0ba992cece4576cbc5bb7884cc2ea45cffbcce9d138d,64874bb5a3132ad7e95df3607396b7fde05f997d68a6bb54123da819a9e8edeb,7f1bd57c6c2cbb4a85d922034d88ffb070067f1eee203f1830e572725cab8c42,88bf532376bc43994e6f748c3bec5a00571272621ca3f19c3de213d0f9528c5c,0cde6e2a84b03fc83bb2025fb417b77be746b40396f83bfee1376bbf366451b7,eff20b61282879855a810734a1c62896578b8b3839ced0dd6f6a4a2b5ca25995,cf9282ca1407ed30890b60ad38dd025acbb5c0cea8fad67f508b861fcee4d1b8,a9ddfe03131c4d5aabf841b352d052da29ecf5bf64189ed1c1af3f838d0c4b72,bb2c33ea12bf53b9bd74927c2674cc97ce51cd5647ca5655a50a457cc56a7d3c,2f42a8ac1a4523bd504d6f21002a4164206e042d5261b3f2d34242431657ad50,c09223928c3be08c5bf92abf6e740332edcf64205164387c4d7c4069cc56f94b,64e6a586e0690f72fe81feb8af5e3b965da439b1b3845a2a4dcc8b5d8a51d2cc,337525887cb0767947816377ec8c67068cf9f24866a6ffd4aaebbaeae7cd306f,40fa2e5dbc3ec2ed9ff9160ad15a3a44584ac16089556f51b2f1130381e5d0a4,2522b5b3206ab2f402984f511ecebfae171a56ee374a8271df519b0a1a38d4dc,d14d72ae9833110e5a0cfc8ed51d6a3c497787dcf5d0d513ff2fba281c5e95b8,f94bda9026362191a577623dc7b9283148734f39550661573554b364edc51c8f,b177eb6bb6417bf74fb40b8c1eb1058b3a77da2233f4e47d9df03ff03946e270,960a8129ed5c8ad55e9524bf33ad8a3d523df3768d359309b0d82613a7529596,db79f71e92202fcc66df5241a3b18c9acaf42633b57d69cd091b4a079f9073b9,aa763555b6211ae6bb67011e6eb47cc27755cbe1c674d31c92fde69b8893f07b,dd67f95e1bdd377459d33d6034427c9372e2b73421561e1531325b7beed05dab,91b4f349dc89be9795216b73823ec25d22578da2b02ce882f7af05571ba61e8a,1e6e5024e9c4fca5bcb91b6de61d27500995b0886f0385bce6ef67580cad3f2e,27b890a2823e479ba6f857a0f865b7bba653ee8e6dd1b6f86d8ed95a9cea4a0a,d10e03bdae85327e1eebb424bf6869b86eb6f49606ac2743b736e4cb33121b05,058e03426d7bc88893d06b3e7f2366dda67ad7f3832003fcfd8446fa581ec14b
"0","0","0","0","0","0","0","0","0","0","1001501","0","0","0","0","1001001","1001003","100101","1001002","0","0","1001511","0","0","1001011","0","1001012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1002501","0","0","0","0","1002001","1002003","100201","1002002","0","0","1002511","0","0","1002011","0","1002012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1003501","0","0","0","0","1003001","1003003","100301","1003002","0","0","1003511","0","0","1003011","0","1003012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1004501","0","0","0","0","1004001","1004003","100401","1004002","0","0","1004511","0","0","1004011","0","1004012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1005501","0","0","0","0","1005001","1005003","100501","1005002","0","0","1005511","0","0","1005011","0","1005012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1006501","0","0","0","0","1006001","1006003","100601","1006002","0","0","1006511","0","0","1006011","0","1006012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1007501","0","0","0","0","1007001","1007003","100701","1007002","0","0","1007511","0","0","1007011","0","1007012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1008501","0","0","0","0","1008001","1008003","100801","1008002","0","0","1008511","0","0","1008011","0","1008012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1009501","0","0","0","0","1009001","1009003","100901","1009002","0","0","1009511","0","0","1009011","0","1009012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1010501","0","0","0","0","1010001","1010003","101001","1010002","0","0","1010511","0","0","1010011","0","1010012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1011501","0","0","0","0","1011001","1011003","101101","1011002","0","0","1011511","0","1011013","1011011","0","1011012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1012501","0","0","0","0","1012001","1012003","101201","1012002","0","0","1012511","0","0","1012011","0","1012012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1013501","0","0","0","0","1013001","1013003","101301","1013002","0","0","1013511","0","1013013","1013011","0","1013012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1014501","0","0","0","0","1014001","1014003","101401","1014002","0","0","1014511","0","0","1014011","0","1014012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1015501","0","0","0","0","1015001","1015003","101501","1015002","0","0","1015511","0","0","1015011","0","1015012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1016501","0","0","0","0","1016001","1016003","101601","1016002","0","0","1016511","0","1016013","1016011","0","1016012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1017501","0","0","0","0","1017001","1017003","101701","1017002","0","0","1017511","0","0","1017011","0","1017012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1018501","0","0","0","0","1018001","1018003","101801","1018002","0","0","1018511","0","0","1018011","0","1018012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1020501","0","0","0","0","1020001","1020003","102001","1020002","0","0","1020511","0","0","1020011","0","1020012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1021501","0","0","0","0","1021001","1021003","102101","1021002","0","0","1021511","0","0","1021011","0","1021012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1022501","0","0","0","0","1022001","1022003","102201","1022002","0","0","1022511","0","0","1022011","0","1022012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1023501","0","0","0","0","1023001","1023003","102301","1023002","0","0","1023511","0","0","1023011","0","1023012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1025501","0","0","0","0","1025001","1025003","102501","1025002","0","0","1025511","0","0","1025011","0","1025012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1026501","0","0","0","0","1026001","1026003","102601","1026002","0","0","1026511","0","0","1026011","0","1026012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1027501","0","0","0","0","1027001","1027003","102701","1027002","0","0","1027511","0","0","1027011","0","1027012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1028501","0","0","0","0","1028001","1028003","102801","1028002","0","0","1028511","0","0","1028011","0","1028012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1029501","0","0","0","0","1029001","1029003","102901","1029002","0","0","1029511","0","0","1029011","0","1029012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1030501","0","0","0","0","1030001","1030003","103001","1030002","0","0","1030511","0","0","1030011","0","1030012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1031501","0","0","0","0","1031001","1031003","103101","1031002","0","0","1031511","0","0","1031011","0","1031012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1032501","0","0","0","0","1032001","1032003","103201","1032002","0","0","1032511","0","0","1032011","0","1032012","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","1033501","0","0","0","0","1033001","1033003","103301","1033002","0","0","1033511","0","1033013","1033011","0","1033012","0","0","0","0","0","0"
