cab6a4444abc2e6086bf131e9fe5eb0f196a565375a5b6ad2e76598ed9618d5c,7fccc2f22fc925efdd66c480f421387716e1f35d1a3f557bacccb9388b99adf3,17363044d06f06016aa98cfba83b81bfe572eea49f504d99479e4e807bde52ef,f5d919f52cd32b53fa47ba1f060f4aaebd101966b27fe8ebc93f52b4008c477c,433d4280fd85af2854bf94173ff3c92b6b35d9d125f107739c6453f0debce3da,1ae5fc67b8634ce47353823372b5f48bb8a1c7816506a56f90c78bacffb87c11,0a888f57b27f05f88fded5f1a0094ec2dfce3d4d4e9f2c1274e5ba9edc96d4ff,70d881637dac0cceb626e902a926e743c5a67b1785b77a108b8fac2c1401f663,7dd29ac95a6ba4417f8e2a059a5fbd65896fc5df2ce7c91b5e5c8b3f43a1c260,43c9ca4f328b51f2f046591071f4ffc3aa523a82f3a9f6a0b5c40dd6e1f4bfd5,d2c86c8f24144c11772df8a2966ea8eb355dc85952a8893add2de45127324438,5fc8b17de9e5f34c722613e3f98f4c910f40e6cb0a61d384a17465a186110f64,2701c3b7e81b7c9e0488c3508b91f02c2fbdf07656b2b9fb8ee041c1ac905ab9,33953a3074c88491183309d7e69a9a172c3d6dffab7e6f3a620f6e8fa1b3c272,9f316d80eefd9762a0b81a31fbf6f7358186087731c8b1688055d0b72eca0f82,9e1ba024346d20a31a7e7a952633f246c33da9a59f3766c503e01c47bfe0b071,6aee92a3a9bc089d2c6e9ef60d116b3a2eb6e22716c4bfe699e9231b58156bbe,3c3b96441ed947548b9c28e3ee9a8da716c862724bc69d1d35936cd930f01d27
"0","0","1","1","0","0","0","0","0","8","500","0","0","91002","0","0","0","10"
"0","0","2","11","0","0","0","0","0","8","50","0","0","91002","0","0","0","100"
"0","0","3","101","0","0","0","0","0","8","30","0","0","91002","0","0","0","200"
"0","0","4","201","0","0","0","0","0","8","10","0","0","91002","0","0","0","500"
"0","0","5","501","0","0","0","0","0","8","5","0","0","91002","0","0","0","1000"
"0","0","6","1001","0","0","0","0","0","8","3","0","0","91002","0","0","0","2000"
"0","0","7","2001","0","0","0","0","0","8","2","0","0","91002","0","0","0","4000"
"0","0","8","4001","0","0","0","0","0","8","1","0","0","91002","0","0","0","7999"
"0","0","9","8000","0","0","0","0","0","8","30","0","0","91002","0","0","0","8000"
"0","0","10","8100","0","0","0","0","0","8","30","0","0","91002","0","0","0","8100"
"0","0","11","8200","0","0","0","0","0","8","30","0","0","91002","0","0","0","8200"
"0","0","12","8300","0","0","0","0","0","8","30","0","0","91002","0","0","0","8300"
"0","0","13","8400","0","0","0","0","0","8","30","0","0","91002","0","0","0","8400"
"0","0","14","8500","0","0","0","0","0","8","30","0","0","91002","0","0","0","8500"
"0","0","15","8600","0","0","0","0","0","8","30","0","0","91002","0","0","0","8600"
"0","0","16","8700","0","0","0","0","0","8","30","0","0","91002","0","0","0","8700"
"0","0","17","8800","0","0","0","0","0","8","30","0","0","91002","0","0","0","8800"
"0","0","18","8900","0","0","0","0","0","8","30","0","0","91002","0","0","0","8900"
"0","0","19","9000","0","0","0","0","0","8","30","0","0","91002","0","0","0","9000"
"0","0","20","9100","0","0","0","0","0","8","30","0","0","91002","0","0","0","9100"
"0","0","21","9200","0","0","0","0","0","8","30","0","0","91002","0","0","0","9200"
"0","0","22","9300","0","0","0","0","0","8","30","0","0","91002","0","0","0","9300"
"0","0","23","9400","0","0","0","0","0","8","30","0","0","91002","0","0","0","9400"
"0","0","24","9500","0","0","0","0","0","8","30","0","0","91002","0","0","0","9500"
"0","0","25","9600","0","0","0","0","0","8","30","0","0","91002","0","0","0","9600"
"0","0","26","9700","0","0","0","0","0","8","30","0","0","91002","0","0","0","9700"
"0","0","27","9800","0","0","0","0","0","8","30","0","0","91002","0","0","0","9800"
"0","0","28","9900","0","0","0","0","0","8","30","0","0","91002","0","0","0","9900"
"0","0","29","10000","0","0","0","0","0","8","30","0","0","91002","0","0","0","10000"
"0","0","30","10100","0","0","0","0","0","8","30","0","0","91002","0","0","0","10100"
"0","0","31","10200","0","0","0","0","0","8","30","0","0","91002","0","0","0","10200"
"0","0","32","10300","0","0","0","0","0","8","30","0","0","91002","0","0","0","10300"
"0","0","33","10400","0","0","0","0","0","8","30","0","0","91002","0","0","0","10400"
"0","0","34","10500","0","0","0","0","0","8","30","0","0","91002","0","0","0","10500"
"0","0","35","10600","0","0","0","0","0","8","30","0","0","91002","0","0","0","10600"
"0","0","36","10700","0","0","0","0","0","8","30","0","0","91002","0","0","0","10700"
"0","0","37","10800","0","0","0","0","0","8","30","0","0","91002","0","0","0","10800"
"0","0","38","10900","0","0","0","0","0","8","30","0","0","91002","0","0","0","10900"
"0","0","39","11000","0","0","0","0","0","8","30","0","0","91002","0","0","0","11000"
"0","0","40","11100","0","0","0","0","0","8","30","0","0","91002","0","0","0","11100"
"0","0","41","11200","0","0","0","0","0","8","30","0","0","91002","0","0","0","11200"
"0","0","42","11300","0","0","0","0","0","8","30","0","0","91002","0","0","0","11300"
"0","0","43","11400","0","0","0","0","0","8","30","0","0","91002","0","0","0","11400"
"0","0","44","11500","0","0","0","0","0","8","30","0","0","91002","0","0","0","11500"
"0","0","45","11600","0","0","0","0","0","8","30","0","0","91002","0","0","0","11600"
"0","0","46","11700","0","0","0","0","0","8","30","0","0","91002","0","0","0","11700"
"0","0","47","11800","0","0","0","0","0","8","30","0","0","91002","0","0","0","11800"
"0","0","48","11900","0","0","0","0","0","8","30","0","0","91002","0","0","0","11900"
"0","0","49","12000","0","0","0","0","0","8","30","0","0","91002","0","0","0","12000"
"0","0","50","12100","0","0","0","0","0","8","30","0","0","91002","0","0","0","12100"
"0","0","51","12200","0","0","0","0","0","8","30","0","0","91002","0","0","0","12200"
