banner_id,type,system_id,gacha_id,condition_id,priority,start_date,end_date,sub_banner_id_1,is_show_room
"10000","1","302","0","0","1","2020/09/18 10:00:00","2020/09/25 10:59:59","0","0"
"10001","1","302","0","0","1","2020/09/25 11:00:00","2020/10/05 10:59:59","0","0"
"10002","1","302","0","0","1","2020/10/05 11:00:00","2020/10/14 10:59:59","0","0"
"10003","1","302","0","0","1","2020/10/14 11:00:00","2020/10/29 10:59:59","0","0"
"10004","1","302","0","0","1","2020/10/29 11:00:00","2020/11/09 10:59:59","0","0"
"10005","1","302","0","0","1","2020/11/09 11:00:00","2020/11/23 10:59:59","0","0"
"10006","1","302","0","0","2","2020/11/23 11:00:00","2020/12/04 10:59:59","0","0"
"10007","1","302","0","0","2","2020/12/04 11:00:00","2020/12/18 10:59:59","0","0"
"10008","1","302","0","0","1","2020/12/18 11:00:00","2020/12/29 10:59:59","0","0"
"10009","1","302","0","0","1","2020/12/29 11:00:00","2021/01/12 10:59:59","0","0"
"10010","1","302","0","0","1","2021/01/12 11:00:00","2021/01/22 10:59:59","0","0"
"10011","1","302","0","0","1","2021/01/22 11:00:00","2021/02/05 10:59:59","0","0"
"10012","1","302","0","0","2","2021/02/05 11:00:00","2021/02/15 10:59:59","0","0"
"10013","1","302","0","0","2","2021/02/15 11:00:00","2021/03/01 10:59:59","0","0"
"10014","1","302","0","0","1","2021/03/01 11:00:00","2021/03/12 10:59:59","0","0"
"10015","1","302","0","0","1","2021/03/12 11:00:00","2021/03/25 10:59:59","0","0"
"10016","1","302","0","0","1","2021/03/25 11:00:00","2021/04/06 10:59:59","0","0"
"10017","1","302","0","0","1","2021/04/09 11:00:00","2021/04/20 10:59:59","0","0"
"10018","1","302","0","0","1","2021/04/20 11:00:00","2021/04/30 10:59:59","0","0"
"10019","1","302","0","0","1","2021/04/30 11:00:00","2021/05/14 10:59:59","0","0"
"10020","1","302","0","0","1","2021/05/14 11:00:00","2021/05/25 10:59:59","0","0"
"10021","1","302","0","0","1","2021/05/28 11:00:00","2021/06/07 10:59:59","0","0"
"10022","1","302","0","0","1","2021/06/07 11:00:00","2021/06/18 10:59:59","0","0"
"10023","1","302","0","0","1","2021/06/18 11:00:00","2021/07/02 10:59:59","0","0"
"10024","1","302","0","0","1","2021/07/15 11:00:00","2021/07/29 10:59:59","0","0"
"10025","1","302","0","0","1","2021/07/29 11:00:00","2021/08/05 10:59:59","0","0"
"10026","1","302","0","0","1","2021/08/05 11:00:00","2021/08/10 10:59:59","0","0"
"10027","1","302","0","0","1","2021/08/10 11:00:00","2021/08/24 10:59:59","0","0"
"10028","1","302","0","0","1","2021/08/24 11:00:00","2021/09/07 10:59:59","0","0"
"10029","1","302","0","0","1","2021/09/14 11:00:00","2021/09/20 10:59:59","0","0"
"10030","1","302","0","0","1","2021/09/20 11:00:00","2021/09/23 10:59:59","0","0"
"10031","1","302","0","0","1","2021/09/23 11:00:00","2021/10/05 10:59:59","0","0"
"10032","1","302","0","0","1","2021/10/05 11:00:00","2021/10/19 10:59:59","0","0"
"10033","1","302","0","0","1","2021/10/19 11:00:00","2021/11/02 10:59:59","0","0"
"10034","1","302","0","0","1","2021/11/02 11:00:00","2021/11/05 10:59:59","0","0"
"10035","1","302","0","0","1","2021/11/05 11:00:00","2021/11/19 10:59:59","0","0"
"10036","1","302","0","0","1","2022/11/27 11:00:00","2022/12/01 10:59:59","90001","0"
"10037","1","302","0","0","1","2021/11/26 11:00:00","2021/12/10 10:59:59","0","0"
"10038","1","302","0","0","1","2021/12/10 11:00:00","2021/12/20 10:59:59","0","0"
"10039","1","302","0","0","1","2022/12/27 11:00:00","2023/01/01 10:59:59","90002","0"
"10040","1","302","0","0","1","2021/12/27 11:00:00","2022/01/07 10:59:59","0","0"
"10041","1","302","0","0","1","2022/01/07 11:00:00","2022/01/14 10:59:59","0","0"
"10042","1","302","0","0","4","2022/01/17 11:00:00","2022/01/26 10:59:59","0","0"
"10043","1","302","0","0","4","2022/01/26 11:00:00","2022/01/31 10:59:59","90003","0"
"10044","1","302","0","0","4","2022/01/31 11:00:00","2022/02/14 10:59:59","0","0"
"10045","1","302","0","0","4","2022/02/14 11:00:00","2022/02/25 10:59:59","0","0"
"10046","1","302","0","0","4","2022/02/25 11:00:00","2022/03/02 10:59:59","90004","0"
"10047","1","302","0","0","4","2022/03/02 11:00:00","2022/03/17 10:59:59","0","0"
"10048","1","302","0","0","4","2022/03/17 11:00:00","2022/03/28 10:59:59","0","0"
"10049","1","302","0","0","4","2022/03/28 11:00:00","2022/04/01 10:59:59","0","0"
"10050","1","302","0","0","4","2022/04/01 11:00:00","2022/04/15 10:59:59","0","0"
"10051","1","302","0","0","4","2022/04/15 11:00:00","2022/04/26 10:59:59","0","0"
"10052","1","302","0","0","4","2022/04/26 11:00:00","2022/05/05 10:59:59","90005","0"
"10053","1","302","0","0","4","2022/05/05 11:00:00","2022/05/16 10:59:59","0","0"
