wac_id,date_id,unlock_time,pre_drama_id,post_drama_id,idle_drama_id,bg_id,effect_id,mural_group_id,mural_offset_x,birthday_login_bonus_id,unit_id_1,unit_id_2,draw_end_to_center,unit_search_id
"2816","11","2024/09/18 5:00:00","111","112","113","100","1","0","540","0","0","0","0","1"
"2816","21","2024/09/19 5:00:00","211","212","213","100","1","0","493","0","0","0","0","2"
"2816","31","2024/09/20 5:00:00","311","312","313","100","1","0","458","0","0","0","0","3"
"2816","41","2024/09/21 5:00:00","411","412","413","100","1","0","420","0","0","0","0","4"
"2816","51","2024/09/22 5:00:00","511","512","513","100","1","0","380","0","0","0","0","5"
"2816","61","2024/09/23 5:00:00","611","612","613","100","1","0","340","0","0","0","0","6"
"2816","71","2024/09/24 5:00:00","711","712","713","100","1","1","430","0","0","0","0","7"
"2816","81","2024/09/25 5:00:00","811","812","813","100","1","1","402","0","0","0","0","8"
"2816","91","2024/09/26 5:00:00","911","912","913","100","1","1","302","0","0","0","0","9"
"2816","101","2024/09/27 5:00:00","1011","1012","1013","100","1","1","264","0","0","0","0","10"
"2816","111","2024/09/28 5:00:00","1111","1112","1113","100","1","1","225","0","0","0","0","11"
"2816","121","2024/09/29 5:00:00","1211","1212","1213","100","1","1","328","0","0","0","0","12"
"2816","131","2024/09/30 5:00:00","1311","1312","1313","100","1","1","280","0","0","0","0","13"
"2816","141","2024/10/01 5:00:00","1411","1412","1413","100","1","1","269","0","0","0","0","14"
"2816","151","2024/10/02 5:00:00","1511","1512","1513","100","1","1","180","0","0","0","0","15"
"2816","161","2024/10/03 5:00:00","1611","1612","1613","100","1","1","138","0","0","0","0","16"
"2816","171","2024/10/04 5:00:00","1711","1712","1713","100","1","1","97","0","0","0","0","17"
"2816","181","2024/10/05 5:00:00","1811","1812","1813","100","1","1","56","0","0","0","0","18"
"2816","191","2024/10/06 5:00:00","1911","1912","1913","100","1","1","150","0","0","0","0","19"
"2816","201","2024/10/07 5:00:00","2011","2012","2013","100","1","1","100","0","0","0","0","20"
"2816","211","2024/10/08 5:00:00","2111","2112","2113","100","1","1","15","0","0","0","0","21"
"2816","221","2024/10/09 5:00:00","2211","2212","2213","100","1","1","-25","0","0","0","0","22"
"2816","231","2024/10/10 5:00:00","2311","2312","2313","100","1","1","-66","0","0","0","0","23"
"2816","241","2024/10/11 5:00:00","2411","2412","2413","100","1","1","-107","0","0","0","0","24"
"2816","251","2024/10/12 5:00:00","2511","2512","2513","100","1","1","-149","0","0","0","0","25"
"2816","261","2024/10/13 5:00:00","2611","2612","2613","100","1","1","-188","0","0","0","0","26"
"2816","271","2024/10/14 5:00:00","2711","2712","2713","100","1","1","-96","0","0","0","0","27"
"2816","281","2024/10/15 5:00:00","2811","2812","2813","100","1","1","-133","0","0","0","0","28"
"2816","291","2024/10/16 5:00:00","2911","2912","2913","100","1","1","-174","0","0","0","0","29"
"2816","301","2024/10/17 5:00:00","3011","3012","3013","100","1","1","-230","0","0","0","0","30"
"2816","311","2024/10/18 5:00:00","3111","3112","3113","100","1","1","-272","0","0","0","0","31"
"2816","321","2024/10/19 5:00:00","3211","3212","3213","100","1","1","-313","0","0","0","0","32"
"2816","331","2024/10/20 5:00:00","3311","3312","3313","100","1","1","-240","0","0","0","0","33"
"2816","341","2024/10/21 5:00:00","3411","3412","3413","100","1","1","-260","0","0","0","0","34"
"2816","351","2024/10/22 5:00:00","3511","3512","3513","100","1","1","-280","0","0","0","0","35"
"2816","361","2024/10/23 5:00:00","3611","3612","3613","100","1","1","-354","0","0","0","0","36"
"2816","371","2024/10/24 5:00:00","3711","3712","3713","100","1","1","-395","0","0","0","0","37"
"2816","381","2024/10/25 5:00:00","3811","3812","3813","100","1","1","-436","0","0","0","0","38"
"2816","391","2024/10/26 5:00:00","3911","3912","3913","100","1","1","-477","0","0","0","0","39"
"2816","401","2024/10/27 5:00:00","4011","4012","4013","100","1","1","-400","0","0","0","0","40"
"2816","411","2024/10/28 5:00:00","4111","4112","4113","100","1","1","-438","0","0","0","0","41"
"2816","421","2024/10/29 5:00:00","4211","4212","4213","100","1","1","0","0","0","0","0","42"
