id,value,tips_index,title
"4100101","100101","1","อธิบายกลยุทธ์"
"4100201","100201","1","ยุยที่งีบหลับ"
"4100301","100301","1","ที่จริงแล้วชอบตกปลา"
"4100401","100401","1","เด็กสาวขี้แกล้ง"
"4100501","100501","1","ฝึกโพสท่า!"
"4100601","100601","1","อยากไปด้วย"
"4100701","100701","1","เปล่งออร่า"
"4100801","100801","1","มั่นใจเต็มเปี่ยม"
"4100901","100901","1","นามของข้าคือ!!"
"4101001","101001","1","มีราชอาณาจักรอยู่นะ"
"4101101","101101","1","ผิดพลาดเล็กน้อย"
"4101201","101201","1","สะลึมสะลือ"
"4101301","101301","1","ท่าลับใหม่"
"4101401","101401","1","ตำนานนักสืบ"
"4101501","101501","1","รักนั้นแข็งแกร่งกว่าดาบ"
"4101601","101601","1","ถูกดึงดูดด้วยกลิ่น"
"4101701","101701","1","คาโอริชิวหลาย"
"4101801","101801","1","แบบอย่างของทุกคน"
"4102001","102001","1","กระต่ายน้อยฉับไว"
"4102101","102101","1","ที่ลับตาคน"
"4102201","102201","1","ยังเร็วเกินไป"
"4102301","102301","1","สะสมตุ๊กตา"
"4102501","102501","1","สถิติทำจานแตก"
"4102601","102601","1","รีบนอนแต่หัวค่ำ"
"4102701","102701","1","ล็อกออน"
"4102801","102801","1","ไอเดียยอดฮิต"
"4102901","102901","1","ไปข้างนอกนิดหน่อย"
"4103001","103001","1","ท่าลับ?"
"4103101","103101","1","หมอดู"
"4103201","103201","1","ทางออกอยู่ทางนี้"
"4103301","103301","1","เพื่อนต่างเผ่า"
"4103401","103401","1","ครูกลับด้าน"
"4103601","103601","1","น่าสงสัย..."
"4103701","103701","1","ฝีมือการทำอาหาร"
"4103801","103801","1","การอ่านสำคัญกว่าศัตรู"
"4104001","104001","1","ตั้งใจรับสมัครเต็มที่"
"4104201","104201","1","จดจ่อเกินไปนะ"
"4104301","104301","1","ถึงปากจะพูดแบบนั้นก็เถอะ"
"4104401","104401","1","การครองโลกของเรา"
"4104501","104501","1","รู้ตัวอีกที"
"4104601","104601","1","ย่างเสร็จสดๆ ใหม่ๆ"
"4104701","104701","1","เลือกชุดไหนดี?"
"4104801","104801","1","เทียบอย่างละเอียด"
"4104901","104901","1","วิตกกังวล"
"4105001","105001","1","ดูเป็นผู้ใหญ่?"
"4105101","105101","1","ไปเยี่ยม?"
"4105201","105201","1","ความใฝ่ฝันของสาวน้อย"
"4105301","105301","1","ฉันไม่ใช่เด็กนะ"
"4105401","105401","1","เพื่อสุดยอดชุด"
"4105501","105501","1","รีเมมเบอร์มี!"
"4105601","105601","1","ลูกสมุนที่เพิ่มมา"
"4105701","105701","1","ส่งฝันไปกับเครื่องบินกระดาษ"
"4105801","105801","1","ไนซ์รีแอคชั่น"
"4105901","105901","1","รสชาติที่ลิ้มลองครั้งแรก"
"4106001","106001","1","ฮึ่มฮึ่ม"
"4106101","106101","1","ท่าไม้ตาย"
"4106301","106301","1","การพบกันที่น่าประทับใจ"
"4106401","106401","1","ไม่ใช่นะ"
"4106601","106601","1","พลิกชนะ"
"4106701","106701","1","นักเขียนแห่งความลับ"
"4106801","106801","1","ฝีมือ"
"4107001","107001","1","การกลั่นแกล้งประสบผลสำเร็จครั้งใหญ่"
"4107101","107101","1","เบื่อจัง..."
"4109201","109201","1","น่าสนใจมาก"
"4109301","109301","1","หนีต่อหน้าศัตรู"
"4109401","109401","1","ไม่ได้นะ?"
"4109501","109501","1","ติดเป็นนิสัย"
"4109601","109601","1","วิชานินจาใหม่"
"4110701","110701","1","สำหรับคนโดดเดี่ยว"
"4110801","110801","1","มักจะโดนเข้าใจผิดฝ่ายเดียว"
"4110901","110901","1","เจรูน~☆"
"4111001","111001","1","หนอนหนังสือ"
"4111401","111401","1","จะเป็นเพื่อนฉันได้ไหม?"
"4111501","106501","1","ซื้อนะ?"
"4112201","112201","1","เก็ก☆"
"4112301","112301","1","สาวน้อยเวทมนตร์?"
"4112701","112701","1","ตัวแทน"
"4112801","112801","1","รับรู้"
"4112901","112901","1","คู่กัน"
"4113001","113001","1","ดูไม่อั้น"
"4113701","113701","1","เวทมนตร์แห่งความรัก"
"4113801","113801","1","น่าอายจัง...!"
"4114201","114201","1","ลักลอบ"
"4114301","114301","1","ด้วยกัน!"
"4115801","115801","1","โฉมหน้าผู้สร้าง"
"4115901","115901","1","ฟรุ้งฟริ้ง"
"4116001","116001","1","เยื้องกราย"
"4116201","116201","1","กรี๊ดกร๊าด"
"4116301","116301","1","ฝีเท้าแบบเจรุ"
"4116501","116501","1","ยึดครองสำเร็จ!"
"4116601","116601","1","กำลังทำงาน"
"4116701","116701","1","เรื่องที่ถนัด (มั้งนะ)"
"4116801","116801","1","ขาดทุนแน่ๆ"
"4116901","116901","1","ความสามารถที่ถนัด"
"4117501","117501","1","จี๊ดๆ"
"4117601","117601","1","การรักษาของเรา"
"4117701","118001","1","ข้ารับใช้ผู้ซื่อสัตย์อันดับหนึ่ง!"
"4118501","118501","1","เพื่อนที่น่ารัก"
"4119001","119001","1","คาบเรียนแห่งความมืด"
"4119101","119101","1","เพิ่มสูงขึ้น"
"4180101","180101","1","ได้เวลาเป่ายิ้งฉุบ!"
"4180201","180201","1","จ๊อกๆ"
"4180301","180301","1","พลังที่ใช้ปกป้อง"
"4180401","180401","1","พาวเวอร์อัพ☆"
"4180501","180501","1","นุ่มฟู"
"4180601","180601","1","เสียงร้องตะโกน"
"4180701","180701","1","สีของฉัน"
