comment_id,where_type,character_id,face_type,character_name,description,voice_id,start_time,end_time,pos_x,pos_y,change_face_time,change_face_type,event_id
"24001","24","102301","2","อายาเนะ","สำเร็จแล้วนะ ปูคิจิ!\nแบบนี้ต้องเป็นตัวอย่างที่ดี\nให้กับพวกพี่ชายได้แน่!","401","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","0","2","10046"
"24002","24","102301","1","อายาเนะ","ชัยชนะเป็นของพวกเรา! ถ้าได้อยู่\nกับปูคิจิล่ะก็ จะบอลแบบไหน\nก็จะตีให้ได้โฮมรันให้ดู!","402","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","2.21","2","10046"
"24003","24","102301","2","อายาเนะ","ไชโย ไชโย~!!\nพี่จ๋า ได้เห็นมั้ย?\nฉันพยายามสุดๆ ไปเลยนะ!","403","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","0","2","10046"
"24004","24","192201","2","อาซาฮิ","ผลของการฝึกพิเศษแสดงออกมา\nแล้วสินะ! ต้องใช้โอกาสนี้ซ้อมให้หนัก\nแล้วเก่งขึ้นต่อไปอีกให้ได้!","701","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","1.99","1","10046"
"24005","24","192201","1","อาซาฮิ","ดีล่ะ ใช้ได้!\nเหมือนจะทำหน้าที่\nในฐานะกัปตันได้ดีขึ้นแล้วล่ะ ","702","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","2.21","2","10046"
"24006","24","192201","2","อาซาฮิ","รู้สึกว่าจะจับหลักสำคัญของการ\nแข่งขันได้แล้วล่ะ! ขอลุยระดับ\nประเทศทั้งอย่างนี้เลยละกันนะ!","703","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","3.33","1","10046"
"24007","24","192301","2","สมาชิก3","แค่นี้น่ะเรื่องจิ๊บจ๊อย\nก็ที่พวกเราตั้งเป้าไว้น่ะ\nคือระดับประเทศนี่นา","801","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","0","2","10046"
"24008","24","192301","1","สมาชิก3","ฉันเองก็เป็นนักกีฬาเบสบอล\nชายหาดนะ ไม่ว่าจะเป็นลูกแบบไหน\nก็จะตีทะลุไปให้ถึงที่นั่งผู้ชมให้ดู","802","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","2.68","2","10046"
"24009","24","192301","2","สมาชิก3","รู้สึกดีเป็นบ้า\nแบบนี้ล่ะก็ ใช้ได้การแข่งขันได้แน่\nจะอาละวาดให้หนำใจเลย!","803","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","0","2","10046"
"24010","24","192501","1","","สำเร็จ! ","501","2022/12/01 12:00:00","2030/12/17 14:59:59","0","0","0","1","10046"
