guild_id,guild_name,description,guild_master,member1,member2,member3,member4,member5,member6,member7,member8,member9,member10,member11,member12,member13,member14,member15,member16,member17,member18,member19,member20,member21,member22,member23,member24,member25,member26,member27,member28,member29,member30
"1","เรือนเลิศรส","กิลด์ที่ก่อตั้งโดยเปโกรีนเพื่อเข้าร้านอาหารพิเศษ จุดประสงค์หลักคือการตะลอนกิน","1058","1058","1059","1060","1075","1076","1078","1118","1119","1120","1804","1805","1155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","ทวิงเคิลวิช","กิลด์ที่มีฮิโยริเป็นกิลด์มาสเตอร์ มุ่งทำกิจกรรมช่วยเหลือผู้คนเป็นหลัก จุดประสงค์ที่แท้จริงคือ <การไปยังยอดหอคอยโซล> ที่ทั้ง 3 คนฝันเห็นเหมือนกันและหวังให้เป็นจริง","1001","1001","1002","1003","1087","1088","1089","1801","1802","1140","1156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","ลาบิรินธ์","กิลด์สืบหาปริศนาของโลก ก่อตั้งโดยลาบิริสต้าผู้ลึกลับ เบื้องหน้าปลอมเป็นกิลด์ธรรมดาบริหารร้านเครป กล่าวคือเป็นสมาคมลับนั่นเอง","1068","1068","1049","1011","1091","1129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","คาร์มิน่า","กิลด์ไอดอลที่ร้องเพลงเต้นและต่อสู้ (กับความรู้สึกเศร้าในแต่ละวัน) ก่อตั้งโดยโนโซมิ อดีตไอดอลเดี่ยว กิจกรรมหลักคือจัดการแสดง เช่น ไลฟ์","1029","1029","1042","1054","1116","1084","1139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","ลิตเติ้ลริริคัล","กิลด์กลุ่ม 3 คนที่สนิทกันซึ่งจริงๆ แล้วเป็นกิลด์ไม่ทางการ มีจุดประสงค์เพียงแค่เล่นสนุกพร้อมกับเล่นกิลด์สมมุติไปด้วย","1020","1020","1004","1036","1113","1112","1111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","ฟอเรสเทียร์","กิลด์ที่มีประวัติยาวนานในการดูแลและปกป้องป่าเผ่าเอลฟ์ คอยดูแลจัดการสมุนไพรที่เก็บเกี่ยวได้เฉพาะในป่าแห่งเอลฟ์ และเป็นไกด์นำทางในป่า","1015","1015","1012","1040","1107","1135","1134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","กองทัพราชอาณาจักรปีศาจ (เดียโบลอส)","กิลด์ที่อิลิยาก่อตั้งกับเหล่าสาวน้อยเผ่าปีศาจ เป็นชื่อเดียวกับทัพปีศาจในอดีตกาลที่แข็งแกร่งที่สุดนำโดยอิลิยา และต่อกรกับเหล่าทวยเทพจนสงครามขยายตัวออกไป","1044","1044","1022","1006","1031","1007","1081","1082","1117","1137","1138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","กองอัศวินแห่งวังหลวง (Nightmare)","กองทัพของแลนด์โซล จุดประสงค์คือคุ้มกัน <วังหลวง> และราชวงศ์ รวมทั้งปฏิบัติภารกิจให้สำเร็จตามคำสั่ง และยังแข็งแกร่งในฐานะองค์กรตำรวจปกป้องความปลอดภัยของเมืองอีกด้วย","1047","1047","1071","1037","1005","1115","1136","1141","1143","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","สถานสงเคราะห์ซาเรนเดีย","แม้จะเป็นสถานรับเลี้ยงเด็กกำพร้า แต่ก็ทำการค้าหลากหลาย ซาเร็นไม่เห็นคุณค่าของการเฝ้ายามในวังหลวงทุกๆ วัน จึงก่อตั้งกิลด์เพราะอยากทำประโยชน์ให้ผู้คน","1028","1028","1025","1023","1021","1103","1077","1145","1085","1086","1121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","หน่วยลาดตระเวน (คาออน)","กิลด์นักสู้เพื่อปกป้องพวกพ้อง [มณฑลสัตว์] จากการคุกคามของปีศาจ รวมถึงตรวจสอบแก้ไขเหตุการณ์ผิดปกติเช่น [ชาโดว์] ความสัมพันธ์กับ [กองอัศวินแห่งวังหลวง] เหมือนสุนัขกับแมว","1010","1010","1043","1014","1017","1106","1104","1157","1105","1122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","ฟาร์มปศุสัตว์ (อลิซาเบธพาร์ค)","กิลด์ฟาร์มบนภูเขา ทำฟาร์มปศุสัตว์เลี้ยงวัวและม้า นอกจากนี้ยังเป็นสถานที่พักผ่อนสำหรับผู้ป่วยและปิกนิกในวันหยุดของเหล่าบีสท์อีกด้วย","1033","1033","1052","1038","1026","1123","1128","1127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","กลุ่มกองทุนเมอร์คิวเรียส","กิลด์ที่ใช้เงินทุนมหาศาลเพื่อปล่อยเงินกู้และกว้านซื้อกิจการต่างๆ มีเป้าหมายเบื้องหลังคือดัดหลังพ่อค้าที่หาเงินในทางที่ไม่ดี","1032","1032","1048","1034","1046","1080","1079","1144","1146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","ทไวไลท์คาราวาน","กิลด์รับเหมาหมดไม่เว้นงานอันตราย ก่อตั้งเพื่อจุดประสงค์บางอย่าง สมาชิกส่วนใหญ่มีสองชื่อ มีข่าวลือว่าเป็นกิลด์ที่อันตรายที่สุดในแลนด์โซล","1056","1056","1051","1027","1013","1009","1090","1131","1132","1133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","วิทยาลัยลูเซนต์","หนึ่งในสถาบันการศึกษาที่ตั้งอยู่ในแลนด์โซล เป็นโรงเรียนรัฐในความดูแลของสมาคมควบคุมกิลด์ เป็นสหศึกษาที่มีนักเรียนหลากหลายทั้งด้านวัย เผ่าพันธุ์ และความสามารถทางวิชาการ","1018","1018","1050","1016","1083","1100","1101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","ไวซ์ฟลูเกล สาขาแลนด์โซล","กิลด์ที่ก่อตั้งโดยให้โมนิก้าเป็นกิลด์มาสเตอร์ สมาชิกมักจะสร้างปัญหาจากการทำอะไรไม่คิดเสมอ แต่ก็ช่วยกันแก้ไขให้คลี่คลายได้อย่างสวยงามทุกครั้งไป","1053","1053","1008","1030","1045","1055","1095","1096","1130","1142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","วิทยาลัยสตรีเซนต์เทเรซา (ชมรมเพื่อนซี้)","กิลด์รูปแบบใหม่ที่ทำกิจกรรมในรูปแบบชมรม ตามน้ำกันตั้งขึ้นเพื่อนำเสนอความเป็น <กลุ่มกิจกรรมที่มีความเป็นกันเองสูง> อันเป็นเงื่อนไขขออนุมัติทุนการศึกษาซึ่งเป็นเป้าหมายสูงสุด","1110","1110","1108","1109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","ดราก้อนส์เนสต์","กิลด์ที่ก่อตั้งขึ้นโดยมีเป้าหมายคือการค้นหาและคุ้มครองเผ่ามังกรที่หายาก แม้จะเดินทางไปค้นหาทุกที่แต่เบื้องหลังกลับมีข่าวลือแง่ลบว่าเกี่ยวข้องกับพวกแก๊ง","1067","1067","1065","1066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
