event_id,teaser_time,start_time,end_time,close_time,background,sheet_id,que_id,banner_unit_id,count_start_time,backgroud_size_x,backgroud_size_y,backgroud_pos_x,backgroud_pos_y,original_event_id,series_event_id,teaser_dialog_type
"10001","2020/10/10 10:00:00","2020/10/14 12:00:00","2020/10/31 23:59:59","2020/11/04 23:59:59","500213","bgm_M32","bgm_M32","0","2020/10/28 23:59:59","1768","1060","60","50","0","0","0"
"10002","2020/11/06 10:00:00","2020/11/09 12:00:00","2020/11/25 23:59:59","2020/11/29 23:59:59","500193","bgm_M98","bgm_M98","103601","2020/11/21 23:59:59","1768","1060","60","50","0","0","0"
"10003","2020/12/01 10:00:00","2020/12/04 12:00:00","2020/12/21 23:59:59","2020/12/25 23:59:59","500263","bgm_M106","bgm_M106","104401","2020/12/17 23:59:59","1768","1060","60","50","0","0","0"
"10004","2020/12/25 18:00:00","2020/12/29 12:00:00","2021/01/14 23:59:59","2021/01/18 23:59:59","500164","bgm_M112","bgm_M112","107601","2021/01/11 23:59:59","1768","1060","60","50","0","0","0"
"10005","2021/01/19 10:00:00","2021/01/22 12:00:00","2021/02/07 23:59:59","2021/02/11 23:59:59","500284","bgm_M121","bgm_M121","907901","2021/02/03 23:59:59","1768","1060","60","50","0","0","0"
"10006","2021/02/12 10:00:00","2021/02/15 12:00:00","2021/03/03 23:59:59","2021/03/07 23:59:59","500096","bgm_M128","bgm_M128","104701","2021/02/27 23:59:59","1768","1060","60","50","0","0","0"
"10007","2021/03/09 10:00:00","2021/03/12 12:00:00","2021/03/28 23:59:59","2021/04/01 23:59:59","500264","bgm_M135","bgm_M135","108201","2021/03/24 23:59:59","1768","1060","60","50","0","0","0"
"10008","2021/04/03 10:00:00","2021/04/06 12:00:00","2021/04/22 23:59:59","2021/04/26 23:59:59","500143","bgm_M162","bgm_M162","100901","2021/04/18 23:59:59","1768","1060","60","50","0","0","0"
"10009","2021/04/27 10:00:00","2021/04/30 12:00:00","2021/05/16 23:59:59","2021/05/20 23:59:59","500114","bgm_M171","bgm_M171","108501","2021/05/12 23:59:59","1768","1060","60","50","0","0","0"
"10010","2021/05/22 10:00:00","2021/05/25 12:00:00","2021/06/10 23:59:59","2021/06/14 23:59:59","500553","bgm_M182","bgm_M182","108901","2021/06/06 23:59:59","1768","1060","60","50","0","0","0"
