story_id,story_group_id,title,sub_title,visible_type,story_end,pre_story_id,love_level,requirement_id,unlock_quest_id,story_quest_id,chara_index,condition_event_quest_id,condition_event_boss_id,reward_type_1,reward_id_1,reward_value_1,reward_type_2,reward_id_2,reward_value_2,reward_type_3,reward_id_3,reward_value_3,start_time,end_time
"6017101","6017","เรื่องราวระดับความเชื่อใจของเอมิเลีย","ระบบ [กิลด์]","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017102","6017","เรื่องราวระดับความเชื่อใจของเอมิเลีย","ตัวจริงของแพ็ค","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017103","6017","เรื่องราวระดับความเชื่อใจของเอมิเลีย","ความสัมพันธ์\nที่นุ่มฟู","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017104","6017","เรื่องราวระดับความเชื่อใจของเอมิเลีย","วิธีแยก\nเรมกับแรม","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017105","6017","เรื่องราวระดับความเชื่อใจของเอมิเลีย","สนิทกับแรม\nขึ้นรึยัง?","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017106","6017","เรื่องราวระดับความเชื่อใจของเอมิเลีย","สนิทกับเรม\nขึ้นรึยัง?","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017107","6017","เรื่องราวระดับความเชื่อใจของเอมิเลีย","ความสำคัญของ\nมานา","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017108","6017","เรื่องราวระดับความเชื่อใจของเอมิเลีย","ในแลนด์โซล\nมีเอลฟ์เยอะ","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017109","6017","เรื่องราวระดับความเชื่อใจของเอมิเลีย","วิชาภูต\nของแอสทรูม","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017110","6017","เรื่องราวระดับความเชื่อใจของเอมิเลีย","เรื่องมายองเนส\nของแลนด์โซล","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017201","6017","เรื่องราวระดับความเชื่อใจของเรม","เมนูแนะนำ\nของแลนด์โซล","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017202","6017","เรื่องราวระดับความเชื่อใจของเรม","สถานที่\nที่ชอบคือ?","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017203","6017","เรื่องราวระดับความเชื่อใจของเรม","วิธีใช้วันหยุด\nแบบแลนด์โซล","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017204","6017","เรื่องราวระดับความเชื่อใจของเรม","พี่สาวที่แม้อยู่\nต่างโลกก็น่ารัก","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017205","6017","เรื่องราวระดับความเชื่อใจของเรม","ศัตรูของของอร่อย","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
"6017206","6017","เรื่องราวระดับความเชื่อใจของเรม","ฉายาที่คาใจ","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2021/10/05 15:00:00","2030/12/31 14:59:59"
