story_group_id,story_type,value,title,thumbnail_id,disp_order,start_time,end_time
"6017","6","10017","Re:ZERO รีเซทชีวิต รวมมิตรอาหารต่างโลก","0","1","2021/10/05 15:00:00","2030/04/24 14:59:59"
"6019","6","20015","เรนโบว์สเตจของสึซึนะ!","0","1","2021/11/05 12:00:00","2030/04/24 14:59:59"
"6023","6","20017","ผู้โดดเดี่ยวแห่งพงไพรและเด็กหญิงนอกคอกแห่งวิทยาลัยเซนต์","0","1","2022/01/14 12:00:00","2030/04/24 14:59:59"
"6025","6","20018","ลิตเติ้ล เบรฟ ฮาโลวีนไนท์!","0","1","2022/02/14 12:00:00","2030/04/24 14:59:59"
"6027","6","20019","นักสำรวจมังกร","0","1","2022/03/17 12:00:00","2030/04/24 14:59:59"
"6029","6","20020","ของขวัญอลวน! เหล่าซานต้าแห่งแลนด์โซล","0","1","2022/04/15 12:00:00","2030/04/24 14:59:59"
"6033","6","20022","สาวน้อยเวทมนตร์ เธอทั้งสองคือมิสตี้ & เพียวรี่","0","1","2022/06/16 12:00:00","2030/04/24 14:59:59"
"6038","6","20023","นางฟ้าประทานทุนกับเด็กหญิงนอกคอกแห่งวิทยาลัยเซนต์","0","1","2022/07/25 12:00:00","2030/04/24 14:59:59"
"6040","6","20024","สี่ยอดเกษตรกร บันทึกสู้ชีวิตของคนทำฟาร์มยาจก!","0","1","2022/08/24 12:00:00","2030/04/24 14:59:59"
"6042","6","10069","ริโนะในดินแดนมหัศจรรย์ อลิซตัวน้อยและหนังสือภาพแห่งความหวัง","0","1","2022/09/26 12:00:00","2030/04/24 14:59:59"
"6044","6","10071","ลำนำการเดินทางของนักดาบวันทานาบาตะ รักฤดูร้อนบนทางช้างเผือก","0","1","2022/10/31 12:00:00","2030/04/24 14:59:59"
"6048","6","10075","แฮปปี้ เชนจ์ แองเจิลส์","0","1","2023/01/01 12:00:00","2030/04/24 14:59:59"
"6050","6","10077","จงกรีดร้อง! จงแผดเสียง! ฮาโลวีน โกสต์ เฟสติวัล","0","1","2023/01/31 12:00:00","2030/04/24 14:59:59"
"6052","6","10079","ผู้บัญชาการเวทมนตร์ เลิฟลี่★โมนิก้า เลทส์โก! แมจิคัลควอเต็ต!","0","1","2023/03/03 12:00:00","2030/04/24 14:59:59"
"6054","6","10081","เดบูตองต์แชงกรีล่า เกมรักในคืนศักดิ์สิทธิ์","0","1","2023/03/24 12:00:00","2030/04/24 14:59:59"
"6056","6","10083","กรูเมต์ปริ้นเซสปีใหม่! การเดิมพันของเหล่าหญิงสาว","0","1","2023/04/24 12:00:00","2030/04/24 14:59:59"
"6061","6","10061","บทเรียนซินเดอเรลล่า วันที่สวยงามรสชาติเหมือนแอปเปิล","0","1","2023/06/22 12:00:00","2030/04/24 14:59:59"
"6066","6","10066","อิโนริ SOS!! ไทม์ทราเวลดราก้อนส์","0","1","2023/08/23 12:00:00","2030/04/24 14:59:59"
"6068","6","10068","เพื่อนที่รู้ใจ! อาโออิ ทอย เฟรนด์","0","1","2023/09/24 12:00:00","2030/04/24 14:59:59"
"6076","6","10076","ฮาโลวีนเซเวีย สแครมเบิล! กลยุทธ์จับตัวเจ้าปุกปุย","0","1","2024/01/24 12:00:00","2030/04/24 14:59:59"
"6078","6","10078","สาวน้อยเวทมนตร์ไกเด็น แมจิคัล★นัวร์!","0","1","2024/02/24 12:00:00","2030/04/24 14:59:59"
