group_unit_id,group_unit_id_comment,unit_id_01,unit_id_02,unit_id_03,unit_id_04,unit_id_05,unit_id_06,unit_id_07,unit_id_08,unit_id_09,unit_id_10
"100101001","ทวิงเคิลวิช (ฮิโยริ)","100101","108701","180101","0","0","0","0","0","0","0"
"100201001","ทวิงเคิลวิช (ยุย)","100201","108801","180201","115601","0","0","0","0","0","0"
"100301001","ทวิงเคิลวิช (เรย์)","100301","108901","114001","180301","0","0","0","0","0","0"
"100401001","ลิตเติ้ลริริคัล (มิโซงิ)","100401","111201","0","0","0","0","0","0","0","0"
"100501001","Nightmare (มัทสึริ)","100501","114101","0","0","0","0","0","0","0","0"
"100601001","เดียโบลอส (อาคาริ)","100601","113701","0","0","0","0","0","0","0","0"
"100701001","เดียโบลอส (มิยาโกะ)","100701","108201","0","0","0","0","0","0","0","0"
"100801001","ไวซ์ฟลูเกล สาขาแลนด์โซล (ยูกิ)","100801","0","0","0","0","0","0","0","0","0"
"100901001","ทไวไลท์คาราวาน (อันนะ)","100901","113201","0","0","0","0","0","0","0","0"
"101001001","คาออน (มาโฮะ)","101001","110601","116001","0","0","0","0","0","0","0"
"101101001","ลาบิรินธ์ (ชิซึรุ)","101101","112901","0","0","0","0","0","0","0","0"
"101201001","ฟอเรสเทียร์ (ฮาสึเนะ)","101201","113401","0","0","0","0","0","0","0","0"
"101301001","ทไวไลท์คาราวาน (นานากะ)","101301","113301","0","0","0","0","0","0","0","0"
"101401001","คาออน (คาสึมิ)","101401","112201","115701","0","0","0","0","0","0","0"
"101501001","ฟอเรสเทียร์ (มิซาโตะ)","101501","113501","0","0","0","0","0","0","0","0"
"101601001","วิทยาลัยลูเซนต์ (สึซึนะ)","101601","110001","0","0","0","0","0","0","0","0"
"101701001","คาออน (คาโอริ)","101701","110501","0","0","0","0","0","0","0","0"
"101801001","วิทยาลัยลูเซนต์ (อิโอะ)","101801","110101","0","0","0","0","0","0","0","0"
"102001001","ลิตเติ้ลริริคัล (มิมิ)","102001","111301","0","0","0","0","0","0","0","0"
"102101001","สถานสงเคราะห์ซาเรนเดีย (คุรุมิ)","102101","108501","0","0","0","0","0","0","0","0"
"102201001","เดียโบลอส (โยริ)","102201","113801","0","0","0","0","0","0","0","0"
"102301001","สถานสงเคราะห์ซาเรนเดีย (อายาเนะ)","102301","108601","0","0","0","0","0","0","0","0"
"102501001","สถานสงเคราะห์ซาเรนเดีย (สึซึเมะ)","102501","107701","112101","0","0","0","0","0","0","0"
"102601001","อลิซาเบธพาร์ค (ริน)","102601","112701","0","0","0","0","0","0","0","0"
"102701001","ทไวไลท์คาราวาน (เอริโกะ)","102701","109001","117001","0","0","0","0","0","0","0"
"102801001","สถานสงเคราะห์ซาเรนเดีย (ซาเร็น)","102801","110301","114501","0","0","0","0","0","0","0"
"102901001","คาร์มิน่า (โนโซมิ)","102901","111601","117201","0","0","0","0","0","0","0"
"103001001","ไวซ์ฟลูเกล สาขาแลนด์โซล (นิน่อน)","103001","109601","0","0","0","0","0","0","0","0"
"103101001","เดียโบลอส (ชิโนบุ)","103101","108101","0","0","0","0","0","0","0","0"
"103201001","กลุ่มกองทุนเมอร์คิวเรียส (อากิโนะ)","103201","114401","0","0","0","0","0","0","0","0"
