unit_id,slot_id,unlock_level,unlock_flag,consume_gold,material_type,material_id,material_count,hp,atk,magic_str,def,magic_def,physical_critical,magic_critical,wave_hp_recovery,wave_energy_recovery,dodge,physical_penetrate,magic_penetrate,life_steal,hp_recovery_rate,energy_recovery_rate,energy_reduce_rate,accuracy
"100101","1","1","1","100000","18","32001","50","0","160","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"100101","2","1","1","100000","11","31001","50","0","80","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"100101","3","1","0","100000","15","25001","10","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100101","3","2","0","200000","15","25001","15","0","200","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"100101","3","3","0","400000","15","25001","20","0","300","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"100101","3","4","0","500000","15","25001","25","0","400","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0"
"100101","3","5","1","600000","15","25001","30","0","500","0","0","0","40","0","0","0","0","0","0","2","0","2","0","0"
"100201","1","1","1","100000","18","32002","50","0","0","100","0","0","0","0","0","0","0","0","0","0","10","0","0","0"
"100201","2","1","1","100000","11","31002","50","0","0","60","0","0","0","0","0","0","0","0","0","0","10","0","0","0"
"100201","3","1","0","100000","15","25001","10","0","0","20","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"100201","3","2","0","200000","15","25001","15","0","0","40","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"100201","3","3","0","400000","15","25001","20","0","0","60","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"100201","3","4","0","500000","15","25001","25","0","0","80","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"100201","3","5","1","600000","15","25001","30","0","0","100","0","10","0","0","0","0","0","0","0","0","10","0","0","0"
"100301","1","1","1","100000","18","32003","50","0","160","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0"
"100301","2","1","1","100000","11","31003","50","0","80","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"100301","3","1","0","100000","15","25001","10","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100301","3","2","0","200000","15","25001","15","0","200","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0"
"100301","3","3","0","400000","15","25001","20","0","300","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"100301","3","4","0","500000","15","25001","25","0","400","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0"
"100301","3","5","1","600000","15","25001","30","0","500","0","0","0","40","0","0","0","0","0","0","2","0","2","0","0"
"100401","1","1","1","100000","18","32004","50","0","60","0","14","0","0","0","0","0","0","0","0","0","0","3","0","0"
"100401","2","1","1","100000","11","31004","50","0","30","0","7","0","0","0","0","0","0","0","0","0","0","2","0","0"
"100401","3","1","0","100000","15","25001","10","0","50","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100401","3","2","0","200000","15","25001","15","0","150","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100401","3","3","0","400000","15","25001","20","0","225","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
