unit_id,unit_name,class_id,pre_unit_id,condition_type_1,condition_type_detail_1,condition_id_1,count_1,condition_type_2,condition_type_detail_2,condition_id_2,count_2,condition_type_3,condition_type_detail_3,condition_id_3,count_3,condition_type_4,condition_type_detail_4,condition_id_4,count_4,condition_type_5,condition_type_detail_5,condition_id_5,count_5,release_effect_type
"100101","ฮารุซากิ ฮิโยริ","1","0","1","2","31001","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100201","คุซาโนะ ยุย","1","0","1","2","31002","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100301","ชิโจ เรย์","1","0","1","2","31003","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100401","โฮดากะ มิโซงิ","1","0","1","2","31004","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100501","โอริฮาระ มัทสึริ","1","0","1","2","31005","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100601","คาเซมิยะ อาคาริ","1","0","1","2","31006","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100701","อิซึโมะ มิยาโกะ","1","0","1","2","31007","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100801","นิชิมุระ ยูกิ","1","0","1","2","31008","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100901","ฮิอิรางิ อันนะ","1","0","1","2","31009","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"101001","ฮิเมมิยะ มาโฮะ","1","0","1","2","31010","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"101101","อิโนะซากิ ริโนะ","1","0","1","2","31011","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"101201","คาชิวาซากิ ฮาสึเนะ","1","0","1","2","31012","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"101301","ทันโนะ นานากะ","1","0","1","2","31013","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"101401","คิริฮาระ คาสึมิ","1","0","1","2","31014","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"101501","ไอคาวะ มิซาโตะ","1","0","1","2","31015","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101601","มินามิ สึซึนะ","1","0","1","2","31016","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101701","แคน คาโอริ","1","0","1","2","31017","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101801","ฮาเซคุระ อิโอะ","1","0","1","2","31018","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"102001","อาคาเนะ มิมิ","1","0","1","2","31020","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102101","คุริบายาชิ คุรุมิ","1","0","1","2","31021","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102201","คาเซมิยะ โยริ","1","0","1","2","31022","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102301","โฮโจ อายาเนะ","1","0","1","2","31023","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102501","อามาโนะ สึซึเมะ","1","0","1","2","31025","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102601","โมริจิกะ ริน","1","0","1","2","31026","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102701","คุราอิชิ เอริโกะ","1","0","1","2","31027","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102801","ซาซากิ ซาเร็น","1","0","1","2","31028","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"102901","ซากุไร โนโซมิ","1","0","1","2","31029","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"103001","นิน่อน","1","0","1","2","31030","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"103101","คามิกิ ชิโนบุ","1","0","1","2","31031","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103201","โทโด อากิโนะ","1","0","1","2","31032","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"103301","โนโตะ มาฮิรุ","1","0","1","2","31033","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103401","อายาเสะ ยูคาริ","1","0","1","2","31034","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103601","ฮิคาวะ เคียวกะ","1","0","1","2","31036","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"103701","มิคุมะ โทโมะ","1","0","1","2","31037","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"103801","คาชิวาซากิ ชิโอริ","1","0","1","2","31038","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104001","ฟุตาบะ อาโออิ","1","0","1","2","31040","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104201","มิสุมิ จิกะ","1","0","1","2","31042","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104301","อากิ มาโคโตะ","1","0","1","2","31043","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"104401","อิลิยา","1","0","1","2","31044","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"104501","โทมิ คูกะ","1","0","1","2","31045","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104601","มิยาซากะ ทามากิ","1","0","1","2","31046","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104701","ชิโรกาเนะ จุน","1","0","1","2","31047","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104801","โองามิ มิฟุยุ","1","0","1","2","31048","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104901","โฮชิโนะ ชิซึรุ","1","0","1","2","31049","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"105001","ทามะอิซึมิ มิซากิ","1","0","1","2","31050","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105101","โยอิงาฮามะ มิสึกิ","1","0","1","2","31051","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105201","ริมะ","1","0","1","2","31052","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105301","โมนิก้า","1","0","1","2","31053","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"105401","มายุมิยะ สึมุกิ","1","0","1","2","31054","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"105501","อิชิบาชิ อายูมิ","1","0","1","2","31055","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"105601","ทาจิอาราอิ รุกะ","1","0","1","2","31056","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"105701","จีต้า","1","0","1","2","31057","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"105801","เปโกรีน","1","0","1","2","31058","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105901","คกโคโระ","1","0","1","2","31059","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106001","แคล","1","0","1","2","31060","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106101","มุอิมิ","1","0","1","2","31061","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106301","อาริสะ","1","0","1","2","31063","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106401","เชฟี่","1","0","1","2","31064","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"106501","คายะ","1","0","1","2","31065","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"106601","อิโนริ","1","0","1","2","31066","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"106701","โฮมาเระ","1","0","1","2","31067","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"106801","ลาบิริสต้า","1","0","1","2","31068","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"107001","เนเนกะ","1","0","1","2","31070","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"107101","คริสทีน่า","1","0","1","2","31071","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"107501","เปโกรีน (ฤดูร้อน)","1","0","1","2","31075","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107601","คกโคโระ (ฤดูร้อน)","1","0","1","2","31076","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107701","สึซึเมะ (ฤดูร้อน)","1","0","1","2","31077","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"107801","แคล (ฤดูร้อน)","1","0","1","2","31078","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107901","ทามากิ (ฤดูร้อน)","1","0","1","2","31079","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108001","มิฟุยุ (ฤดูร้อน)","1","0","1","2","31080","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108101","ชิโนบุ (ฮาโลวีน)","1","0","1","2","31081","145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108201","มิยาโกะ (ฮาโลวีน)","1","0","1","2","31082","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
