comment_id,where_type,character_id,face_type,character_name,description,voice_id,start_time,end_time,pos_x,pos_y,change_face_time,change_face_type,event_id
"24001","24","102601","1","ริน","ฉันเองบทจะทำ\nก็ทำหรอกนะ!","0","2022/08/24 12:00:00","2030/12/17 14:59:59","0","0","0","1","10040"
"24002","24","102601","1","ริน","ฟู่ว...\nเท่านี้งานของฉัน\nก็หมดแล้วสินะ","1","2022/08/24 12:00:00","2030/12/17 14:59:59","0","0","0","1","10040"
"24003","24","102601","1","ริน","จบแล้วๆ \nแค่คนเดียว\nก็พอทำไหวอยู่ล่ะนะ","2","2022/08/24 12:00:00","2030/12/17 14:59:59","0","0","0","1","10040"
"24004","24","102601","2","ริน","สำเร็จแล้ว!\nเท่านี้ก็\nอู้ได้แล้ว...","3","2022/08/24 12:00:00","2030/12/17 14:59:59","0","0","0","2","10040"
"24005","24","102601","1","ริน","ถ้าอยากได้ชีสล่ะก็\nไปทำงานแล้ว\nมาซื้อสิ","4","2022/08/24 12:00:00","2030/12/17 14:59:59","0","0","0","1","10040"
"24006","24","102601","2","ริน","รู้ซึ้งถึงความน่ากลัว\nที่มาเป็นศัตรูกับฉัน\nแล้วรึยังล่ะ!","5","2022/08/24 12:00:00","2030/12/17 14:59:59","0","0","0","2","10040"
"24007","24","102601","2","ริน","ฉันเองก็ทำได้ดี\nกว่าที่คิดใช่ไหมล่ะ?","6","2022/08/24 12:00:00","2030/12/17 14:59:59","0","0","0","2","10040"
"24008","24","102601","4","ริน","เหนื่อยจัง...\nหนูวิ่งหนี\nเร็วเกินไปแล้ว...","7","2022/08/24 12:00:00","2030/12/17 14:59:59","0","0","0","4","10040"
"24009","24","102601","4","ริน","ถ้าเป็นแบบนี้\nต้องโดนมาฮิ~\nดุแน่ๆ เลย","8","2022/08/24 12:00:00","2030/12/17 14:59:59","0","0","0","4","10040"
"24010","24","102601","4","ริน","ทั้งๆ ที่\nตั้งใจแล้วเชียว...\nเจ็บใจจัง~","9","2022/08/24 12:00:00","2030/12/17 14:59:59","0","0","0","4","10040"
"24011","24","102601","4","ริน","โดนเล่นซะแล้ว...\nหนูเนี่ยรับมือยาก\nกว่าที่คิดนะเนี่ย","10","2022/08/24 12:00:00","2030/12/17 14:59:59","0","0","0","4","10040"
"24012","24","102601","4","ริน","หน็อยแน่~\nมาขโมยชีสของฉัน\nไปได้ยังไง~!","11","2022/08/24 12:00:00","2030/12/17 14:59:59","0","0","0","4","10040"
"24013","24","102601","4","ริน","เหนื่อยจัง...\nแต่คราวต่อไปนี่แหละ\nจะปกป้องให้ดูเลย...","12","2022/08/24 12:00:00","2030/12/17 14:59:59","0","0","1.81","1","10040"
