unit_id,unit_name,prefab_id,motion_type,se_type,move_speed,search_area_width,atk_type,normal_atk_cast_time,cutin,cutin_star6,visual_change_flag,comment
"200100","อุคิคี่","200100","0","0","270","800","1","3.5","0","0","0","[กายภาพ] โจมตีระยะไกล\nปีศาจลิงที่โจมตีด้วยการปาหินขนาดใหญ่จากระยะไกล"
"200200","บอลลูนเบิร์ด","200200","0","0","270","800","1","3","0","0","0","[ฟื้นฟู] ฟื้นพลังเป็นบริเวณ\nปีศาจนกที่แปลงพลังเวทที่สะสมในท้องออกมาเป็นคลื่นพลังฟื้นฟู"
"200300","เกตคีปเปอร์","200300","0","0","270","200","2","3.5","0","0","0","[เวท] โจมตีเป็นบริเวณ\nทวารบาลแห่งโลกปีศาจที่ปลดปล่อยเปลวไฟเผาไหม้จากประตูนรก"
"200301","เกตคีปเปอร์","200300","0","0","270","350","2","3.5","0","0","0","[เวท] โจมตีเป็นบริเวณ\nทวารบาลแห่งโลกปีศาจที่ปลดปล่อยเปลวไฟเผาไหม้จากประตูนรก"
"200302","เกตคีปเปอร์","200300","0","0","270","500","2","3.5","0","0","0","[เวท] โจมตีเป็นบริเวณ\nทวารบาลแห่งโลกปีศาจที่ปลดปล่อยเปลวไฟเผาไหม้จากประตูนรก"
"200400","แวร์วูฟ","200400","0","0","270","350","1","2.5","0","0","0","[กายภาพ] โจมตีระยะประชิด\nปีศาจสุนัขป่าที่ฉีกศัตรูด้วยกรงเล็บอันแหลมคม"
"200500","ไวลด์ฮอร์น","200500","0","16","270","200","1","3","0","0","0","[กายภาพ] โจมตีระยะประชิด\nปีศาจกวางที่ใช้เขาอันใหญ่โตในการโจมตีและป้องกัน"
"200501","สโนว์โกต","200501","0","16","270","200","1","3","0","0","0","[กายภาพ] โจมตีระยะประชิด\nปีศาจกวางเรนเดียร์ที่มีร่างกำยำภายใต้ขนหนา อาศัยอยู่บนภูเขาสูง"
"200503","ไวลด์ฮอร์น","200503","0","16","750","580","1","3","0","0","0",""
"200504","ไวลด์ฮอร์น","200503","0","16","750","350","1","3","0","0","0",""
"200505","ไวลด์ฮอร์น","200503","0","16","600","120","1","3","0","0","0",""
"200600","แรตต้ง","200600","0","11","270","250","1","1.5","0","0","0","[กายภาพ] โจมตีระยะประชิด\nปีศาจหนูที่โจมตีเบาแต่รวดเร็วและโจมตีซ้ำหลายครั้ง"
"200700","วู้ดโซล","200700","0","17","270","400","2","3","0","0","0","[เวท] โจมตีระยะกลาง\nปีศาจต้นไม้ผุๆ ที่ปากระสุนเวทใส่ด้านหลังไปเล็กน้อย"
"200701","ร็อกโซล","200701","0","17","270","400","2","3","0","0","0","[เวท] โจมตีระยะกลาง\nรูปปั้นหินต้องสาปที่ปาลูกไฟใส่ทำดาเมจเพิ่มจากแผลไหม้"
"200800","บิ้กเกิล","200800","0","15","270","1080","1","3.5","0","0","0","[กายภาพ] โจมตีระยะไกล\nภูตแห่งภูเขามีฟันแข็งแรงพอที่จะกินหิน"
"200801","มุกเกิล","200801","0","15","270","1080","1","3.5","0","0","0","[กายภาพ] โจมตีระยะไกล\nภูตแห่งภูเขาหิมะที่ใช้ก้อนน้ำแข็งเป็นทั้งอาวุธและอาหาร"
"200900","แสตมป์","200900","0","15","270","200","1","2.5","0","0","0","[กายภาพ] กองหน้า-โจมตีระยะประชิด\nปีศาจต้นไม้โจมตีด้วยกิ่งไม้ที่มีความยืดหยุ่นแทนแส้"
"200901","เนจิเระอะคาเชีย","200901","0","15","270","200","1","2.5","0","0","0","[กายภาพ] โจมตีระยะประชิด\nปีศาจต้นถั่วที่ลากนักผจญภัยเข้าไปในป่าลึกด้วยเถาวัลย์บิดเกลียว"
"200902","เทรนต์","200902","0","15","270","200","1","0.5","0","0","0","[กายภาพ] โจมตีระยะกลาง\nปีศาจต้นไม้ผุที่ขยายกิ่งได้อิสระด้วยทักษะชำนาญ ทำให้จี้ได้ตรงจุด"
"200903","เทรนต์","200902","0","15","270","3000","1","0.5","0","0","0","[กายภาพ] โจมตีระยะกลาง\nปีศาจต้นไม้ผุที่ขยายกิ่งได้อิสระด้วยทักษะชำนาญ ทำให้จี้ได้ตรงจุด"
"200904","เทรนต์","200904","0","15","270","3000","1","2","0","0","0","[กายภาพ] โจมตีระยะกลาง\nปีศาจต้นไม้ผุที่ขยายกิ่งได้อิสระด้วยทักษะชำนาญ ทำให้จี้ได้ตรงจุด"
"200905","เทรนต์","200905","0","15","270","3000","1","2","0","0","0","[กายภาพ] โจมตีระยะกลาง\nปีศาจต้นไม้ผุที่ขยายกิ่งได้อิสระด้วยทักษะชำนาญ ทำให้จี้ได้ตรงจุด"
"201000","สกัลเฟลม","201000","0","17","270","1080","2","3","0","0","0","[เวท] โจมตีระยะกลาง\nก้อนแห่งความอาฆาตที่มีเปลวเพลิงจากนรกห่อหุ้ม และไล่ล่าสิ่งชีวิต"
"201100","โคโบวต์","201100","0","15","270","650","1","3.5","0","0","0","[กายภาพ] โจมตีระยะกลาง\nปีศาจสุนัขภูเขาที่โจมตีโดยขว้างกระดูกที่ประกอบกันเป็นบูมเมอแรง"
"201101","โคโบวต์แอสซาซิน","201101","0","15","270","650","1","0.5","0","0","0","[กายภาพ] โจมตีระยะกลาง\nปีศาจสุนัขภูเขาที่หลอกล่อด้วยการเดินเหยาะอย่างรวดเร็ว\nและปามีดใส่ช่องว่างเพียงเล็กน้อยได้"
"201102","โคโบวต์แอสซาซิน","201102","0","15","350","370","1","0.5","0","0","0","[กายภาพ] โจมตีระยะกลาง\nปีศาจสุนัขภูเขาที่หลอกล่อด้วยการเดินเหยาะอย่างรวดเร็ว\nและปามีดใส่ช่องว่างเพียงเล็กน้อยได้"
"201200","โกเลม","201200","0","16","270","150","1","5","0","0","0","[กายภาพ] โจมตีระยะประชิด\nปีศาจหินที่โจมตีและป้องกันด้วยร่างกายอันแข็งแกร่ง"
"201201","บลูโกเลม","201201","0","16","270","150","1","5","0","0","0","[กายภาพ] [ป้องกันเวท] โจมตีระยะประชิด\nโกเลมต้านเวทที่เกิดจากหินซ่อนพลังเวท"
"201202","บลูโกเลม","201202","0","16","270","150","1","5","0","0","0","[กายภาพ] [ป้องกันเวท] โจมตีระยะประชิด\nโกเลมต้านเวทที่เกิดจากหินซ่อนพลังเวท"
"201203","โกเลม","201203","0","16","270","150","1","5","0","0","0","[กายภาพ] โจมตีระยะประชิด\nปีศาจหินที่โจมตีและป้องกันด้วยร่างกายอันแข็งแกร่ง"
"201204","บลูโกเลม","201204","0","16","270","150","1","5","0","0","0","[กายภาพ] [ป้องกันเวท] โจมตีระยะประชิด\nโกเลมต้านเวทที่เกิดจากหินซ่อนพลังเวท"
"201205","บลูโกเลม","201201","0","16","270","50","1","5","0","0","0","[กายภาพ] [ป้องกันเวท] โจมตีระยะประชิด\nโกเลมต้านเวทที่เกิดจากหินซ่อนพลังเวท"
"201300","ร็อกฟลาวเวอร์","201300","0","15","270","800","1","3.5","0","0","0","[กายภาพ] โจมตีระยะกลาง\nดอกไม้ขยับได้ทำจากหิน โจมตีโดยยิงก้อนกรวดเหมือนกระสุน"
"201301","แมดฟลาวเวอร์","201301","0","15","270","800","1","3.5","0","0","0","[กายภาพ] โจมตีระยะกลาง\nดอกไม้ที่หางปล่อยกลิ่นเหม็นออกมาแต่ถ้าชินแล้วจะติดเป็นนิสัยอยู่"
"201302","แคคตัสฟลาวเวอร์","201302","0","15","270","800","1","3.5","0","0","0","[กายภาพ] โจมตีระยะกลาง\nต้นกระบองเพชรขยับได้ที่ยิงหนามได้ไม่สิ้นสุด สัมผัสหนามจะทำให้ร่างกายชา"
"201400","เอลเดอร์คลาวด์","201400","0","0","270","1080","2","3","0","0","0","[เวท] [สนับสนุน] โจมตีเป็นบริเวณ\nปีศาจเมฆที่ควบคุมสภาพอากาศอย่างอิสระ และปล่อยสายฟ้าฟาดได้"
"201500","โมกุริคุราเงะ","201500","0","0","270","780","2","3","0","0","0","[ฟื้นฟู] ฟื้นพลังเป็นบริเวณ\nปีศาจแมงกะพรุนที่เก็บชุดดำน้ำมารองน้ำไว้ ทำให้ต่อสู้บนบกได้"
