psy_product_id,condition_flavor_1,condition_flavor_2,psy_product_name,flavor_1,flavor_2,flavor_3,disp_order,init_flg
"100","3","5","พุดดิ้งเปโกรีน","พุดดิ้งแบบเจ้าหญิง\nแค่เอาของกินหลายๆ อย่าง\nที่อยู่ในร้านมาใส่เข้าไปเท่านั้น\nลุ้นจังว่ารสชาติจะออกมาเป็นยังไง","พุดดิ้งชั้นเลิศ ที่พอเริ่มกินก็หยุดไม่ได้เพราะอร่อยเกินไป\nคนที่จะหยุดมิยาโกะในตอนนี้ได้\nไม่มีหรอกนะ","แจ่มไปเลยนะคะ☆ สินะ!","1","1"
"101","3","5","พุดดิ้งคกโคโระ","พุดดิ้งของคนที่อยู่เคียงข้างนายเสมอ เหมือนเขาจะรับความเอาแต่ใจของมิยาโกะอย่างอ่อนโยนด้วยล่ะ","ช่างเป็นรสชาติที่ทำให้รู้สึกอ่อนโยนมากๆ เลย... เป็นรสชาติที่เหมือนเดิมตลอด ตั้งแต่อรุณสวัสดิ์ไปจนถึงราตรีสวัสดิ์...","นายท่าน สินะ!","2","1"
"102","3","5","พุดดิ้งแคล","พุดดิ้งของคนที่ปากไม่ตรงกับใจน่ะสิ ลองเอาน้ำตาลกับเครื่องเทศมาผสมกันดูน่ะ ลุ้นจังเลย ว่ารสชาติจะออกมาเป็นยังไง","เป็นพุดดิ้งที่เพลิดเพลินไปกับหลายรสชาติในคราวเดียว อร่อยจริงๆ นะรสชาติแบบซึนเดเระ มิยาโกะเอง\nก็จะตั้งใจลองเป็นซึนเดเระล่ะนะ","เดี๋ยวก็เชือดซะเลย! สินะ!\n...ความน่ารักหายไปไหนซะแล้วล่ะ?","3","0"
"103","3","5","พุดดิ้งเชฟี่","พุดดิ้งของคนที่กลายเป็นทารกเหมือนนายน่ะสิ ลองทำเป็นไอศกรีมพุดดิ้งเย็นๆ ดูล่ะ","พุดดิ้งไอศกรีมที่กินในที่อุ่นๆ นี่สุดยอดไปเลยน่ะสิ~♪ มิยาโกะที่รู้สึกสบายใจเกินไป และไม่มีความทรงจำในอดีต เหมือนใจจะกลับเป็นเด็กอีกครั้งเลย~","พี่จาย♪ สินะ!","4","1"
"104","3","5","พุดดิ้งอิลิยา","พุดดิ้งที่มีน้ำมะเขือเทศเป็นสูตรลับที่นึกออกตอนเห็นอิลิยาน่ะสิ\nอุดมไปด้วยคุณค่าโภชนาการ","มะเขือเทศให้คุณค่าทางโภชนาการได้อย่างดีเลยล่ะ พลังเริ่มเติมเต็มเข้ามาเรื่อยๆ การฟื้นฟูก็ไม่ใช่ความฝันหรอก ถ้ามิยาโกะฟื้นฟูล่ะก็...","ฮ่าา ฮ่าๆๆ! ฉันจะครองโลก สินะ!","5","1"
"105","3","5","พุดดิ้งอาคาริ","พุดดิ้งของอาคาริ ทำให้น่ารักพอๆ กับของโยริเลยนะ บอกตามตรง สำหรับมิยาโกะ ถ้าอร่อย\nอะไรก็ได้ทั้งนั้นล่ะ","ถึงรูปลักษณ์จะดูน่ารัก\nแต่มิยาโกะเข้มงวดกับรสชาติน่ะสิ\nอ้าม...นะ นี่มัน...!\nเริ่มรู้สึกแปลกมากๆ เลย...","พี่ชายลามก! สินะ!","6","1"
"106","3","5","พุดดิ้งโยริ","ถ้าไม่ทำให้น่ารัก อาคาริจะโกรธ\nก็เลยทำพุดดิ้งของโยริให้น่ารักไงล่ะ ผลงานที่ภูมิใจนำเสนอเลยนะ","หืมม... นี่เป็นพุดดิ้งที่บอกความรู้สึกได้ยากมากเลย... เหมือนจะอยากพูดตรงๆ... แต่ก็เหมือนจะอยากเก็บซ่อนไว้ในใจ...","เอ่อ...คือว่า...ฉัน...\nกะ เกลียดนายที่สุด สินะ......!","7","1"
"107","3","5","พุดดิ้งชิโนบุ","เพราะชิโนบุใจดีกับมิยาโกะอยู่เสมอ\nก็เลยตั้งใจทำให้\nแต่คุณพ่อหัวกะโหลกไม่จำเป็น\nก็เลยไม่ได้ทำน่ะ","พอกินพุดดิ้งอันนี้ รู้สึกเหมือนชิโนบุมาอยู่ข้างในมิยาโกะเลย! ถ้ามีพลังของชิโนบุ พุดดิ้งในอนาคตก็มีให้ดูแบบไม่อั้นเลยล่ะ!","คุณพ่อ...พอได้แล้ว สินะ!\nหืม? มองไม่เห็น...\nอนาคตของพุดดิ้ง...","8","0"
"108","3","5","พุดดิ้งจุน","พุดดิ้งของคนที่ไม่ถอดชุดเกราะสีดำออกน่ะสิ ตั้งใจว่าจะทำพุดดิ้งเนื้อแน่น แต่มันกลับเหนียวเกินไปน่ะสิ","เพราะมันแข็งเกินไปจนเคี้ยวไม่ได้ ก็เลยกลืนไปทั้งอันเลยน่ะสิ รู้สึกแบบ เหมือนร่างกายแข็งแกร่งขึ้น\nรู้สึกว่าจะปกป้องทุกคนได้ล่ะ!","อินเฟอร์โน่ชีลด์! สินะ!","9","1"
"109","3","5","พุดดิ้งโทโมะ","พุดดิ้งของคนที่ชอบแกล้งแหย่นายตลอดเวลาน่ะสิ แสดงถึง\nการแกล้งแหย่ด้วยเครื่องเทศแปลกๆ นิดหน่อยน่ะ","เหมือนเครื่องเทศกำลังระเบิดในปาก ทำให้เกิดสัมผัสรสชาติใหม่ล่ะ! ความรู้สึกนี้ล่อลวงมิยาโกะล่ะ!","พออยู่กับคุณ ก็รู้สึกแปลกๆ... สินะ\nคุณกำลังแกล้งแหย่ฉันอยู่ใช่ไหม?","10","1"
"110","3","5","พุดดิ้งมัทสึริ","คนตัวเล็กที่อยู่ในกองอัศวินแห่งวังหลวงน่ะสิ ถึงจะตัวเล็กแต่ก็เหมือนเด็กผู้ชาย ก็เลยลองปรุงรสชาติให้เข้มข้นขึ้นน่ะ","อืม~ รสชาติเข้มข้นที่ทำให้ประทับใจ สวนทางกับภายนอก มันกระจายไปทั่วปากเลยล่ะ!","ไทเกอร์ฮีโร่บอมเบอร์! สินะ!","11","1"
"111","3","5","พุดดิ้งคุโรเอะ","เป็นพุดดิ้งที่เท่มากเลยนะ\nแต่เหมือนจะอารมณ์ไม่ดีหน่อยๆ\nกินแล้วจะเป็นอะไรไหมนะ??","ทั้งที่รูปลักษณ์ดูเท่มาก\nแต่กลับมีรสชาติอ่อนละมุนมากเลย!\nรู้สึกนึกถึงวันเก่าๆ เลยล่ะ...","เอาเถอะ ไม่เห็นเป็นไรนี่?\nก็ไม่รู้เหมือนกัน สินะ","13","1"
"112","3","5","พุดดิ้งจิเอรุ","ตบแต่งได้สวยมาก!\nสีสันสดใสและน่าอร่อยจัง\nน่าจะคาดหวังกับอันนี้ได้นะ","ช่างเป็นสัมผัสที่แปลกอะไรอย่างนี้... จารุ...โจะรุ...เจรุ?\nกำลังพูดเจรุอยู่เหรอเนี่ย\nว่าแต่เจรุคืออะไรอ่ะ?","พุดดิ้งงง★ สินะ!","14","1"
"113","3","5","พุดดิ้งยูนิ","หน้าตาสมบูรณ์แบบมาก!\nคนที่ทำอันนี้ต้องเป็นอัจฉริยะแน่ๆ!\nอยากกินเร็วๆ จัง!","รสชาติมันหวานอมเปรี้ยวแปลกๆ...เป็นรสชาติที่ไม่เคยกินมาก่อนเลย รสชาตินี้ หรือว่า...","พูดอีกอย่างหนึ่งก็คือ\nรสชาติของวัยรุ่น สินะ?","15","1"
"114","3","5","พุดดิ้งซาเร็น","ลองใส่รสชาติแห่งความทรงจำ\nที่นายพูดถึงลงไปทั้งหมดแล้วนะ ถึงนายจะจำอะไรไม่ได้ แต่ทำไมบอกว่าเป็นรสชาติที่คุ้นเคยล่ะ?","ทั้งๆ ที่มิยาโกะเองก็ไม่มีความทรงจำก่อนที่จะเป็นวิญญาณ\nแต่รู้สึกเหมือนคิดถึงวันวาน\nในอดีตขึ้นมาล่ะ...","เพื่อนสมัยเด็กคือนาย... สินะ?","16","1"
"115","3","5","พุดดิ้งสึซึเมะ","เป็นวิธีทำของเมดที่บังเอิญเจอ\nสอนให้น่ะ เมดน่าจะทำพุดดิ้งเป็นนะ แต่ความกังวลใจนี้คืออะไรกันล่ะ...?","แปลกจัง ลื่นล้ม 3 ครั้ง หลังจากกินพุดดิ้งอันนี้ เพราะมิยาโกะเป็นวิญญาณปกติจะไม่ลื่นล้มนะ เพราะอะไรกัน...?","ว้ายยย สินะ~!","17","1"
"116","3","5","พุดดิ้งคุรุมิ","พุดดิ้งเล็กๆ น่ารักที่เด็กขี้อายสอนมาน่ะ ทั้งที่ยังไม่ได้จับ แต่ก็สั่นดึ๋งดึ๋งและนิ่มอย่างน่าตกใจเลยล่ะ","ความเค็มเล็กน้อยในความหวาน\nเป็นรสชาติที่ทำให้ติดใจน่ะสิ\nพุดดิ้งอันนี้ถ้าพยายามน่าจะทำออกมาได้อร่อยเลยล่ะ","ได้ทำก็ทำจะถ้า! สินะ!","18","0"
"117","3","5","พุดดิ้งอายาเนะ","เกิดไอเดียตอนที่เห็นตุ๊กตาหมีน่ะ\nถึงจะอันเล็ก แต่ก็เป็นพุดดิ้งที่มีรสหวานเข้มข้น จนทำให้รู้สึกสดใสร่าเริงได้น่ะ!","พุดดิ้งอันนี้ พอกินเข้าไปแล้ว ความรู้สึกเหมือนกลายเป็นพี่สาวเลยล่ะ พุดดิ้งสุดพิเศษนี้ มิยาโกะจะปกป้องเอง!","พุดดิ้งฟูลสวิง สินะ~!","19","1"
"118","3","5","พุดดิ้งมาโฮะ","พุดดิ้งขององค์หญิงแห่งราชอาณาจักรมาโฮะมาโฮะล่ะ\nเป็นพุดดิ้งที่สง่างาม แม้แต่ปีศาจก็หลงใหลในรสชาติอันแสนวิเศษ!","พลังเทพนิยายเอ่อล้นขึ้นมาแล้ว\nถ้าเป็นตอนนี้ รู้สึกว่ามิยาโกะเองก็น่าจะใช้เวทมนตร์ได้นะ!\nเอาล่ะ ไปกันเตอะเจ้า~!","มิราเคิลมิยาริน คุรุรินป้า~☆ สินะ!","20","1"
"119","3","5","พุดดิ้งมาโคโตะ","ตั้งใจทำให้เป็นพุดดิ้งที่ออกมาดูดี\nก็เลยใส่ของป่าลงไปซะเยอะเลย\nน่าจะออกมาเป็นพุดดิ้งร้อนแรงดั่งไฟเลยล่ะ","โอ้! มิยาโกะรู้สึกเหมือนตัวเองแข็งแกร่งขึ้นมาเลย!\nถ้ามีเรื่องเดือดร้อนอะไร\nมิยาโกะจะคอยดูแลให้ทั้งหมดเอง!","วูล์ฟเฟนไบท์ สินะ!","21","1"
"120","3","5","พุดดิ้งคาโอริ","ลองใส่สิ่งที่คล้ายกับมะระ ที่มักจะเก็บได้จากอาณาจักรอะไรสักแห่งลงไปล่ะ! ดูท่าจะขมหน่อยนะ...","พอกินไปหนึ่งคำ รู้สึกเหมือนความสดใสเอ่อล้นออกมาจนหยุดไม่ได้เลย! เพราะรู้สึกดีมาก จะขอแสดงเต้นรำสักเพลงล่ะกันเน้อ!","อะไรเกิดแล้วดีเสมอน้า~! สินะ!","22","1"
"121","3","5","พุดดิ้งคาสึมิ","ลองใส่ของกินที่คนฉลาดชอบลงไปเยอะๆ ดูน่ะ เหมือนจะเหมาะกับการคิดอะไรยากๆ นะ เพราะอะไรกันล่ะ?","ฮุฮุฮุ...อย่างนี้นี่เอง\nเพราะใช้น้ำตาลชั้นเลิศแบบพอดีๆ\nเลยทำให้กระตุ้นสมองได้มากขึ้นล่ะ!","ฮุๆ เป็นการสืบสวนง่ายๆ สินะ","23","1"
"122","3","5","พุดดิ้งมาฮิรุ","พุดดิ้งที่ทำจากนมวัวรีดสดใหม่ๆ~ ให้มาฮิรุมาช่วย เพื่อที่มิยาโกะจะได้รีดนมวัวเอง!","นมเข้มข้นมาก จนแก้มจะห้อยลงมาแล้ว~♪ สัมผัสได้ถึงลมหายใจแห่งธรรมชาติ...ของฟาร์ม\nได้จากพุดดิ้งอันนี้!","อลิซาเบธ~! สินะ~!","24","1"
"123","3","5","พุดดิ้งชิโอริ","ได้ยินมาจากมาฮิรุว่าเขาเป็นคนใจดี\nก็เลยลองทำเป็นรสหวานแบบละเอียดอ่อน เพื่อแสดงถึงความอ่อนโยนน่ะ","แม้จะมีความหวานหน่อยๆ\nแต่ก็เป็นพุดดิ้งรสชาติเข้มข้น\nที่ทำให้รู้สึกถึงความโดดเด่นชัดเจน","ถ้าคุณอ่านหนังสือ...ที่ฉันชอบ\nฉันก็ดีใจค่ะ... สินะ","25","1"
"124","3","5","พุดดิ้งริมะ","เหมือนจะต่างกับวัวที่อยู่ในฟาร์มนะ มันนุ่มๆ และทำให้รู้สึกดี\nก็เลยทำขึ้นอย่างพิถีพิถันกับสัมผัสในการกินน่ะ","นะ นี่มัน...!\nวินาทีที่เอาเข้าปาก มันอ่อนยวบและละลายหายไปทันทีเลย! สัมผัสนั้นทำให้ติดใจมากๆ เลยล่ะ!","จะทำให้มันพองฟู สินะ!","26","1"
"125","3","5","พุดดิ้งริน","เหมือนจะเป็นคนที่นอนตลอดเวลาเลยนะ ก็เลยลองใส่สมุนไพรที่ทำให้นอนหลับสนิทดูน่ะ ไม่รู้เหมือนกันว่าจะอร่อยไหมในฐานะพุดดิ้ง","เฮ้อ...เป็นรสชาติที่ประเมินยากจัง...อร่อยมันก็อร่อยอยู่หรอกนะ...\nอืม~ พอคิดไปคิดมา...\nก็เริ่มง่วงซะแล้ว...","น่ารำคาญจัง~ สินะ...","27","0"
"126","3","5","พุดดิ้งลาบิริสต้า","เป็นพุดดิ้งที่คนแต่งตัวสีแดงแจ๋ร้านเครปสอนมาน่ะ เขาสอนวิธีทำเป็นขั้นเป็นตอน เป็นคนดีใจมากๆ เลยล่ะ!","ทะ...ทั้งที่เป็นพุดดิ้ง แต่มีรสเครป รสชาติก็ธรรมดามาก แต่ว่า...รู้สึกเหมือนได้เปิดประตูบานใหม่สู่โลกของพุดดิ้งเลย...!","ปลดปล่อยพลังแห่งพุดดิ้งออกมา สินะ~!","28","1"
"127","3","5","พุดดิ้งชิซึรุ","เป็นพุดดิ้งสูตรปริศนาที่ตกอยู่ในร้านล่ะ บนปกหนังสือสูตรมีเขียนไว้ว่า [ด้วยรักจากพี่สาว] ด้วยล่ะ","สัมผัสตอนละลาย\nเป็นอะไรที่ยอดเยี่ยมมาก~♪\nพอกินปุ๊บ รู้สึกมีความสุขจังเลย...\nนี่คือสิ่งที่เรียกว่าความรักงั้นเหรอ?","ใช้พลังพี่สาวให้เต็มที่! สินะ!","29","0"
"128","3","5","พุดดิ้งริโนะ","เรียนวิธีทำมาจากริโนะล่ะ!\nทำออกมาน่าอร่อยมาก\nสมกับที่ทำงานในร้านเครปเลยล่ะ!","ทำแบบนี้จะทำให้พลังน้องสาว? เพิ่มขึ้นน่ะ ถ้าเป็นน้องสาว\nจะแย่งพุดดิ้งพี่ชายเท่าไรก็ได้ไง!\nสุดยอดไปเลย~!","พี่ชาย ส่งพุดดิ้งมา สินะ!","30","1"
"129","3","5","พุดดิ้งฮิโยริ","เป็นพุดดิ้งที่ช่วยกันคิดกับพี่สาวที่เดินผ่านมา ตอนที่กลุ้มใจกับสูตร\nพุดดิ้งน่ะ นานๆ ทีก็เจอคนดีๆ เหมือนกันน้า~♪","พอกินเข้าไปรู้สึกสดชื่นขึ้นมาเลย เพราะงั้น มิยาโกะก็เลยช่วยคน เป็นการขอบคุณสำหรับสูตรพุดดิ้งน่ะ มิยาโกะเก่งจังเลย!","เวลาลำบากก็ต้องช่วยเหลือกัน! สินะ!","31","1"
"130","3","5","พุดดิ้งยุย","พุดดิ้งแบบพิถีพิถันที่มิยาโกะพยายามทำขึ้นมาล่ะ~ พุดดิ้งช่วยรักษาเยียวยาได้น่ะ เพราะงั้น เลยตั้งใจทำด้วยความรู้สึกอ่อนโยนล่ะ","อ่า...จู่ๆ ก็มองเห็นทุ่งดอกไม้ล่ะ เป็นรสชาติอ่อนโยนมากๆ ราวกับทั้งตัวและหัวใจถูกห่อหุ้มเอาไว้เลย นี่มัน...เหมือนเป็นการเยียวยาเลยน่ะสิ~♪","ฟลาวเวอร์ริ่งฮีล สินะ~♪","32","1"
"131","3","5","พุดดิ้งเรย์","มิยาโกะฝึกฝีมืออย่างเข้มงวด\nเพื่อทำพุดดิ้งที่ดีที่สุดเลยนะ...\nเป็นพุดดิ้งที่เท่และสมบูรณ์แบบที่ทำสำเร็จจากผลลัพธ์นั้นเลยนะ!","เป็นพุดดิ้งที่สมบูรณ์แบบจริงๆ แต่การจะเรียกว่าเป็นพุดดิ้งที่ดีที่สุดได้นั้น ยังต้องฝึกซ้อมอีกเยอะ...\nการทำพุดดิ้งมันสุดแสนจะลึกซึ้ง...!","สแลชเทมเพสต์! สินะ","33","1"
"132","3","5","พุดดิ้งอากิโนะ","พุดดิ้งคุณหนูที่หรูหรามีระดับล่ะ\nมีสตรอว์เบอร์รีลูกใหญ่เหมือนอัญมณีอยู่ข้างในด้วยนะ!","ทั้งรสชาติและวัตถุดิบมีความพิถีพิถันน่ะสิ สิ่งที่ดีที่สุดไม่ประนีประนอม\nน่าจะทำให้หรูหรากว่านี้\nและอร่อยกว่านี้ได้นะ...","โอ๊ะ โฮะ โฮะ โฮะ! สินะ!","34","1"
"133","3","5","พุดดิ้งยูคาริ","ทำเป็นพุดดิ้งที่ข้างนอกแน่น ข้างในนุ่มนิ่มล่ะ ใส่ครีมสดแบบฟูฟ่องเหมือนฟองลงไปด้วยล่ะ♪","บางครั้งพุดดิ้งก็เป็นเหมือนเครื่องดื่ม ต้องลองดูสักหน่อย... มันแทบจะละลายในปากเลยล่ะ~! เหมือนแทรกซึมเข้าไปในร่างกายเลยล่ะ~","พุดดิ้งนุ่มสุดยอด~! สินะ!","35","1"
"134","3","5","พุดดิ้งทามากิ","ไท...ยากิพุดดิ้งไส้ถั่วแดง\nที่เอาไปอบกรอบๆ ด้วยล่ะ\nเป็นนวัตกรรมใหม่น่ะ!","พุดดิ้งอันนี้ กินหลังอบเสร็จใหม่ๆ\nจะดีที่สุดเลยล่ะ...! ถึงจะร้อน แต่ก็อร่อยจนเริ่มอยู่ไม่สุขเลยล่ะ...!","เมี้ยว เมี้ยว เมี้ยว! สินะ!","36","1"
"135","3","5","พุดดิ้งมิฟุยุ","ใส่ถั่วลงไปเยอะๆ เพราะคำนึงถึงความสมดุลทางโภชนาการ\nเป็นพุดดิ้งที่พึ่งพาได้ตอนที่ยุ่งกับเรื่องนั้นเรื่องนี้น่ะ!","พุดดิ้งจะกินเมื่อไรก็กินได้ง่ายๆ ถือเป็นเสน่ห์อย่างนึงเลยนะ\nอันนี้ให้สัมผัสตอนกินด้วย กินแค่อันเดียว ก็เคลื่อนไหวได้เยอะเลยล่ะ","แสดงประสิทธิภาพให้เต็มที่! สินะ!","37","0"
"136","3","5","พุดดิ้งมิซาโตะ","ทำจากสมุนไพรที่ได้จากผู้หญิงในป่าเอลฟ์ล่ะ พุดดิ้งรสชาติละมุนขนาดนี้ เพิ่งเคยกินเป็นครั้งแรกน่ะ...","หลังจากกินพุดดิ้งอันนี้ รู้สึกว่าตัวเองเป็นเด็กดีขึ้นเลย ให้พุดดิ้งที่ชอบมากกับเด็กที่ร้องไห้ไปแล้ว\nรู้สึกดีจังเลย","ตายจริงๆ~ สินะ~♪","38","1"
"137","3","5","พุดดิ้งฮาสึเนะ","ลองทำพุดดิ้งแปลกๆ ที่ฝันเห็นตอนนอนกลางวันล่ะ พอเห็นก็เริ่มง่วงอีกแล้ว...","รสชาติที่ไม่รู้จักของพุดดิ้งหวานๆ กำลังเด้งดึ๋งอยู่ในปาก! ถ้าเป็นตอนนี้ล่ะก็ รู้สึกเหมือนจะกอบกู้โลกด้วยพลังเหนือธรรมชาติเลยล่ะ\nแต่ก็ง่วงจัง...","ฟี้ๆ~... สินะ...","39","1"
