reminder_id,event_id,start_time,end_time,title_text,description_text,notice_text,thumbnail_id,btn_text,target_type,target_id
"1004601","10046","2022/12/01 12:00:00","2022/12/31 11:59:59","เหตุการณ์ตอนพิเศษ","ปลดล็อกเนื้อเรื่องตอนพิเศษของกิจกรรม\n[มิซาโตะซัมเมอร์เยล! ทีมเบสบอลสู่ฝันในฤดูร้อน] แล้ว","สามารถรับชมเนื้อเรื่องตอนพิเศษ\nได้ที่เนื้อเรื่องพิเศษ","5046601","ไปที่เนื้อเรื่อง","1","5046601"
"1004801","10048","2023/01/16 00:00:00","2023/01/31 11:59:59","เหตุการณ์ตอนพิเศษ","เนื้อเรื่องตอนพิเศษจะถูกปลดล็อก เมื่อรับชมตอนจบ\nของกิจกรรม [แฮปปี้ เชนจ์ แองเจิลส์]","สามารถรับชมเนื้อเรื่องตอนพิเศษ\nได้ที่เนื้อเรื่องพิเศษ","0","ไปที่เนื้อเรื่อง","2","5048"
"1004802","10048","2023/01/16 00:00:00","2023/01/31 11:59:59","เหตุการณ์ตอนพิเศษ","จดหมายจากราฟี่แห่ง [แฮปปี้ เชนจ์ แองเจิลส์] มาถึงแล้ว!","สามารถรับชมเนื้อเรื่องตอนพิเศษ\nได้ที่เนื้อเรื่องพิเศษ","0","ไปที่เนื้อเรื่อง","3","5048"
"1005601","10056","2023/05/09 00:00:00","2023/05/31 11:59:59","เหตุการณ์ตอนพิเศษ","ปลดล็อกเนื้อเรื่องตอนพิเศษของกิจกรรม\n[กรูเมต์ปริ้นเซสปีใหม่! การเดิมพันของเหล่าหญิงสาว] แล้ว","สามารถรับชมเนื้อเรื่องตอนพิเศษ\nได้ที่เนื้อเรื่องพิเศษ","5056601","ไปที่เนื้อเรื่อง","4","5056"
"1006101","10061","2023/06/22 12:00:00","2023/07/10 23:59:59","เหตุการณ์ตอนพิเศษ","ปลดล็อกเนื้อเรื่องตอนพิเศษของกิจกรรม\n[บทเรียนซินเดอเรลล่า วันที่สวยงามรสชาติเหมือนแอปเปิล] แล้ว","สามารถรับชมเนื้อเรื่องตอนพิเศษ\nได้ที่เนื้อเรื่องพิเศษ","5061601","ไปที่เนื้อเรื่อง","3","5061"
"1006102","10061","2023/07/07 00:00:00","2023/07/10 23:59:59","เหตุการณ์ตอนพิเศษ","ปลดล็อกเนื้อเรื่องตอนพิเศษของกิจกรรม\n[บทเรียนซินเดอเรลล่า วันที่สวยงามรสชาติเหมือนแอปเปิล] แล้ว","","5061602","ไปที่เนื้อเรื่อง","5","10061"
"1006103","10061","2023/07/11 00:00:00","2023/07/31 11:59:59","เหตุการณ์ตอนพิเศษ","ปลดล็อกเนื้อเรื่องตอนพิเศษของกิจกรรม\n[บทเรียนซินเดอเรลล่า วันที่สวยงามรสชาติเหมือนแอปเปิล] แล้ว","สามารถรับชมเนื้อเรื่องตอนพิเศษ\nได้ที่เนื้อเรื่องพิเศษ","5061601","ไปที่เนื้อเรื่อง","3","5061"
"1006601","10066","2023/08/23 12:00:00","2023/09/24 11:59:59","ปลดล็อกเนื้อเรื่องมินิเกม","ปลดล็อกเนื้อเรื่องตอนพิเศษของมินิเกม\n[ศึกดวล! เกมต่อคำดราก้อนส์] แล้ว","สามารถรับชมได้ เมื่อซื้อ [ศึกดวล! เกมต่อคำดราก้อนส์]\nจาก [โต๊ะเล่นเกมของทุกคน] และเล่นโหมด EXTRA","5027704","ไปที่เนื้อเรื่อง","6","1004"
"1007001","10070","2023/11/08 00:00:00","2023/11/11 23:59:59","เพิ่มคอมเมนต์จากอิโอะ","เพิ่มคอมเมนต์แก้ไขจากครูอิโอะ\nใน [ไดอารี่ภาพวันหยุดฤดูร้อน] แล้ว","สามารถรับชมคอมเมนต์แก้ไขได้โดย\nเข้าที่ป้ายบนหน้าปก [ไดอารี่ภาพวันหยุดฤดูร้อน]","5070601","ไปที่กิจกรรม","5","10070"
"1007301","10073","2023/12/12 12:00:00","2023/12/25 11:59:59","เหตุการณ์ตอนพิเศษ","ปลดล็อกเนื้อเรื่องตอนพิเศษของกิจกรรม\n[มิซาโตะซัมเมอร์เยล! ทีมเบสบอลสู่ฝันในฤดูร้อน] แล้ว","สามารถรับชมเนื้อเรื่องตอนพิเศษ\nได้ที่เนื้อเรื่องพิเศษ","5046601","ไปที่เนื้อเรื่อง","1","5046601"
"1007501","10075","2024/01/19 00:00:00","2024/01/24 11:59:59","เหตุการณ์ตอนพิเศษ","เนื้อเรื่องตอนพิเศษจะถูกปลดล็อก เมื่อรับชมตอนจบ\nของกิจกรรม [แฮปปี้ เชนจ์ แองเจิลส์]","สามารถรับชมเนื้อเรื่องตอนพิเศษ\nได้ที่เนื้อเรื่องพิเศษ","0","ไปที่เนื้อเรื่อง","2","5048"
"1007502","10075","2024/01/19 00:00:00","2024/01/24 11:59:59","เหตุการณ์ตอนพิเศษ","จดหมายจากราฟี่แห่ง [แฮปปี้ เชนจ์ แองเจิลส์] มาถึงแล้ว!","สามารถรับชมเนื้อเรื่องตอนพิเศษ\nได้ที่เนื้อเรื่องพิเศษ","0","ไปที่เนื้อเรื่อง","3","5048"
"1008201","10082","2024/05/10 00:00:00","2024/05/13 23:59:59","เพิ่มรูปภาพหมู่","เพิ่มรูปภาพหมู่ใน\n[งานเลี้ยงปีใหม่กับทุกคน] แล้ว","","5082601","ไปที่กิจกรรม","5","1004"
"1008301","10083","2024/05/21 00:00:00","2024/05/26 11:59:59","เหตุการณ์ตอนพิเศษ","ปลดล็อกเนื้อเรื่องตอนพิเศษของกิจกรรม\n[กรูเมต์ปริ้นเซสปีใหม่! การเดิมพันของเหล่าหญิงสาว] แล้ว","สามารถรับชมเนื้อเรื่องตอนพิเศษ\nได้ที่เนื้อเรื่องพิเศษ","5056601","ไปที่เนื้อเรื่อง","4","5056"
"1008901","10089","2024/07/09 12:00:00","2024/07/20 23:59:59","เหตุการณ์ตอนพิเศษ","ปลดล็อกเนื้อเรื่องตอนพิเศษของกิจกรรม\n[บทเรียนซินเดอเรลล่า วันที่สวยงามรสชาติเหมือนแอปเปิล] แล้ว","สามารถรับชมเนื้อเรื่องตอนพิเศษ\nได้ที่เนื้อเรื่องพิเศษ","5061601","ไปที่เนื้อเรื่อง","3","5061"
"1008902","10089","2024/07/17 00:00:00","2024/07/20 23:59:59","เหตุการณ์ตอนพิเศษ","ปลดล็อกเนื้อเรื่องตอนพิเศษของกิจกรรม\n[บทเรียนซินเดอเรลล่า วันที่สวยงามรสชาติเหมือนแอปเปิล] แล้ว","","5061602","ไปที่เนื้อเรื่อง","5","10089"
"1008903","10089","2024/07/21 00:00:00","2024/07/24 11:59:59","เหตุการณ์ตอนพิเศษ","ปลดล็อกเนื้อเรื่องตอนพิเศษของกิจกรรม\n[บทเรียนซินเดอเรลล่า วันที่สวยงามรสชาติเหมือนแอปเปิล] แล้ว","สามารถรับชมเนื้อเรื่องตอนพิเศษ\nได้ที่เนื้อเรื่องพิเศษ","5061601","ไปที่เนื้อเรื่อง","3","5061"
