id,campaign_category,value,system_id,icon_image,start_time,end_time,level_id,shiori_group_id,duplication_order
"1","34","2000","103","30","2020/09/25 12:00:00","2020/10/05 11:59:59","0","0","0"
"2","44","2000","103","40","2020/09/25 12:00:00","2020/10/05 11:59:59","0","0","0"
"3","31","2000","101","30","2020/10/05 12:00:00","2020/10/13 11:59:59","0","0","0"
"4","41","2000","101","40","2020/10/05 12:00:00","2020/10/13 11:59:59","0","0","0"
"5","45","2000","104","40","2020/10/13 12:00:00","2020/10/22 11:59:59","0","0","0"
"6","34","2000","103","30","2020/10/22 12:00:00","2020/11/01 11:59:59","0","0","0"
"7","44","2000","103","40","2020/10/22 12:00:00","2020/11/01 11:59:59","0","0","0"
"8","31","2000","101","30","2020/11/01 12:00:00","2020/11/05 11:59:59","0","0","0"
"9","41","2000","101","40","2020/11/01 12:00:00","2020/11/05 11:59:59","0","0","0"
"10","32","2000","102","30","2020/11/05 12:00:00","2020/11/09 11:59:59","0","0","0"
"11","42","2000","102","40","2020/11/05 12:00:00","2020/11/09 11:59:59","0","0","0"
"12","45","2000","104","40","2020/11/09 12:00:00","2020/11/17 11:59:59","0","0","0"
"13","34","2000","103","30","2020/11/17 12:00:00","2020/11/26 11:59:59","0","0","0"
"14","44","2000","103","40","2020/11/17 12:00:00","2020/11/26 11:59:59","0","0","0"
"15","31","2000","101","30","2020/11/26 12:00:00","2020/12/01 11:59:59","0","0","0"
"16","41","2000","101","40","2020/11/26 12:00:00","2020/12/01 11:59:59","0","0","0"
"17","32","2000","102","30","2020/12/01 12:00:00","2020/12/04 11:59:59","0","0","0"
"18","42","2000","102","40","2020/12/01 12:00:00","2020/12/04 11:59:59","0","0","0"
"19","45","2000","104","40","2020/12/04 12:00:00","2020/12/14 11:59:59","0","0","0"
"20","34","2000","103","30","2020/12/14 12:00:00","2020/12/23 11:59:59","0","0","0"
"21","44","2000","103","40","2020/12/14 12:00:00","2020/12/23 11:59:59","0","0","0"
"22","31","2000","101","30","2020/12/23 12:00:00","2020/12/29 11:59:59","0","0","0"
"23","41","2000","101","40","2020/12/23 12:00:00","2020/12/29 11:59:59","0","0","0"
"24","34","3000","103","30","2020/12/29 12:00:00","2021/01/05 11:59:59","0","0","0"
"25","44","3000","103","40","2020/12/29 12:00:00","2021/01/05 11:59:59","0","0","0"
"26","45","3000","104","40","2021/01/05 12:00:00","2021/01/15 11:59:59","0","0","0"
"27","31","2000","101","30","2021/01/15 12:00:00","2021/01/18 11:59:59","0","0","0"
"28","41","2000","101","40","2021/01/15 12:00:00","2021/01/18 11:59:59","0","0","0"
"29","32","2000","102","30","2021/01/18 12:00:00","2021/01/22 11:59:59","0","0","0"
"30","42","2000","102","40","2021/01/18 12:00:00","2021/01/22 11:59:59","0","0","0"
"31","45","2000","104","40","2021/01/22 12:00:00","2021/01/31 11:59:59","0","0","0"
"32","34","2000","103","30","2021/01/31 12:00:00","2021/02/08 11:59:59","0","0","0"
"33","44","2000","103","40","2021/01/31 12:00:00","2021/02/08 11:59:59","0","0","0"
"34","31","2000","101","30","2021/02/08 12:00:00","2021/02/12 11:59:59","0","0","0"
"35","41","2000","101","40","2021/02/08 12:00:00","2021/02/12 11:59:59","0","0","0"
"36","32","2000","102","30","2021/02/12 12:00:00","2021/02/15 11:59:59","0","0","0"
"37","42","2000","102","40","2021/02/12 12:00:00","2021/02/15 11:59:59","0","0","0"
"38","45","2000","104","40","2021/02/15 12:00:00","2021/02/24 11:59:59","0","0","0"
"39","34","2000","103","30","2021/02/24 12:00:00","2021/03/04 11:59:59","0","0","0"
"40","44","2000","103","40","2021/02/24 12:00:00","2021/03/04 11:59:59","0","0","0"
"41","31","2000","101","30","2021/03/04 12:00:00","2021/03/08 11:59:59","0","0","0"
"42","41","2000","101","40","2021/03/04 12:00:00","2021/03/08 11:59:59","0","0","0"
"43","32","2000","102","30","2021/03/08 12:00:00","2021/03/12 11:59:59","0","0","0"
"44","42","2000","102","40","2021/03/08 12:00:00","2021/03/12 11:59:59","0","0","0"
"45","151","1500","6004","80","2021/03/12 12:00:00","2021/03/28 23:59:59","0","0","0"
"46","152","1500","6005","80","2021/03/12 12:00:00","2021/03/28 23:59:59","0","0","0"
"47","45","2000","104","40","2021/03/12 12:00:00","2021/03/21 11:59:59","0","0","0"
"48","34","2000","103","30","2021/03/21 12:00:00","2021/03/29 11:59:59","0","0","0"
"49","44","2000","103","40","2021/03/21 12:00:00","2021/03/29 11:59:59","0","0","0"
"50","31","3000","101","30","2021/03/29 12:00:00","2021/04/02 11:59:59","0","0","0"
"51","41","3000","101","40","2021/03/29 12:00:00","2021/04/02 11:59:59","0","0","0"
"52","32","3000","102","30","2021/04/02 12:00:00","2021/04/06 11:59:59","0","0","0"
"53","42","3000","102","40","2021/04/02 12:00:00","2021/04/06 11:59:59","0","0","0"
"54","45","2000","104","40","2021/04/06 12:00:00","2021/04/14 11:59:59","0","0","0"
"55","151","1500","6004","80","2021/04/06 12:00:00","2021/04/22 23:59:59","0","0","0"
"56","152","1500","6005","80","2021/04/06 12:00:00","2021/04/22 23:59:59","0","0","0"
"57","34","2000","103","30","2021/04/14 12:00:00","2021/04/23 11:59:59","0","0","0"
"58","44","2000","103","40","2021/04/14 12:00:00","2021/04/23 11:59:59","0","0","0"
"59","31","2000","101","30","2021/04/23 12:00:00","2021/04/27 11:59:59","0","0","0"
"60","41","2000","101","40","2021/04/23 12:00:00","2021/04/27 11:59:59","0","0","0"
"61","32","2000","102","30","2021/04/27 12:00:00","2021/04/30 11:59:59","0","0","0"
"62","42","2000","102","40","2021/04/27 12:00:00","2021/04/30 11:59:59","0","0","0"
"63","151","1500","6004","80","2021/04/30 12:00:00","2021/05/16 23:59:59","0","0","0"
"64","152","1500","6005","80","2021/04/30 12:00:00","2021/05/16 23:59:59","0","0","0"
"65","45","2000","104","40","2021/04/30 12:00:00","2021/05/09 11:59:59","0","0","0"
"66","34","2000","103","30","2021/05/09 12:00:00","2021/05/17 11:59:59","0","0","0"
"67","44","2000","103","40","2021/05/09 12:00:00","2021/05/17 11:59:59","0","0","0"
