stamp_id,disp_order,description,start_date,end_date
"100101","4","พยายามเข้า~!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"100201","5","ขอบคุณ","2015/04/01 14:00:00","2099/08/01 14:59:59"
"100301","6","ร่วมรบ","2015/04/01 14:00:00","2099/08/01 14:59:59"
"100401","7","อรุณสวัสดิ์~!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"100501","34","น่าอายจังฮะ","2024/01/04 11:00:00","2099/08/01 14:59:59"
"100601","35","สุดยอด♪","2024/01/04 11:00:00","2099/08/01 14:59:59"
"100701","36","พุดดิ้ง~พุดดิ้ง~","2024/01/04 11:00:00","2099/08/01 14:59:59"
"100801","37","เรียกเราเหรอ?","2024/01/04 11:00:00","2099/08/01 14:59:59"
"100901","8","โอกาสมาแล้ว!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"101001","9","ลำบากแย่เลยนะ","2015/04/01 14:00:00","2099/08/01 14:59:59"
"101101","10","รับทราบ~!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"101201","11","ไปล่ะนะ~!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"101301","38","มาแล้วๆ!","2024/01/04 11:00:00","2099/08/01 14:59:59"
"101401","39","ได้รับเบาะแส","2024/01/04 11:00:00","2099/08/01 14:59:59"
"101501","40","ดีจ้า~ ดีจ้า♪","2024/01/04 11:00:00","2099/08/01 14:59:59"
"101601","12","โอเค~","2015/04/01 14:00:00","2099/08/01 14:59:59"
"101701","13","ไม่ต้องห่วงน้า","2015/04/01 14:00:00","2099/08/01 14:59:59"
"101801","41","ฉันจะสอนให้","2024/01/04 11:00:00","2099/08/01 14:59:59"
"102001","14","ราตรีสวัสดิ์","2015/04/01 14:00:00","2099/08/01 14:59:59"
"102101","15","หวา! หวา!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"102201","16","กึกๆ กึกๆ","2015/04/01 14:00:00","2099/08/01 14:59:59"
"102301","17","ปุด ปุด","2015/04/01 14:00:00","2099/08/01 14:59:59"
"102501","18","เหนื่อยหน่อยนะ...หวา!?","2015/04/01 14:00:00","2099/08/01 14:59:59"
"102601","42","เหนื่อยจัง","2024/01/04 11:00:00","2099/08/01 14:59:59"
"102701","19","อุฮุฮุ...","2015/04/01 14:00:00","2099/08/01 14:59:59"
"102801","20","จะไปรวดเดียวเลยนะ!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"102901","21","ไว้ใจฉันได้เลย!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"103001","43","รวมแผ่นดินเป็นหนึ่ง!","2024/01/04 11:00:00","2099/08/01 14:59:59"
"103101","22","สวัสดี!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"103201","44","ให้อภัยดิฉันเถอะ","2024/01/04 11:00:00","2099/08/01 14:59:59"
"103301","45","ล้อเล่น!","2024/01/04 11:00:00","2099/08/01 14:59:59"
"103401","23","ชนแก้~ว!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"103601","24","รายงานเรียบร้อยค่ะ!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"103701","46","ฝึกฝนทุกวัน","2024/01/04 11:00:00","2099/08/01 14:59:59"
"103801","47","พัก...หน่อยไหม","2024/01/04 11:00:00","2099/08/01 14:59:59"
"104001","25","ถอยทัพค่ะ...","2015/04/01 14:00:00","2099/08/01 14:59:59"
"104201","48","ขอให้โชคดี...","2024/01/04 11:00:00","2099/08/01 14:59:59"
"104301","49","มีไฟฮึดแล้ว!","2024/01/04 11:00:00","2099/08/01 14:59:59"
"104401","26","จงตามเรามา!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"104501","27","ซู้ดดด...","2015/04/01 14:00:00","2099/08/01 14:59:59"
"104601","28","เมี้ยว","2015/04/01 14:00:00","2099/08/01 14:59:59"
"104701","50","ฉันจะปกป้องเอง!","2024/01/04 11:00:00","2099/08/01 14:59:59"
"104801","29","NO!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"104901","30","ขอโทษนะ","2015/04/01 14:00:00","2099/08/01 14:59:59"
"105001","31","ช่วยหน่อยสิ!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"105101","51","ทดลอง ทดลอง...♪","2024/01/04 11:00:00","2099/08/01 14:59:59"
"105201","52","ถุย ถุย!","2024/01/04 11:00:00","2099/08/01 14:59:59"
"105301","32","หยุดก่อน~!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"105401","53","ช่วยไม่ได้นะ","2024/01/04 11:00:00","2099/08/01 14:59:59"
"105501","33","ขอบคุณที่เหนื่อยนะคะ!","2024/01/04 11:00:00","2099/08/01 14:59:59"
"105601","54","ไม่ต้องอายนะ","2024/01/04 11:00:00","2099/08/01 14:59:59"
"105801","1","ดีจ้า~","2015/04/01 14:00:00","2099/08/01 14:59:59"
"105901","2","กู๊ดจ็อบค่ะ","2015/04/01 14:00:00","2099/08/01 14:59:59"
"106001","3","จำไว้เลยนะ!","2015/04/01 14:00:00","2099/08/01 14:59:59"
"106101","55","ฮ้า~ ฮะฮะฮ่า~!","2024/01/04 11:00:00","2099/08/01 14:59:59"
"106401","56","ยินดีที่ได้รู้จัก","2024/01/04 11:00:00","2099/08/01 14:59:59"
"106501","57","ได้เวลาวิวาทแล้ว!","2024/01/04 11:00:00","2099/08/01 14:59:59"
"106601","58","ต้องทุ่มสุดตัว!","2024/01/04 11:00:00","2099/08/01 14:59:59"
"106701","59","ถูกต้องจ้า♪","2024/01/04 11:00:00","2099/08/01 14:59:59"
"106801","60","ยินดีต้อนรับนะ!","2024/01/04 11:00:00","2099/08/01 14:59:59"
"107001","61","ฉันจะเลียนแบบ","2024/01/04 11:00:00","2099/08/01 14:59:59"
"107101","62","มาสนุกกันเถอะ","2024/01/04 11:00:00","2099/08/01 14:59:59"
"110801","63","มืดมนจัง~","2024/01/04 11:00:00","2099/08/01 14:59:59"
"110901","64","เยี่ยมมาก","2024/01/04 11:00:00","2099/08/01 14:59:59"
"111001","65","น่าสนใจจัง","2024/01/04 11:00:00","2099/08/01 14:59:59"
