story_id,story_group_id,title,sub_title,visible_type,story_end,pre_story_id,love_level,requirement_id,unlock_quest_id,story_quest_id,reward_type_1,reward_id_1,reward_value_1,reward_type_2,reward_id_2,reward_value_2,reward_type_3,reward_id_3,reward_value_3,start_time,end_time
"7001000","7001","หอคอยลูน่า บทที่ 1 ตอนเริ่ม","เริ่มการสำรวจ หอคอยลูน่า!","2","0","0","0","108","0","0","8","91002","20","0","0","0","0","0","0","2021/02/26 12:00:00","2030/04/24 14:59:59"
"7001001","7001","หอคอยลูน่า บทที่ 1 ตอนที่ 1","สำรวจกันต่อไป ถึงไหนถึงกัน","2","0","7001000","0","108","71010020","0","8","91002","20","0","0","0","0","0","0","2021/02/26 12:00:00","2030/04/24 14:59:59"
"7001002","7001","หอคอยลูน่า บทที่ 1 ตอนที่ 2","อ้อนเก่งเป็นศรพิชิตใจ","2","0","7001001","0","108","71010040","0","8","91002","20","0","0","0","0","0","0","2021/02/26 12:00:00","2030/04/24 14:59:59"
"7001003","7001","หอคอยลูน่า บทที่ 1 ตอนที่ 3","นักสืบชื่อดังผู้ถูกเข้าใจผิด","2","0","7001002","0","108","71010050","0","8","91002","20","0","0","0","0","0","0","2021/02/26 12:00:00","2030/04/24 14:59:59"
"7001004","7001","หอคอยลูน่า บทที่ 1 ตอนที่ 4","ความสัมพันธ์ที่ถูกเก็บเงียบ","2","0","7001003","0","108","71010060","0","8","91002","20","0","0","0","0","0","0","2021/02/26 12:00:00","2030/04/24 14:59:59"
"7001005","7001","หอคอยลูน่า บทที่ 1 ตอนที่ 5","ข้าวกล่องอายม้วน","2","0","7001004","0","108","71010070","0","8","91002","20","0","0","0","0","0","0","2021/02/26 12:00:00","2030/04/24 14:59:59"
"7002000","7002","หอคอยลูน่า บทที่ 2 ตอนเริ่ม","การตัดสินใจมุ่งมั่นของพี่น้อง","2","0","7001005","0","108","71010070","0","8","91002","20","0","0","0","0","0","0","2021/03/23 12:00:00","2030/04/24 14:59:59"
"7002001","7002","หอคอยลูน่า บทที่ 2 ตอนที่ 1","หัวใจไม่ซื่อตรง","2","0","7002000","0","108","71020075","0","8","91002","20","0","0","0","0","0","0","2021/03/23 12:00:00","2030/04/24 14:59:59"
"7002002","7002","หอคอยลูน่า บทที่ 2 ตอนที่ 2","แอบหึงในใจ","2","0","7002001","0","108","71020080","0","8","91002","20","0","0","0","0","0","0","2021/03/23 12:00:00","2030/04/24 14:59:59"
"7002003","7002","หอคอยลูน่า บทที่ 2 ตอนที่ 3","อยากน่ารักที่สุดในโลก","2","0","7002002","0","108","71020090","0","8","91002","20","0","0","0","0","0","0","2021/03/23 12:00:00","2030/04/24 14:59:59"
"7002004","7002","หอคอยลูน่า บทที่ 2 ตอนที่ 4","พักชั่วครู่กับเครื่องเกม","2","0","7002003","0","108","71020100","0","8","91002","20","0","0","0","0","0","0","2021/03/23 12:00:00","2030/04/24 14:59:59"
