equipment_id,equipment_name,description,promotion_level,craft_flg,equipment_enhance_point,sale_price,require_level,hp,atk,magic_str,def,magic_def,physical_critical,magic_critical,wave_hp_recovery,wave_energy_recovery,dodge,physical_penetrate,magic_penetrate,life_steal,hp_recovery_rate,energy_recovery_rate,energy_reduce_rate,enable_donation,accuracy,display_item,item_type
"101011","ไอรอนเบลด","ดาบราคาถูกที่หาได้ทั่วไป ดาบเล่มแรกอันสำคัญที่ผู้เรียนวิชาดาบส่วนใหญ่เลือกใช้","1","0","1","60","1","15","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"101071","คิลเลอร์เพนซิล","ดาบสั้นรูปทรงปากกา พลังโจมตีต่ำแต่เหมาะในการพกพาอย่างมาก","1","0","1","60","1","0","6","0","0","0","0","0","25","0","0","0","0","0","0","0","0","1","0","0","0"
"101101","วู้ดกริป","อาวุธไม้ใช้เพิ่มพลังให้กำปั้น แม้จะทำขึ้นแบบง่ายๆ แต่สามารถลดแรงกระแทกกับมือเปล่าได้บ้าง","1","0","1","60","1","0","4","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0"
"101131","ธนูนักล่า","ธนูไม้มาตรฐานอันเป็นที่ชื่นชอบของนักล่า ทั้งความแม่นยำและแรงพลังดี เหมาะแก่การล่าสัตว์","1","0","1","60","1","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"101161","หอกเหล็ก","หอกที่ทหารใช้บ่อย มีด้ามยาวใช้ง่าย จึงมักนำไปใช้ในสงคราม","1","0","1","60","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"101191","ขวานมือเดียว","ขวานมือเดียวขนาดเล็ก เดิมสร้างเพื่อใช้เป็นขวานขว้าง แต่เพราะใช้งานง่าย จึงใช้เป็นอาวุธในการต่อสู้ระยะใกล้ด้วย","1","0","1","60","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"101251","ไม้เท้าไม้หอม","คทาที่แกะมาจากต้นไม้หอม ชื่อแอสแทร์ฮิโนกิที่ขึ้นในป่ามิสเทริออน กลิ่นหอมนั้นช่วยให้ผู้ได้รับบาดเจ็บผ่อนคลาย","1","0","1","60","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"101281","เอี๊ยมหนัง","เดิมเป็นผ้ากันเปื้อนของช่าง มีช่องกระเป๋าขนาดใหญ่เหลือไว้ นักผจญภัยหน้าใหม่มีสัมภาระเยอะ ช่องกระเป๋านี้จึงสำคัญมาก","1","0","2","60","2","50","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"101371","ชุดคลุมนักเดินทาง","ชุดที่นักผจญภัยจะเลือกใส่เป็นชุดแรก ชุดเพื่ออวยพรกับการออกเดินทางก้าวแรก และเริ่มขายดีด้วยชื่อนี้","1","0","2","60","2","55","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"101401","โล่ไม้","โล่ที่ทำจากไม้สนแอสแทร์ซีด้าร์ราคาถูก นำมาและแปรรูปง่ายจึงมักนำมาใช้ในการจำลองต่อสู้ของนักเรียน","1","0","2","60","2","15","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"101431","บูทหนัง","สินค้ายอดฮิตที่คนอื่นนอกจากนักผจญภัยยังชื่นชอบ เบาและเดินสะดวก ยิ่งใส่นานยิ่งเข้ากับรูปทรงเท้า","1","0","2","60","2","15","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"101521","หมวกเบเรต์เก๋ไก๋","เดิมเป็นหมวกที่จิตรกรชื่นชอบ ใช้บังแดดบังลมและยังเป็นสินค้านิยม ในหมู่นักผจญภัยหน้าใหม่เพราะราคาถูก","1","0","2","60","2","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"101551","กำไลแห่งความมุ่งมั่น","กำไลพิศวงที่สวมใส่แล้ว จะทำให้มีพลังใจเอ่อล้น มีผลในการเพิ่มพลังโจมตี","1","0","2","60","3","0","3","0","1","0","0","0","25","0","0","0","0","0","0","0","0","1","0","0","0"
"101581","สร้อยคอป้องกันภัย","เครื่องรางรูปใบโคลเวอร์สี่แฉก ว่ากันว่าจะเรียกโชคและคุ้มครองเจ้าของ","1","0","2","60","3","0","0","0","1","0","0","0","50","0","0","0","0","0","0","0","0","1","0","0","0"
"101611","กำไลแห่งความฮึกเหิม","กำไลข้อมือที่อาบด้วยพลังเวท เมื่อสวมใส่จะช่วยเพิ่มความมุ่งมั่น และมีผลในการเพิ่มพลังโจมตีเวทของผู้สวมใส่","1","0","2","60","3","0","0","3","0","1","0","0","25","0","0","0","0","0","0","0","0","1","0","0","0"
"102011","เกียร์เบลด","ดาบหายากที่เชื่อมใบมีดกับด้ามด้วยฟันเฟือง อาวุธที่ช่างนาฬิกาและช่างตีเหล็กร่วมกันพัฒนาขึ้น","2","0","6","160","6","30","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102013","บลูบลัด","ของที่สร้างตามดาบเล่มดัง เพื่อมอบให้กับชนชั้นสูงตระกูลหนึ่ง นอกจากจะดูสวยงามแล้ว ยังมีความคมใช้งานได้เป็นอย่างดี","2","0","14","320","9","60","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102014","ดาบออโรร่า","ดาบที่สะท้อนแสงเป็นสีรุ้ง เมื่อแกว่งดาบจะเกิดแสง คล้ายแสงประกายบนท้องฟ้า","2","0","14","320","10","0","27","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102041","เครเซนท์ซอร์ด","ดาบที่มีเส้นโค้งสวยงาม เป็นดาบชั้นดีและงามดั่งงานศิลปะ โชกุนผู้กล้าหาญกล่าวว่า เสียดายถ้าดาบนี้ต้องเปื้อนเลือด","2","0","14","320","9","35","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102071","คอมมานด์ไนฟ์","มีดที่เผยคุณค่าที่แท้จริงออกมา เมื่อเจอเหตุร้ายในป่าเขามากกว่าในยามสงคราม เพราะมีกิมมิคเพื่อเอาชีวิตรอดอัดแน่นอยู่","2","0","6","160","6","0","13","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0"
"102101","ลีเทอร์นักเคิล","อาวุธฝังเหล็กในหนัง เพื่อเสริมความแข็งแกร่งให้กำปั้น เป็นไอเทมเพื่อนักสู้ที่จะสู้โดยใช้เพียงร่างกายตนเอง","2","0","14","320","10","0","27","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0"
"102131","คริสตัลโบว์","ธนูที่ทำด้วยวัตถุดิบจากภูเขาคริสตัล โดยผลึกคริสตัลจะเป็นตัวเร่งให้เกิดเวท จึงยิงลูกธนูที่อาบพลังเวทได้","2","0","14","320","9","0","27","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102162","ไทรเดนท์","ทวนที่สร้างตามตรีศูลของโพเซดอนเทพแห่งท้องทะเล มีพลังสูงสามารถจมได้แม้กระทั่งผืนทวีป","2","0","6","160","7","0","12","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102163","เฟลมสเปียร์","หอกที่มีพลังของภูตแห่งไฟ ปลายหอกที่ดั่งเปลวไฟลุกโชนนั้น เมื่อยิ่งโค่นศัตรูมากเท่าไร จะยิ่งโหมไหม้ต่อไปไม่สิ้นสุด","2","0","14","320","10","0","20","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102191","เมทัลแอ็กซ์","ขวานสงครามทำจากเหล็ก ต่างจากขวานตัดไม้เพราะสร้างมาเพื่อเป็นอาวุธ จึงมีพลังโจมตีฆ่าฟันได้แน่นอน","2","0","6","160","6","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102192","ไฮเมทัลแอ็กซ์","ขวานสงครามที่สร้างโดยใช้เทคนิคการตีเหล็กชั้นสูง การโจมตีจากน้ำหนักอันมหาศาลนี้ จะทำลายล้างศัตรูให้สิ้นทันที","2","0","14","320","9","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102221","กรีนร็อด","คทาที่สร้างโดยเอลฟ์ ผู้มีสัมพันธ์สนิทชิดกับธรรมชาติเป็นอย่างมาก ไม่เฉพาะใช้เป็นอาวุธ แต่ยังใช้ในการอธิษฐานขอความสมบูรณ์ด้วย","2","0","6","160","7","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102222","ลิตเติ้ลดราก้อนร็อด","คทาที่แต่งด้วยมังกรถือลูกแก้ว แม้จะเล็กน้อยแต่ก็มีพลังของมังกรแฝงอยู่","2","0","14","320","10","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102251","ไม้เท้าไม่ง้อแพทย์","คทาที่เข้ากับเวทฟื้นฟูได้เป็นอย่างดี และเป็นที่ชื่นชอบของผู้ใช้เวทสายฮีลเลอร์","2","0","6","160","6","0","0","13","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102252","ความเมตตาของยูนิคอร์น","คทาทำจากเขายูนิคอร์นหายาก ภายในเขาจะมีพลังรักษาแผล ช่วยเพิ่มประสิทธิภาพเวทฟื้นฟู","2","0","14","320","9","0","0","27","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102281","ชุดแห่งภูมิปัญญา","ชุดที่ในอดีตนักบวชจะใส่เดินทางไปยังดินแดนต่างๆเพื่อเผยแพร่ความเชื่อ ทนทานและเคลื่อนไหวสะดวก ทำให้เป็นที่ชื่นชอบของผู้ใช้เวทจำนวนมาก","2","0","8","160","8","90","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"102282","ไลท์เพลท","เกราะทำจากแผ่นโลหะบาง มีจุดเด่นคือไว้ใจพลังป้องกันได้และน้ำหนักเบา ทำให้เคลื่อนไหวสะดวก","2","1","12","320","14","150","7","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102311","สเกลเมล","เกราะที่ติดโลหะและหนังเป็นเกล็ด ขยับสะดวกกว่าเกราะทั่วไป ทนการฟันแทงได้ดี แต่ไม่ทนต่ออาวุธประเภททุบตี","2","1","6","160","9","95","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102312","ไฮเมทัลเพลท","เกราะอันแน่นหนา ที่สร้างด้วยเทคนิคการตีเหล็กชั้นสูง การโจมตีแบบธรรมดาไม่สามารถทำบาดแผลใดๆ แก่ผู้สวมใส่ได้","2","1","10","320","14","180","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102341","โฟร์กลอร์ครอส","ชุดที่ทอเป็นลายพื้นเมืองแอสแทร์ ผู้ที่จะซื้อต้องมีฐานะหรืออยู่ในตระกูลที่คู่ควรเท่านั้น","2","1","6","160","9","90","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102342","ชุดนินจา","ไม่มีอาภรณ์ใดเหมาะแก่การแฝงตัวในความมืดเท่าชุดนี้อีกแล้ว กล่าวกันว่าเคยเป็นที่ชื่นชอบ ของสายลับมืออาชีพในบางประเทศ","2","1","10","320","14","120","7","0","1","1","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0"
