rarity_6_quest_id,unit_id,quest_name,limit_time,recommended_level,reward_group_id,treasure_type,reward_image_1,reward_count_1,reward_image_2,reward_count_2,reward_image_3,reward_count_3,reward_image_4,reward_count_4,reward_image_5,reward_count_5,background,bg_position,wave_group_id,enemy_position_x_1,enemy_local_position_y_1,enemy_size_1,enemy_position_x_2,enemy_local_position_y_2,enemy_size_2,enemy_position_x_3,enemy_local_position_y_3,enemy_size_3,enemy_position_x_4,enemy_local_position_y_4,enemy_size_4,enemy_position_x_5,enemy_local_position_y_5,enemy_size_5,wave_bgm
"2200001","100101","เควสต์ปลดลิมิตของฮิโยริ","90","151","222001001","1","91002","100","20004","10","115556","5","115106","5","0","0","102011","50","220011001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200002","100201","เควสต์ปลดลิมิตของยุย","90","151","222001002","1","91002","100","20004","10","115586","5","125256","5","0","0","102011","50","220021001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200003","100301","เควสต์ปลดลิมิตของเรย์","90","151","222001003","1","91002","100","20004","10","115556","5","125016","5","0","0","102011","50","220031001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200004","100401","เควสต์ปลดลิมิตของมิโซงิ","90","187","222001004","1","91002","100","20004","10","126103","5","116133","5","0","0","102011","50","220041001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.6","376","0","0.8","bgm_M259"
"2200006","100601","เควสต์ปลดลิมิตของอาคาริ","90","181","222001006","1","91002","100","20004","10","116612","5","116582","5","0","0","102011","50","220061001","-376","0","0.8","-188","0","0.6","-1","0","0.8","188","0","0.8","376","0","0.6","bgm_M259"
"2200007","100701","เควสต์ปลดลิมิตของมิยาโกะ","90","232","222001007","1","91002","100","20004","10","128162","5","118012","5","0","0","102011","50","220071001","-376","0","0.8","-188","0","0.8","-1","0","0.6","188","0","0.8","376","0","0.8","bgm_M259"
"2200010","101001","เควสต์ปลดลิมิตของมาโฮะ","90","148","222001010","1","91002","100","20004","10","125256","5","125463","5","0","0","102011","50","220101001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200011","101101","เควสต์ปลดลิมิตของริโนะ","90","136","222001011","1","91002","100","20004","10","115554","5","125134","5","0","0","102011","50","220111001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200012","101201","เควสต์ปลดลิมิตของฮาสึเนะ","90","154","222001012","1","91002","100","20004","10","115616","5","125226","5","0","0","102011","50","220121001","-376","0","0.8","-188","0","0.8","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
"2200013","101301","เควสต์ปลดลิมิตของนานากะ","90","208","222001013","1","91002","100","20004","10","117612","5","117552","5","0","0","102011","50","220131001","-376","0","0.8","-188","0","0.6","-1","0","0.8","188","0","0.8","376","0","0.8","bgm_M259"
