music_id,list_name,font_size,pre_shop_start,shop_start,shop_end,story_id,cost_item_num,sort,kana,ios_url,android_url,dmm_url
"1","Lost Princess","28","","2021-05-25 11:00:00","","-1","-1","1","Lost Princess","","",""
"2","Connecting Happy!!","28","","2021-05-25 11:00:00","","-1","-1","2","Connecting Happy!!","","",""
"3","Tabi no Hajimari","28","","2021-05-25 11:00:00","","-1","1000","3","Tabi no Hajimari","","",""
"4","Mori wo Kakeru Kaze","28","","2021-05-25 11:00:00","","-1","1000","4","Mori wo Kakeru Kaze","","",""
"5","Mesaltim","28","","2021-05-25 11:00:00","","-1","1000","5","Mesaltim","","",""
"6","Hatsune no Present Daisakusen","28","","2021-05-25 11:00:00","","-1","1000","6","Hatsune no Present Daisakusen","","",""
"7","Ziz","28","","2021-05-25 11:00:00","","-1","1000","7","Ziz","","",""
"8","Smiley Contrast","28","","2021-05-25 11:00:00","","-1","1500","8","Smiley Contrast","","",""
"9","Minotaur","28","","2021-05-25 11:00:00","","-1","1000","9","Minotaur","","",""
"10","Little Lyrical Adventure","28","","2021-05-25 11:00:00","","-1","1000","10","Little Lyrical Adventure","","",""
"11","Alma","28","","2021-05-25 11:00:00","","-1","1000","11","Alma","","",""
"12","Little Adventure","28","","2021-05-25 11:00:00","","-1","1500","12","Little Adventure","","",""
"13","Glutton","28","","2021-05-25 11:00:00","","-1","1000","13","Glutton","","",""
"14","Trick or Pudding! Yakusoku no Halloween Party","28","","2021-05-25 11:00:00","","-1","1000","14","Trick or Pudding! Yakusoku no Halloween Party","","",""
"15","Jack-O'-Pudding","28","","2021-05-25 11:00:00","","-1","1000","15","Jack-O'-Pudding","","",""
"16","Motto! Futari no Party Night","28","","2021-05-25 11:00:00","","-1","1500","16","Motto! Futari no Party Night","","",""
"17","Kagayou Koori no Kesshou","28","","2021-05-25 11:00:00","","-1","1000","17","Kagayou Koori no Kesshou","","",""
"18","Shining Future","28","","2021-07-02 11:00:00","","3010003","1500","18","Shining Future","","",""
"19","Kaze eno Chikai","28","","2021-07-02 11:00:00","","3010003","1500","19","Kaze eno Chikai","","",""
