story_id,unlock_story_name,status_type_1,status_rate_1,status_type_2,status_rate_2,status_type_3,status_rate_3,status_type_4,status_rate_4,status_type_5,status_rate_5,chara_id_1,chara_id_2,chara_id_3,chara_id_4,chara_id_5,chara_id_6,chara_id_7,chara_id_8,chara_id_9,chara_id_10
"1001002","เรื่องราวของฮิโยริ ตอนที่ 2","2","15","0","0","0","0","0","0","0","0","1001","1087","1801","0","0","0","0","0","0","0"
"1001003","เรื่องราวของฮิโยริ ตอนที่ 3","2","30","0","0","0","0","0","0","0","0","1001","1087","1801","0","0","0","0","0","0","0"
"1001004","เรื่องราวของฮิโยริ ตอนที่ 4","2","30","0","0","0","0","0","0","0","0","1001","1087","1801","0","0","0","0","0","0","0"
"1001005","เรื่องราวของฮิโยริ ตอนที่ 5","2","40","0","0","0","0","0","0","0","0","1001","1087","1801","0","0","0","0","0","0","0"
"1001006","เรื่องราวของฮิโยริ ตอนที่ 6","2","60","0","0","0","0","0","0","0","0","1001","1087","1801","0","0","0","0","0","0","0"
"1001007","เรื่องราวของฮิโยริ ตอนที่ 7","2","60","0","0","0","0","0","0","0","0","1001","1087","1801","0","0","0","0","0","0","0"
"1001008","เรื่องราวของฮิโยริ ตอนที่ 8","2","90","6","10","0","0","0","0","0","0","1001","1087","1801","0","0","0","0","0","0","0"
"1001009","เรื่องราวของฮิโยริ ตอนที่ 9","2","80","0","0","0","0","0","0","0","0","1001","1087","1801","0","0","0","0","0","0","0"
"1001010","เรื่องราวของฮิโยริ ตอนที่ 10","2","80","6","40","0","0","0","0","0","0","1001","1087","1801","0","0","0","0","0","0","0"
"1001011","เรื่องราวของฮิโยริ ตอนที่ 11","2","80","6","40","0","0","0","0","0","0","1001","1087","1801","0","0","0","0","0","0","0"
"1001012","เรื่องราวของฮิโยริ ตอนที่ 12","2","200","6","60","0","0","0","0","0","0","1001","1087","1801","0","0","0","0","0","0","0"
"1002002","เรื่องราวของยุย ตอนที่ 2","4","15","0","0","0","0","0","0","0","0","1002","1088","1802","1156","0","0","0","0","0","0"
"1002003","เรื่องราวของยุย ตอนที่ 3","4","30","0","0","0","0","0","0","0","0","1002","1088","1802","1156","0","0","0","0","0","0"
"1002004","เรื่องราวของยุย ตอนที่ 4","4","30","0","0","0","0","0","0","0","0","1002","1088","1802","1156","0","0","0","0","0","0"
"1002005","เรื่องราวของยุย ตอนที่ 5","4","40","0","0","0","0","0","0","0","0","1002","1088","1802","1156","0","0","0","0","0","0"
"1002006","เรื่องราวของยุย ตอนที่ 6","4","60","0","0","0","0","0","0","0","0","1002","1088","1802","1156","0","0","0","0","0","0"
