sub_story_id,original_event_id,title,is_last,condition_quest_id,reward_type,reward_id,reward_count,note_id,unit_id,order
"10116111","10116","라쿤의 생태 메모①","0","10116105","0","0","0","1","207300","1"
"10116112","10116","라쿤 생태 메모②","0","0","0","0","0","1","207300","2"
"10116113","10116","라쿤 생태 메모③","0","0","0","0","0","1","207300","3"
"10116114","10116","라쿤 생태 메모④","0","0","0","0","0","1","207300","4"
"10116115","10116","빨래 스승님","1","0","8","91002","75","1","207300","5"
"10116121","10116","장난 너구리 생태 메모①","0","0","0","0","0","1","207000","1"
"10116122","10116","장난 너구리 생태 메모②","0","0","0","0","0","1","207000","2"
"10116123","10116","장난 너구리 생태 메모③","0","0","0","0","0","1","207000","3"
"10116124","10116","장난 너구리 생태 메모④","0","0","0","0","0","1","207000","4"
"10116125","10116","작은 재회와 요술 한 번","1","0","8","91002","75","1","207000","5"
"10116131","10116","고블린 그레이트 생태 메모①","0","0","0","0","0","1","305700","1"
"10116132","10116","고블린 그레이트 생태 메모②","0","0","0","0","0","1","305700","2"
"10116133","10116","고블린 그레이트 생태 메모③","0","0","0","0","0","1","305700","3"
"10116134","10116","고블린 그레이트 생태 메모④","0","0","0","0","0","1","305700","4"
"10116135","10116","배움은 일단 장비부터","1","0","8","91002","75","1","305700","5"
"10116211","10116","슬리피 아울 생태 메모①","0","10116105","0","0","0","2","206900","1"
"10116212","10116","슬리피 아울 생태 메모②","0","0","0","0","0","2","206900","2"
"10116213","10116","슬리피 아울 생태 메모③","0","0","0","0","0","2","206900","3"
"10116214","10116","슬리피 아울 생태 메모④","0","0","0","0","0","2","206900","4"
"10116215","10116","승천할 것 같은 편안함","1","0","8","91002","75","2","206900","5"
"10116221","10116","라이라이 생태 메모①","0","0","0","0","0","2","304600","1"
"10116222","10116","라이라이 생태 메모②","0","0","0","0","0","2","304600","2"
"10116223","10116","라이라이 생태 메모③","0","0","0","0","0","2","304600","3"
"10116224","10116","라이라이 생태 메모④","0","0","0","0","0","2","304600","4"
"10116225","10116","각자의 삶을 소중히","1","0","8","91002","75","2","304600","5"
"10116231","10116","냣토 생태 메모①","0","0","0","0","0","2","215300","1"
"10116232","10116","냣토 생태 메모②","0","0","0","0","0","2","215300","2"
"10116233","10116","냣토 생태 메모③","0","0","0","0","0","2","215300","3"
"10116234","10116","냣토 생태 메모④","0","0","0","0","0","2","215300","4"
"10116235","10116","당신이 가르쳐 준 것","1","0","8","91002","75","2","215300","5"
