id,fortune_id,rank,reward_type_1,reward_id_1,count_1,reward_type_2,reward_id_2,count_2,reward_type_3,reward_id_3,count_3,reward_type_4,reward_id_4,count_4,reward_type_5,reward_id_5,count_5
"1","10000","1","8","91002","500","0","0","0","0","0","0","0","0","0","0","0","0"
"2","10000","2","8","91002","400","0","0","0","0","0","0","0","0","0","0","0","0"
"3","10000","3","8","91002","300","0","0","0","0","0","0","0","0","0","0","0","0"
"4","10000","4","8","91002","250","0","0","0","0","0","0","0","0","0","0","0","0"
"5","10001","1","8","91002","500","0","0","0","0","0","0","0","0","0","0","0","0"
"6","10001","2","8","91002","400","0","0","0","0","0","0","0","0","0","0","0","0"
"7","10001","3","8","91002","300","0","0","0","0","0","0","0","0","0","0","0","0"
"8","10001","4","8","91002","250","0","0","0","0","0","0","0","0","0","0","0","0"
"9","10002","1","8","91002","500","0","0","0","0","0","0","0","0","0","0","0","0"
"10","10002","2","8","91002","400","0","0","0","0","0","0","0","0","0","0","0","0"
"11","10002","3","8","91002","300","0","0","0","0","0","0","0","0","0","0","0","0"
"12","10002","4","8","91002","250","0","0","0","0","0","0","0","0","0","0","0","0"
"13","10003","1","8","91002","500","0","0","0","0","0","0","0","0","0","0","0","0"
"14","10003","2","8","91002","400","0","0","0","0","0","0","0","0","0","0","0","0"
"15","10003","3","8","91002","300","0","0","0","0","0","0","0","0","0","0","0","0"
"16","10003","4","8","91002","250","0","0","0","0","0","0","0","0","0","0","0","0"
"17","10004","1","8","91002","500","0","0","0","0","0","0","0","0","0","0","0","0"
"18","10004","2","8","91002","400","0","0","0","0","0","0","0","0","0","0","0","0"
"19","10004","3","8","91002","300","0","0","0","0","0","0","0","0","0","0","0","0"
"20","10004","4","8","91002","250","0","0","0","0","0","0","0","0","0","0","0","0"
"21","10005","1","8","91002","500","0","0","0","0","0","0","0","0","0","0","0","0"
"22","10005","2","8","91002","400","0","0","0","0","0","0","0","0","0","0","0","0"
"23","10005","3","8","91002","300","0","0","0","0","0","0","0","0","0","0","0","0"
"24","10005","4","8","91002","250","0","0","0","0","0","0","0","0","0","0","0","0"
"25","10006","1","8","91002","500","0","0","0","0","0","0","0","0","0","0","0","0"
"26","10006","2","8","91002","400","0","0","0","0","0","0","0","0","0","0","0","0"
"27","10006","3","8","91002","300","0","0","0","0","0","0","0","0","0","0","0","0"
"28","10006","4","8","91002","250","0","0","0","0","0","0","0","0","0","0","0","0"
"29","10007","1","8","91002","500","0","0","0","0","0","0","0","0","0","0","0","0"
"30","10007","2","8","91002","400","0","0","0","0","0","0","0","0","0","0","0","0"
"31","10007","3","8","91002","300","0","0","0","0","0","0","0","0","0","0","0","0"
"32","10007","4","8","91002","250","0","0","0","0","0","0","0","0","0","0","0","0"
"33","10008","1","8","91002","500","0","0","0","0","0","0","0","0","0","0","0","0"
"34","10008","2","8","91002","400","0","0","0","0","0","0","0","0","0","0","0","0"
"35","10008","3","8","91002","300","0","0","0","0","0","0","0","0","0","0","0","0"
"36","10008","4","8","91002","250","0","0","0","0","0","0","0","0","0","0","0","0"
"37","10009","1","8","91002","500","0","0","0","0","0","0","0","0","0","0","0","0"
"38","10009","2","8","91002","400","0","0","0","0","0","0","0","0","0","0","0","0"
"39","10009","3","8","91002","300","0","0","0","0","0","0","0","0","0","0","0","0"
"40","10009","4","8","91002","250","0","0","0","0","0","0","0","0","0","0","0","0"
