command_id,drama_id,command_type,param_01,param_02,param_03,param_04,param_05,param_06,param_07,param_08
"1002011001","1002011","1","1","100211","100","0","0","1.7","0","mhp_sit_idle"
"1002011002","1002011","3","100211","mhp_sit_talk_memory","1","","","0.2","",""
"1002011003","1002011","21","vo_mhp","vo_mhp_0401","0","0","","","",""
"1002011004","1002011","11","100211","미츠키 씨랑 만나는 거\n오랜만이네\n좀 기대돼♪","6","0","0","0","0","0"
"1002011005","1002011","91","0","","","","","","",""
"1002011006","1002011","3","100211","mhp_sit_idle_memory","1","","","0.2","",""
"1002012001","1002012","1","1","100211","100","0","0","1.7","0","mhp_sit_idle"
"1002012002","1002012","3","100211","mhp_sit_talk_sad","1","","","0.2","",""
"1002012003","1002012","21","vo_mhp","vo_mhp_0402","0","0","","","",""
"1002012004","1002012","11","100211","하아… 뭔가 안\n좋은 병이면\n어떡하지…","5","0","0","0","0","0"
"1002012005","1002012","91","0","","","","","","",""
"1002012006","1002012","3","100211","mhp_sit_idle_sad","1","","","0.2","",""
"1002013001","1002013","1","1","100211","100","0","0","1.7","0","mhp_sit_idle"
"1002013002","1002013","3","100211","mhp_yui_sit_talk_wish","1","","","0.2","",""
"1002013003","1002013","21","vo_mhp","vo_mhp_0403","0","0","","","",""
"1002013004","1002013","11","100211","마침내 진찰 결과가…\n가, 가슴이 뛰기\n시작했어…!","4","0","0","0","0","0"
"1002013005","1002013","91","0","","","","","","",""
"1002013006","1002013","3","100211","mhp_sit_idle_sad","1","","","0.2","",""
"1007401001","1007401","1","1","100211","100","-1000","-240","1.7","0","mhp_idle_normal"
"1007401002","1007401","1","1","117531","100","185","-220","1.7","1","mhp_sit_idle"
"1007401003","1007401","1","1","117631","100","365","-200","1.7","1","mhp_sit_idle"
"1007401004","1007401","31","1","1","-240","-154","0.85","1","",""
"1007401005","1007401","31","23","123","-230","-18","0.85","0","",""
"1007401006","1007401","5","1","11","110","-200","-220","1.7","0","NoItem"
"1007401007","1007401","5","1","12","105","-200","-220","1.7","0","NoItem"
"1007401008","1007401","5","1","21","110","185","-220","1.7","1","NoItem"
"1007401009","1007401","5","1","22","105","185","-220","1.7","1","NoItem"
"1007401010","1007401","6","11","1","1","1","0","0","0",""
"1007401011","1007401","6","12","1","1","1","0","0","0",""
"1007401012","1007401","6","21","1","1","1","0","0","0",""
"1007401013","1007401","6","22","1","1","1","0","0","0",""
"1007401014","1007401","5","1","31","110","-1000","-220","1.7","0","NoItem"
"1007401015","1007401","91","0","","","","","","",""
"1007401016","1007401","3","117531","mhp_sit_talk_normal","1","","","0.2","",""
"1007401017","1007401","21","vo_mhp_1007401","vo_mhp_4001","0","0","","","",""
"1007401018","1007401","11","117531","다음 분 들어오세요~","8","0","0","0","0","0.5"
"1007401019","1007401","91","0","","","","","","",""
"1007401020","1007401","3","117531","mhp_sit_idle","1","","","0.2","",""
"1007401021","1007401","3","100211","mhp_anna_walk_sad","1","","","0.2","",""
"1007401022","1007401","2","100211","-200","-220","4","0","","",""
"1007401023","1007401","3","31","NoItem","1","","","0.2","",""
"1007401024","1007401","2","31","-200","-220","4","0","","",""
"1007401025","1007401","91","0","","","","","","",""
"1007401026","1007401","3","100211","mhp_sit_in_sad","0","mhp_sit_idle_sad","1","0.2","0.2",""
"1007401027","1007401","93","1","","","","","","",""
"1007401028","1007401","3","100211","mhp_sit_talk_sad","1","","","0.2","",""
"1007401029","1007401","21","vo_mhp_1007401","vo_mhp_4002","0","0","","","",""
"1007401030","1007401","11","100211","어, 그러니까…… 오랜만이에요.","7","1","0","0","0","0.5"
"1007401031","1007401","91","0","","","","","","",""
"1007401032","1007401","3","100211","mhp_sit_idle_sad","1","","","0.2","",""
