serial_campaign_id,serial_group_id,campaign_name,start_time,end_time,limit_num,count_share_id
"10101","101","애니메이션 프린세스 커넥트! Re:Dive 1 동봉 특전","2030-08-04 12:00:00","2030/12/31 23:59:59","1","0"
"10102","101","애니메이션 프린세스 커넥트! Re:Dive 2 동봉 특전","2030-09-03 19:00:00","2030/12/31 23:59:59","1","0"
"10103","101","애니메이션 프린세스 커넥트! Re:Dive 3 동봉 특전","2029-10-01 17:00:00","2030/12/31 23:59:59","1","0"
"10104","101","애니메이션 프린세스 커넥트! Re:Dive 4 동봉 특전","2029-11-05 12:00:00","2030/12/31 23:59:59","1","0"
"10201","102","애니메이션 프린세스 커넥트! Re:Dive Season2 1권 구입 특전","2029-03-21 00:00:00","2030/12/31 23:59:59","1","0"
"10202","102","애니메이션 프린세스 커넥트! Re:Dive Season2 2권 구입 특전","2029-04-18 00:00:00","2030/12/31 23:59:59","1","0"
"10203","102","애니메이션 프린세스 커넥트! Re:Dive Season2 3권 구입 특전","2029-05-16 00:00:00","2030/12/31 23:59:59","1","0"
"20101","201","주간 패미통 6월 3일 호(5월 20일 발매) 수록 특전","2029-05-19 00:00:00","2029/05/19 23:59:59","1","0"
"20201","202","공식 아트웍스 Vol.3 발매 기념 아이템","2029-07-30 00:00:00","2030/07/30 23:59:59","1","0"
"20301","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20302","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20303","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20304","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20305","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20306","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20307","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20308","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20309","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20310","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20311","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20312","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20313","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20314","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20315","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20316","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
"20317","203","プリコネフェス2023　リアルガチャ","2030-01-15 15:00:00","2031/01/31 23:59:59","3","1"
