command_id,drama_id,command_type,param_01,param_02,param_03,param_04,param_05,param_06,param_07,param_08
"1010001","1","5","1","102611","850","100","-120","1","1","ttk_idle_def"
"1010002","1","31","2","2","0","0","1","1","",""
"1010003","1","31","1","1","-80","-120","1","1","",""
"1010004","1","93","1","","","","","","",""
"1010005","1","21","vo_minigame_1005","vo_minigame_1005_top_000","0","0","","","",""
"1010006","1","3","102611","ttk_doya","0","ttk_idle_doya","1","0.3","0.3",""
"1010007","1","11","102611","맡은 일은\n제대로 할 거야","8","","","0","0",""
"1010008","1","91","0","","","","","","",""
"1020001","2","5","1","102611","850","100","-120","1","1","ttk_idle_def"
"1020002","2","31","2","2","0","0","1","1","",""
"1020003","2","31","1","1","-80","-120","1","1","",""
"1020004","2","93","1","","","","","","",""
"1020005","2","21","vo_minigame_1005","vo_minigame_1005_top_001","0","0","","","",""
"1020006","2","3","102611","ttk_idle_smile","0","ttk_idle_def","1","0.3","0.3",""
"1020007","2","11","102611","내 앞에\n나타난 걸\n후회하게 해줄게","8","","","0","0",""
"1020008","2","91","0","","","","","","",""
"1030001","3","5","1","102611","850","100","-120","1","1","ttk_idle_def"
"1030002","3","31","2","2","0","0","1","1","",""
"1030003","3","31","1","1","-80","-120","1","1","",""
"1030004","3","93","1","","","","","","",""
"1030005","3","21","vo_minigame_1005","vo_minigame_1005_top_002","0","0","","","",""
"1030006","3","3","102611","ttk_joy","0","ttk_idle_joy","1","0.1","0.3",""
"1030007","3","11","102611","요령을 파악하면\n꽤 즐거울지도\n아니, 노동은 노동인가…","8","","","0","0",""
"1030008","3","93","2.2","","","","","","",""
"1030009","3","3","102611","ttk_talk_sad","1","","","0.3","0.3",""
"1030010","3","93","3","","","","","","",""
"1030011","3","3","102611","ttk_idle_def","1","","","0.3","0.3",""
"1030012","3","91","0","","","","","","",""
"1040001","4","5","1","102611","850","100","-120","1","1","ttk_idle_def"
"1040002","4","31","2","2","0","0","1","1","",""
"1040003","4","31","1","1","-80","-120","1","1","",""
"1040004","4","93","1","","","","","","",""
"1040005","4","21","vo_minigame_1005","vo_minigame_1005_top_003","0","0","","","",""
"1040006","4","3","102611","ttk_shock","0","ttk_idle_shock","1","0.3","0.3",""
"1040007","4","11","102611","쥐랑 관련된 거\n알고 싶지 않아\n하아… 귀찮아","8","","","0","0",""
"1040008","4","93","5","","","","","","",""
"1040009","4","3","102611","ttk_idle_def","1","","","0.3","0.3",""
"1040010","4","93","0.7","","","","","","",""
"1050001","5","5","1","102611","850","100","-120","1","1","ttk_idle_def"
"1050002","5","31","2","2","0","0","1","1","",""
"1050003","5","31","1","1","-80","-120","1","1","",""
"1050004","5","93","1","","","","","","",""
"1050005","5","21","vo_minigame_1005","vo_minigame_1005_top_004","0","0","","","",""
"1050006","5","3","102611","ttk_surprise","0","","","0.3","0.3",""
"1050007","5","11","102611","우왓!?\n이쪽으로 오지 마!\n하아… 작아서\n쫓아내기 힘들어…","8","","","0","0",""
"1050008","5","93","0.9","","","","","","",""
"1050009","5","3","102611","ttk_talk_anger","1","","","0.3","0.3",""
"1050010","5","93","0.8","","","","","","",""
"1050011","5","3","102611","ttk_sad","0","ttk_talk_sad","1","0.3","0.3",""
"1050012","5","93","5","","","","","","",""
"1050013","5","3","102611","ttk_idle_def","1","","","0.3","0.3",""
"1050014","5","91","0","","","","","","",""
"1060001","6","5","1","102611","850","100","-120","1","1","ttk_idle_def"
"1060002","6","31","2","2","0","0","1","1","",""
"1060003","6","31","1","1","-80","-120","1","1","",""
"1060004","6","93","1","","","","","","",""
"1060005","6","21","vo_minigame_1005","vo_minigame_1005_top_005","0","0","","","",""
"1060006","6","3","102611","ttk_idle_worry","1","","","0.3","0.3",""
"1060007","6","11","102611","이런 일에\n익숙해지고 싶지 않아…\n하지만 목장을 위해서는\n하는 수밖에 없나","8","","","0","0",""
"1060008","6","93","7","","","","","","",""
"1060009","6","3","102611","ttk_amz","0","ttk_idle_def","1","0.3","0.3",""
"1060010","6","91","0","","","","","","",""
