0b7931b64ddcca96ea9f3c6e1739ca43fa06f24f3117d2e726414969eb40e73f,651ff3bf9fa445d18fe7a336d5c9749db8dd9ef334e7d7a371b3f88a9886fcbf,d2da6ffde2d5fc0b80566a90283e54627508041e0211b3071c559703ba2aabdf,78d2ab4df4e0b5526ad0d6f8ba109dd827290bd3a4759219ace58bc8625567d6,1bc50fabe528373030423cd7e6cba3aaafbe43baca2af7cbc93850652b4dc7cb,7e2247541551f4e91181e409b553c79d77603c32219d61fb5040c68af48683fc,6d5d371d26254b01395b217cece24b043d2636cec470b61e40a24de3e5c6cb21,2f829340b8c35afc7c674f97ce6570d7298a17d6ba070354d96e5572a93e3e1f,eb048434dfaf5322074b1468334430d2425387d084e137746fe02416ecaba375,e8628307e4e4d51b393b114a38d357e90f2ed92950672b6eb349195f9077dbd9,f5509cce3e70004673572166043e54e8812078c8a7ed482e7a8aa70d79ef3b17,1e8df4d9e51e4ae46ef5744f8355df61306987554089a11d0fba7efe940c9e67
"2022/12/23 11:59:59","1回バトルしよう","1","0","3","0","7003","31000101","10","2022/12/16 12:00:00","1000","31000101"
"2022/12/23 11:59:59","5回バトルしよう","5","0","3","0","7003","31000102","10","2022/12/16 12:00:00","1000","31000102"
"2022/12/23 11:59:59","10回バトルしよう","10","0","3","0","7003","31000103","10","2022/12/16 12:00:00","1000","31000103"
"2022/12/23 11:59:59","15回バトルしよう","15","0","3","0","7003","31000104","10","2022/12/16 12:00:00","1000","31000104"
"2022/12/23 11:59:59","20回バトルしよう","20","0","3","0","7003","31000105","10","2022/12/16 12:00:00","1000","31000105"
"2022/12/23 11:59:59","25回バトルしよう","25","0","3","0","7003","31000106","10","2022/12/16 12:00:00","1000","31000106"
"2022/12/23 11:59:59","30回バトルしよう","30","0","3","0","7003","31000107","10","2022/12/16 12:00:00","1000","31000107"
"2022/12/23 11:59:59","35回バトルしよう","35","0","3","0","7003","31000108","10","2022/12/16 12:00:00","1000","31000108"
"2022/12/23 11:59:59","40回バトルしよう","40","0","3","0","7003","31000109","10","2022/12/16 12:00:00","1000","31000109"
"2022/12/23 11:59:59","黒の王ジャバウォックに累積500万ダメージ与えよう","5000000","0","3","3001","7004","31001101","10","2022/12/16 12:00:00","1001","31001101"
"2022/12/23 11:59:59","黒の王ジャバウォックに累積750万ダメージ与えよう","7500000","0","3","3001","7004","31001102","10","2022/12/16 12:00:00","1001","31001102"
"2022/12/23 11:59:59","黒の王ジャバウォックに累積1000万ダメージ与えよう","10000000","0","3","3001","7004","31001103","10","2022/12/16 12:00:00","1001","31001103"
"2022/12/23 11:59:59","黒の王ジャバウォックに1度のバトルで250万ダメージ与えよう","1","2500000","3","3001","7005","31001111","11","2022/12/16 12:00:00","1001","31001111"
"2022/12/23 11:59:59","黒の王ジャバウォックに1度のバトルで500万ダメージ与えよう","1","5000000","3","3001","7005","31001112","11","2022/12/16 12:00:00","1001","31001112"
"2022/12/23 11:59:59","暴走のイノセントボウに累積500万ダメージ与えよう","5000000","0","3","3002","7004","31001201","20","2022/12/16 12:00:00","1001","31001201"
"2022/12/23 11:59:59","暴走のイノセントボウに累積750万ダメージ与えよう","7500000","0","3","3002","7004","31001202","20","2022/12/16 12:00:00","1001","31001202"
"2022/12/23 11:59:59","暴走のイノセントボウに累積1000万ダメージ与えよう","10000000","0","3","3002","7004","31001203","20","2022/12/16 12:00:00","1001","31001203"
"2022/12/23 11:59:59","暴走のイノセントボウに1度のバトルで250万ダメージ与えよう","1","2500000","3","3002","7005","31001211","21","2022/12/16 12:00:00","1001","31001211"
"2022/12/23 11:59:59","暴走のイノセントボウに1度のバトルで500万ダメージ与えよう","1","5000000","3","3002","7005","31001212","21","2022/12/16 12:00:00","1001","31001212"
"2022/12/23 11:59:59","ファントムバロンに累積500万ダメージ与えよう","5000000","0","3","3003","7004","31001301","30","2022/12/16 12:00:00","1001","31001301"
"2022/12/23 11:59:59","ファントムバロンに累積750万ダメージ与えよう","7500000","0","3","3003","7004","31001302","30","2022/12/16 12:00:00","1001","31001302"
"2022/12/23 11:59:59","ファントムバロンに累積1000万ダメージ与えよう","10000000","0","3","3003","7004","31001303","30","2022/12/16 12:00:00","1001","31001303"
"2022/12/23 11:59:59","ファントムバロンに1度のバトルで250万ダメージ与えよう","1","2500000","3","3003","7005","31001311","31","2022/12/16 12:00:00","1001","31001311"
"2022/12/23 11:59:59","ファントムバロンに1度のバトルで500万ダメージ与えよう","1","5000000","3","3003","7005","31001312","31","2022/12/16 12:00:00","1001","31001312"
"2022/12/23 11:59:59","テンタパスに累積500万ダメージ与えよう","5000000","0","3","3004","7004","31001401","40","2022/12/16 12:00:00","1001","31001401"
"2022/12/23 11:59:59","テンタパスに累積750万ダメージ与えよう","7500000","0","3","3004","7004","31001402","40","2022/12/16 12:00:00","1001","31001402"
"2022/12/23 11:59:59","テンタパスに累積1000万ダメージ与えよう","10000000","0","3","3004","7004","31001403","40","2022/12/16 12:00:00","1001","31001403"
"2022/12/23 11:59:59","テンタパスに1度のバトルで250万ダメージ与えよう","1","2500000","3","3004","7005","31001411","41","2022/12/16 12:00:00","1001","31001411"
"2022/12/23 11:59:59","テンタパスに1度のバトルで500万ダメージ与えよう","1","5000000","3","3004","7005","31001412","41","2022/12/16 12:00:00","1001","31001412"
"2022/12/23 11:59:59","ゴウシンに累積500万ダメージ与えよう","5000000","0","3","3005","7004","31002101","10","2022/12/16 12:00:00","1002","31002101"
"2022/12/23 11:59:59","ゴウシンに累積750万ダメージ与えよう","7500000","0","3","3005","7004","31002102","10","2022/12/16 12:00:00","1002","31002102"
"2022/12/23 11:59:59","ゴウシンに累積1000万ダメージ与えよう","10000000","0","3","3005","7004","31002103","10","2022/12/16 12:00:00","1002","31002103"
"2022/12/23 11:59:59","ゴウシンに累積1億1000万ダメージ与えよう","110000000","0","3","3005","7004","31002104","10","2022/12/16 12:00:00","1002","31002104"
"2022/12/23 11:59:59","ゴウシンに1度のバトルで250万ダメージ与えよう","1","2500000","3","3005","7005","31002111","11","2022/12/16 12:00:00","1002","31002111"
"2022/12/23 11:59:59","ゴウシンに1度のバトルで500万ダメージ与えよう","1","5000000","3","3005","7005","31002112","11","2022/12/16 12:00:00","1002","31002112"
"2022/12/23 11:59:59","ゴウシンに1度のバトルで2200万ダメージ与えよう","1","22000000","3","3005","7005","31002113","11","2022/12/16 12:00:00","1002","31002113"
"2022/12/23 11:59:59","アルマ＆オラムに累積500万ダメージ与えよう","5000000","0","3","3006","7004","31003101","10","2022/12/16 12:00:00","1003","31003101"
"2022/12/23 11:59:59","アルマ＆オラムに累積750万ダメージ与えよう","7500000","0","3","3006","7004","31003102","10","2022/12/16 12:00:00","1003","31003102"
"2022/12/23 11:59:59","アルマ＆オラムに累積1000万ダメージ与えよう","10000000","0","3","3006","7004","31003103","10","2022/12/16 12:00:00","1003","31003103"
"2022/12/23 11:59:59","アルマ＆オラムに累積1億ダメージ与えよう","100000000","0","3","3006","7004","31003104","10","2022/12/16 12:00:00","1003","31003104"
"2022/12/23 11:59:59","アルマ＆オラムに1度のバトルで250万ダメージ与えよう","1","2500000","3","3006","7005","31003111","11","2022/12/16 12:00:00","1003","31003111"
"2022/12/23 11:59:59","アルマ＆オラムに1度のバトルで500万ダメージ与えよう","1","5000000","3","3006","7005","31003112","11","2022/12/16 12:00:00","1003","31003112"
"2022/12/23 11:59:59","アルマ＆オラムに1度のバトルで2000万ダメージ与えよう","1","20000000","3","3006","7005","31003113","11","2022/12/16 12:00:00","1003","31003113"
"2022/12/23 11:59:59","なかよしX＆名もなき芸術に累積500万ダメージ与えよう","5000000","0","3","3007","7004","31003201","20","2022/12/16 12:00:00","1003","31003201"
"2022/12/23 11:59:59","なかよしX＆名もなき芸術に累積750万ダメージ与えよう","7500000","0","3","3007","7004","31003202","20","2022/12/16 12:00:00","1003","31003202"
"2022/12/23 11:59:59","なかよしX＆名もなき芸術に累積1000万ダメージ与えよう","10000000","0","3","3007","7004","31003203","20","2022/12/16 12:00:00","1003","31003203"
"2022/12/23 11:59:59","なかよしX＆名もなき芸術に累積1億2000万ダメージ与えよう","120000000","0","3","3007","7004","31003204","20","2022/12/16 12:00:00","1003","31003204"
"2022/12/23 11:59:59","なかよしX＆名もなき芸術に1度のバトルで250万ダメージ与えよう","1","2500000","3","3007","7005","31003211","21","2022/12/16 12:00:00","1003","31003211"
"2022/12/23 11:59:59","なかよしX＆名もなき芸術に1度のバトルで500万ダメージ与えよう","1","5000000","3","3007","7005","31003212","21","2022/12/16 12:00:00","1003","31003212"
"2022/12/23 11:59:59","なかよしX＆名もなき芸術に1度のバトルで2400万ダメージ与えよう","1","24000000","3","3007","7005","31003213","21","2022/12/16 12:00:00","1003","31003213"
