2b40e560e602e5a97ac9744f871b4def691052950468b72aa81f8f7579ae2136,263fe10631b937ca70966a8a26620f3c1da0cc1d88c04b279775b3069005befe,993e85fb1919db4609031cc3d183bf739f7cdba7e95ca8cd3654870ccc8fc32d,8e5e86c6075909955ef6dc919a2af1e3fb638615c202fabebebdaf8b7e715605,d889b5ec33a4ff4ed8d497183edb2deca31bd29bcb68a92d96c471b17c0d3fcd,971207221cbaa3479752c8f0ba873dd1da7631af0c78dbbf0aaa94a6bcf8d9ea,a1dc5f70d0adf6fd42c2767509c863440d5363a98251d1a6cb4920ce0de0c539,610eb7fce3c5198653f070dbb8e38740c0bb79a8944649cc9d5e0e49094c482b,7b6cbd56b5203e6da88ab1d751e65bb544a6314d73994b6cbd63718d5952cd8e,a00667ba44f1459030521b6f3173e07be17b3558eb7b40f579baa3f431b0b093,79d6cc270c6fe0fb10a6dcd8ba5d70a49944419198ea7eddab15b444222c09a0,f22859dfebc3ea507a467316013c917d7a59c65a887b6ce39dc0ebe7472a4c17,0585958742dbee26b94fbf361f007885bf5612e59fef7988d81355132f438936,4797a44f77fcd94f3ace85e2b87cccab568fd1367a6a35fe52d00ff163cdf2de,c48000b2e3eb11d3db3f811c52e36bd0d7c2a3bfff0393c01de26d8644617f6b,9dac9db5e8a564b4062bcc66da97b8e61031a5ff7b610c58818b130ef77d0df6,399f37b2216b208a9d854ca37c4b6e8df4d11cbe24b9a7b4d1edfd7f63a2bf41,b64ac9b646d91754c2c2a7998ef5103244b641e74a94bdafa4d977ea0f4c0c22,78a38f99250ce8585aa1d7285d954884a2d81267e2bf60106c931e5cc59edc78,8a3d67d8eb7e3b60e7f84414558a0e0ec0c3075032ff0c6e1900c2f1ede6e7c9,a459e4512d42a270ad032131ca3e9f78001007817514060e76e10b2de3f0fe30,7fef77d40675278ab55b5d6412549f1c56707101620e18ec11a7034a08e6481c,e7560dc2cd7435e8f1ce27eb7e13998985f1537c3592056541bc06fd058af3c6,36375861dccc4aa36c622a7e24eda83bd7d9ad20ffb974e3c813a002c234fb95,4abd993f332ef2de2e2574565aa32c23923617ce2502e4eaf8ba75147eb5aeec,6fc30b9a4d8c7ff7a06fd30ac1ba41ac9411e5caa78ab70c2561ba96409f791c,bc569ab8140801837891c8c3ec0d2d50b67ed580adbff6255f7909fa06266e1c,a7179fedc2b0c715d073bd3e8e7d8246160b7e585a4ccc96fd95488ba1b56866,c796270cd43bb06b092d053f899cec946167abb5bd3f98bbb92624a989264fd0,9f89513d68e938eee1bf47f7faca82222a776ef2e1dd98789cca9cf2a835f9c6,91e0b8a8968623fbf2564bb737f13cb4ce92c5574bad9c43c3397027859acdbf,b928db19e89d3809b35cf31afc439236862068f099601b3e1624307ccad2dd9a,dd80eec0cf4fb08201fcf4a2811bd47e212b6acd43daa325940299d7e97ae643,78a9dc769266a4c276d3074f0d9316d885d31196276c5fba044d1433435dc4bf,21ed948574de7d90a0279eb82fac0347f8b356fff0bf3fcd711d6bb256d83930,f634329c40c9c8cb26cb67d4ef6765af1ea7b25fb650c39bc51f36351696c616,06b2e64efe18760355b0c88d65552024e0e6721413c045070ed53ee86b3e7740,2dfe68a3e980a1aefd144e876e3eace82339a8cca62907eb477b9c0ad43f3828,66c7eafe34039b88c16fb0c178af313aead5cb270104381c4981a17cad24bef5,958bd9c0fe14c811fb8cadcd6ab3a7239c268856d175d0606fb64a154802d1e5,a86027791d802a9ed24e2f08284f1a258ce9c7b11f7670fa2591e6d4864c6c68
"0","61001007","1","0","1001","1","0","0","0","620090001","61001004","258","0","1","1001","0","0","0","0","0","36","0","0","1","0","600110011","0","30","0","0","0","0","0","620130001","0","0","620060001","1","18","61001005","600000001"
"0","61001007","1","0","2001","1","0","0","0","620090001","61001004","258","0","1","2001","0","0","0","0","0","36","0","0","1","0","600110021","0","30","0","0","0","0","0","620130001","0","0","620060001","1","18","61001005","600000002"
"0","61001007","1","0","3001","1","0","0","0","620090001","61001004","258","0","1","3001","0","0","0","0","0","36","0","0","1","0","600110031","0","30","0","0","0","0","0","620130001","0","0","620060001","1","18","61001005","600000003"
"0","61001007","1","0","4001","1","0","0","0","620090001","61001004","258","0","1","4001","0","0","0","0","0","36","0","0","1","0","600110041","0","30","0","0","0","0","0","620130001","0","0","620060001","1","18","61001005","600000004"
"0","61001007","1","0","5001","1","0","0","0","620090002","61001004","268","0","1","5001","0","0","0","0","0","36","0","0","1","0","600110051","0","30","0","0","0","0","0","620130002","0","0","620060002","1","18","61001005","600000005"
"0","61001007","1","0","6001","1","0","0","0","620090003","61001004","273","0","1","6001","0","0","0","0","0","36","0","0","1","0","600110061","0","30","0","0","0","0","0","620130003","0","0","620060003","1","18","61001005","600000006"
"0","61001007","1","0","7001","1","0","0","0","620090004","61001004","281","0","1","7001","0","0","0","0","0","36","0","0","1","0","600110071","0","30","0","0","0","0","0","620130004","0","0","620060004","1","18","61001005","600000007"
"0","61001007","1","0","8001","1","0","0","0","620090005","61001004","288","0","1","8001","0","0","0","0","0","36","0","0","1","0","600110081","0","30","0","0","0","0","0","620130005","0","0","620060005","1","18","61001005","600000008"
"0","61001007","1","0","9001","1","0","0","0","620090006","61001004","298","0","1","9001","0","0","0","0","0","36","0","0","1","0","600110091","0","30","0","0","0","0","0","620130006","0","0","620060006","1","18","61001005","600000009"
"0","61001007","1","0","10001","1","0","0","0","620090007","61001004","309","0","1","10001","0","0","0","0","0","36","0","0","1","0","600110101","0","30","0","0","0","0","0","620130007","0","0","620060007","1","18","61001005","600000010"
"0","61001007","1","0","11001","1","0","0","0","620090008","61001004","313","0","1","11001","0","0","0","0","0","36","0","0","1","0","600110111","0","30","0","0","0","0","0","620130008","0","0","620060008","1","18","61001005","600000011"
"0","61001007","1","0","12001","1","0","0","0","620090009","61001004","321","0","1","12001","0","0","0","0","0","36","0","0","1","0","600110121","0","30","0","0","0","0","0","620130009","0","0","620060009","1","18","61001005","600000012"
"0","61001007","1","0","13001","1","0","0","0","620090010","61001004","326","0","1","13001","0","0","0","0","0","36","0","0","1","0","600110131","0","30","0","0","0","0","0","620130010","0","0","620060010","1","18","61001005","600000013"
"0","61001007","1","0","14001","1","0","0","0","620090011","61001004","336","0","1","14001","0","0","0","0","0","36","0","0","1","0","600110141","0","30","0","0","0","0","0","620130011","0","0","620060011","1","18","61001005","600000014"
"0","61001007","1","0","15001","1","0","0","0","620090012","61001004","341","0","1","15001","0","0","0","0","0","36","0","0","1","0","600110151","0","30","0","0","0","0","0","620130012","0","0","620060012","1","18","61001005","600000015"
"0","61001007","1","0","16001","1","0","0","0","620090013","61001004","351","0","1","16001","0","0","0","0","0","36","0","0","1","0","600110161","0","30","0","0","0","0","0","620130013","0","0","620060013","1","18","61001005","600000016"
"0","61001007","1","0","17001","1","0","0","0","620090014","61001004","356","0","1","17001","0","0","0","0","0","36","0","0","1","0","600110171","0","30","0","0","0","0","0","620130014","0","0","620060014","1","18","61001005","600000017"
"0","61001007","1","0","18001","1","0","0","0","620090015","61001004","366","0","1","18001","0","0","0","0","0","36","0","0","1","0","600110181","0","30","0","0","0","0","0","620130015","0","0","620060015","1","18","61001005","600000018"
"0","61001007","1","0","19001","1","0","0","0","620090016","61001004","371","0","1","19001","0","0","0","0","0","36","0","0","1","0","600110191","0","30","0","0","0","0","0","620130016","0","0","620060016","1","18","61001005","600000019"
"0","61001007","1","0","20001","1","0","0","0","620090017","61001004","375","0","1","20001","0","0","0","0","0","36","0","0","1","0","600110201","0","30","0","0","0","0","0","620130017","0","0","620060017","1","18","61001005","600000020"
"0","61001007","1","0","21001","1","0","0","0","620090018","61001004","381","0","1","21001","0","0","0","0","0","36","0","0","1","0","600110211","0","30","0","0","0","0","0","620130018","0","0","620060018","1","18","61001005","600000021"
"0","61001007","1","0","22001","1","0","0","0","620090019","61001004","386","0","1","22001","0","0","0","0","0","36","0","0","1","0","600110221","0","30","0","0","0","0","0","620130019","0","0","620060019","1","18","61001005","600000022"
"0","61001007","1","0","23001","1","0","0","0","620090020","61001004","390","0","1","23001","0","0","0","0","0","36","0","0","1","0","600110231","0","30","0","0","0","0","0","620130020","0","0","620060020","1","18","61001005","600000023"
"0","61001007","1","0","24001","1","0","0","0","620090021","61001004","396","0","1","24001","0","0","0","0","0","36","0","0","1","0","600110241","0","30","0","0","0","0","0","620130021","0","0","620060021","1","18","61001005","600000024"
"0","61001007","1","0","25001","1","0","0","0","620090022","61001004","401","0","1","25001","0","0","0","0","0","36","0","0","1","0","600110251","0","30","0","0","0","0","0","620130022","0","0","620060022","1","18","61001005","600000025"
"0","61001007","1","0","26001","1","0","0","0","620090023","61001004","405","0","1","26001","0","0","0","0","0","36","0","0","1","0","600110261","0","30","0","0","0","0","0","620130023","0","0","620060023","1","18","61001005","600000026"
"0","61001007","1","0","27001","1","0","0","0","620090024","61001004","411","0","1","27001","0","0","0","0","0","36","0","0","1","0","600110271","0","30","0","0","0","0","0","620130024","0","0","620060024","1","18","61001005","600000027"
"0","61001007","1","0","28001","1","0","0","0","620090025","61001004","417","0","1","28001","0","0","0","0","0","36","0","0","1","0","600110281","0","30","0","0","0","0","0","620130025","0","0","620060025","1","18","61001005","600000028"
"0","61001007","1","0","29001","1","0","0","0","620090026","61001004","422","0","1","29001","0","0","0","0","0","36","0","0","1","0","600110291","0","30","0","0","0","0","0","620130026","0","0","620060026","1","18","61001005","600000029"
"0","61001007","1","0","30001","1","0","0","0","620090027","61001004","427","0","1","30001","0","0","0","0","0","36","0","0","1","0","600110301","0","30","0","0","0","0","0","620130027","0","0","620060027","1","18","61001005","600000030"
"0","61001007","1","0","31001","1","0","0","0","620090028","61001004","433","0","1","31001","0","0","0","0","0","36","0","0","1","0","600110311","0","30","0","0","0","0","0","620130028","0","0","620060028","1","18","61001005","600000031"
"0","61001007","1","0","32001","1","0","0","0","620090029","61001004","442","0","1","32001","0","0","0","0","0","36","0","0","1","0","600110321","0","30","0","0","0","0","0","620130029","0","0","620060029","1","18","61001005","600000032"
"0","61001007","1","0","33001","1","0","0","0","620090030","61001004","455","0","1","33001","0","0","0","0","0","36","0","0","1","0","600110331","0","30","0","0","0","0","0","620130030","0","0","620060030","1","18","61001005","600000033"
"0","61001007","1","0","34001","1","0","0","0","620090031","61001004","460","0","1","34001","0","0","0","0","0","36","0","0","1","0","600110341","0","30","0","0","0","0","0","620130031","0","0","620060031","1","18","61001005","600000034"
"0","61001007","1","0","35001","1","0","0","0","620090032","61001004","464","0","1","35001","0","0","0","0","0","36","0","0","1","0","600110351","0","30","0","0","0","0","0","620130032","0","0","620060032","1","18","61001005","600000035"
