512f27bdc56a68c9468f7536bbf81a013d5cb7e38f55e093ab4936c5166aed5e,820d62ac2195b2ce7f1aeb0745cc7420cae48181841e72a2228013fdaee0cda6,f388209deaaab26c5a628b54e2d107b9f4712ecef9c411ae8c781e577fd374c1,8a5d4ca262be6527e151291590365d2aaaf11ea7003535b1dca7784feaa81970,a211b49446beb34d979624acd3353456086625ffc8555b644dc3e67082939f70,6a3d38314ae2980ca1f4ed03a69bc0d86b5bacbdc207b8d8101b80f87326cd9d,0939c29d798d46cbbd167ca67ae1d7f1d4a10d0907beb454f956ee5b2cf2f4a4,930511ec2ac44e6fe96837081e93b2941cf436f9c31b7dc6a3fb670d1fb688e2,8c15f58dfbec5220e376a64d242d406d974d9d9595959fa213e50dc76b128455,843e2b472210850d35992479686cde404bae70a74be6b2dad62673a6c6ce1711,595a3a069924547f4487cb461937eed1f12eae62379cdd73f5175d253680b3e9,0d8e15345715f85446be0b59e16ce5362443ad7b8f3c2a2933c8db1e07b63ebb,32f455297a8ec8820aa2b8b4617f242897b10b4014c18f3512db29e9d3125327,27c2f509a80c20fc6d4fc9cc41eeb36619773260ebe6eebbfc05b95ed03ee6e6,a5673186c1cd7049519b38c2dc448b56e46369848235a35e4d64f62f2a6b6a1c,510b7f24f7b7da632c728615c7634760768f3b46536bd432a9a6d5293c7afa5e,f9b18aa98547ef0e41ef5b94b52d626719a12cb3e2715e30e66aabc76224e0b3,a6168dae1fd18684d9018f8f83096eebeb2472c9f00b67dfd04741d58e1ae949
"91002","0","0","0","0","0","0","0","1","1","0","0","50","0","0","0","8","10"
"91002","0","0","0","0","0","0","0","11","2","0","0","10","0","0","0","8","100"
"91002","0","0","0","0","0","0","0","101","3","0","0","5","0","0","0","8","200"
"91002","0","0","0","0","0","0","0","201","4","0","0","3","0","0","0","8","500"
"91002","0","0","0","0","0","0","0","501","5","0","0","2","0","0","0","8","1000"
"91002","0","0","0","0","0","0","0","1001","6","0","0","2","0","0","0","8","2000"
"91002","0","0","0","0","0","0","0","2001","7","0","0","1","0","0","0","8","3999"
"91002","0","0","0","0","0","0","0","4000","8","0","0","50","0","0","0","8","4000"
"91002","0","0","0","0","0","0","0","4100","9","0","0","50","0","0","0","8","4100"
"91002","0","0","0","0","0","0","0","4200","10","0","0","50","0","0","0","8","4200"
"91002","0","0","0","0","0","0","0","4300","11","0","0","50","0","0","0","8","4300"
"91002","0","0","0","0","0","0","0","4400","12","0","0","50","0","0","0","8","4400"
"91002","0","0","0","0","0","0","0","4500","13","0","0","50","0","0","0","8","4500"
"91002","0","0","0","0","0","0","0","4600","14","0","0","50","0","0","0","8","4600"
"91002","0","0","0","0","0","0","0","4700","15","0","0","50","0","0","0","8","4700"
"91002","0","0","0","0","0","0","0","4800","16","0","0","50","0","0","0","8","4800"
"91002","0","0","0","0","0","0","0","4900","17","0","0","50","0","0","0","8","4900"
"91002","0","0","0","0","0","0","0","5000","18","0","0","50","0","0","0","8","5000"
"91002","0","0","0","0","0","0","0","5100","19","0","0","50","0","0","0","8","5100"
"91002","0","0","0","0","0","0","0","5200","20","0","0","50","0","0","0","8","5200"
"91002","0","0","0","0","0","0","0","5300","21","0","0","50","0","0","0","8","5300"
"91002","0","0","0","0","0","0","0","5400","22","0","0","50","0","0","0","8","5400"
"91002","0","0","0","0","0","0","0","5500","23","0","0","50","0","0","0","8","5500"
"91002","0","0","0","0","0","0","0","5600","24","0","0","50","0","0","0","8","5600"
"91002","0","0","0","0","0","0","0","5700","25","0","0","50","0","0","0","8","5700"
"91002","0","0","0","0","0","0","0","5800","26","0","0","50","0","0","0","8","5800"
"91002","0","0","0","0","0","0","0","5900","27","0","0","50","0","0","0","8","5900"
"91002","0","0","0","0","0","0","0","6000","28","0","0","50","0","0","0","8","6000"
"91002","0","0","0","0","0","0","0","6100","29","0","0","50","0","0","0","8","6100"
"91002","0","0","0","0","0","0","0","6200","30","0","0","50","0","0","0","8","6200"
"91002","0","0","0","0","0","0","0","6300","31","0","0","50","0","0","0","8","6300"
"91002","0","0","0","0","0","0","0","6400","32","0","0","50","0","0","0","8","6400"
"91002","0","0","0","0","0","0","0","6500","33","0","0","50","0","0","0","8","6500"
"91002","0","0","0","0","0","0","0","6600","34","0","0","50","0","0","0","8","6600"
"91002","0","0","0","0","0","0","0","6700","35","0","0","50","0","0","0","8","6700"
"91002","0","0","0","0","0","0","0","6800","36","0","0","50","0","0","0","8","6800"
"91002","0","0","0","0","0","0","0","6900","37","0","0","50","0","0","0","8","6900"
"91002","0","0","0","0","0","0","0","7000","38","0","0","50","0","0","0","8","7000"
"91002","0","0","0","0","0","0","0","7100","39","0","0","50","0","0","0","8","7100"
"91002","0","0","0","0","0","0","0","7200","40","0","0","50","0","0","0","8","7200"
"91002","0","0","0","0","0","0","0","7300","41","0","0","50","0","0","0","8","7300"
"91002","0","0","0","0","0","0","0","7400","42","0","0","50","0","0","0","8","7400"
"91002","0","0","0","0","0","0","0","7500","43","0","0","50","0","0","0","8","7500"
"91002","0","0","0","0","0","0","0","7600","44","0","0","50","0","0","0","8","7600"
"91002","0","0","0","0","0","0","0","7700","45","0","0","50","0","0","0","8","7700"
"91002","0","0","0","0","0","0","0","7800","46","0","0","50","0","0","0","8","7800"
"91002","0","0","0","0","0","0","0","7900","47","0","0","50","0","0","0","8","7900"
"91002","0","0","0","0","0","0","0","8000","48","0","0","50","0","0","0","8","8000"
"91002","0","0","0","0","0","0","0","8100","49","0","0","15","0","0","0","8","8100"
"91002","0","0","0","0","0","0","0","8200","50","0","0","15","0","0","0","8","8200"
"91002","0","0","0","0","0","0","0","8300","51","0","0","15","0","0","0","8","8300"
"91002","0","0","0","0","0","0","0","8400","52","0","0","15","0","0","0","8","8400"
"91002","0","0","0","0","0","0","0","8500","53","0","0","15","0","0","0","8","8500"
"91002","0","0","0","0","0","0","0","8600","54","0","0","15","0","0","0","8","8600"
"91002","0","0","0","0","0","0","0","8700","55","0","0","15","0","0","0","8","8700"
"91002","0","0","0","0","0","0","0","8800","56","0","0","15","0","0","0","8","8800"
"91002","0","0","0","0","0","0","0","8900","57","0","0","15","0","0","0","8","8900"
"91002","0","0","0","0","0","0","0","9000","58","0","0","15","0","0","0","8","9000"
"91002","0","0","0","0","0","0","0","9100","59","0","0","15","0","0","0","8","9100"
"91002","0","0","0","0","0","0","0","9200","60","0","0","15","0","0","0","8","9200"
"91002","0","0","0","0","0","0","0","9300","61","0","0","15","0","0","0","8","9300"
"91002","0","0","0","0","0","0","0","9400","62","0","0","15","0","0","0","8","9400"
"91002","0","0","0","0","0","0","0","9500","63","0","0","15","0","0","0","8","9500"
"91002","0","0","0","0","0","0","0","9600","64","0","0","15","0","0","0","8","9600"
"91002","0","0","0","0","0","0","0","9700","65","0","0","15","0","0","0","8","9700"
"91002","0","0","0","0","0","0","0","9800","66","0","0","15","0","0","0","8","9800"
"91002","0","0","0","0","0","0","0","9900","67","0","0","15","0","0","0","8","9900"
"91002","0","0","0","0","0","0","0","10000","68","0","0","15","0","0","0","8","10000"
"91002","0","0","0","0","0","0","0","10100","69","0","0","15","0","0","0","8","10100"
"91002","0","0","0","0","0","0","0","10200","70","0","0","15","0","0","0","8","10200"
"91002","0","0","0","0","0","0","0","10300","71","0","0","15","0","0","0","8","10300"
"91002","0","0","0","0","0","0","0","10400","72","0","0","15","0","0","0","8","10400"
"91002","0","0","0","0","0","0","0","10500","73","0","0","15","0","0","0","8","10500"
"91002","0","0","0","0","0","0","0","10600","74","0","0","15","0","0","0","8","10600"
"91002","0","0","0","0","0","0","0","10700","75","0","0","15","0","0","0","8","10700"
"91002","0","0","0","0","0","0","0","10800","76","0","0","15","0","0","0","8","10800"
"91002","0","0","0","0","0","0","0","10900","77","0","0","15","0","0","0","8","10900"
"91002","0","0","0","0","0","0","0","11000","78","0","0","15","0","0","0","8","11000"
"91002","0","0","0","0","0","0","0","11100","79","0","0","15","0","0","0","8","11100"
"91002","0","0","0","0","0","0","0","11200","80","0","0","15","0","0","0","8","11200"
"91002","0","0","0","0","0","0","0","11300","81","0","0","15","0","0","0","8","11300"
"91002","0","0","0","0","0","0","0","11400","82","0","0","15","0","0","0","8","11400"
"91002","0","0","0","0","0","0","0","11500","83","0","0","15","0","0","0","8","11500"
"91002","0","0","0","0","0","0","0","11600","84","0","0","15","0","0","0","8","11600"
"91002","0","0","0","0","0","0","0","11700","85","0","0","15","0","0","0","8","11700"
"91002","0","0","0","0","0","0","0","11800","86","0","0","15","0","0","0","8","11800"
