55e56ebeaddcb0e83fb80f5272124af863373322edeefedea0e7bd9869fa45ec,81b4c2349aba5372b15caf6e8e96a9c9252d69c1929328c20bfbc1a10ecb80a2,74165e27c84edf75e5ebc578c87a724046aba0adfb231b029438b7b8c539ddc3,07f2a649a27bd8f43ab1c22593c8994c913bd1844a21f62c3b65e01ba3f37a53,fe23659d1a46aecda3486d5563f2d38166975d634f1d9c76e08683776d629a92,75654038ed1ccf184caa22dd7554395dc28d3e33d3598bdeb22e94d41ebe2606,d41125ae29273db230c857f9bdb5f1672093c02a36ad468351a1a15515b9b57f,8d2cc9607741f79f3d9d94d38923c62eed82fbbf3108bce41debf6b427204a96,5d699592eb3b87745b3fe146e973331dde0b9f63373ae170e2189001d3bd57e4,cdd648381c715f499f18f490c6669987740b361781b65a90b0ce4f6f8aefc351,d5adcbeab408d7eff5674e9bc546b0445b564edd68f631f509179e31ae965c1a,4998514894a8950083bd78baa11713bed60c03bcf22dbad4fc0597eb82d7389d,91c68981e6a6d54e51df400cbcc125d932e091ab81a181216a5999755ba1ded4,d8cec774ae2d2e536ff6930d296460d63fd52cd77eea137248ada83ed57c6af4,a8cdfaf6571a7375e1fbf8721018e1faac7d3b8eb734c09dcf78d3fbba6072c4,d5920a730bba9f08a1c20399fa5d6b6ffa06b8f2616fb542aa02fce15b744903,ecbf41a4d777e45fe89d0e18d6642a1023f4f840c51c2aecc2d8929252a7a554,6d359453cc703f2011edf9f886381a742e6772608d74d05433bc77aee97ca777,604da9b506c5e057b996ad64b90bc5c9558e94b02f319802ec1ec0ee52ede940,4b33e0108c997774a0e32b51e3ac63450a0a9a925d027f6ff174ab521dad42ca,6c1cf1702c1ac87b23c7bac169acec51689137d2541c6f4edaef5ede2f75f4a6,fb3cc767a2aca0d174defc2e9fa67317b08d610f851ff6a7138a08a4ccf8949a,02904e140b58297cc083be0f9d0c3592519b1d0ec17dde1be24e507be2a57028,a1cfe79469aa240b958cd7218c37d7d89f179a8d4e956972ca156cb589d6adf3,188ede2ba131a63233b75717e6258d56409408258ac7d73978c4afef8cbafc0d,25fcac08e925c6c80d65baff465baee843544c26221d0ed987cf9fbff78a2535,2c400c3d48681a69a4c18ae256a19a67b63d128750d89bbef6db7f88419c43d7,5c4261eb6095bf4d2a571535450d2f6b82c10f6e40b43ab06f1f1096e0dc76e7,794fa66a3d6dd8fd1e3c9a44c55c5af056dd7424f7bd1acb4717cb6621fd73bd,92eae7f8d2c6944c1c8ef2466f9bafb04bc2a5ad0a7d141d5f41467c800f03dc,67b40287d28aa0bd8b84d3e0862121d0f53533f30e5667ac9017f080fb3498c4,4f97fa77f63182bddebe120bf8b02d604cfec429cac62b5b8b84c388ea82a7ac,bef97a5bd10a735d85c85005cb7390bd97afe260ebeba9b966e948eb0ba5a0ba,0a2c560565eeeca4d0c54b869cdd7979b3a2c660326eccc8b632f38970e6747f,91cb72b5df93480091b8f4c2f14c2c28b417c48e9391ea7971ccb2da40c7686a,ca2c41785063c5115536c998614c56e2fc779709d369b6e58452b75191d3ff80,0b7cc3219203ade7286243144d95c7c8f98a501d5bb612ff9871e6cec079940a,3076420cb12d8dfb9b95016a119915003d0a671f33a4704891607a6026f401a7,94ad7b0525116b09bebd2078845c2c7ab2b095bcbb39431f385d457e7b36dd6f,004cdcf01d84749470263f442b64e97323c5e82c4cc9ea093428773aa7c0d091,081823b2963e49d011364e49010793734a22a597901be95b3da3c714fa297f46,34f66c73931d308cbf619543a2c4dd2e425cb9c973276bb3179ca3abe3ac5de0,7f6c32dc32998491816acce90334643005ab12acf60f684c28a19ab547c4fa7c,b8f8b34b9f5c2816759b0f3d942d137b5cfdc63c18663d5a50ade8c73aa4b5cc,a7a7f49f9986aa0208071920b6ad9d9d79e01bd47ccc86fec33ebb20077a339b,e05d2fb665bb872ad5e2898002dfa6a173ace0a753f36a8faab9bf152b301314,401f7c5762fde4397e30ec7953a134070905a282e401b449e7340d9102f6d497,db560473475eeefd65ab0c4a4f954c24771853d962122e5156ad1e6bed04082e,e6e00c76c36dcf1703192a4bb37579a068f46c5fe66516ba500ebdec0cf10842,21327bfe32f8cb56b1d9e3cc576838ce791b67f24383164c75213cac4d11b8b8,37bed15c430cab64c63751d8b0564a103db7f4a290a063f3d22cc90d3394357c,7bb21b0191efd7c9a08711b27ea3a053741a61c8f2f2eb3fe6028e94235b5d78,92a64db291b310f0dbbef8ede1ce46645f2c1488f58395c137dab4335f693a6a,4b12bce2e109d76a0ef29013da588686a2b2ff06ada38446c9ba12032984907e,7268b70fc7bc901f194deeaec4495ea42073a5bee7ca95d8aea41cebaf4ab1a2,f0f17c96c35197468873b6dae1e85a4f5c9b71bb3b4d7cb9a0aef7c2435a3f64,5dc5d5c1a0951915a9da8d428f3428338682a5b8d883005625702d5b2b596ba1,c80845d8802eb22c90f59d7cf699dd5e7fc6be0b8e247abe4eb501374e5e1b1c,63f482072d3e1c4423f9c23205e32d3b312d307df3c201ad25df84d00e4f5bd0,0d82c534f1631bd2de6eabcb68949c6f041247ee81287dc3565b8c1e8523f79f,e33c454aa5452d92b4ed3e056eb9d5c0615191adb0716f50688ad35209187f9c,3cb5282d2ffa1f2e3eec5cd07cd868ca8f5a19a9d7f7a40de2526eec33f480fd,ac25dfb10b63881d3f6fe9c518670220f49b7bb1e91411017e1c540c289c3d04,b6cc374a569c351b0c1a268c7dffdfd99a79e2c177cb3b1393518744c731c27e,b143d06e4c7b7a08af80b0468e38eb58ec6f53f7969392a60b3c4666fb818dd3,82d04885dc18712383ef197d63d0d63bfb4332208cf3bde1e122534a67aebad7,7e3a3ac5b122657dfe8ddad0de2a06f42b2abbb22e48cadebbf1a085f940a89e
"299","-301","140001","7311001","0","-168","-335","102053","2300001","20","0.7","500","166","0.7","0","-168","0","0","50","0","99002","50","0.7","102052","0","731403503","0.7","166","50","20","0.7","0","0.7","0.7","20","731403501","20","731403502","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73140350"
"299","-301","140001","7315001","0","-168","-335","102053","2300002","20","0.7","600","166","0.7","0","-168","0","0","50","0","99002","50","0.7","102052","0","731503603","0.7","166","50","20","0.7","0","0.7","0.7","20","731503601","20","731503602","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73150360"
"299","-301","140001","7316001","0","-168","-335","102053","2300003","20","0.7","600","166","0.7","0","-168","0","0","50","0","99002","50","0.7","102052","0","731603703","0.7","166","50","20","0.7","0","0.7","0.7","20","731603701","20","731603702","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.6","102052","73160370"
"299","-301","140001","7317001","0","-168","-335","102053","2300004","20","0.7","600","166","0.7","0","-168","0","0","50","0","99002","50","0.7","102052","0","731703803","0.7","166","50","20","0.7","0","0.7","0.7","20","731703801","20","731703802","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73170380"
"299","-301","140001","7318001","0","-168","-335","102053","2300005","20","0.7","600","166","0.7","0","-168","0","0","50","0","99002","50","0.7","102052","0","731803903","0.7","166","50","20","0.7","0","0.7","0.7","20","731803901","20","731803902","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73180390"
"299","-301","140001","7319001","0","-168","-335","102053","2300006","20","0.7","600","166","0.7","0","-168","0","0","50","0","99002","50","0.7","102052","0","731904003","0.7","166","50","20","0.7","0","0.7","0.7","20","731904001","20","731904002","102051","20","5","-1","0.7","0.6","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73190400"
"299","-301","140001","7320001","0","-168","-335","102053","2300007","20","0.7","600","166","0.7","0","-168","0","0","50","0","99002","50","0.7","102052","0","732004103","0.7","166","50","20","0.7","0","0.7","0.7","20","732004101","20","732004102","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73200410"
"299","-301","140001","7321001","0","-168","-335","102053","2300008","20","0.7","600","166","0.7","0","-168","0","0","50","0","99002","50","0.7","102052","0","732104203","0.7","166","50","20","0.7","0","0.7","0.7","20","732104201","20","732104202","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73210420"
"299","-301","140001","7322001","0","-168","-335","102053","2300009","20","0.7","600","166","0.7","0","-168","0","0","50","0","99002","50","0.7","102052","0","732204303","0.7","166","50","20","0.7","0","0.7","0.7","20","732204301","20","732204302","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73220430"
"299","-301","140001","7323001","0","-168","-335","102053","2300010","20","0.7","600","166","0.7","0","-168","0","0","50","0","99002","50","0.7","102052","0","732304403","0.7","166","50","20","0.7","0","0.7","0.7","20","732304401","20","732304402","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73230440"
"299","-301","140001","7324001","0","-168","-335","102053","2300011","20","0.7","600","166","0.7","0","-168","0","0","50","0","99002","50","0.7","102052","0","732404503","0.7","166","50","20","0.7","0","0.7","0.7","20","732404501","20","732404502","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73240450"
"299","-301","140001","7325001","0","-168","-335","102053","2300012","20","0.7","600","166","0.7","0","-168","0","0","50","0","99002","50","0.7","102052","0","732504603","0.7","166","50","20","0.7","0","0.7","0.7","20","732504601","20","732504602","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.6","102052","73250460"
"299","-301","140001","7326001","0","-168","-335","102053","2300013","20","0.7","600","166","0.7","0","-168","0","0","50","0","99002","50","0.7","102052","0","732604703","0.7","166","50","20","0.7","0","0.7","0.7","20","732604701","20","732604702","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73260470"
"299","-301","140001","7327001","20","-168","-335","102053","2300014","20","0.7","600","166","0.7","20","-168","20","20","50","0","99002","50","0.7","102052","0","732704803","0.7","166","50","20","0.7","20","0.7","0.7","20","732704801","20","732704802","102051","20","5","-1","0.7","0.7","99","20","0.7","333","-101","90","0.7","0.7","333","0","-335","-1","20","20","0.7","bgm_M127","20","0","0","20","0.7","102052","73270480"
