768a1561c43a146febf30ae77c918a3a04b63330dc0614a62472c37111e3c265,35fcc38f4d626200b1afbfc6fa356b9896ea70ec92004b8f9af24c8bb351a2bb,2d8f3fe2eb97ce9d288856c04ba673e018c0e2733148e4184029266238bd9862,7f543a94cd6bdfaea9071438c392e6b0247f5f942558b8c6bb73e70d40cc6e83,504a4d92dc607d9ce72f699216ef06138c89951d11fa92cb149b58f5f007304b,1e1554c76e77077808047f4be50603600e9a285d45fe678d71725ab36b5d150b,114f97f0fc96621940a6b2b639b1f4159cda4a087698389f173eac5701665bff,5b734db1509065d8b782f729f3ee5c5ec826ab996822347029460a2a2491a10f,b929627edf8a81ac202c663dce4f58260e161d90126e9f62844ce4cfaeb1c2b4,b451f14d69020135f9d9ae5457bee5c93c2a739b0c1a1d0724512f93f5f3c2e5,96d231a75a1762be3fcef4d8d3f3e7ab316d7ce305976cdd7d65245991a90fac,64d9278509b880a53a1d0571813b703c0855d9c356d306394295986c211ef1cd,34583704f4f4f58f8b36645b1855d790a61d69f12b653d0cbe6b19fe05c6d258,362de2a0fdd120ac6d42bff9cbd81d0e8bc74b54c7708c9b4fe11949588e9ab3,b53ea57bcb3f6754b1b89d1bc9294413d035478d7f30d6782b9de574c5bc9e7e,963733d460455c2cf726bd31a7e123ddfb8ad302ff3779a06645e8460caae07a,7079d9a3ccdb63f1b28dc471de76bcd044c0fb7c4d65e8df51aa1c0321b140c1,6b7ffb08852a61a72a032ab7d5df52cc084952194a71037080ff88a753a3dc0d,a8003e8d5af524e2037d407e622f2acec988379084b41058ed89199102c8e430,efcdc2ca6489c94c7239c6ae3353b9ac5ccd3e34b4ad51329ab07decd8d4df5d,ffb83f41d10c02ddc46c7a6bcca650b5f81c9b23c5ea28edd652e87531273485,4c17bfbd2cc1cf1a125220d8ae50ba63ffc6b0690a606e72eaf2a2f08a702223,97f91d84de8bdb7ed6278b9a0c3769fd081350e52f76bd075ae4f89016836307,ae4ef1b1012a4780d726e37f1203eee681050c4287fb2217c2afe95c846031e2,ffed56eb8d125514f619fd7e939a339181d8534354714cff5c3efa4d80567d5f,247fb42b8be50fc0804f24c13df8380fdf475066cf5557c3f6bbd4cf5c6b0d42,11ce1dacaca2f5e3c18df1956970a61c2d59e1fdf2c1f81cbc356c0778c4b828,9e740bddc83fecdb3ae1dbbbacb68e251260c8efd88092f37abc53ede63b0776,98a792e52a10bc418996321f031ce9f2f497aed27cb45b700ba0e0bec2c5184f,c17463f40c65c8cd2a40df1954fc1ff3808245af01b74438a0876d3b43d70165,a9b3189e554ffe66e11a8e0b62f0e0d0aa9243d66994a765e6620221a99f2ed6,6ad4e282924ae4505473d6d9a4ad27b5d6008cc3c96febedf2aad7b68d948e05
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130011","0","0","0","0","0","0","0","0","0","31001"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130021","0","0","0","0","0","0","0","0","0","31002"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130031","0","0","0","0","0","0","0","0","0","31003"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130041","0","0","0","0","0","0","0","0","0","31004"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130051","0","0","0","0","0","0","0","0","0","31005"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130061","0","0","0","0","0","0","0","0","0","31006"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130071","0","0","0","0","0","0","0","0","0","31007"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130081","0","0","0","0","0","0","0","0","0","31008"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130091","0","0","0","0","0","0","0","0","0","31009"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130101","0","0","0","0","0","0","0","0","0","31010"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130111","0","0","0","0","0","0","0","0","0","31011"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130121","0","0","0","0","0","0","0","0","0","31012"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130131","0","0","0","0","0","0","0","0","0","31013"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130141","0","0","0","0","0","0","0","0","0","31014"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130151","0","0","0","0","0","0","0","0","0","31015"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130161","0","0","0","0","0","0","0","0","0","31016"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130171","0","0","0","0","0","0","0","0","0","31017"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130181","0","0","0","0","0","0","0","0","0","31018"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130201","0","0","0","0","0","0","0","0","0","31020"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130211","0","0","0","0","0","0","0","0","0","31021"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130221","0","0","0","0","0","0","0","0","0","31022"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130231","0","0","0","0","0","0","0","0","0","31023"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130251","0","0","0","0","0","0","0","0","0","31025"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130261","0","0","0","0","0","0","0","0","0","31026"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130271","0","0","0","0","0","0","0","0","0","31027"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130281","0","0","0","0","0","0","0","0","0","31028"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130291","0","0","0","0","0","0","0","0","0","31029"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130301","0","0","0","0","0","0","0","0","0","31030"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130311","0","0","0","0","0","0","0","0","0","31031"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130321","0","0","0","0","0","0","0","0","0","31032"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130331","0","0","0","0","0","0","0","0","0","31033"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130341","0","0","0","0","0","0","0","0","0","31034"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130361","0","0","0","0","0","0","0","0","0","31036"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130371","0","0","0","0","0","0","0","0","0","31037"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130381","0","0","0","0","0","0","0","0","0","31038"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130401","0","0","0","0","0","0","0","0","0","31040"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130421","0","0","0","0","0","0","0","0","0","31042"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130431","0","0","0","0","0","0","0","0","0","31043"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130441","0","0","0","0","0","0","0","0","0","31044"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130451","0","0","0","0","0","0","0","0","0","31045"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130461","0","0","0","0","0","0","0","0","0","31046"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130471","0","0","0","0","0","0","0","0","0","31047"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130481","0","0","0","0","0","0","0","0","0","31048"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130491","0","0","0","0","0","0","0","0","0","31049"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130501","0","0","0","0","0","0","0","0","0","31050"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130511","0","0","0","0","0","0","0","0","0","31051"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130521","0","0","0","0","0","0","0","0","0","31052"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130531","0","0","0","0","0","0","0","0","0","31053"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130541","0","0","0","0","0","0","0","0","0","31054"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130551","0","0","0","0","0","0","0","0","0","31055"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130561","0","0","0","0","0","0","0","0","0","31056"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130571","0","0","0","0","0","0","0","0","0","31057"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130581","0","0","0","0","0","0","0","0","0","31058"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130591","0","0","0","0","0","0","0","0","0","31059"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130601","0","0","0","0","0","0","0","0","0","31060"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130611","0","0","0","0","0","0","0","0","0","31061"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130631","0","0","0","0","0","0","0","0","0","31063"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130641","0","0","0","0","0","0","0","0","0","31064"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130651","0","0","0","0","0","0","0","0","0","31065"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130661","0","0","0","0","0","0","0","0","0","31066"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130681","0","0","0","0","0","0","0","0","0","31068"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130701","0","0","0","0","0","0","0","0","0","31070"
"1000000","0","4","0","0","0","0","0","0","140000","0","2","50","0","0","3","0","0","0","0","0","130711","0","0","0","0","0","0","0","0","0","31071"
