49208a88c74537cb2b3e017cbb5cc231b9ef219c26be6f629495a9a818e8c342,755eb55e2481c5556b84211e811b1172d82727fa030d3eea4d8d2b92fc869759,9bb4774432f8c085b0f355fb4bb6c265eda6f217755614df67260aabfb3b6342,aa8c0cd25714485b3c75814854925ce2160d19e1b537c4a6618e30a4059f6312,60d92508c0fb11e5207c16805bff294a88705272715d2e263a74fc3d0fd674a9,b29244bc361772775792c694defc1fd2f1119b34a0739c63314c888c8002276d,2c717cab8134565e0f1c5f6f224dcbb29580c5b8bcd6bc83ac53edf67348b390,225dd2fcb505834c0a13878d650167e7bcc8448735d86512c8485e6f3650bb89,d9e1ff2da3fa56899061729dac2b48562908901711ea8d82ed749a0ac0b85e53,96a20b9b097b7e537dfd7fb9e40f8a53af78050b617e26c822ad499670222196,c9a1aafdecedbf00d98ce430b0e049a5861504f1a94523a2c6fb3999139efda6,f59434b5708a718346b9845680c431ab6aa9c7bc710a3690080d6070b551754d,646ec98173cf24741ba7950789a50348cdc89dbdc856777ff822554a435d3137,852a662dd49bdb5e71f28efa7d04cc4f9086f9f6aa1e4504e104979b05494bdb,ab06b11b1913fd60cf14a488355a72bc429967c72ec050d107e235a1f3138d95,099356892954064ff660eca6d7cce9f56eb0a7b6f81d5c7d48731f754aaa49e6,9c2dd04f0bdc2ae7b2541299fc987df9b5b251560d2dba6f1a7a20d039320f11,b22f99b5339de2dc8f678d6e37f85e0e76ceb7b9201677fffdc9e4265526d1b1,4a3837b000e2134eabad380a417d79bf64866a1268ff2bb0aff3fda80f410e52,766d71f11d173a2d75256e44db617d2e824b209e4394a4cf453226c1bd155553,1be80bd026e8a746567c5b906dfd40f307d901a2a20de049b27f9861a877ab6b,d4a0ec4a748302cf3700ff462999e9edb714f4ad71bd1ad54056f442e8d13554,17538117e7fd7f6be661072b357681230f5094ddd184b329dd0b614e009a8c40,7992f289518e4eb3270057ccdbd20c0971cdd53a238cdd61cc787c438faf762b,f86ff14c5a6b2e4f50f00a3565d031deff49f68da59f3b1ab6b78dd706d7fa56,a77544e6249c42964921e394a881cd5602dbe41724944b88cfd1154cdc6620ea,e45adb0e91db65faed06b3749f1f3e9757c56ee6a4a0dde62d63fbc0e91c3e4d,050f852a5cacd141289d5c9b55f93a72f66b3eee5e5f80464a5871987a725da8,57a649f3fb0cf5ce4817caa6daa704b91bb44d2ae17976376bd13f18ab41017c,3b21ebf446149db55578816ec0ebb6c4a628a8d8433ddd3aeb5c877271f33d54,9590fe1170bca83187c902baaf39ec0547b6ac7d6769a875131a9ca1edef805f,71d4d805389c5e1eb9c66c7757b235d480ac50f68d56463adce5919112eecae4,53845398dbdf1910bb948a744735f9ab1b4ee0bd323f0f9cb9613da30ca8e43a,57a98dbd94395eebb4121b4bf1b43042ea29260d887ad802395df5a21d889742,f7727a7a12ae1d5dc3b9db53e91e99d0eed9db1150d7865e5d0cd8cbbf978dcf,a6b1b997c7509dac2f063a91aa1951b61d4e0306022b05ff889c71edc442b67b,7b1571bfc6512a5f1a0fb53842abda3f11b0022ecedd4d82c41d4a8f044d6dd4,f0b1055aabf24cf5a70badcb9dc74aa21208edac66d4a9f5b994e041db10fa33,610835cc377be0cfa9e84752352153d50cbd505739f870e5b7214b9e87b133f2,c25a1879257b8f2b9e11477e5d0b832202f3e3c0662ceaab6df88e61037389f3,3ac13330192642569b753cfeb30b4df8c3ceffdf71bcbd0ed575b41031dc6413,40bb26f283b8a0cc0dd54ef59e41bb99d5fb7dabeb67dc3279fcec19a7fafb57,17030922115dc88cd2b1d0256aa7f686f895fab35f15514676b4938545f9d733,9480b6c927501494acf50025e9e767e05c77ce73f469f1270898ed2fa4c3bb53
"2600","0","783","0","200000001","0","1","360","0","2600","2600","0","0","0","0","315783","0","0","0","サンドボア","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","253200","0","2901","770110101","522","0","0","2600","39","0"
"2600","0","783","0","200000001","0","1","360","0","2600","2600","0","0","0","0","314854","0","0","0","スタンプ","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","251800","0","3043","770110102","522","0","0","2600","39","0"
"2600","0","392","0","200000001","0","1","360","0","2600","2600","0","1487","0","0","378036","0","0","0","ワッパダヌキ","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","250600","0","0","770110103","261","0","0","2600","39","0"
"2600","0","783","0","200000001","0","1","360","0","2600","2600","0","0","0","0","315160","0","0","0","トレント","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","252000","0","2996","770110201","522","0","0","2600","39","0"
"2600","0","588","0","200000001","0","1","360","0","2600","2600","0","0","0","0","316267","0","0","0","ゴブリンガード","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","251200","0","3090","770110202","653","0","0","2600","39","0"
"2600","0","783","0","200000001","0","1","360","0","2600","2600","0","0","0","0","312677","0","0","0","スパイククラブ","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","250100","0","3810","770110203","522","0","0","2600","39","0"
"2600","0","979","0","200000001","0","1","360","0","2600","2600","0","0","0","0","296797","0","0","0","タートルタイラント","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","251100","0","2384","770110301","653","0","0","2600","39","0"
"2600","0","783","0","200000001","0","1","360","0","2600","2600","0","0","0","0","317295","0","0","0","ワイルドホーン","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","251600","0","2667","770110302","522","0","0","2600","39","0"
"2600","0","979","0","200000001","0","1","360","0","2600","2600","0","0","0","0","323106","0","0","0","ジャングルガード","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","251300","0","3137","770110303","392","0","0","2600","39","0"
"2600","0","783","0","200000001","0","1","360","0","2600","2600","0","0","0","0","317295","0","0","0","ワイルドホーン","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","251600","0","2667","770110401","522","0","0","2600","39","0"
"2600","0","588","0","200000001","0","1","360","0","2600","2600","0","0","0","0","267867","0","0","0","ロックリザード","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","252300","0","11497","770110402","392","0","0","2600","39","0"
"2600","0","294","0","200000001","0","1","360","0","2600","2600","0","0","0","0","259199","0","0","0","ポイズンポッド","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","257200","0","11604","770110403","196","0","0","2600","39","0"
"2600","0","588","0","200000001","0","1","360","0","2600","2600","0","57","0","0","278280","0","0","0","モグリクラゲ","2600","0","0","0","0","26","0","0","0","0","2600","0","0","0","257400","0","0","770110404","392","0","0","2600","39","0"
"2600","0","783","0","200000001","0","1","360","0","2600","2600","0","0","0","0","315466","0","0","0","ネジレアカシア","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","251900","0","2950","770110501","522","0","0","2600","39","0"
"2600","0","588","0","200000001","0","1","360","0","2600","2600","0","0","0","0","316267","0","0","0","ゴブリンガード","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","251200","0","3090","770110502","653","0","0","2600","39","0"
"2600","0","588","0","200000001","0","1","360","0","2600","2600","0","7243","0","0","261410","0","0","0","ロックソウル","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","254600","0","0","770110503","392","0","0","2600","39","0"
"2600","0","490","0","200000001","0","1","360","0","2600","2600","0","0","0","0","273270","0","0","0","ポイズントード","2600","0","0","0","0","0","0","0","0","0","2600","0","0","0","254800","0","12345","770110504","327","0","0","2600","39","0"
