e02d5af504091f0af2b0d769063687e3a27ece2c6d0c052ed8da399a587f0b28,c647cc8afce003fa0f79ddc8318a948f643832b689bd798b71d0c11110c42c22,abebe90c5ed6d456460be9eb386e8cb1dd59117df145461d14c7b5e2821914dc,30d60ee165ef29e9051bca6cb311d54a260cb8e9f624c7489501c7b99bb8d347,b3cef5ac783200ecff2ccbcd07347b5b257bf4a2bc4ccefc7c9839bb1d556487,e74399908f7303784add5ae781d0654e7ce833487336bfc3b3ec9e3e6f2301dc,93f38125f3a387390ca65b04d514924933ed6be80023edfe357cc265bb5a1071,ef268451d8bdf9e34584186e139d8bf19b5030cee72bb4e1ece9d7dfd6d1a6ba,3ae9ec6e682e12c011a9a8b9b55b39724610e671e978652c2b4b462b86c549e3,89a2349d11571a90b5ae1e8348d0f99c2d441f619a1588a2b8e0a11be2c5377a,dd53d6bbf7fd987da2928affb94f1d88791487b907d03e2abf83a984883a4996,a991ced3757c40f063131c74b6912a3483f355c5eea9bf9dcefa1fa61afd5386,0ced2ac6201a981b9bf7ebc8388688ba30c18b121adf6b0d444747667906829f,73e62122547cfb7e9cecaf45febdaef8b7de0a0c4418bf51c8566095396be95a,21080cbe5d94e1d31f776a456b52da7dd8357793dedecaa15a2ead042315dcb7,a759143af78254a0483fab9d7382de9633f1e32138fba57ccb452d5e9c4e3bf2,7d8cc026cc4fd2a55aa9f5ad4cf5b6c8426df194d6ac1d16844dccb743e05d73,1e8f70d73ac6a72aace9cbc011778ad7d8af5d062755e231aa7b16a4fb50044d,c493ca69f6c2d78914a000226693d60ce4f69efef0a69bd68e4ccd92a8bd17ef,c7b4254fb86b1d417244e1f6394426becc4530e73124dc36a465dc3234e0ed60,46d8e093725bc70d70a07f19f7d499058e5812dccd077739b4d1e0bdb3ed454b,1c46c5c033ac84097f8a72b0edab6a27f7944c2a3e524457f3aa953bbc17e519,8a7a580f2504f7c73bc8aec859eea7288fcea904b5278715fa44ace4f02d922f,e09ebe414b501d7d6f1d377d71322ae5ea8c6679ae41753b9ae8edfe0e6ce06f,b803a3f972b85efa2684bdafba21694755fc67238b3bead2353d6ac78998bc6f,e57468e4b4cc932f2a1975b6e9a3840e0718c8e77515e4c069e2ef5a4859ac4b,be2ec72e304b6e68fb57c366154b91cca5d70249f844a789997b9e8a04cc3887,48d891be3f05ca22d266ae176e20126ad481a52d6af96e957c2ab141a68a1c68,e8c9d09acee3ff15a0d975f986830f087305985a58245c6f422500bdd3950a6c,9d20667deed16ee057cd678bd548f0baef129fac2822da32ac790d782088c185,ab2e204ce38ccdaeb22d9d214736d6530659966dba8e8204ac5bb10f594a7d7f,c29e229531808eba5108e55f1a273d384003f1eb2b3fb301664eef6422f11d26,1181186b6fe267bb4107a0fd0a6e83b740c69daae4486dd875ab286a73d7c002,b75460b93688860dc815ed4e5f1de797edd0acfd71d69c60d699e8e75f2a3bc2,6010517de28a5fc9851dc000a54e407f1382c2fb23a3204a0eb8418f704de94a,d2867addf4c3faa96a382018cbf9eb4dbe7c6da9626bafdf797cc469b01c04aa,69a976cd2d34616681205941c6a25eabe13065fce11fc23dcfe0974d431ca93b,81e33d240884528eeb580a70a587634c9d5b0aa8ae38e14a929ddef5f8f09d9b,161ab47f49e6e5b290e1e98ed56a1501b90a869d0cb0569b366257319b2cb2ec,0468baaf0b838174a62fca31b4603bfc3af4b0584e02651fe717fd57b2f211a3,f43837f59a0ccc9cef9ca31449e3cda1d69c39a34da37a84cef7e8b0813dc1b7
"0","0","0","1","0","0","0","0","1","258","18","600000001","1","600110011","0","0","1","0","61001005","61001004","0","0","620090001","0","1001","0","620130001","61001007","30","620060001","1001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","258","18","600000002","1","600110021","0","0","1","0","61001005","61001004","0","0","620090001","0","2001","0","620130001","61001007","30","620060001","2001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","258","18","600000003","1","600110031","0","0","1","0","61001005","61001004","0","0","620090001","0","3001","0","620130001","61001007","30","620060001","3001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","258","18","600000004","1","600110041","0","0","1","0","61001005","61001004","0","0","620090001","0","4001","0","620130001","61001007","30","620060001","4001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","268","18","600000005","1","600110051","0","0","1","0","61001005","61001004","0","0","620090002","0","5001","0","620130002","61001007","30","620060002","5001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","273","18","600000006","1","600110061","0","0","1","0","61001005","61001004","0","0","620090003","0","6001","0","620130003","61001007","30","620060003","6001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","281","18","600000007","1","600110071","0","0","1","0","61001005","61001004","0","0","620090004","0","7001","0","620130004","61001007","30","620060004","7001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","288","18","600000008","1","600110081","0","0","1","0","61001005","61001004","0","0","620090005","0","8001","0","620130005","61001007","30","620060005","8001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","298","18","600000009","1","600110091","0","0","1","0","61001005","61001004","0","0","620090006","0","9001","0","620130006","61001007","30","620060006","9001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","309","18","600000010","1","600110101","0","0","1","0","61001005","61001004","0","0","620090007","0","10001","0","620130007","61001007","30","620060007","10001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","313","18","600000011","1","600110111","0","0","1","0","61001005","61001004","0","0","620090008","0","11001","0","620130008","61001007","30","620060008","11001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","321","18","600000012","1","600110121","0","0","1","0","61001005","61001004","0","0","620090009","0","12001","0","620130009","61001007","30","620060009","12001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","326","18","600000013","1","600110131","0","0","1","0","61001005","61001004","0","0","620090010","0","13001","0","620130010","61001007","30","620060010","13001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","336","18","600000014","1","600110141","0","0","1","0","61001005","61001004","0","0","620090011","0","14001","0","620130011","61001007","30","620060011","14001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","341","18","600000015","1","600110151","0","0","1","0","61001005","61001004","0","0","620090012","0","15001","0","620130012","61001007","30","620060012","15001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","351","18","600000016","1","600110161","0","0","1","0","61001005","61001004","0","0","620090013","0","16001","0","620130013","61001007","30","620060013","16001","1","0","0","0","0","0","0","0","36","0"
"0","0","0","1","0","0","0","0","1","356","18","600000017","1","600110171","0","0","1","0","61001005","61001004","0","0","620090014","0","17001","0","620130014","61001007","30","620060014","17001","1","0","0","0","0","0","0","0","36","0"
