6edc0015b1d088edca8d92d43fee7346d2e1986662269ff9e53325e733b0babc,91742065cf4af45589a8de81ebf3f87d2e551205717b61970191649f7d2f9b5f,ef79ca5948b9adb9e6bfe673f4d821b3ddd13390c216739997e53ce6d3827ed9,c77bdb0eda3b7c422640f6b8b58c3ed399c2cd11f0c4905bad17cc48153d24b6,cfb97700ac4df413d8c4205846a063547610eeddfc90bd240366f3994004f600,fd264147e5982baa365aa31cd4d69423b2fb22d0bb4950af9d672b24e5992658,511d6cbae1aa706fcd513f1e3aad4b4c5f36023d7f18fa82a8156adb351a9583,ceb1255edd75e6770d0c456fe65c64ef776cb6fa4033a58f653dec2ff56162f2,e46be47f347b68b85269e7602ce817357371f218e04ded37e0f00d9226356221,278c1a7937bca6c99200ee2101a70af2298f10fb311789724322c5ba318b9aa2,c753f74c201b130bda55feb344433fdc7f45ab39cacb174e6782ec57e2635133,8fab2e39e446c8f155c4576f61a893ceeb92d1b901f6421276e34c13b2b1701a,58101a1ceffacb0763bb47ceac19798a2de7c4f4db7572391f22740ad2cf97d8,352b07a97554b972a4994fd598b702b6123fe6aebfccac8576aab2aa770b0fd6,d308bd1c2b457bf892bf785309064d2244e8c71ca86c403fb40e7efa13bf9dfe,ee4c9f7edaba8b2818905289e64cb1c84686039fc5f44a85809fdde57d46fae9,ca930a9e45e9ecd9c8e0310c01fbc5ec5fb351a6fade15d9e4f0dee45919e742,f6147a0a628d4162d8419af069dcf5008a5dbdb3e3bac8d0613331eb6175b8c9,eafe3cc723db5bdb729d006ac1dda2710264acd224b18abd045f05beb08166cd
"0","0","100101","0","65","1","2","0","10","0","16","1","0","0","75","0","0","0","0"
"0","0","100101","0","185","3","3","0","30","0","68","2","0","0","125","0","0","0","0"
"0","0","100101","0","420","7","4","3","60","0","158","4","0","0","260","0","0","0","0"
"0","0","100101","0","810","12","5","7","100","0","293","7","0","0","420","0","0","0","0"
"0","0","100101","0","1340","17","6","11","130","0","486","11","0","0","630","0","0","3","0"
"0","0","100101","0","1660","26","7","17","155","0","731","15","0","0","1235","0","0","6","0"
"0","0","100101","9","2290","35","8","24","180","0","1030","15","10","0","1795","0","0","9","0"
"0","0","100101","23","2540","46","9","27","205","0","1459","16","40","0","1795","0","5","9","0"
"0","0","100101","37","2740","51","10","35","205","0","1941","16","100","10","1795","0","10","9","0"
"0","0","100101","37","3100","55","11","44","205","3","2439","16","158","20","1795","0","15","9","0"
"0","0","100101","37","3470","66","12","46","205","36","2871","18","198","20","2045","0","15","9","0"
"0","0","100101","37","3720","79","13","54","230","56","3345","18","251","20","2045","0","15","9","0"
"0","0","100101","37","3880","97","14","68","255","56","3840","20","328","20","2045","0","15","9","0"
"0","0","100101","37","3880","111","15","82","255","56","4412","20","448","20","2045","0","15","9","0"
"0","0","100101","37","3880","124","16","94","255","59","5015","20","586","20","2045","0","15","9","0"
"0","0","100101","37","3930","142","17","103","255","62","5656","20","711","20","2045","0","15","9","0"
"0","0","100101","37","3980","157","18","119","255","62","6351","20","856","20","2045","0","15","9","0"
"0","0","100101","37","4075","173","19","135","255","62","7154","20","984","20","2045","0","15","9","0"
"0","0","100101","37","4270","203","20","147","255","62","8017","20","1065","20","2045","0","15","9","0"
"0","0","100101","37","4580","232","21","157","255","62","8971","20","1160","20","2045","0","15","9","0"
"0","0","100101","37","4790","259","22","176","255","62","10078","20","1262","20","2045","0","15","9","0"
"0","0","100101","37","4880","287","23","199","255","62","11352","20","1343","20","2045","0","15","9","0"
"0","0","100101","37","4970","308","24","221","255","62","12783","20","1416","20","2045","0","15","9","0"
"0","0","100101","37","5230","331","25","247","255","62","14334","20","1471","20","2045","0","15","9","0"
"0","0","100101","37","6835","359","26","280","255","62","15835","20","1495","20","2045","0","15","9","0"
"0","0","100101","37","8440","387","27","313","255","62","17449","20","1513","20","2045","0","15","9","0"
"0","0","100101","37","9225","400","28","326","255","62","19454","20","1538","20","2045","0","15","9","0"
"0","0","100101","37","10010","415","29","341","255","62","21599","20","1571","20","2045","0","15","9","0"
"0","0","100101","37","10270","440","30","366","255","62","23844","20","1614","20","2045","0","15","9","0"
"0","0","100101","37","10795","450","31","376","255","62","26318","20","1657","20","2045","0","15","9","0"
"0","0","100101","37","11845","450","32","376","255","62","28948","20","1690","20","2045","0","15","9","0"
"0","0","100101","37","12370","461","33","387","255","62","31669","20","1729","20","2045","0","15","9","0"
"0","0","100101","37","12370","483","34","409","255","62","34498","20","1775","20","2045","0","15","9","0"
"0","0","100201","0","55","1","2","2","0","0","0","0","0","0","75","23","0","0","0"
"0","0","100201","0","150","1","3","8","0","0","0","0","0","0","125","81","0","0","0"
"0","0","100201","0","325","4","4","17","5","0","0","0","0","10","175","172","0","0","0"
"0","0","100201","0","505","4","5","33","15","0","0","0","0","10","175","349","0","0","0"
"0","0","100201","0","1035","12","6","52","15","0","0","0","0","25","175","522","0","0","0"
"0","0","100201","0","1395","14","7","66","85","0","0","0","0","30","175","790","0","0","0"
"0","0","100201","4","1675","19","8","88","85","0","0","0","0","75","175","1089","0","0","0"
"0","0","100201","9","2130","25","9","109","100","0","0","0","0","110","175","1389","5","0","6"
"0","0","100201","14","2490","28","10","126","135","0","0","0","0","115","395","1758","10","0","30"
"0","0","100201","14","2910","35","11","145","151","0","0","0","0","129","735","2159","10","0","53"
"0","0","100201","17","3430","56","12","171","177","0","0","0","0","138","955","2471","12","0","63"
"0","0","100201","20","3810","94","13","209","199","0","0","0","0","140","1175","2705","14","0","63"
"0","0","100201","20","3990","133","14","251","199","0","0","0","0","146","1295","2982","16","0","71"
"0","0","100201","20","4130","168","15","293","199","0","0","0","0","151","1395","3310","18","0","81"
"0","0","100201","20","4330","208","16","336","199","0","0","0","0","157","1495","3658","18","0","81"
"0","0","100201","20","4510","250","17","384","214","0","0","3","0","158","1495","4008","18","0","81"
"0","0","100201","20","4915","295","18","441","229","0","0","6","0","158","1495","4353","18","0","81"
"0","0","100201","20","5560","349","19","506","229","0","0","6","0","158","1590","4719","18","0","81"
"0","0","100201","20","6145","406","20","568","229","0","0","6","0","158","1685","5176","18","0","93"
"0","0","100201","20","6765","472","21","646","229","0","0","6","0","158","1685","5618","18","0","93"
"0","0","100201","20","8080","541","22","725","229","0","0","6","0","158","1685","6142","18","0","93"
"0","0","100201","20","9855","619","23","810","229","0","0","6","0","158","1685","6707","18","0","93"
"0","0","100201","20","11380","704","24","901","229","0","0","6","0","158","1685","7347","18","0","93"
"0","0","100201","20","12675","784","25","987","229","0","0","6","0","158","1685","8212","18","0","103"
"0","0","100201","20","13965","853","26","1062","229","0","0","6","0","158","1685","9328","18","0","118"
"0","0","100201","20","15535","920","27","1132","229","0","0","6","0","158","1685","10563","18","0","128"
"0","0","100201","20","17300","990","28","1203","229","0","0","6","0","158","1685","11885","18","0","138"
"0","0","100201","20","19295","1066","29","1279","229","0","0","6","0","158","1685","13290","18","0","148"
"0","0","100201","20","21525","1147","30","1360","229","0","0","6","0","158","1685","14765","18","0","158"
"0","0","100201","20","23915","1230","31","1443","229","0","0","6","0","158","1685","16312","18","0","168"
"0","0","100201","20","26460","1315","32","1528","229","0","0","6","0","158","1685","17930","18","0","178"
"0","0","100201","20","29250","1402","33","1615","229","0","0","6","0","158","1685","19645","18","0","188"
"0","0","100201","20","32450","1491","34","1704","229","0","0","6","0","158","1685","21457","18","0","198"
"0","0","100301","0","95","2","2","0","0","0","22","0","0","0","75","0","0","0","0"
"0","0","100301","0","310","6","3","2","0","0","71","0","0","0","125","0","0","0","0"
"0","0","100301","0","685","11","4","4","10","0","176","0","0","0","155","0","0","0","0"
"0","0","100301","0","1435","20","5","11","20","0","289","0","0","5","155","0","0","0","0"
"0","0","100301","0","2300","31","6","13","35","0","499","0","0","5","245","0","0","0","0"
"0","0","100301","0","3270","43","7","15","35","0","746","0","0","5","715","0","0","0","0"
"0","0","100301","0","4025","57","8","23","50","0","1040","0","0","5","715","0","0","3","0"
"0","0","100301","9","4630","71","9","31","65","0","1353","0","20","5","1115","0","0","7","0"
"0","0","100301","18","4990","80","10","40","65","0","1729","5","50","30","1115","0","0","12","0"
"0","0","100301","18","5410","88","11","49","65","13","2147","7","88","40","1115","0","0","17","0"
"0","0","100301","21","6180","98","12","56","65","29","2581","7","130","40","1115","0","0","17","0"
"0","0","100301","24","6670","112","13","66","98","42","3026","7","163","40","1115","0","0","17","0"
"0","0","100301","24","7050","123","14","76","131","42","3571","7","214","40","1115","0","0","17","0"
"0","0","100301","24","7420","142","15","91","131","42","4098","7","280","40","1115","0","0","17","0"
"0","0","100301","24","7560","156","16","99","143","45","4716","7","370","40","1115","0","0","17","0"
"0","0","100301","24","7750","170","17","105","143","48","5390","7","467","40","1115","0","0","17","0"
"0","0","100301","24","8015","179","18","114","143","48","6136","7","591","40","1115","0","0","17","0"
"0","0","100301","24","8340","191","19","126","143","48","6947","7","730","40","1115","0","0","17","0"
"0","0","100301","24","8665","213","20","138","143","48","7816","7","849","40","1115","0","0","17","0"
"0","0","100301","24","8950","233","21","149","143","48","8795","7","980","40","1115","0","0","17","0"
"0","0","100301","24","9165","249","22","162","143","48","9978","7","1098","40","1115","0","0","17","0"
"0","0","100301","24","9510","273","23","181","143","48","11268","7","1169","40","1115","0","0","17","0"
"0","0","100301","24","10190","296","24","203","143","48","12629","7","1230","40","1115","0","0","17","0"
"0","0","100301","24","10710","310","25","222","143","48","14227","7","1293","40","1115","0","0","17","0"
"0","0","100301","24","11535","316","26","231","143","48","16038","7","1332","40","1115","0","0","17","0"
"0","0","100301","24","12780","321","27","238","143","48","17934","7","1356","40","1115","0","0","17","0"
"0","0","100301","24","14025","326","28","245","143","48","19958","7","1380","40","1115","0","0","17","0"
"0","0","100301","24","15210","341","29","260","143","48","22063","7","1405","40","1115","0","0","17","0"
"0","0","100301","24","16130","371","30","290","143","48","24192","7","1431","40","1115","0","0","17","0"
"0","0","100301","24","17315","386","31","305","143","48","26550","7","1457","40","1115","0","0","17","0"
"0","0","100301","24","18865","386","32","305","143","48","29128","7","1483","40","1115","0","0","17","0"
"0","0","100301","24","20515","386","33","305","143","48","31789","7","1508","40","1115","0","0","17","0"
"0","0","100301","24","22000","401","34","320","143","48","34482","7","1532","40","1115","0","0","17","0"
"0","0","100401","0","65","2","2","0","10","0","10","1","0","0","100","0","0","0","0"
"0","0","100401","0","185","5","3","0","25","0","58","2","0","0","200","0","0","0","0"
"0","0","100401","0","475","10","4","4","50","0","135","4","0","0","360","0","0","0","0"
"0","0","100401","0","985","17","5","10","80","0","243","7","0","0","520","0","0","0","0"
"0","0","100401","0","1515","25","6","14","95","0","429","11","0","0","820","0","0","3","0"
"0","0","100401","0","1835","34","7","20","120","0","674","15","0","0","1425","0","0","6","0"
"0","0","100401","9","2735","48","8","32","145","0","912","15","10","0","1985","0","0","6","0"
"0","0","100401","23","3480","67","9","48","145","0","1157","22","30","0","1985","10","5","6","0"
"0","0","100401","28","4330","87","10","68","145","0","1392","27","60","15","1985","20","10","6","0"
"0","0","100401","28","5030","105","11","88","145","3","1695","32","86","35","1985","20","10","6","0"
"0","0","100401","28","5430","126","12","106","145","6","2037","39","108","55","2085","20","10","6","0"
"0","0","100401","28","5630","155","13","125","170","6","2425","41","151","55","2285","20","10","6","0"
"0","0","100401","28","5830","189","14","144","170","6","2845","41","215","57","2285","20","10","6","0"
"0","0","100401","28","5830","212","15","167","170","9","3314","43","289","57","2285","20","12","6","0"
"0","0","100401","28","5830","232","16","190","170","17","3815","45","378","57","2385","20","12","6","0"
"0","0","100401","28","5930","263","17","209","170","22","4337","45","465","57","2535","20","12","6","0"
"0","0","100401","28","5990","291","18","237","170","22","4884","50","573","57","2685","20","12","6","0"
"0","0","100401","28","6085","323","19","266","170","22","5553","52","655","57","2685","20","12","6","0"
"0","0","100401","28","6185","368","20","293","170","22","6292","52","696","57","2780","20","12","6","0"
"0","0","100401","28","6430","419","21","333","170","22","7020","52","740","57","2780","20","12","6","0"
"0","0","100401","28","6660","468","22","383","170","22","7888","52","788","57","2780","20","12","6","0"
"0","0","100401","28","7065","519","23","428","170","22","8928","52","817","57","2780","20","12","6","0"
"0","0","100401","28","7385","566","24","474","170","22","10110","52","835","57","2780","20","12","6","0"
"0","0","100401","28","7705","611","25","523","170","22","11440","52","867","57","2780","20","12","6","0"
"0","0","100401","28","8000","656","26","576","170","22","12898","52","902","57","2780","20","12","6","0"
"0","0","100401","28","8455","697","27","624","170","22","14495","52","929","57","2780","20","12","6","0"
"0","0","100401","28","9000","740","28","669","170","22","16211","52","963","57","2780","20","12","6","0"
"0","0","100401","28","10655","822","29","751","170","22","17592","52","986","57","2780","20","12","6","0"
"0","0","100401","28","12805","913","30","842","170","22","18978","52","1000","57","2780","20","12","6","0"
"0","0","100401","28","15175","996","31","925","170","22","20529","52","1014","57","2780","20","12","6","0"
"0","0","100401","28","17965","1066","32","995","170","22","22273","52","1027","57","2780","20","12","6","0"
"0","0","100401","28","21205","1132","33","1061","170","22","24101","52","1039","57","2780","20","12","6","0"
"0","0","100401","28","24690","1214","34","1143","170","22","25905","52","1051","57","2780","20","12","6","0"
"0","0","100501","0","80","4","2","0","0","0","12","0","0","0","125","0","0","0","0"
"0","0","100501","0","350","8","3","0","0","0","49","1","0","0","225","0","0","0","0"
"0","0","100501","0","880","17","4","3","15","0","110","1","0","0","275","0","0","0","0"
"0","0","100501","0","1660","28","5","11","15","0","173","7","0","0","275","0","0","0","0"
"0","0","100501","0","2925","48","6","19","15","0","265","7","0","0","275","0","0","3","0"
"0","0","100501","0","3595","66","7","29","40","0","476","7","0","0","275","0","0","6","0"
"0","0","100501","0","4800","87","8","49","40","0","615","7","0","0","575","0","0","10","0"
"0","0","100501","5","5635","104","9","72","40","0","788","12","0","15","1025","10","0","14","0"
"0","0","100501","10","6415","125","10","94","65","5","1027","12","0","15","1325","20","0","17","0"
"0","0","100501","10","7295","148","11","112","65","10","1305","12","30","25","1625","20","0","20","0"
"0","0","100501","12","8135","178","12","136","65","10","1564","12","80","35","1875","20","0","20","0"
"0","0","100501","17","8655","214","13","160","65","10","1861","12","126","37","2095","20","0","20","0"
"0","0","100501","17","9045","249","14","189","71","10","2191","12","162","39","2215","20","2","20","0"
"0","0","100501","17","9235","280","15","219","77","10","2575","14","202","39","2315","20","4","20","0"
"0","0","100501","17","9365","319","16","260","89","10","2930","14","236","39","2415","20","4","20","0"
"0","0","100501","17","9655","357","17","312","89","14","3244","17","280","39","2415","20","4","20","0"
"0","0","100501","17","9935","394","18","371","89","18","3595","20","352","39","2415","20","4","20","0"
"0","0","100501","17","10305","443","19","428","89","18","4029","20","409","39","2510","20","4","20","0"
"0","0","100501","17","10590","498","20","489","89","18","4501","25","436","39","2605","20","4","20","0"
"0","0","100501","17","10800","554","21","559","89","18","5022","30","488","39","2605","20","4","20","0"
"0","0","100501","17","11290","612","22","622","89","18","5725","30","587","39","2605","20","4","20","0"
"0","0","100501","17","11605","681","23","685","89","18","6562","30","681","39","2605","20","4","20","0"
"0","0","100501","17","11925","754","24","756","89","18","7465","30","746","39","2605","20","4","20","0"
"0","0","100501","17","12540","825","25","831","89","18","8484","30","813","39","2605","20","4","20","0"
"0","0","100501","17","13290","896","26","910","89","18","9621","30","864","39","2605","20","4","20","0"
"0","0","100501","17","14290","964","27","985","89","18","10886","30","892","39","2605","20","4","20","0"
"0","0","100501","17","17330","1041","28","1064","89","18","11991","30","911","39","2605","20","4","20","0"
"0","0","100501","17","22690","1130","29","1153","89","18","12893","30","921","39","2605","20","4","20","0"
"0","0","100501","17","28565","1224","30","1247","89","18","13832","30","931","39","2605","20","4","20","0"
"0","0","100501","17","34730","1322","31","1345","89","18","14808","30","941","39","2605","20","4","20","0"
"0","0","100501","17","41265","1423","32","1446","89","18","15821","30","951","39","2605","20","4","20","0"
"0","0","100501","17","48415","1526","33","1549","89","18","16891","30","961","39","2605","20","4","20","0"
"0","0","100501","17","56345","1631","34","1654","89","18","18018","30","971","39","2605","20","4","20","0"
"0","0","100601","0","55","1","2","2","0","0","0","0","0","0","75","23","0","0","0"
"0","0","100601","0","150","2","3","7","0","0","0","0","0","0","150","78","0","0","0"
"0","0","100601","0","325","5","4","16","5","0","0","0","0","10","200","169","0","0","0"
"0","0","100601","0","625","7","5","32","15","0","0","0","0","10","200","322","0","0","0"
"0","0","100601","0","1155","15","6","51","15","0","0","0","0","25","200","495","0","0","0"
"0","0","100601","0","1515","22","7","69","50","0","26","0","0","30","200","724","0","0","0"
"0","0","100601","4","2115","29","8","93","85","0","26","0","0","60","200","960","0","0","0"
"0","0","100601","9","2650","40","9","120","85","0","26","0","0","95","200","1224","5","0","0"
"0","0","100601","14","3240","50","10","143","85","0","26","0","0","105","420","1549","10","0","13"
"0","0","100601","14","3840","66","11","167","101","0","26","0","0","119","640","1880","10","0","28"
"0","0","100601","17","4200","79","12","192","111","0","26","0","0","135","760","2215","17","0","43"
"0","0","100601","17","4640","102","13","217","121","0","26","0","0","135","980","2582","19","0","69"
"0","0","100601","17","4760","130","14","250","133","0","26","0","0","137","1220","2954","19","0","93"
"0","0","100601","17","4990","157","15","282","133","0","26","0","0","146","1220","3356","21","0","109"
"0","0","100601","17","5140","183","16","316","133","0","26","0","0","152","1320","3805","21","0","129"
"0","0","100601","17","5260","216","17","353","158","0","26","0","0","153","1320","4258","21","0","144"
"0","0","100601","17","5665","248","18","397","173","0","26","3","0","153","1320","4708","21","0","169"
"0","0","100601","17","6310","287","19","447","173","0","26","3","0","153","1320","5206","21","0","193"
"0","0","100601","17","6860","327","20","493","173","0","26","3","0","153","1415","5797","21","0","240"
"0","0","100601","17","7370","370","21","543","173","0","26","3","0","153","1515","6452","21","0","288"
"0","0","100601","17","8370","420","22","603","173","0","26","3","0","153","1515","7171","21","0","318"
"0","0","100601","17","10145","474","23","672","173","0","26","3","0","153","1515","7937","21","0","318"
"0","0","100601","17","11670","533","24","738","173","0","26","3","0","153","1515","8818","21","0","333"
"0","0","100601","17","12670","587","25","798","173","0","26","3","0","153","1515","9964","21","0","355"
"0","0","100601","17","13505","630","26","847","173","0","26","3","0","153","1515","11385","21","0","377"
"0","0","100601","17","14530","670","27","890","173","0","26","3","0","153","1515","12944","21","0","394"
"0","0","100601","17","15675","712","28","933","173","0","26","3","0","153","1515","14609","21","0","411"
"0","0","100601","17","16895","758","29","979","173","0","26","3","0","153","1515","16394","21","0","429"
"0","0","100601","17","18270","808","30","1029","173","0","26","3","0","153","1515","18267","21","0","447"
"0","0","100601","17","19725","859","31","1080","173","0","26","3","0","153","1515","20231","21","0","465"
"0","0","100601","17","21260","911","32","1132","173","0","26","3","0","153","1515","22285","21","0","483"
"0","0","100601","17","22870","965","33","1186","173","0","26","3","0","153","1515","24455","21","0","500"
"0","0","100601","17","24650","1020","34","1241","173","0","26","3","0","153","1515","26760","21","0","517"
"0","0","100701","0","80","3","2","0","0","0","6","2","0","0","100","0","0","0","0"
"0","0","100701","0","200","10","3","0","0","0","46","3","0","0","200","0","0","0","0"
"0","0","100701","0","550","20","4","5","0","0","94","7","0","0","360","0","0","0","0"
"0","0","100701","0","1060","35","5","11","0","0","190","10","0","0","520","0","0","0","0"
"0","0","100701","0","1740","53","6","19","0","0","323","14","0","0","890","0","0","0","0"
"0","0","100701","0","2330","76","7","34","0","0","480","18","0","0","1260","0","0","0","0"
"0","0","100701","0","3510","97","8","50","0","0","593","28","0","0","1585","0","0","0","0"
"0","0","100701","5","4255","124","9","70","0","0","790","35","5","0","1585","10","0","0","0"
"0","0","100701","13","5065","152","10","90","0","0","1035","36","20","0","1585","20","0","0","0"
"0","0","100701","16","5765","177","11","110","0","0","1296","41","40","20","1585","20","0","0","0"
"0","0","100701","16","6265","205","12","132","0","10","1558","48","50","40","1685","20","0","0","0"
"0","0","100701","16","6785","245","13","165","0","20","1786","52","50","42","1785","20","0","0","0"
"0","0","100701","16","7005","285","14","204","0","20","2066","54","60","44","1785","20","2","2","0"
"0","0","100701","16","7005","317","15","239","0","20","2455","56","70","44","1885","20","4","4","0"
"0","0","100701","16","7205","357","16","269","0","25","2857","56","82","44","1985","20","4","4","0"
"0","0","100701","16","7715","401","17","296","0","30","3253","59","82","44","2135","20","4","4","0"
"0","0","100701","16","8025","439","18","334","0","30","3721","64","94","44","2285","20","4","4","0"
"0","0","100701","16","8025","484","19","375","0","30","4301","66","116","44","2380","20","4","4","0"
"0","0","100701","16","8060","536","20","419","0","30","4938","66","136","44","2475","20","4","4","0"
"0","0","100701","16","8205","590","21","486","0","30","5511","71","148","44","2475","20","4","4","0"
"0","0","100701","16","8695","656","22","552","0","30","6189","71","188","44","2475","20","4","4","0"
"0","0","100701","16","9010","742","23","622","0","30","6953","71","188","44","2475","20","4","4","0"
"0","0","100701","16","9330","830","24","697","0","30","7793","71","188","44","2475","20","4","4","0"
"0","0","100701","16","9945","912","25","772","0","30","8782","71","205","44","2475","20","4","4","0"
"0","0","100701","16","10695","990","26","851","0","30","9897","71","231","44","2475","20","4","4","0"
"0","0","100701","16","11695","1062","27","926","0","30","11147","71","249","44","2475","20","4","4","0"
"0","0","100701","16","14735","1143","28","1007","0","30","12226","71","258","44","2475","20","4","4","0"
"0","0","100701","16","18005","1230","29","1094","0","30","13384","71","267","44","2475","20","4","4","0"
"0","0","100701","16","21790","1322","30","1186","0","30","14579","71","276","44","2475","20","4","4","0"
"0","0","100701","16","27955","1424","31","1288","0","30","15520","71","276","44","2475","20","4","4","0"
"0","0","100701","16","34490","1529","32","1393","0","30","16499","71","276","44","2475","20","4","4","0"
"0","0","100701","16","41640","1636","33","1500","0","30","17534","71","276","44","2475","20","4","4","0"
"0","0","100701","16","49570","1745","34","1609","0","30","18625","71","276","44","2475","20","4","4","0"
"0","0","100801","0","55","1","2","2","0","0","0","0","0","0","75","23","0","0","0"
"0","0","100801","0","150","2","3","7","0","0","0","0","0","0","150","78","0","0","0"
"0","0","100801","0","325","5","4","16","5","0","0","0","0","10","200","169","0","0","0"
"0","0","100801","0","625","7","5","32","15","0","0","0","0","10","200","322","0","0","0"
"0","0","100801","0","1155","15","6","51","15","0","0","0","0","25","200","495","0","0","0"
"0","0","100801","0","1515","22","7","69","50","0","26","0","0","30","200","724","0","0","0"
"0","0","100801","4","1680","29","8","91","50","0","52","0","0","75","200","1003","0","0","0"
"0","0","100801","9","2215","40","9","118","50","0","52","0","0","110","200","1267","5","0","0"
"0","0","100801","14","2755","52","10","140","85","0","52","0","0","115","300","1566","10","0","16"
"0","0","100801","14","3175","57","11","166","101","0","52","0","0","129","840","1937","10","0","34"
"0","0","100801","17","3335","64","12","185","127","0","52","0","0","135","960","2352","17","0","59"
"0","0","100801","17","3575","77","13","204","137","0","52","0","0","135","1080","2797","22","0","93"
"0","0","100801","17","3775","93","14","229","149","0","52","0","0","135","1320","3253","22","0","127"
"0","0","100801","17","4005","110","15","251","149","0","52","0","0","144","1440","3747","22","0","157"
"0","0","100801","17","4185","126","16","273","149","0","52","0","0","150","1440","4294","22","0","193"
"0","0","100801","17","4255","145","17","301","174","0","52","0","0","151","1440","4848","22","0","228"
"0","0","100801","17","4600","168","18","334","199","0","52","0","0","151","1440","5401","22","0","268"
"0","0","100801","17","5245","194","19","371","199","0","52","0","0","151","1440","6004","22","0","317"
"0","0","100801","17","5795","219","20","402","199","0","52","0","0","151","1440","6727","22","0","388"
