reminder_id,event_id,start_time,end_time,title_text,description_text,notice_text,thumbnail_id,btn_text,target_type,target_id
"1004601","10046","2020/07/31 12:00:00","2020/08/31 11:59:59","イベントスペシャルエピソード","イベント「ミサトサマーエール！　夢追う真夏のナイン」の\nスペシャルエピソードが解放されました。","エクストラストーリーからも\n特別なストーリーをご覧いただけます。","5046601","ストーリーへ","1","5046601"
"1004801","10048","2020/09/14 21:00:00","2020/09/30 11:59:59","イベントスペシャルエピソード","イベント「ハッピー・チェンジ・エンジェルズ」の\nエンディングを読むと、特別なエピソードが解放されます。","エクストラストーリーからも\n特別なストーリーをご覧いただけます。","0","ストーリーへ","2","5048"
"1004802","10048","2020/09/14 21:00:00","2020/09/30 11:59:59","イベントスペシャルエピソード","イベント「ハッピー・チェンジ・エンジェルズ」で\nラフィからお手紙が届きました！","エクストラストーリーからも\n特別なストーリーをご覧いただけます。","0","ストーリーへ","3","5048"
"1005601","10056","2021/01/14 21:00:00","2021/01/31 11:59:59","イベントスペシャルエピソード","イベント「新春グルメプリンセス！　一投にかけた乙女たち」\nのスペシャルエピソードが解放されました。","エクストラストーリーからも\n特別なストーリーをご覧いただけます。","5056601","ストーリーへ","4","5056"
"1006101","10061","2021/02/28 12:00:00","2021/03/18 14:59:59","イベントスペシャルエピソード","イベント「シンデレラレッスン　華やかなる日々はリンゴ\nの味」のスペシャルエピソードが解放されました。","エクストラストーリーから\n特別なストーリーをご覧いただけます。","5061601","ストーリーへ","3","5061"
"1006102","10061","2021/03/14 21:00:00","2021/03/18 14:59:59","イベントスペシャルエピソード","イベント「シンデレラレッスン　華やかなる日々はリンゴ\nの味」のスペシャルエピソードが解放されました。","","5061602","ストーリーへ","5","10061"
"1006103","10061","2021/03/18 15:00:00","2021/03/31 11:59:59","イベントスペシャルエピソード","イベント「シンデレラレッスン　華やかなる日々はリンゴ\nの味」のスペシャルエピソードが解放されました。","エクストラストーリーから\n特別なストーリーをご覧いただけます。","5061601","ストーリーへ","3","5061"
"1006601","10066","2021/04/30 12:00:00","2021/05/31 11:59:59","ミニゲーム ストーリー解放","ミニゲーム「大激戦！しりとりドラゴンズ」\nで新しいストーリーが解放されました","閲覧には「みんなのゲームテーブル」で\n「大激戦！しりとりドラゴンズ」を購入し\nEXTRAをプレイする必要があります","5027704","ストーリーへ","6","1004"
"1007001","10070","2021/07/14 21:00:00","2021/07/18 14:59:59","イオからのコメント追加","「夏休みの絵日記」に\nイオ先生からの添削コメントが追加されました。","「夏休みの絵日記」表紙からの切り替えで\n添削コメントをご覧いただけます。","5070601","イベントへ","5","10070"
"1007301","10073","2021/08/18 12:00:00","2021/08/31 11:59:59","イベントスペシャルエピソード","イベント「ミサトサマーエール！　夢追う真夏のナイン」の\nスペシャルエピソードが解放されました。","エクストラストーリーからも\n特別なストーリーをご覧いただけます。","5046601","ストーリーへ","1","5046601"
"1007501","10075","2021/09/24 21:00:00","2021/09/30 11:59:59","イベントスペシャルエピソード","イベント「ハッピー・チェンジ・エンジェルズ」の\nエンディングを読むと、特別なエピソードが解放されます。","エクストラストーリーからも\n特別なストーリーをご覧いただけます。","0","ストーリーへ","2","5048"
"1007502","10075","2021/09/24 21:00:00","2021/09/30 11:59:59","イベントスペシャルエピソード","イベント「ハッピー・チェンジ・エンジェルズ」で\nラフィからお手紙が届きました！","エクストラストーリーからも\n特別なストーリーをご覧いただけます。","0","ストーリーへ","3","5048"
"1008201","10082","2022/01/14 21:00:00","2022/01/18 14:59:59","集合写真追加","「みんなでおせちパーティー」に\n集合写真が追加されました。","","5082601","イベントへ","5","1004"
"1008301","10083","2022/01/25 21:00:00","2022/01/31 11:59:59","イベントスペシャルエピソード","イベント「新春グルメプリンセス！　一投にかけた乙女たち」\nのスペシャルエピソードが解放されました。","エクストラストーリーからも\n特別なストーリーをご覧いただけます。","5056601","ストーリーへ","4","5056"
"1008901","10089","2022/03/16 12:00:00","2022/03/25 14:59:59","イベントスペシャルエピソード","イベント「シンデレラレッスン　華やかなる日々はリンゴ\nの味」のスペシャルエピソードが解放されました。","エクストラストーリーから\n特別なストーリーをご覧いただけます。","5061601","ストーリーへ","3","5061"
"1008902","10089","2022/03/23 21:00:00","2022/03/25 14:59:59","イベントスペシャルエピソード","イベント「シンデレラレッスン　華やかなる日々はリンゴ\nの味」のスペシャルエピソードが解放されました。","","5061602","ストーリーへ","5","10089"
"1008903","10089","2022/03/25 15:00:00","2022/03/31 11:59:59","イベントスペシャルエピソード","イベント「シンデレラレッスン　華やかなる日々はリンゴ\nの味」のスペシャルエピソードが解放されました。","エクストラストーリーから\n特別なストーリーをご覧いただけます。","5061601","ストーリーへ","3","5061"
"1009201","10092","2022/05/14 21:00:00","2022/05/18 14:59:59","イベントスペシャルエピソード","イベント「エピソード・オブ・パイレーツ　海賊島の呪われし\n遺宝」のスペシャルエピソードが解放されました。","","5092601","ストーリーへ","5","10092"
"1010001","10100","2022/09/14 21:00:00","2022/09/18 14:59:59","イベントスペシャルエピソード","イベント「マホマホ・ミラクル・ジャーニー！　旅する少女と\n最果ての大樹」のスペシャルエピソードが解放されました。","","5100601","ストーリーへ","5","10100"
"1010901","10109","2023/01/23 21:00:00","2023/01/25 14:59:59","集合写真追加","「みんなでおせちパーティー」に\n集合写真が追加されました。","","5082601","イベントへ","5","1004"
"1011901","10119","2023/05/23 21:00:00","2023/05/25 14:59:59","イベントスペシャルエピソード","イベント「エピソード・オブ・パイレーツ　海賊島の呪われし\n遺宝」のスペシャルエピソードが解放されました。","","5092601","ストーリーへ","5","10119"
"1012701","10127","2023/09/25 21:00:00","2023/09/27 14:59:59","イベントスペシャルエピソード","イベント「マホマホ・ミラクル・ジャーニー！　旅する少女と\n最果ての大樹」のスペシャルエピソードが解放されました。","","5100601","ストーリーへ","5","10127"
"2003201","20032","2022/01/25 21:00:00","2022/01/31 11:59:59","イベントスペシャルエピソード","イベント「新春グルメプリンセス！　一投にかけた乙女たち」\nのスペシャルエピソードが解放されました。","エクストラストーリーからも\n特別なストーリーをご覧いただけます。","5056601","ストーリーへ","4","5056"
