eeaa4a797bcf2107945be1f002e131233cb1ca80daec1415ff7efc625c39af2b,f28a8bcb14394449b2b1fd0e59622dabeea1f6e920f55281fdf53c7aa9752889,46bd683cc99df41cdc10d7ed5f878b5b50f413d0a5886c31998f538f04b16d51,12cfd8d5de4be93229b5576bdc0f6e2a6e9d3068e518ffc95af98cb9d1debd6c,184946163ae793063943f3ce9ac7fde2fb704b99d2748e62917e3092d2fddda0,60a39f79e95df78a0591423536a23f95c17cb9f5487d7f2ac47f59db7f28d6e5,14d1c01c72b9354a4c8fc1ba0eff3cf9f2f32f31e3d224df86bfd7d22359d273,51bb5bf08abc441ee02cf90b0bde09e8682d3d737ec824292caa485d80ba16fc,79256773cb737d25761eb905dcacbca95affc8c3ea15bfa2f82c8cec4839bf09,084766a1b035995d710bb5479eb0d6bb14a0a9b991da53d5b2e6f672f819d274,06e332014f28dc44c61aa35befb590d2688a19f7a73e091d22b44074662c8875,5732aed79528c06a7e211ac457d18a56a17d8ca43537da1871f6ff37d91d61fe,e65fcd8ed76346b2f6617e47b0cac976df2b692aa9e22626b453e3736aa018b7,aaf887a439303e857a49deebbc76cae523aee9cc55491ebaafcc48c695a179d8,b0ebaa21779833de3ddf59374518b77c8e53d127d448ad89ae3c0443c3faced7,dc956e437a31137549c617a54a4b26f754b76c61b73c3aab9c53bd90a11b2ae7,6f851c3d70ec62e9f6e83428be6f51be6d7c36a3b1639ea01c7e3f54a122e30b,89c8713fecc7c18fe4a3c183114b0393e7e1f18bcac5a0ceb1c64e83047aa4c4,7a6e1e9068b9054f42de907e7fd5b837d837bafafeb3e1b326467d13f6457dcb,280004f660f9ec02abc69da8cedf1e3f398245a2139d4c39719c082aa7272852,5f7fa5bd639df71a8a4f3361a6e7bc2c4bc8d2d9b4b7c8b0c3b366d759e032b7,ce795a7d656884b9161068b394208c1fd2737e5a9ba9e205eff40c2a3c566bf5,63bedb3c59d01dd8512c56916f54498beb29a96e0ce1b0ef0a700e294589dd89,66f4567c239e3ff2c49a9b5b6b5b5cba3934c5f9c70c281c455416209ad034b2,a8bfb7ffaf92908bdad14bb885384233f37bcad5617093b9838d0318b5591581,134daa0ce5cbab0ee4f620d13c69e246867e41b5d9c0a277a36264f95a9bf423,16d6c550ccd95b972eae076490e830ccc7ecc0521b1ced00fb3808924822ec80,c68796eac9dd7ba4351742fa6ff35b50411de1bdc8af5f46357f5a5c08d4bb59,60507b4009a8ae419efa8054086136c0b9021e9b37b16059abb7b10e66aa56f8,961467bdc25d6e23e81b2c1cf290871533d9353a78add42c7e05ce40e119da82,156811f47da59fda850f21a90310c63d63b53e7833afead4e6ef2514705c604d,ae7fa519d024da1b2d86950ca0e152a81d3a9176ffd8aae68129096d4211fda4,5142bd1468d63e7f6408eddcfdc0af6e7bf909cf974e5fb2aca7e65f0ac10ce2,abb38543d34614c1748ad895bd4d833878b9931459ec51bf2b88ee4f05f89088,d99592fd7ddfa65f1e3114a6ddbaf3a44cabbc3e82cf282a84dd2d76bfd0cfe9,4f56cbbe1ad261c0dda952d3aa18c9a107ce6507dd280fc586a1cc5568ba7e0d,6c48bf90b61fdb33b21c37371ba48e2078334d23aac5e3288cda64085b464700,358dbce193b64918fd11f5eb0d2289a94f4291b4be7dde3cb8ca6a88b74ea3ff,9818e63eb2ad8a03571ea0de6f4c8d14c13f0fae4cdf6941cc47afd8d6d3528a,70f25cc0648c73b156da08eda991ea67768f1485251b9fd172a76147673f1e4d,8e8a893f919a427f8c8a339d31934b4579fc91f81d95f4fb5bab90fe1832e110
"0","3001","0","1","0","0","0","258","0","36","0","1","0","1","620060001","620130001","620090001","30","3001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110031","1","61001005","0","0","0","18","0","0","600000003"
"0","4001","0","1","0","0","0","258","0","36","0","1","0","1","620060001","620130001","620090001","30","4001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110041","1","61001005","0","0","0","18","0","0","600000004"
"0","5001","0","1","0","0","0","268","0","36","0","1","0","1","620060002","620130002","620090002","30","5001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110051","1","61001005","0","0","0","18","0","0","600000005"
"0","6001","0","1","0","0","0","273","0","36","0","1","0","1","620060003","620130003","620090003","30","6001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110061","1","61001005","0","0","0","18","0","0","600000006"
"0","7001","0","1","0","0","0","281","0","36","0","1","0","1","620060004","620130004","620090004","30","7001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110071","1","61001005","0","0","0","18","0","0","600000007"
"0","8001","0","1","0","0","0","288","0","36","0","1","0","1","620060005","620130005","620090005","30","8001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110081","1","61001005","0","0","0","18","0","0","600000008"
"0","9001","0","1","0","0","0","298","0","36","0","1","0","1","620060006","620130006","620090006","30","9001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110091","1","61001005","0","0","0","18","0","0","600000009"
"0","10001","0","1","0","0","0","309","0","36","0","1","0","1","620060007","620130007","620090007","30","10001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110101","1","61001005","0","0","0","18","0","0","600000010"
"0","11001","0","1","0","0","0","313","0","36","0","1","0","1","620060008","620130008","620090008","30","11001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110111","1","61001005","0","0","0","18","0","0","600000011"
"0","12001","0","1","0","0","0","321","0","36","0","1","0","1","620060009","620130009","620090009","30","12001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110121","1","61001005","0","0","0","18","0","0","600000012"
"0","13001","0","1","0","0","0","326","0","36","0","1","0","1","620060010","620130010","620090010","30","13001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110131","1","61001005","0","0","0","18","0","0","600000013"
"0","14001","0","1","0","0","0","336","0","36","0","1","0","1","620060011","620130011","620090011","30","14001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110141","1","61001005","0","0","0","18","0","0","600000014"
"0","15001","0","1","0","0","0","341","0","36","0","1","0","1","620060012","620130012","620090012","30","15001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110151","1","61001005","0","0","0","18","0","0","600000015"
"0","16001","0","1","0","0","0","351","0","36","0","1","0","1","620060013","620130013","620090013","30","16001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110161","1","61001005","0","0","0","18","0","0","600000016"
"0","17001","0","1","0","0","0","356","0","36","0","1","0","1","620060014","620130014","620090014","30","17001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110171","1","61001005","0","0","0","18","0","0","600000017"
"0","18001","0","1","0","0","0","366","0","36","0","1","0","1","620060015","620130015","620090015","30","18001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110181","1","61001005","0","0","0","18","0","0","600000018"
"0","19001","0","1","0","0","0","371","0","36","0","1","0","1","620060016","620130016","620090016","30","19001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110191","1","61001005","0","0","0","18","0","0","600000019"
"0","20001","0","1","0","0","0","375","0","36","0","1","0","1","620060017","620130017","620090017","30","20001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110201","1","61001005","0","0","0","18","0","0","600000020"
"0","21001","0","1","0","0","0","381","0","36","0","1","0","1","620060018","620130018","620090018","30","21001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110211","1","61001005","0","0","0","18","0","0","600000021"
"0","22001","0","1","0","0","0","386","0","36","0","1","0","1","620060019","620130019","620090019","30","22001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110221","1","61001005","0","0","0","18","0","0","600000022"
"0","23001","0","1","0","0","0","390","0","36","0","1","0","1","620060020","620130020","620090020","30","23001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110231","1","61001005","0","0","0","18","0","0","600000023"
"0","24001","0","1","0","0","0","396","0","36","0","1","0","1","620060021","620130021","620090021","30","24001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110241","1","61001005","0","0","0","18","0","0","600000024"
"0","25001","0","1","0","0","0","401","0","36","0","1","0","1","620060022","620130022","620090022","30","25001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110251","1","61001005","0","0","0","18","0","0","600000025"
"0","26001","0","1","0","0","0","405","0","36","0","1","0","1","620060023","620130023","620090023","30","26001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110261","1","61001005","0","0","0","18","0","0","600000026"
"0","27001","0","1","0","0","0","411","0","36","0","1","0","1","620060024","620130024","620090024","30","27001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110271","1","61001005","0","0","0","18","0","0","600000027"
"0","28001","0","1","0","0","0","417","0","36","0","1","0","1","620060025","620130025","620090025","30","28001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110281","1","61001005","0","0","0","18","0","0","600000028"
"0","29001","0","1","0","0","0","422","0","36","0","1","0","1","620060026","620130026","620090026","30","29001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110291","1","61001005","0","0","0","18","0","0","600000029"
"0","30001","0","1","0","0","0","427","0","36","0","1","0","1","620060027","620130027","620090027","30","30001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110301","1","61001005","0","0","0","18","0","0","600000030"
"0","31001","0","1","0","0","0","433","0","36","0","1","0","1","620060028","620130028","620090028","30","31001","0","0","61001007","61001004","0","0","0","1","0","0","0","0","600110311","1","61001005","0","0","0","18","0","0","600000031"
