578d4ac2fb427b59ac74f272c0d57d2c36e3c84e9ee083b983ea65b3f93fbb77,b9e1b9efb270f837ec5601897e14201c1ef3ecb0f88eaf60b6fdbad543389213,671d99f450d5957d4124e13617e2b028079dee7e2da4cfd6f9d39cd2399214ee,a7f1e58d17cbe11ea4359801ab15cb8bcd52d7ae5fdeb9d77d44b467b2fa9c01,f9734d843268ebd1d9398c80faafec0606e79415e29d5ce0bd762d827de327df,532c24240999efabe169d4e470cef30e16da2468c52559afebd53ab47ca02c34,7de1a030170b57d137dcc8445c845de4a190ac92201b3ae667ba27b4990aa6f9,c7363ba91e9a34ee7cc847afb7bc2f164f3ad7ef36ea587d17ab3a09bdce1c35,37a4cfce35417d97185e7e6431fc623d73bafa3f4cf2e96f2dfc3263abe7c5ea,b96777b33751352c2d72c3a317dce9f6a0d20714f05a71dc2cac083414cc86f7,a427f49d39b61a195aee9a1c745b9420339b3d522439905c59f830ffc896522e,be5e9fd4ac1ec77cc0ca21d6982080b0e60011040a303741a75a5d246ed35734,5fa84de4f17e093ca20b0c54b2b838b2b973034d26a48251b6a16fedc18350ec,6e3512af54a50544ab68cd772124115e9701658d1d77982ab879a35c8cc5581a,391465f57d06bf99e2fa9a2e04d0ec5e39c0d1bfa1d5bc7e84a357a236438a7b,8d4db0130c08c77f8129ec80dea5be2ba2293842a25389be64c404cb0b7c9495,aeb0fc0b97ebadab065930d0b895a7c30d0c2913158be31447b924e80f78d036,09c7550414bc35dfc25af6ce70fa91561d57dc952031c67f2b01fb60bc1d8164,65603528798c20ee12926e98dbb5251ee4695dbff77138c2312fe860eb625c72,6059a97c53b6303d24bff529e46e80938f2e36283403e5405783715641cfba40,f1465203ba4641e249a56c5babdff5d19b46d82d3b86ce9ccd6fd6e5a77964af,3b11090ba5bb2ab361819fc9864652417a87ac80aef0295eb5e93008bfef9a49,96eca2596c217c18b06df3c29a8a7c73403b0bf3085fb978fe22f950df9dfb85,77041da74567591a98c8715b0138ff2d92d3be223373edb8e1880b8a5f2f7580,242dfcab5de850ef88a896a209d791ae20dab58d1f2dbc1077054dfd4069f81a,f6bf9aa6b66f9108a514a35b94a0d706702971709bb40006431cdfb9122928f7
"2030/12/17 14:59:59","181001001","100160","10","0","0","10","10","0","281001001","0","81001","810010011","2024/02/15 5:00:00","25011","81001001","紅焔の深域1-1","0","25","215","0","182100","10","25021","90","381001001"
"2030/12/17 14:59:59","181001002","100160","10","0","0","10","10","200","281001002","0","81001","810010021","2024/02/15 5:00:00","25011","81001002","紅焔の深域1-2","0","100","215","0","182100","10","25021","90","381001002"
"2030/12/17 14:59:59","181001003","100160","10","0","0","10","10","400","281001003","0","81001","810010031","2024/02/15 5:00:00","25011","81001003","紅焔の深域1-3","0","175","215","0","182100","10","25021","90","381001003"
"2030/12/17 14:59:59","181001004","100160","10","0","0","10","10","550","281001004","0","81001","810010041","2024/02/15 5:00:00","25011","81001004","紅焔の深域1-4","0","50","215","0","182100","10","25021","90","381001004"
"2030/12/17 14:59:59","181001005","100160","10","0","0","10","10","750","281001005","0","81001","810010051","2024/02/15 5:00:00","25011","81001005","紅焔の深域1-5","0","125","215","0","182100","10","25021","90","381001005"
"2030/12/17 14:59:59","181001006","100170","10","0","0","10","10","950","281001006","0","81001","810010061","2024/02/15 5:00:00","25011","81001006","紅焔の深域1-6","0","200","215","0","182100","10","25021","90","381001006"
"2030/12/17 14:59:59","181001007","100160","10","0","0","10","10","1100","281001007","0","81001","810010071","2024/02/15 5:00:00","25011","81001007","紅焔の深域1-7","0","25","215","0","182100","10","25021","90","381001007"
"2030/12/17 14:59:59","181001008","100160","10","0","0","10","10","1300","281001008","0","81001","810010081","2024/02/15 5:00:00","25011","81001008","紅焔の深域1-8","0","100","215","0","182100","10","25021","90","381001008"
"2030/12/17 14:59:59","181001009","100160","10","0","0","10","10","1500","281001009","0","81001","810010091","2024/02/15 5:00:00","25011","81001009","紅焔の深域1-9","0","175","215","0","182100","10","25021","90","381001009"
"2030/12/17 14:59:59","181001010","81001","10","0","0","10","10","1750","281001010","0","81001","810010101","2024/02/15 5:00:00","25011","81001010","紅焔の深域1-10","0","50","215","0","182100","10","25021","90","381001010"
"2030/12/17 14:59:59","181001011","100160","20","0","0","10","10","2000","281001011","0","81001","810010111","2024/02/15 5:00:00","25011","81001011","紅焔の深域2-1","0","25","215","0","182100","10","25021","90","381001011"
"2030/12/17 14:59:59","181001012","100160","20","0","0","10","10","2200","281001012","0","81001","810010121","2024/02/15 5:00:00","25011","81001012","紅焔の深域2-2","0","100","215","0","182100","10","25021","90","381001012"
"2030/12/17 14:59:59","181001013","100160","20","0","0","10","10","2400","281001013","0","81001","810010131","2024/02/15 5:00:00","25011","81001013","紅焔の深域2-3","0","175","215","0","182100","10","25021","90","381001013"
"2030/12/17 14:59:59","181001014","100160","20","0","0","10","10","2550","281001014","0","81001","810010141","2024/02/15 5:00:00","25011","81001014","紅焔の深域2-4","0","50","215","0","182100","10","25021","90","381001014"
"2030/12/17 14:59:59","181001015","100160","20","0","0","10","10","2750","281001015","0","81001","810010151","2024/02/15 5:00:00","25011","81001015","紅焔の深域2-5","0","125","215","0","182100","10","25021","90","381001015"
"2030/12/17 14:59:59","181001016","100170","20","0","0","10","10","2950","281001016","0","81001","810010161","2024/02/15 5:00:00","25011","81001016","紅焔の深域2-6","0","200","215","0","182100","10","25021","90","381001016"
"2030/12/17 14:59:59","181001017","100160","20","0","0","10","10","3100","281001017","0","81001","810010171","2024/02/15 5:00:00","25011","81001017","紅焔の深域2-7","0","25","215","0","182100","10","25021","90","381001017"
"2030/12/17 14:59:59","181001018","100160","20","0","0","10","10","3300","281001018","0","81001","810010181","2024/02/15 5:00:00","25011","81001018","紅焔の深域2-8","0","100","215","0","182100","10","25021","90","381001018"
"2030/12/17 14:59:59","181001019","100160","20","0","0","10","10","3500","281001019","0","81001","810010191","2024/02/15 5:00:00","25011","81001019","紅焔の深域2-9","0","175","215","0","182100","10","25021","90","381001019"
"2030/12/17 14:59:59","181001020","81001","20","0","0","10","10","3750","281001020","0","81001","810010201","2024/02/15 5:00:00","25011","81001020","紅焔の深域2-10","0","50","215","0","182100","10","25021","90","381001020"
"2030/12/17 14:59:59","181001021","100160","30","0","0","10","10","4000","281001021","0","81001","810010211","2024/02/15 5:00:00","25011","81001021","紅焔の深域3-1","0","25","215","0","182100","10","25021","90","381001021"
"2030/12/17 14:59:59","181001022","100160","30","0","0","10","10","4200","281001022","0","81001","810010221","2024/02/15 5:00:00","25011","81001022","紅焔の深域3-2","0","100","215","0","182100","10","25021","90","381001022"
"2030/12/17 14:59:59","181001023","100160","30","0","0","10","10","4400","281001023","0","81001","810010231","2024/02/15 5:00:00","25011","81001023","紅焔の深域3-3","0","175","215","0","182100","10","25021","90","381001023"
