mission_id,area,description,mission_condition,condition_value_1,condition_value_2,condition_value_3,condition_value_4,condition_value_5,condition_num,reward_type_1,reward_id_1,reward_num_1,reward_type_2,reward_id_2,reward_num_2,reward_type_3,reward_id_3,reward_num_3,reward_type_4,reward_id_4,reward_num_4,reward_type_5,reward_id_5,reward_num_5,system_id,event_id
"10001","1","イベントストーリー前編　第3話を見よう","8008","5035003","0","0","0","0","1","12","94002","2500","2","20002","5","2","23001","5","0","0","0","0","0","0","6001","10062"
"10002","1","イベントストーリー前編　エンディングを見よう","8008","5035005","0","0","0","0","1","12","94002","5000","2","20002","5","2","23001","5","0","0","0","0","0","0","6001","10062"
"10003","1","イベント前編HARDクエスト1-1を3回クリアしよう","9004","10062201","0","0","0","0","3","12","94002","7500","2","20002","5","2","23001","5","0","0","0","0","0","0","6005","10062"
"10004","1","イベント前編HARDボスを3回倒そう","9011","1006202","0","0","0","0","3","8","91002","50","2","31126","1","2","20002","5","0","0","0","0","0","0","6007","10062"
"20001","2","イベントストーリー後編　第1話を見よう","8008","5036001","0","0","0","0","1","12","94002","10000","2","20002","10","2","23001","5","0","0","0","0","0","0","6003","10063"
"20002","2","討伐証交換リセットを1回しよう","9006","0","0","0","0","0","1","12","94002","12500","2","20002","10","2","23001","5","0","0","0","0","0","0","6002","10063"
"20003","2","イベント後編HARDクエスト1-1を3回クリアしよう","9004","10063201","0","0","0","0","3","12","94002","15000","2","20002","10","2","23001","5","0","0","0","0","0","0","6005","10063"
"20004","2","イベント後編HARDボスを3回倒そう","9011","1006302","0","0","0","0","3","8","91002","75","2","31126","2","2","20002","10","0","0","0","0","0","0","6007","10063"
"30001","3","イベントストーリー後編　第3話を見よう","8008","5036003","0","0","0","0","1","12","94002","17500","2","20003","10","2","23001","5","0","0","0","0","0","0","6003","10063"
"30002","3","ミオ（デレマス）の★を2にしよう","6011","112601","0","0","0","0","2","12","94002","20000","2","20003","10","2","23001","5","0","0","0","0","0","0","501","0"
"30003","3","討伐証交換リセットを3回しよう","9006","0","0","0","0","0","3","12","94002","22500","2","20003","10","2","23001","5","0","0","0","0","0","0","6002","10063"
"30004","3","ミオ（デレマス）を編成してイベント後編HARDボスを倒そう","10000","1006302","1","112601","0","0","1","8","91002","100","2","31126","2","2","20003","5","0","0","0","0","0","0","6007","10063"
"40001","4","イベントストーリー後編　エンディングを見よう","8008","5036005","0","0","0","0","1","12","94002","25000","2","20004","15","2","23001","5","0","0","0","0","0","0","6003","10063"
"40002","4","討伐証交換リセットを5回しよう","9006","0","0","0","0","0","5","12","94002","27500","2","20004","15","2","23001","5","0","0","0","0","0","0","6002","10063"
"40003","4","イベント前編VERY HARDボスを倒そう","9011","1006203","0","0","0","0","1","12","94002","30000","2","20004","20","2","23001","5","0","0","0","0","0","0","6010","10062"
"40004","4","イベント後編VERY HARDボスを倒そう","9011","1006303","0","0","0","0","1","8","91002","125","2","31126","4","2","20004","20","0","0","0","0","0","0","6010","10063"
